trade_id,day_index,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,reason,adverse_equity_bound,max_mark_observed_gap,day_status,UTC_day,IV_observation_candle_open_utc,IV_available_utc,IV_annualized_percent,one_day_sigma,reference_price,entry_utc_simulated,exit_bar_open_utc,exit_latest_utc,exit_reason,realized_net_R,initial_price_RR,time_precision
1,609.0,876962.0,877020.0,-1.0,0.666,3419.61,3385.84,3715.525129713146,3385.157009286295,1.1387301300000001,1.1274847200000002,0.0,22.49081999999999,20.22460515000057,10000.0,10020.22460515,0.22774602600000002,2.0,9981.0319235968,0.0,0.0,2021-09-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,2021-09-01 00:01:00+00:00,104.64,0.05477107925983996,3430.49,2021-09-01 00:02:00+00:00,2021-09-01 01:00:00+00:00,2021-09-01 01:01:00+00:00,target,0.10262156933117375,0.11642862177105756,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
2,610.0,878402.0,878449.0,-1.0,0.61,3833.79,3780.42,4157.335773464709,3779.663905957373,1.16930595,1.1530281,0.0,32.55569999999993,30.233365950000007,10020.22460515,10050.4579711,0.23338916961981526,2.0,10014.660991832301,0.0,0.0,2021-09-02 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-02 00:01:00+00:00,113.63,0.05947666032392598,3831.44,2021-09-02 00:02:00+00:00,2021-09-02 00:49:00+00:00,2021-09-02 00:50:00+00:00,target,0.1531866556909486,0.1672903758346598,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
3,611.0,879842.0,880368.0,1.0,0.632,3798.77,3841.33,3485.0957485038934,3842.1079915647256,1.20041132,1.2138602800000002,0.9072096364727533,26.897919999999967,23.57643876352813,10050.4579711,10074.034409863529,0.23887693942938154,2.0,9995.32267978,0.0,0.0,2021-09-03 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-03 00:01:00+00:00,110.75,0.057969199426866166,3788.95,2021-09-03 00:02:00+00:00,2021-09-03 08:48:00+00:00,2021-09-03 08:49:00+00:00,target,0.11892749097675391,0.13816241326159195,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
4,612.0,881282.0,881945.0,-1.0,0.553,3932.02,3888.32,4291.223029199277,3887.532859898371,1.08720353,1.07512048,-1.547878312819789,24.1660999999999,23.55165430282068,10074.034409863529,10097.58606416635,0.21584272710752597,2.0,10048.768503275509,0.0,0.0,2021-09-04 00:00:00+00:00,2021-09-03 00:00:00+00:00,2021-09-04 00:01:00+00:00,106.48,0.055734179277405954,3942.79,2021-09-04 00:02:00+00:00,2021-09-04 11:05:00+00:00,2021-09-04 11:06:00+00:00,target,0.11856494283604224,0.12384956830903707,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
5,613.0,882722.0,883326.0,1.0,0.625,3889.9300000000003,3944.6,3571.7409750994734,3945.3914701062126,1.2156031250000001,1.2326875,1.4138976755591366,34.16874999999976,30.306561699440863,10097.58606416635,10127.89262586579,0.2407710352306583,2.0,10063.38296104135,0.0,0.0,2021-09-05 00:00:00+00:00,2021-09-04 00:00:00+00:00,2021-09-05 00:01:00+00:00,107.6,0.05632041407070699,3889.71,2021-09-05 00:02:00+00:00,2021-09-05 10:06:00+00:00,2021-09-05 10:07:00+00:00,target,0.1523952585550825,0.17430352955621542,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
6,614.0,884162.0,884880.0,-1.0,0.55,3944.67,3897.1,4307.520911832424,3896.311324216954,1.0847842500000002,1.0717025000000002,-0.8959245419952663,26.16350000000009,24.90293779199419,10127.89262586579,10152.795563657784,0.21421717035774096,2.0,10111.601551380785,0.0,0.0,2021-09-06 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:01:00+00:00,109.21,0.05716312658607724,3952.56,2021-09-06 00:02:00+00:00,2021-09-06 12:00:00+00:00,2021-09-06 12:01:00+00:00,target,0.12478422193858944,0.13327422973482797,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
7,615.0,885602.0,886486.0,1.0,0.628,3927.27,3607.94,3608.6690553420376,3985.087464369018,1.2331627800000002,1.13289316,1.6204960621015998,-200.53923999999995,-204.5257920021013,10152.795563657784,9948.269771655683,0.24292083343313653,1.0,9946.612245845003,0.0,0.0,2021-09-07 00:00:00+00:00,2021-09-06 00:00:00+00:00,2021-09-07 00:01:00+00:00,107.56,0.0562994771138034,3929.0,2021-09-07 00:02:00+00:00,2021-09-07 14:46:00+00:00,2021-09-07 14:47:00+00:00,stop,-1.0222129538625029,0.18147298474299475,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
8,616.0,887042.0,887135.0,1.0,0.6990000000000001,3435.4700000000003,3483.3,3155.113266466178,3484.0044884439767,1.2006967650000002,1.2174133500000004,0.0,33.433169999999954,31.015059884999573,9948.269771655683,9979.284831540683,0.24138805894086024,2.0,9907.925074890683,0.0,0.0,2021-09-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,2021-09-08 00:01:00+00:00,110.41,0.05779123529318549,3435.0,2021-09-08 00:02:00+00:00,2021-09-08 01:35:00+00:00,2021-09-08 01:36:00+00:00,target,0.15826484508047864,0.17311689943099323,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
9,617.0,888482.0,888658.0,-1.0,0.638,3500.66,3449.37,3809.0225995398937,3448.678683312538,1.1167105400000001,1.10034903,0.0,32.72301999999998,30.505960430000414,9979.284831540683,10009.790791970683,0.22380572533023757,2.0,9964.511722668403,0.0,0.0,2021-09-09 00:00:00+00:00,2021-09-08 00:00:00+00:00,2021-09-09 00:01:00+00:00,107.7,0.056372756462966016,3497.99,2021-09-09 00:02:00+00:00,2021-09-09 02:58:00+00:00,2021-09-09 02:59:00+00:00,target,0.15506090904456352,0.16857205369595066,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
10,618.0,889922.0,890004.0,1.0,0.6880000000000001,3434.23,3474.59,3147.2817926830317,3475.292988950223,1.1813751200000002,1.19525896,0.0,27.76768000000009,25.39104591999967,10009.790791970683,10035.181837890683,0.23604391830998822,2.0,9992.853548403642,0.0,0.0,2021-09-10 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-10 00:01:00+00:00,106.28,0.05562949449288791,3426.42,2021-09-10 00:02:00+00:00,2021-09-10 01:24:00+00:00,2021-09-10 01:25:00+00:00,target,0.12861411592382913,0.14310244114842638,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
