boundary_utc,equity
2021-09-01 00:00:00+00:00,10000.0
2021-09-02 00:00:00+00:00,10001.9089742
2021-09-03 00:00:00+00:00,9993.699975548081
2021-09-04 00:00:00+00:00,9993.502576059907
2021-09-05 00:00:00+00:00,9994.512053809907
2021-09-06 00:00:00+00:00,9999.505662709907
2021-09-07 00:00:00+00:00,9986.114298811568
2021-09-08 00:00:00+00:00,9986.032950220308
2021-09-09 00:00:00+00:00,9986.032950220308
2021-09-10 00:00:00+00:00,9995.446407020307
2021-09-11 00:00:00+00:00,9945.616296020307
2021-09-12 00:00:00+00:00,9946.013945470306
2021-09-13 00:00:00+00:00,9949.506334270305
2021-09-14 00:00:00+00:00,9951.397369120305
2021-09-15 00:00:00+00:00,9951.641992120303
2021-09-16 00:00:00+00:00,9953.734526920303
2021-09-17 00:00:00+00:00,9958.595772470304
2021-09-18 00:00:00+00:00,9959.951247130304
2021-09-19 00:00:00+00:00,9959.683717130305
2021-09-20 00:00:00+00:00,9964.683215599021
2021-09-21 00:00:00+00:00,9964.683215599021
2021-09-22 00:00:00+00:00,9964.683215599021
2021-09-23 00:00:00+00:00,9922.584796266125
2021-09-24 00:00:00+00:00,9922.349769610093
2021-09-25 00:00:00+00:00,9923.704829710092
2021-09-26 00:00:00+00:00,9923.308109710093
2021-09-27 00:00:00+00:00,9928.808154910092
2021-09-28 00:00:00+00:00,9929.204676510091
2021-09-29 00:00:00+00:00,9930.184487168732
2021-09-30 00:00:00+00:00,9932.50185816873
2021-10-01 00:00:00+00:00,9916.803712450273
2021-10-02 00:00:00+00:00,9916.500232090273
2021-10-03 00:00:00+00:00,9916.711170840274
2021-10-04 00:00:00+00:00,9926.268418040274
2021-10-05 00:00:00+00:00,9926.865010240275
2021-10-06 00:00:00+00:00,9926.884667990276
2021-10-07 00:00:00+00:00,9927.591685990275
2021-10-08 00:00:00+00:00,9930.918870390275
2021-10-09 00:00:00+00:00,9932.626380390275
2021-10-10 00:00:00+00:00,9883.260590632999
2021-10-11 00:00:00+00:00,9885.281581132998
2021-10-12 00:00:00+00:00,9885.281581132998
2021-10-13 00:00:00+00:00,9885.281581132998
2021-10-14 00:00:00+00:00,9885.281581132998
2021-10-15 00:00:00+00:00,9890.658647982998
2021-10-16 00:00:00+00:00,9892.409250782997
2021-10-17 00:00:00+00:00,9895.118399582998
2021-10-18 00:00:00+00:00,9897.289343982997
2021-10-19 00:00:00+00:00,9897.244503132997
2021-10-20 00:00:00+00:00,9897.244503132997
2021-10-21 00:00:00+00:00,9883.146515123215
2021-10-22 00:00:00+00:00,9883.010523911455
2021-10-23 00:00:00+00:00,9890.402007590663
2021-10-24 00:00:00+00:00,9891.303354390662
2021-10-25 00:00:00+00:00,9896.116934590664
2021-10-26 00:00:00+00:00,9895.688034090665
2021-10-27 00:00:00+00:00,9897.317944281926
2021-10-28 00:00:00+00:00,9897.317944281926
2021-10-29 00:00:00+00:00,9903.226894881926
2021-10-30 00:00:00+00:00,9895.425294972245
2021-10-31 00:00:00+00:00,9895.00527709026
2021-11-01 00:00:00+00:00,9901.173959598238
2021-11-02 00:00:00+00:00,9901.173959598238
2021-11-03 00:00:00+00:00,9902.120873448237
2021-11-04 00:00:00+00:00,9903.483494548236
2021-11-05 00:00:00+00:00,9908.231105948236
2021-11-06 00:00:00+00:00,9909.520405648236
2021-11-07 00:00:00+00:00,9910.654442398236
2021-11-08 00:00:00+00:00,9861.561102833799
2021-11-09 00:00:00+00:00,9844.091388339799
2021-11-10 00:00:00+00:00,9843.858941846425
2021-11-11 00:00:00+00:00,9845.117270946424
2021-11-12 00:00:00+00:00,9848.260170146425
2021-11-13 00:00:00+00:00,9850.785073346424
2021-11-14 00:00:00+00:00,9855.027045146424
2021-11-15 00:00:00+00:00,9858.682683146424
2021-11-16 00:00:00+00:00,9860.687503781202
2021-11-17 00:00:00+00:00,9860.687503781202
2021-11-18 00:00:00+00:00,9860.687503781202
2021-11-19 00:00:00+00:00,9862.64928840239
2021-11-20 00:00:00+00:00,9862.94212960239
2021-11-21 00:00:00+00:00,9865.371775502392
2021-11-22 00:00:00+00:00,9867.606795002392
2021-11-23 00:00:00+00:00,9867.606795002392
2021-11-24 00:00:00+00:00,9869.613380102392
2021-11-25 00:00:00+00:00,9871.498263752392
2021-11-26 00:00:00+00:00,9875.01643775358
2021-11-27 00:00:00+00:00,9878.61317145358
2021-11-28 00:00:00+00:00,9874.243263841558
2021-11-29 00:00:00+00:00,9873.970884541557
2021-11-30 00:00:00+00:00,9874.310416341556
2021-12-01 00:00:00+00:00,9877.651223841556
2021-12-02 00:00:00+00:00,9877.895563041557
2021-12-03 00:00:00+00:00,9879.486320541557
2021-12-04 00:00:00+00:00,9881.934076691556
2021-12-05 00:00:00+00:00,9881.775486241555
2021-12-06 00:00:00+00:00,9890.133389691555
2021-12-07 00:00:00+00:00,9890.133389691555
2021-12-08 00:00:00+00:00,9894.473955591555
2021-12-09 00:00:00+00:00,9894.473955591555
2021-12-10 00:00:00+00:00,9903.619784591554
2021-12-11 00:00:00+00:00,9907.808572991553
2021-12-12 00:00:00+00:00,9910.212295641553
