boundary_utc,equity
2021-11-15 00:00:00+00:00,10000.0
2021-11-16 00:00:00+00:00,10006.87684036192
2021-11-17 00:00:00+00:00,10006.87684036192
2021-11-18 00:00:00+00:00,10007.98957741192
2021-11-19 00:00:00+00:00,10006.90694617192
2021-11-20 00:00:00+00:00,9874.680196613719
2021-11-21 00:00:00+00:00,9824.404781897156
2021-11-22 00:00:00+00:00,9890.469381304956
2021-11-23 00:00:00+00:00,9964.842090502403
2021-11-24 00:00:00+00:00,9856.685487088647
2021-11-25 00:00:00+00:00,9855.28578011696
2021-11-26 00:00:00+00:00,9859.69528311696
2021-11-27 00:00:00+00:00,9872.667096716961
2021-11-28 00:00:00+00:00,9853.411833836526
2021-11-29 00:00:00+00:00,9881.401579110763
2021-11-30 00:00:00+00:00,9846.557146576713
2021-12-01 00:00:00+00:00,9799.338903885435
2021-12-02 00:00:00+00:00,9810.686271373987
2021-12-03 00:00:00+00:00,9829.736623129616
2021-12-04 00:00:00+00:00,9893.65869143244
2021-12-05 00:00:00+00:00,9900.43055135244
2021-12-06 00:00:00+00:00,9920.605938580093
2021-12-07 00:00:00+00:00,9922.804851790092
2021-12-08 00:00:00+00:00,9928.248113805092
2021-12-09 00:00:00+00:00,9934.643187511852
2021-12-10 00:00:00+00:00,9945.909761606854
2021-12-11 00:00:00+00:00,9957.533528556853
2021-12-12 00:00:00+00:00,9971.182306776853
2021-12-13 00:00:00+00:00,9984.768912276852
2021-12-14 00:00:00+00:00,10000.51112375685
2021-12-15 00:00:00+00:00,10000.150473071852
2021-12-16 00:00:00+00:00,10008.392558671852
2021-12-17 00:00:00+00:00,10015.952310091852
2021-12-18 00:00:00+00:00,10025.645342271853
2021-12-19 00:00:00+00:00,10037.332564351853
2021-12-20 00:00:00+00:00,10053.235883146854
2021-12-21 00:00:00+00:00,10059.759233571855
2021-12-22 00:00:00+00:00,10067.905545481854
2021-12-23 00:00:00+00:00,10077.822178906854
2021-12-24 00:00:00+00:00,10082.577208906854
2021-12-25 00:00:00+00:00,10091.319314916855
2021-12-26 00:00:00+00:00,10071.346311799338
2021-12-27 00:00:00+00:00,10099.851403467339
2021-12-28 00:00:00+00:00,10110.296199561612
2021-12-29 00:00:00+00:00,10114.364646247708
2021-12-30 00:00:00+00:00,10119.903996612707
2021-12-31 00:00:00+00:00,10123.793379692706
2022-01-01 00:00:00+00:00,10138.012222607706
2022-01-02 00:00:00+00:00,10101.592800098355
2022-01-03 00:00:00+00:00,10071.607229626316
2022-01-04 00:00:00+00:00,10101.843036139162
2022-01-05 00:00:00+00:00,10091.855330064913
2022-01-06 00:00:00+00:00,10156.864795097099
2022-01-07 00:00:00+00:00,10156.864795097099
2022-01-08 00:00:00+00:00,10165.438390847099
2022-01-09 00:00:00+00:00,10174.312469742876
2022-01-10 00:00:00+00:00,10126.91175151237
2022-01-11 00:00:00+00:00,10184.802117935986
2022-01-12 00:00:00+00:00,10184.877119810986
2022-01-13 00:00:00+00:00,10198.961598565986
2022-01-14 00:00:00+00:00,10207.027065125987
2022-01-15 00:00:00+00:00,10209.173622170987
2022-01-16 00:00:00+00:00,10223.706213374986
2022-01-17 00:00:00+00:00,10211.098917216023
2022-01-18 00:00:00+00:00,10252.588431830638
2022-01-19 00:00:00+00:00,10255.759181475638
2022-01-20 00:00:00+00:00,10260.371330115639
2022-01-21 00:00:00+00:00,10266.209143566823
2022-01-22 00:00:00+00:00,10266.209143566823
2022-01-23 00:00:00+00:00,10283.723691066823
2022-01-24 00:00:00+00:00,10211.50601089307
2022-01-25 00:00:00+00:00,10306.381950463037
2022-01-26 00:00:00+00:00,10309.764522643036
2022-01-27 00:00:00+00:00,10313.691489453036
2022-01-28 00:00:00+00:00,10318.224698693037
2022-01-29 00:00:00+00:00,10332.709037513037
2022-01-30 00:00:00+00:00,10307.906669543165
2022-01-31 00:00:00+00:00,10307.212224549357
2022-02-01 00:00:00+00:00,10348.884996030336
2022-02-02 00:00:00+00:00,10315.673459839838
2022-02-03 00:00:00+00:00,10351.3781569793
2022-02-04 00:00:00+00:00,10354.3800874493
2022-02-05 00:00:00+00:00,10212.966273115684
2022-02-06 00:00:00+00:00,10204.29813874869
2022-02-07 00:00:00+00:00,10185.226191241854
2022-02-08 00:00:00+00:00,10148.57986719321
2022-02-09 00:00:00+00:00,10153.72122609321
2022-02-10 00:00:00+00:00,10163.345596563211
2022-02-11 00:00:00+00:00,10168.359842918211
2022-02-12 00:00:00+00:00,10168.359842918211
2022-02-13 00:00:00+00:00,10180.717102118211
2022-02-14 00:00:00+00:00,10198.88429526641
2022-02-15 00:00:00+00:00,10163.20798073068
2022-02-16 00:00:00+00:00,10022.6469644028
2022-02-17 00:00:00+00:00,10057.33292161252
2022-02-18 00:00:00+00:00,10184.81238582253
2022-02-19 00:00:00+00:00,10228.309853629446
2022-02-20 00:00:00+00:00,10240.238640674608
2022-02-21 00:00:00+00:00,10261.075765844607
2022-02-22 00:00:00+00:00,10279.666703118173
