session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,362.0,445.7744713423681,445.3954584411622,440.45116961362766,451.0400085449219,-137.2026702365347,32.2603514581638,-169.46302169469848,100000.0,99830.5369783053,"within session, exact time unavailable from daily OHLC"
2021-09-20,2948.0,1.0,340.0,429.2592588540646,433.9966045440674,423.58971115247704,434.8800048828125,1610.6975346009415,29.35069935553649,1581.346835245405,99830.5369783053,101411.88381355071,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,377.0,434.5679175737565,433.67662922058105,429.38939005317025,439.6900024414063,-336.0157091471517,32.732819414146526,-368.74852856129826,101411.88381355071,101043.13528498942,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,332.0,435.0251301088434,434.943483895874,440.90627429995465,429.2699890136719,27.10654270584655,28.882957984956622,-1.776415279110072,101043.13528498942,101041.35886971031,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,251.0,453.84571398610035,450.45495,446.0276009747587,461.6400146484375,-851.0817605111886,22.69794666605112,-873.7797071772397,101041.35886971031,100167.57916253307,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,379.0,472.1513393256434,468.33316688232424,467.0751346994459,477.1600036621094,-1447.0873560179602,35.64436278528197,-1482.7317188032423,100167.57916253307,98684.84744372983,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,349.0,457.3098766168939,462.6537422058106,451.8603445973229,462.7000122070313,1865.0090905319232,32.10673029691239,1832.9023602350107,98684.84744372983,100517.74980396483,"within session, exact time unavailable from daily OHLC"
2022-01-19,3032.0,1.0,298.0,451.6450761969607,451.704825,445.1165894925091,458.1300048828125,17.805143305719298,26.919827055669433,-9.114683749950135,100517.74980396483,100508.63512021488,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,288.0,447.0284739860383,446.705325,440.268252117614,453.75,-93.06690797902775,25.739533410797904,-118.80644138982565,100508.63512021488,100389.82867882506,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,274.0,438.47891344185837,437.9362129852295,431.36741559618184,445.55999755859375,-148.69992511631665,24.01377446410221,-172.71369958041885,100389.82867882506,100217.11497924464,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,252.0,424.29171710843536,431.98679577941897,416.5390738956722,432.0299987792969,1939.1598250878685,21.57821852477393,1917.5816065630945,100217.11497924464,102134.69658580773,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,234.0,432.19669450246147,433.3366668823242,423.67075797427674,440.7200012207031,266.7535368878813,20.253480656403987,246.50005623147732,102134.69658580773,102381.19664203921,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,230.0,429.56774171377316,431.1968662353516,420.8772063431542,438.260009765625,374.69863996303957,19.79758598282987,354.9010539802097,102381.19664203921,102736.09769601942,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,254.0,448.95069910886286,449.9549946624756,456.81897080959044,441.239990234375,-255.09107061763473,22.832204621792002,-277.92327523942674,102736.09769601942,102458.17442078,"within session, exact time unavailable from daily OHLC"
