trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,886495.0,886499.0,1.0,0.039,49143.8,47938.9,0.9583041000000001,0.9348085500000001,0.0,-46.99110000000006,-48.88421265000006,9951.11578735,1.0,10000.0,0.19166082,1631026800.0,2021-09-07 14:55:00+00:00,2021-09-07 14:55:00+00:00,2021-09-07 14:59:00+00:00,2021-09-07 15:00:00+00:00,47948.5396377718,57957.13885686638,2021-09-12 00:00:00+00:00,7.373572432734702,-1.0486764136169766,stop,minute interval; not exact exchange fill
12,1001340.0,1001467.0,1.0,0.037,55248.4,54049.700000000004,1.0220954,0.99991945,0.0,-44.35189999999989,-46.373914849999885,9566.519297344772,1.0,9612.893212194771,0.21265094232054615,1637924880.0,2021-11-26 09:00:00+00:00,2021-11-26 09:00:00+00:00,2021-11-26 11:07:00+00:00,2021-11-26 11:08:00+00:00,54060.51894273922,64784.387105351714,2021-12-01 00:00:00+00:00,8.027728910284502,-1.05511325594347,stop,minute interval; not exact exchange fill
13,1012105.0,1012558.0,1.0,0.038,53243.9,52053.4,1.0116341,0.9890146,0.203800727831296,-45.239,-47.44344942783129,9519.075847916942,1.0,9566.519297344772,0.21149470743884524,1638590340.0,2021-12-03 20:25:00+00:00,2021-12-03 20:25:00+00:00,2021-12-04 03:58:00+00:00,2021-12-04 03:59:00+00:00,52063.829199948355,61665.71238830484,2021-12-08 00:00:00+00:00,7.136700940262446,-1.057997390490088,stop,minute interval; not exact exchange fill
14,1026270.0,1026453.0,1.0,0.036000000000000004,47065.5,45833.700000000004,0.8471790000000001,0.8250066000000001,0.0,-44.34479999999985,-46.01698559999985,9473.058862316942,1.0,9519.075847916942,0.1779960604443315,1639424040.0,2021-12-13 16:30:00+00:00,2021-12-13 16:30:00+00:00,2021-12-13 19:33:00+00:00,2021-12-13 19:34:00+00:00,45842.920166288095,54869.099891911996,2021-12-18 00:00:00+00:00,6.382895968616865,-1.0455346675554678,stop,minute interval; not exact exchange fill
15,1026490.0,1031924.0,1.0,0.042,46889.4,45833.700000000004,0.9846774000000001,0.9625077000000002,1.9741152051683162,-44.339399999999884,-48.26070030516821,9424.798162011777,1.0,9473.058862316942,0.2078900626104978,1639752300.0,2021-12-13 20:10:00+00:00,2021-12-13 20:10:00+00:00,2021-12-17 14:44:00+00:00,2021-12-17 14:45:00+00:00,45842.920166288095,54869.099891911996,2021-12-18 00:00:00+00:00,7.625278227873418,-1.0980281281717754,stop,minute interval; not exact exchange fill
16,1048020.0,1049048.0,1.0,0.052000000000000005,47803.200000000004,46963.9,1.2428832000000003,1.2210614,0.494445162169036,-43.643600000000156,-46.60198976216919,9378.196172249607,1.0,9424.798162011777,0.2637474413000479,1640779740.0,2021-12-28 19:00:00+00:00,2021-12-28 19:00:00+00:00,2021-12-29 12:08:00+00:00,2021-12-29 12:09:00+00:00,46973.36686414223,55119.135728473855,2022-01-02 00:00:00+00:00,8.81615280511973,-1.0799666488185897,stop,minute interval; not exact exchange fill
17,1059770.0,1060068.0,1.0,0.069,43453.8,42836.100000000006,1.4991561000000002,1.4778454500000002,0.29958854700000004,-42.621299999999806,-45.8978900969998,9332.298282152606,1.0,9378.196172249607,0.3197109705245989,1641440940.0,2022-01-05 22:50:00+00:00,2022-01-05 22:50:00+00:00,2022-01-06 03:48:00+00:00,2022-01-06 03:49:00+00:00,42844.675434135366,49339.80085883386,2022-01-10 00:00:00+00:00,9.66304954468358,-1.0920374095498537,stop,minute interval; not exact exchange fill
18,1062235.0,1066458.0,1.0,0.04,41234.0,40122.700000000004,0.8246800000000001,0.8024540000000001,1.4092803791036799,-44.45199999999983,-47.4884143791035,9284.8098677735,1.0,9332.298282152606,0.17673674266866185,1641824340.0,2022-01-07 15:55:00+00:00,2022-01-07 15:55:00+00:00,2022-01-10 14:18:00+00:00,2022-01-10 14:19:00+00:00,40130.747967706804,46567.92583004041,2022-01-12 00:00:00+00:00,4.834730119602343,-1.076100768207857,stop,minute interval; not exact exchange fill
19,1066480.0,1072800.0,1.0,0.058,39828.8,43033.700000000004,1.1550352000000002,1.2479773000000003,0.4759979938725979,185.8842000000001,183.00518950612752,9467.815057279628,4.0,9284.8098677735,0.24880104524466215,1642204800.0,2022-01-10 14:40:00+00:00,2022-01-10 14:40:00+00:00,2022-01-15 00:00:00+00:00,2022-01-15 00:00:00+00:00,39085.959992687465,45026.322067077796,2022-01-15 00:00:00+00:00,6.996825717399765,4.2475659051426895,timeout,minute interval; not exact exchange fill
20,1081660.0,1082195.0,1.0,0.088,38679.0,38192.9,1.701876,1.6804876,0.15568200284435524,-42.77679999999987,-46.31484560284422,9421.500211676785,1.0,9467.815057279628,0.35950765613898616,1642768560.0,2022-01-21 03:40:00+00:00,2022-01-21 03:40:00+00:00,2022-01-21 12:35:00+00:00,2022-01-21 12:36:00+00:00,38200.60734564576,43492.32610701993,2022-01-26 00:00:00+00:00,10.061454880650734,-1.1001528950713486,stop,minute interval; not exact exchange fill
21,1082315.0,1082361.0,1.0,0.069,38827.8,38192.9,1.3395591000000002,1.3176550500000002,0.0,-43.8081000000001,-46.465314150000104,9375.034897526784,1.0,9421.500211676785,0.28436216523983776,1642778520.0,2022-01-21 14:35:00+00:00,2022-01-21 14:35:00+00:00,2022-01-21 15:21:00+00:00,2022-01-21 15:22:00+00:00,38200.60734564576,43492.32610701993,2022-01-26 00:00:00+00:00,7.437150410861425,-1.0736897910472882,stop,minute interval; not exact exchange fill
22,1082385.0,1082539.0,1.0,0.078,38745.8,38192.9,1.5110862000000003,1.4895231000000002,0.24915615084360004,-43.12620000000011,-46.375965450843715,9328.658932075941,1.0,9375.034897526784,0.32236385603186135,1642789200.0,2022-01-21 15:45:00+00:00,2022-01-21 15:45:00+00:00,2022-01-21 18:19:00+00:00,2022-01-21 18:20:00+00:00,38200.60734564576,43492.32610701993,2022-01-26 00:00:00+00:00,8.706144642836355,-1.0905569891260478,stop,minute interval; not exact exchange fill
23,1083505.0,1086366.0,1.0,0.055,34872.0,34079.0,0.95898,0.9371725000000001,0.5061149297080046,-43.615,-46.017267429708006,9282.641664646233,1.0,9328.658932075941,0.20559868400861228,1643018820.0,2022-01-22 10:25:00+00:00,2022-01-22 10:25:00+00:00,2022-01-24 10:06:00+00:00,2022-01-24 10:07:00+00:00,34085.90218131483,38934.34504340954,2022-01-27 00:00:00+00:00,5.1677347867524,-1.0643428460728752,stop,minute interval; not exact exchange fill
24,1086695.0,1092960.0,1.0,0.062,34126.9,37688.6,1.0579339,1.1683465999999998,-0.15538418012849067,220.82539999999983,218.75450368012832,9501.396168326364,4.0,9282.641664646233,0.22793811033969683,1643414400.0,2022-01-24 15:35:00+00:00,2022-01-24 15:35:00+00:00,2022-01-29 00:00:00+00:00,2022-01-29 00:00:00+00:00,33432.72152743133,39400.09724247521,2022-01-29 00:00:00+00:00,7.59631341341191,5.082696433091469,timeout,minute interval; not exact exchange fill
25,1102545.0,1102586.0,-1.0,0.07,39364.5,39988.0,1.3777575000000002,1.3995800000000003,-0.27636173471984005,-43.645,-46.14597576528016,9455.250192561083,1.0,9501.396168326364,0.29001158894791923,1643992020.0,2022-02-04 15:45:00+00:00,2022-02-04 15:45:00+00:00,2022-02-04 16:26:00+00:00,2022-02-04 16:27:00+00:00,39979.98782870256,34369.790935561396,2022-02-09 00:00:00+00:00,8.115041161687,-1.0710662249941412,stop,minute interval; not exact exchange fill
26,1107015.0,1107730.0,-1.0,0.038,44202.0,45376.9,0.839838,0.8621611,-0.166554,-44.64620000000006,-46.18164510000006,9409.068547461082,1.0,9455.250192561083,0.1776447968898258,1644300660.0,2022-02-07 18:15:00+00:00,2022-02-07 18:15:00+00:00,2022-02-08 06:10:00+00:00,2022-02-08 06:11:00+00:00,45367.803745454316,39358.492847683745,2022-02-12 00:00:00+00:00,4.154650532906577,-1.0424622967104937,stop,minute interval; not exact exchange fill
27,1125190.0,1126870.0,1.0,0.044,38244.6,37221.9,0.8413811999999999,0.8188818,-0.09470241277158369,-44.99879999999987,-46.564360587228286,9362.504186873855,1.0,9409.068547461082,0.17884473808558574,1645449060.0,2022-02-20 09:10:00+00:00,2022-02-20 09:10:00+00:00,2022-02-21 13:10:00+00:00,2022-02-21 13:11:00+00:00,37229.36618584962,42559.87818680408,2022-02-25 00:00:00+00:00,4.2505264567211265,-1.0424011766419075,stop,minute interval; not exact exchange fill
28,1130630.0,1130737.0,1.0,0.046,35315.4,34348.3,0.8122542,0.7900109000000001,0.0,-44.48659999999993,-46.08886509999993,9316.415321773855,1.0,9362.504186873855,0.17351216806690947,1645681080.0,2022-02-24 03:50:00+00:00,2022-02-24 03:50:00+00:00,2022-02-24 05:37:00+00:00,2022-02-24 05:38:00+00:00,34355.25030480604,39660.99100351532,2022-03-01 00:00:00+00:00,4.525951552416476,-1.0435162923189758,stop,minute interval; not exact exchange fill
29,1130870.0,1131606.0,1.0,0.046,35300.700000000004,39653.0,0.8119161000000001,0.912019,-0.41249382142974816,200.20579999999978,198.89435872142954,9515.309680495286,2.0,9316.415321773855,0.1742979615995502,1645733220.0,2022-02-24 07:50:00+00:00,2022-02-24 07:50:00+00:00,2022-02-24 20:06:00+00:00,2022-02-24 20:07:00+00:00,34355.25030480604,39660.99100351532,2022-03-01 00:00:00+00:00,4.611869912994974,4.5732633147663595,target,minute interval; not exact exchange fill
30,1143115.0,1143259.0,1.0,0.046,39926.600000000006,38951.1,0.9183118000000001,0.8958752999999999,0.0,-44.87300000000033,-46.68718710000033,9468.622493395285,1.0,9515.309680495286,0.19301774316024164,1646432400.0,2022-03-04 19:55:00+00:00,2022-03-04 19:55:00+00:00,2022-03-04 22:19:00+00:00,2022-03-04 22:20:00+00:00,38958.973157341905,45283.71412747687,2022-03-09 00:00:00+00:00,5.536343031535492,-1.0488948892859757,stop,minute interval; not exact exchange fill
31,1150875.0,1156249.0,1.0,0.039,39283.5,38130.0,0.76602825,0.743535,-0.3902045254999036,-44.9865,-46.105858724500095,9422.516634670785,1.0,9468.622493395285,0.16180352538805576,1647211800.0,2022-03-10 05:15:00+00:00,2022-03-10 05:15:00+00:00,2022-03-13 22:49:00+00:00,2022-03-13 22:50:00+00:00,38137.69319956923,44989.425438801,2022-03-15 00:00:00+00:00,4.979832059519834,-1.031763387433168,stop,minute interval; not exact exchange fill
32,1168120.0,1171659.0,-1.0,0.052000000000000005,43098.0,43950.100000000006,1.120548,1.1427026000000002,-1.0902863426872487,-44.30920000000031,-45.48216425731306,9377.034470413471,1.0,9422.516634670785,0.23784473797092978,1648136400.0,2022-03-22 04:40:00+00:00,2022-03-22 04:40:00+00:00,2022-03-24 15:39:00+00:00,2022-03-24 15:40:00+00:00,43941.2922029506,37700.833541665124,2022-03-27 00:00:00+00:00,6.400114265791494,-1.0371932787804568,stop,minute interval; not exact exchange fill
33,1176340.0,1176512.0,-1.0,0.059000000000000004,46494.5,47224.0,1.3715877500000002,1.3931080000000002,-0.27629524501172403,-43.0405,-45.52890050498828,9331.505569908484,1.0,9377.034470413471,0.292541902096585,1648427580.0,2022-03-27 21:40:00+00:00,2022-03-27 21:40:00+00:00,2022-03-28 00:32:00+00:00,2022-03-28 00:33:00+00:00,47214.553285709575,41596.332516532515,2022-04-01 00:00:00+00:00,6.802506954246582,-1.0716932969552624,stop,minute interval; not exact exchange fill
34,1190555.0,1190931.0,1.0,0.059000000000000004,43716.9,42983.700000000004,1.2896485500000001,1.2680191500000004,0.25468204729578003,-43.25879999999983,-46.071149747295614,9285.434420161188,1.0,9331.505569908484,0.276407390069778,1649292720.0,2022-04-06 18:35:00+00:00,2022-04-06 18:35:00+00:00,2022-04-07 00:51:00+00:00,2022-04-07 00:52:00+00:00,42992.31722102457,47986.6614653405,2022-04-11 00:00:00+00:00,5.892717283976828,-1.07767803421104,stop,minute interval; not exact exchange fill
35,1197745.0,1197811.0,1.0,0.075,40313.4,39750.3,1.5117525,1.49063625,0.0,-42.23249999999989,-45.23488874999989,9240.199531411186,1.0,9285.434420161188,0.32561804469106514,1649705520.0,2022-04-11 18:25:00+00:00,2022-04-11 18:25:00+00:00,2022-04-11 19:31:00+00:00,2022-04-11 19:32:00+00:00,39758.32090214425,44427.79964879179,2022-04-16 00:00:00+00:00,7.412276312845453,-1.0865691976690814,stop,minute interval; not exact exchange fill
36,1219300.0,1219454.0,1.0,0.078,38269.0,37730.1,1.492491,1.4714739,0.0,-42.03420000000011,-44.99816490000011,9195.201366511186,1.0,9240.199531411186,0.323043024109256,1651004100.0,2022-04-26 17:40:00+00:00,2022-04-26 17:40:00+00:00,2022-04-26 20:14:00+00:00,2022-04-26 20:15:00+00:00,37737.733278817694,42568.55059204474,2022-05-01 00:00:00+00:00,8.093016973614146,-1.0858943859990733,stop,minute interval; not exact exchange fill
37,1219510.0,1219639.0,1.0,0.075,38296.1,37730.1,1.43610375,1.41487875,0.0,-42.449999999999996,-45.300982499999996,9149.900384011185,1.0,9195.201366511186,0.3123593911124715,1651015200.0,2022-04-26 21:10:00+00:00,2022-04-26 21:10:00+00:00,2022-04-26 23:19:00+00:00,2022-04-26 23:20:00+00:00,37737.733278817694,42568.55059204474,2022-05-01 00:00:00+00:00,7.65169274952151,-1.0817498197618975,stop,minute interval; not exact exchange fill
38,1230755.0,1230895.0,-1.0,0.07,39168.0,39766.200000000004,1.37088,1.3918170000000003,0.0,-41.87400000000031,-44.63669700000031,9105.263687011186,1.0,9149.900384011185,0.2996491639177881,1651690560.0,2022-05-04 16:35:00+00:00,2022-05-04 16:35:00+00:00,2022-05-04 18:55:00+00:00,2022-05-04 18:56:00+00:00,39758.16909300012,35074.70169227514,2022-05-09 00:00:00+00:00,6.935805951674975,-1.0804820305963976,stop,minute interval; not exact exchange fill
39,1238970.0,1239159.0,-1.0,0.067,31449.100000000002,32089.100000000002,1.0535448500000002,1.07498485,0.0,-42.88,-45.008529700000004,9060.255157311187,1.0,9105.263687011186,0.23141446227480483,1652186400.0,2022-05-10 09:30:00+00:00,2022-05-10 09:30:00+00:00,2022-05-10 12:39:00+00:00,2022-05-10 12:40:00+00:00,32082.654192813352,27679.648824678854,2022-05-15 00:00:00+00:00,5.949690205004545,-1.0603182926103822,stop,minute interval; not exact exchange fill
40,1239280.0,1240451.0,-1.0,0.061,31393.7,32089.100000000002,0.9575078499999999,0.97871755,-0.4638722500674639,-42.41940000000009,-43.891753149932626,9016.363404161255,1.0,9060.255157311187,0.21136443364452878,1652263920.0,2022-05-10 14:40:00+00:00,2022-05-10 14:40:00+00:00,2022-05-11 10:11:00+00:00,2022-05-11 10:12:00+00:00,32082.654192813352,27679.648824678854,2022-05-15 00:00:00+00:00,5.390853577876901,-1.04439009790463,stop,minute interval; not exact exchange fill
41,1241105.0,1241126.0,1.0,0.043000000000000003,28894.9,27887.2,0.62124035,0.5995748000000001,0.0,-43.331100000000035,-44.551915150000035,8971.811489011256,1.0,9016.363404161255,0.13780286400463487,1652304420.0,2022-05-11 21:05:00+00:00,2022-05-11 21:05:00+00:00,2022-05-11 21:26:00+00:00,2022-05-11 21:27:00+00:00,27892.796944661073,33162.23161097685,2022-05-16 00:00:00+00:00,4.2583760105726505,-1.033916666035488,stop,minute interval; not exact exchange fill
42,1241150.0,1241540.0,1.0,0.05,28743.800000000003,27887.2,0.7185950000000002,0.6971800000000001,-0.27307913094279473,-42.83000000000011,-43.97269586905732,8927.838793142197,1.0,8971.811489011256,0.16018950038799654,1652329260.0,2022-05-11 21:50:00+00:00,2022-05-11 21:50:00+00:00,2022-05-12 04:20:00+00:00,2022-05-12 04:21:00+00:00,27892.796944661073,33162.23161097685,2022-05-16 00:00:00+00:00,5.192027905489852,-1.0334321502886796,stop,minute interval; not exact exchange fill
43,1241600.0,1243043.0,1.0,0.034,27476.4,31002.5,0.46709880000000004,0.5270425000000001,-0.616640404769008,119.88739999999996,119.50989910476898,9047.348692246966,2.0,8927.838793142197,0.104638717347539,1652419440.0,2022-05-12 05:20:00+00:00,2022-05-12 05:20:00+00:00,2022-05-13 05:23:00+00:00,2022-05-13 05:24:00+00:00,26206.395768293263,31008.76766799993,2022-05-17 00:00:00+00:00,2.7813825968539003,2.7677049766751227,target,minute interval; not exact exchange fill
44,1252300.0,1258560.0,-1.0,0.055,30371.600000000002,29103.7,0.835219,0.80035175,-1.078213637920479,69.73450000000008,69.17714288792057,9116.525835134886,4.0,9047.348692246966,0.18463287498043102,1653350400.0,2022-05-19 15:40:00+00:00,2022-05-19 15:40:00+00:00,2022-05-24 00:00:00+00:00,2022-05-24 00:00:00+00:00,31140.54405200118,25585.810921369077,2022-05-24 00:00:00+00:00,6.223845631129995,1.6357057851640708,timeout,minute interval; not exact exchange fill
45,1271325.0,1277280.0,1.0,0.076,29511.0,29904.0,1.121418,1.1363519999999998,0.757824621155502,29.868,26.852405378844498,9143.378240513734,4.0,9116.525835134886,0.2460187181564451,1654473600.0,2022-06-01 20:45:00+00:00,2022-06-01 20:45:00+00:00,2022-06-06 00:00:00+00:00,2022-06-06 00:00:00+00:00,28956.344044705118,33641.03639943304,2022-06-06 00:00:00+00:00,7.446122880330948,0.6370095192036765,timeout,minute interval; not exact exchange fill
46,1277710.0,1284480.0,-1.0,0.074,31295.7,29083.600000000002,1.1579409,1.0760932,-2.261299989123785,163.6953999999999,163.72266588912368,9307.100906402857,4.0,9143.378240513734,0.25328513587444884,1654905600.0,2022-06-06 07:10:00+00:00,2022-06-06 07:10:00+00:00,2022-06-11 00:00:00+00:00,2022-06-11 00:00:00+00:00,31867.904033435403,27439.212360854825,2022-06-11 00:00:00+00:00,6.739707191491766,3.866572636124038,timeout,minute interval; not exact exchange fill
47,1287840.0,1287896.0,1.0,0.085,24806.100000000002,24288.7,1.05425925,1.0322697500000002,0.0,-43.97900000000013,-46.065529000000126,9261.035377402855,1.0,9307.100906402857,0.22654944017523615,1655110620.0,2022-06-13 08:00:00+00:00,2022-06-13 08:00:00+00:00,2022-06-13 08:56:00+00:00,2022-06-13 08:57:00+00:00,24293.624296541373,28139.345767062157,2022-06-18 00:00:00+00:00,6.504202530122952,-1.0575084757042563,stop,minute interval; not exact exchange fill
48,1295680.0,1295772.0,1.0,0.075,18264.8,17669.7,0.6849299999999999,0.66261375,0.0,-44.63249999999989,-45.980043749999886,9215.055333652856,1.0,9261.035377402855,0.14791650654337102,1655583180.0,2022-06-18 18:40:00+00:00,2022-06-18 18:40:00+00:00,2022-06-18 20:12:00+00:00,2022-06-18 20:13:00+00:00,17673.31288990413,22410.019789677077,2022-06-23 00:00:00+00:00,7.008132077477072,-1.0364845480751572,stop,minute interval; not exact exchange fill
49,1295845.0,1301760.0,1.0,0.063,18372.600000000002,19973.5,0.5787369000000001,0.62916525,0.32858091100376524,100.85669999999986,99.3202169389961,9314.375550591849,4.0,9215.055333652856,0.12560682037067883,1655942400.0,2022-06-18 21:25:00+00:00,2022-06-18 21:25:00+00:00,2022-06-23 00:00:00+00:00,2022-06-23 00:00:00+00:00,17673.31288990413,22410.019789677077,2022-06-23 00:00:00+00:00,5.773622495520533,2.2544550832174273,timeout,minute interval; not exact exchange fill
50,1323105.0,1323447.0,-1.0,0.108,21633.600000000002,22037.7,1.1682144,1.1900358000000002,-0.00494896394899934,-43.642799999999845,-45.99610123605085,9268.379449355798,1.0,9314.375550591849,0.2508411634585144,1657243680.0,2022-07-07 19:45:00+00:00,2022-07-07 19:45:00+00:00,2022-07-08 01:27:00+00:00,2022-07-08 01:28:00+00:00,22033.263496424373,18498.580860205268,2022-07-12 00:00:00+00:00,7.84414680810855,-1.0656210288655212,stop,minute interval; not exact exchange fill
51,1338150.0,1338153.0,-1.0,0.14400000000000002,21941.0,22234.4,1.5797520000000003,1.6008768000000002,0.0,-42.249600000000214,-45.430228800000215,9222.949220555798,1.0,9268.379449355798,0.3408906613355804,1658126040.0,2022-07-18 06:30:00+00:00,2022-07-18 06:30:00+00:00,2022-07-18 06:33:00+00:00,2022-07-18 06:34:00+00:00,22229.926944191073,18787.64280257144,2022-07-23 00:00:00+00:00,10.914029517936493,-1.0919289680070943,stop,minute interval; not exact exchange fill
52,1338505.0,1338537.0,-1.0,0.131,21911.100000000002,22234.4,1.4351770500000003,1.4563532000000003,0.0,-42.35229999999991,-45.24383024999991,9177.705390305799,1.0,9222.949220555798,0.31121868193773117,1658149080.0,2022-07-18 12:25:00+00:00,2022-07-18 12:25:00+00:00,2022-07-18 12:57:00+00:00,2022-07-18 12:58:00+00:00,22229.926944191073,18787.64280257144,2022-07-23 00:00:00+00:00,9.79671653960556,-1.0832608607665855,stop,minute interval; not exact exchange fill
53,1338840.0,1339164.0,-1.0,0.117,21870.0,22234.4,1.279395,1.3007124,0.0,-42.634800000000176,-45.21490740000018,9132.4904829058,1.0,9177.705390305799,0.2788049835095809,1658186700.0,2022-07-18 18:00:00+00:00,2022-07-18 18:00:00+00:00,2022-07-18 23:24:00+00:00,2022-07-18 23:25:00+00:00,22229.926944191073,18787.64280257144,2022-07-23 00:00:00+00:00,8.563841210488096,-1.0736962215166845,stop,minute interval; not exact exchange fill
54,1340360.0,1341457.0,-1.0,0.10400000000000001,23605.2,24012.800000000003,1.2274704,1.2486656000000003,-0.48640061709959215,-42.390400000000234,-44.38013538290065,9088.1103475229,1.0,9132.4904829058,0.2688139456148528,1658324280.0,2022-07-19 19:20:00+00:00,2022-07-19 19:20:00+00:00,2022-07-20 13:37:00+00:00,2022-07-20 13:38:00+00:00,24007.997112166773,20273.681649615603,2022-07-24 00:00:00+00:00,8.270958876698774,-1.0594218729471598,stop,minute interval; not exact exchange fill
