trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
231,1303205.0,1303225.0,-1.0,3262.0,0.35860000000000003,0.3569,0.5848766000000001,0.5821039,0.0,5.545400000000114,4.378419500000113,10129.10063992715,2.0,10124.72222042715,0.11553434993406167,1658708760.0,2022-07-25 00:05:00+00:00,2022-07-25 00:05:00+00:00,2022-07-25 00:25:00+00:00,2022-07-25 00:26:00+00:00,0.38892984224866856,0.35673953801902875,2022-07-30 00:00:00+00:00,0.06134097123610849,0.044255093349816525,target,minute interval; not exact exchange fill
232,1304645.0,1304648.0,-1.0,2569.0,0.3356,0.3342,0.4310782,0.4292799,0.0,3.5966000000000315,2.7362419000000315,10131.83688182715,2.0,10129.10063992715,0.08511677696255972,1658794140.0,2022-07-26 00:05:00+00:00,2022-07-26 00:05:00+00:00,2022-07-26 00:08:00+00:00,2022-07-26 00:09:00+00:00,0.3743490459832813,0.3341195538053779,2022-07-31 00:00:00+00:00,0.038206003710668804,0.027487128340128994,target,minute interval; not exact exchange fill
233,1306085.0,1306203.0,-1.0,2658.0,0.337,0.335,0.4478730000000001,0.445215,0.0,5.316000000000004,4.422912000000004,10136.25979382715,2.0,10131.83688182715,0.08840904274787964,1658887440.0,2022-07-27 00:05:00+00:00,2022-07-27 00:05:00+00:00,2022-07-27 02:03:00+00:00,2022-07-27 02:04:00+00:00,0.37443402331336134,0.3348579420549051,2022-08-01 00:00:00+00:00,0.05722222073656607,0.04445154040939196,target,minute interval; not exact exchange fill
234,1307525.0,1307631.0,-1.0,2231.0,0.35860000000000003,0.3552,0.4000183,0.39622560000000007,0.0,7.585400000000032,6.789156100000032,10143.04894992715,2.0,10136.25979382715,0.07892818616263288,1658973120.0,2022-07-28 00:05:00+00:00,2022-07-28 00:05:00+00:00,2022-07-28 01:51:00+00:00,2022-07-28 01:52:00+00:00,0.4033167164298906,0.3551006431023368,2022-08-02 00:00:00+00:00,0.07825612381780589,0.0680528500962534,target,minute interval; not exact exchange fill
235,1310405.0,1310438.0,-1.0,2981.0,0.3688,0.36610000000000004,0.5496964000000001,0.5456720500000001,0.0,8.048699999999942,6.953331549999941,10150.002281477151,2.0,10143.04894992715,0.10838878974432005,1659141540.0,2022-07-30 00:05:00+00:00,2022-07-30 00:05:00+00:00,2022-07-30 00:38:00+00:00,2022-07-30 00:39:00+00:00,0.40210269259228654,0.3660011486804782,2022-08-04 00:00:00+00:00,0.08404279358991085,0.07004088313688603,target,minute interval; not exact exchange fill
236,1311845.0,1312370.0,-1.0,2363.0,0.38630000000000003,0.3845,0.45641345,0.45428675,-0.09259475047599999,4.253400000000056,3.435294550476056,10153.437576027627,2.0,10150.002281477151,0.08993366451412801,1659257460.0,2022-07-31 00:05:00+00:00,2022-07-31 00:05:00+00:00,2022-07-31 08:50:00+00:00,2022-07-31 08:51:00+00:00,0.4285074352306557,0.3843658137045273,2022-08-05 00:00:00+00:00,0.045825724422788136,0.03444381882138446,target,minute interval; not exact exchange fill
237,1313285.0,1313730.0,-1.0,2662.0,0.3796,0.377,0.5052476,0.501787,0.0,6.921199999999977,5.914165399999977,10159.351741427627,2.0,10153.437576027627,0.09952247132397699,1659339060.0,2022-08-01 00:05:00+00:00,2022-08-01 00:05:00+00:00,2022-08-01 07:30:00+00:00,2022-08-01 07:31:00+00:00,0.4170098413100111,0.3768428621220347,2022-08-06 00:00:00+00:00,0.07370087071787305,0.059388116126690156,target,minute interval; not exact exchange fill
238,1314725.0,1314830.0,-1.0,2006.0,0.3793,0.3769,0.3804379,0.37803070000000005,0.0,4.814400000000027,4.055931400000027,10163.407672827627,2.0,10159.351741427627,0.07489412901192445,1659405060.0,2022-08-02 00:05:00+00:00,2022-08-02 00:05:00+00:00,2022-08-02 01:50:00+00:00,2022-08-02 01:51:00+00:00,0.42919331303713554,0.3767421409417448,2022-08-07 00:00:00+00:00,0.051266570659507404,0.04052446864963881,target,minute interval; not exact exchange fill
239,1316165.0,1316183.0,-1.0,2121.0,0.37060000000000004,0.369,0.3930213000000001,0.3913245,0.0,3.393600000000097,2.609254200000097,10166.016927027627,2.0,10163.407672827627,0.07734045758112448,1659486240.0,2022-08-03 00:05:00+00:00,2022-08-03 00:05:00+00:00,2022-08-03 00:23:00+00:00,2022-08-03 00:24:00+00:00,0.4177869241296633,0.3688561306560909,2022-08-08 00:00:00+00:00,0.03695662254054146,0.026070781740713245,target,minute interval; not exact exchange fill
240,1317605.0,1318460.0,-1.0,1996.0,0.3694,0.3653,0.3686612,0.36456940000000004,0.06891626525200001,8.183599999999984,7.381453134747985,10173.398380162374,2.0,10166.016927027627,0.0725281499423571,1659622860.0,2022-08-04 00:05:00+00:00,2022-08-04 00:05:00+00:00,2022-08-04 14:20:00+00:00,2022-08-04 14:21:00+00:00,0.41958973049336123,0.3651565645487618,2022-08-09 00:00:00+00:00,0.08454788279445982,0.07368285855787084,target,minute interval; not exact exchange fill
241,1319045.0,1319118.0,-1.0,2556.0,0.37120000000000003,0.3705,0.4743936000000001,0.473499,0.0,1.7892000000000867,0.8413074000000867,10174.239687562374,2.0,10173.398380162374,0.09326157932142796,1659662340.0,2022-08-05 00:05:00+00:00,2022-08-05 00:05:00+00:00,2022-08-05 01:18:00+00:00,2022-08-05 01:19:00+00:00,0.41027898239810723,0.37033069172817873,2022-08-10 00:00:00+00:00,0.022244905534270155,0.008422686052745744,target,minute interval; not exact exchange fill
242,1320485.0,1320534.0,-1.0,2618.0,0.3768,0.37470000000000003,0.4932312000000001,0.4904823000000001,0.0,5.497799999999976,4.5140864999999755,10178.753774062374,2.0,10174.239687562374,0.09695686658590452,1659747300.0,2022-08-06 00:05:00+00:00,2022-08-06 00:05:00+00:00,2022-08-06 00:54:00+00:00,2022-08-06 00:55:00+00:00,0.4149216108476647,0.3745502303633691,2022-08-11 00:00:00+00:00,0.059015597363424294,0.04523025028743289,target,minute interval; not exact exchange fill
243,1321925.0,1321977.0,-1.0,2181.0,0.37070000000000003,0.36810000000000004,0.40424835000000003,0.40141305000000005,0.0,5.670599999999981,4.864938599999981,10183.618712662374,2.0,10178.753774062374,0.07942983177962526,1659833880.0,2022-08-07 00:05:00+00:00,2022-08-07 00:05:00+00:00,2022-08-07 00:57:00+00:00,2022-08-07 00:58:00+00:00,0.4065714788934983,0.3679986345119517,2022-08-12 00:00:00+00:00,0.07530677773471887,0.062183106713347355,target,minute interval; not exact exchange fill
244,1323365.0,1325428.0,-1.0,1797.0,0.37160000000000004,0.3703,0.33388260000000003,0.33271455000000005,-0.25686131651099997,2.336100000000042,1.9263641665110418,10185.545076828883,2.0,10183.618712662374,0.0655724864452846,1660040940.0,2022-08-08 00:05:00+00:00,2022-08-08 00:05:00+00:00,2022-08-09 10:28:00+00:00,2022-08-09 10:29:00+00:00,0.4032457215810687,0.37019440807432286,2022-08-13 00:00:00+00:00,0.04441649156510463,0.03387468856584129,target,minute interval; not exact exchange fill
245,1326245.0,1326273.0,-1.0,2496.0,0.36610000000000004,0.3652,0.45689280000000004,0.45576960000000005,0.0,2.2464000000000297,1.3337376000000296,10186.878814428883,2.0,10185.545076828883,0.0897139616100441,1660091640.0,2022-08-10 00:05:00+00:00,2022-08-10 00:05:00+00:00,2022-08-10 00:33:00+00:00,2022-08-10 00:34:00+00:00,0.4061829716939446,0.36511560681017985,2022-08-15 00:00:00+00:00,0.024558887433211517,0.01333109740665106,target,minute interval; not exact exchange fill
246,1327685.0,1328630.0,-1.0,2141.0,0.3809,0.37770000000000004,0.4077534500000001,0.40432785000000004,-0.08133680409999999,6.851199999999959,6.120455504099959,10192.999269932983,2.0,10186.878814428883,0.08005463840846924,1660233060.0,2022-08-11 00:05:00+00:00,2022-08-11 00:05:00+00:00,2022-08-11 15:50:00+00:00,2022-08-11 15:51:00+00:00,0.427745047817526,0.37754620964545704,2022-08-16 00:00:00+00:00,0.07159327422627228,0.06102438215316475,target,minute interval; not exact exchange fill
247,1329125.0,1329126.0,-1.0,2743.0,0.3799,0.3796,0.5210328500000001,0.5206214,0.0,0.8229000000000617,-0.21875424999993842,10192.780515682984,2.0,10192.999269932983,0.1022334714644644,1660262820.0,2022-08-12 00:05:00+00:00,2022-08-12 00:05:00+00:00,2022-08-12 00:06:00+00:00,2022-08-12 00:07:00+00:00,0.4153004955523948,0.37948646866424035,2022-08-17 00:00:00+00:00,0.011681512625935267,-0.002252793322679423,target,minute interval; not exact exchange fill
248,1330565.0,1330582.0,-1.0,2710.0,0.3784,0.3781,0.512732,0.5123255,0.0,0.8130000000000609,-0.21205749999993906,10192.568458182985,2.0,10192.780515682984,0.10060689508836021,1660350180.0,2022-08-13 00:05:00+00:00,2022-08-13 00:05:00+00:00,2022-08-13 00:22:00+00:00,2022-08-13 00:23:00+00:00,0.41527976165663144,0.3779616934229166,2022-08-18 00:00:00+00:00,0.011884745383234417,-0.0021217599161437966,target,minute interval; not exact exchange fill
249,1332005.0,1333021.0,-1.0,2978.0,0.3775,0.3748,0.5620975,0.5580772,-0.22351018516078003,8.040599999999941,7.143935485160721,10199.712393668146,2.0,10192.568458182985,0.11029555549341963,1660496520.0,2022-08-14 00:05:00+00:00,2022-08-14 00:05:00+00:00,2022-08-14 17:01:00+00:00,2022-08-14 17:02:00+00:00,0.410988090810047,0.37467017791068774,2022-08-19 00:00:00+00:00,0.0845023416044747,0.07163453429212119,target,minute interval; not exact exchange fill
250,1333445.0,1333451.0,-1.0,3653.0,0.37560000000000004,0.374,0.6860334,0.683111,0.0,5.844800000000167,4.475655600000167,10204.188049268147,2.0,10199.712393668146,0.1345201459652688,1660522320.0,2022-08-15 00:05:00+00:00,2022-08-15 00:05:00+00:00,2022-08-15 00:11:00+00:00,2022-08-15 00:12:00+00:00,0.4027931953832253,0.37390109037099634,2022-08-20 00:00:00+00:00,0.062475542320845505,0.04505538914179388,target,minute interval; not exact exchange fill
251,1334885.0,1334897.0,-1.0,2745.0,0.375,0.37370000000000003,0.5146875,0.51290325,0.0,3.568499999999912,2.540909249999912,10206.728958518148,2.0,10204.188049268147,0.10087769796381081,1660609080.0,2022-08-16 00:05:00+00:00,2022-08-16 00:05:00+00:00,2022-08-16 00:17:00+00:00,2022-08-16 00:18:00+00:00,0.4114430688918357,0.37356245584090264,2022-08-21 00:00:00+00:00,0.03944629809756256,0.02539989161580573,target,minute interval; not exact exchange fill
252,1336325.0,1336976.0,-1.0,3491.0,0.3771,0.3754,0.65822805,0.6552607,-0.105124667188651,5.9346999999999275,4.726335917188578,10211.455294435336,2.0,10206.728958518148,0.12897923569346237,1660733820.0,2022-08-17 00:05:00+00:00,2022-08-17 00:05:00+00:00,2022-08-17 10:56:00+00:00,2022-08-17 10:57:00+00:00,0.40560883832554556,0.3753156274898881,2022-08-22 00:00:00+00:00,0.06259015150796146,0.0474892395579598,target,minute interval; not exact exchange fill
253,1337765.0,1337785.0,-1.0,3451.0,0.37970000000000004,0.3771,0.6551723500000001,0.65068605,0.0,8.972600000000162,7.666741600000161,10219.122036035336,2.0,10211.455294435336,0.12832105338737207,1660782360.0,2022-08-18 00:05:00+00:00,2022-08-18 00:05:00+00:00,2022-08-18 00:25:00+00:00,2022-08-18 00:26:00+00:00,0.4085501842903153,0.3769903132621011,2022-08-23 00:00:00+00:00,0.09392268384256279,0.077004707409991,target,minute interval; not exact exchange fill
254,1339205.0,1339205.0,-1.0,4276.0,0.36970000000000003,0.3698,0.7904186000000001,0.7906324000000001,0.0,-0.4275999999999529,-2.0086509999999533,10217.113385035336,2.0,10219.122036035336,0.15469403285581174,1660867560.0,2022-08-19 00:05:00+00:00,2022-08-19 00:05:00+00:00,2022-08-19 00:05:00+00:00,2022-08-19 00:06:00+00:00,0.3928798119578483,0.3696621904247242,2022-08-24 00:00:00+00:00,0.001631142450360778,-0.020265479325467073,target,minute interval; not exact exchange fill
255,1340645.0,1341817.0,-1.0,3639.0,0.3355,0.3331,0.6104422500000001,0.6060754500000001,0.274384544676,8.733600000000049,7.242697755324048,10224.35608279066,2.0,10217.113385035336,0.11949407371637753,1661024280.0,2022-08-20 00:05:00+00:00,2022-08-20 00:05:00+00:00,2022-08-20 19:37:00+00:00,2022-08-20 19:38:00+00:00,0.36289952495944594,0.3329408275543795,2022-08-25 00:00:00+00:00,0.09340207355450046,0.07263990594529861,target,minute interval; not exact exchange fill
256,1342085.0,1344002.0,-1.0,3630.0,0.33590000000000003,0.3341,0.6096585,0.6063915000000001,0.6002133349237739,6.534000000000086,4.717736665076312,10229.07381945574,2.0,10224.35608279066,0.1192561164856454,1661155380.0,2022-08-21 00:05:00+00:00,2022-08-21 00:05:00+00:00,2022-08-22 08:02:00+00:00,2022-08-22 08:03:00+00:00,0.3633883459566783,0.33402184652951916,2022-08-26 00:00:00+00:00,0.06832544502462415,0.0472801083011135,target,minute interval; not exact exchange fill
257,1344965.0,1345011.0,-1.0,2728.0,0.34340000000000004,0.3423,0.4683976000000001,0.4668972,0.0,3.000800000000124,2.065505200000124,10231.13932465574,2.0,10229.07381945574,0.09158162474282001,1661215920.0,2022-08-23 00:05:00+00:00,2022-08-23 00:05:00+00:00,2022-08-23 00:51:00+00:00,2022-08-23 00:52:00+00:00,0.3802100521391128,0.3421623459626261,2022-08-28 00:00:00+00:00,0.03362271894363434,0.02056910968608846,target,minute interval; not exact exchange fill
258,1346405.0,1346419.0,-1.0,2832.0,0.3468,0.34540000000000004,0.4910688,0.4890864000000001,0.0,3.9647999999998778,2.9846447999998778,10234.12396945574,2.0,10231.13932465574,0.095994939452459,1661300400.0,2022-08-24 00:05:00+00:00,2022-08-24 00:05:00+00:00,2022-08-24 00:19:00+00:00,2022-08-24 00:20:00+00:00,0.38223108573382214,0.3453117139471446,2022-08-29 00:00:00+00:00,0.042005093042765264,0.029745066462750675,target,minute interval; not exact exchange fill
259,1347845.0,1350184.0,-1.0,3154.0,0.34640000000000004,0.34240000000000004,0.5462728000000001,0.5399648000000001,0.09628753410149757,12.61600000000001,11.433474865898512,10245.557444321637,2.0,10234.12396945574,0.10675516568499244,1661526300.0,2022-08-25 00:05:00+00:00,2022-08-25 00:05:00+00:00,2022-08-26 15:04:00+00:00,2022-08-26 15:05:00+00:00,0.37815485581023933,0.3422845025819808,2022-08-30 00:00:00+00:00,0.12960214471174578,0.11415801467115168,target,minute interval; not exact exchange fill
260,1350725.0,1350726.0,-1.0,4010.0,0.3382,0.338,0.678091,0.67769,0.0,0.8019999999999117,-0.5537810000000883,10245.003663321637,2.0,10245.557444321637,0.1323678098893128,1661558820.0,2022-08-27 00:05:00+00:00,2022-08-27 00:05:00+00:00,2022-08-27 00:06:00+00:00,2022-08-27 00:07:00+00:00,0.3630705388973649,0.3378855254403559,2022-09-01 00:00:00+00:00,0.012644461020401824,-0.00555275462948067,target,minute interval; not exact exchange fill
261,1352165.0,1353508.0,-1.0,2892.0,0.33430000000000004,0.331,0.4833978000000001,0.47862600000000005,0.0281619286078392,9.543600000000072,8.553414271392233,10253.55707759303,2.0,10245.003663321637,0.09436752116168064,1661725740.0,2022-08-28 00:05:00+00:00,2022-08-28 00:05:00+00:00,2022-08-28 22:28:00+00:00,2022-08-28 22:29:00+00:00,0.35600076558956883,0.3309104451349065,2022-09-02 00:00:00+00:00,0.15619517436393457,0.13629068130476932,target,minute interval; not exact exchange fill
262,1353605.0,1353607.0,-1.0,4056.0,0.32180000000000003,0.321,0.6526104,0.6509880000000001,0.0,3.244800000000093,1.941201600000093,10255.49827919303,2.0,10253.55707759303,0.12729443939530827,1661731680.0,2022-08-29 00:05:00+00:00,2022-08-29 00:05:00+00:00,2022-08-29 00:07:00+00:00,2022-08-29 00:08:00+00:00,0.3464252396375982,0.3208554646628074,2022-09-03 00:00:00+00:00,0.03835639169782947,0.01943534386034115,target,minute interval; not exact exchange fill
263,1355045.0,1355057.0,-1.0,2588.0,0.33240000000000003,0.3321,0.43012560000000005,0.42973740000000005,0.0,0.7764000000000582,-0.08346299999994194,10255.414816193032,2.0,10255.49827919303,0.08388195059671837,1661818680.0,2022-08-30 00:05:00+00:00,2022-08-30 00:05:00+00:00,2022-08-30 00:17:00+00:00,2022-08-30 00:18:00+00:00,0.37134683925970197,0.3320186857922113,2022-09-04 00:00:00+00:00,0.009790632950882247,-0.0008280517909279085,target,minute interval; not exact exchange fill
264,1356485.0,1357384.0,-1.0,3113.0,0.32730000000000004,0.325,0.5094424500000001,0.5058625,0.155452810128,7.159900000000076,5.989142239872076,10261.403958432904,2.0,10255.414816193032,0.09935092029541384,1661958300.0,2022-08-31 00:05:00+00:00,2022-08-31 00:05:00+00:00,2022-08-31 15:04:00+00:00,2022-08-31 15:05:00+00:00,0.3595829367811233,0.324920878716888,2022-09-05 00:00:00+00:00,0.07369593724518758,0.059595363242324055,target,minute interval; not exact exchange fill
265,1357925.0,1358087.0,-1.0,3291.0,0.3279,0.3244,0.53955945,0.5338002000000001,0.0,11.51850000000001,10.44514035000001,10271.849098782903,2.0,10261.403958432904,0.10516289041648844,1662000420.0,2022-09-01 00:05:00+00:00,2022-09-01 00:05:00+00:00,2022-09-01 02:47:00+00:00,2022-09-01 02:47:00+00:00,0.3584209666128109,0.3243402910694166,2022-09-06 00:00:00+00:00,0.11663159216881694,0.10398917046971273,target,minute interval; not exact exchange fill
266,1359365.0,1359365.0,-1.0,3484.0,0.33280000000000004,0.3326,0.5797376000000001,0.5793891999999999,0.0,0.6968000000001167,-0.46232679999988335,10271.386771982903,2.0,10271.849098782903,0.11287891681911338,1662077160.0,2022-09-02 00:05:00+00:00,2022-09-02 00:05:00+00:00,2022-09-02 00:05:00+00:00,2022-09-02 00:06:00+00:00,0.36161446379890383,0.3324705879403713,2022-09-07 00:00:00+00:00,0.011432177323433374,-0.00460532602397463,target,minute interval; not exact exchange fill
267,1362245.0,1364017.0,-1.0,4579.0,0.3291,0.326,0.75347445,0.7463770000000001,-0.227250044532875,14.194899999999961,12.922298594532835,10284.309070577434,2.0,10271.386771982903,0.14671328550400617,1662356280.0,2022-09-04 00:05:00+00:00,2022-09-04 00:05:00+00:00,2022-09-05 05:37:00+00:00,2022-09-05 05:38:00+00:00,0.35086968578993055,0.3259327379801204,2022-09-09 00:00:00+00:00,0.14548956059552326,0.12963341670876705,target,minute interval; not exact exchange fill
268,1365125.0,1365248.0,-1.0,2842.0,0.3337,0.33140000000000003,0.4741877,0.47091940000000004,0.0,6.536599999999911,5.591492899999912,10289.900563477435,2.0,10284.309070577434,0.09221576223464777,1662430140.0,2022-09-06 00:05:00+00:00,2022-09-06 00:05:00+00:00,2022-09-06 02:08:00+00:00,2022-09-06 02:09:00+00:00,0.36921820916550685,0.3312681526232822,2022-09-11 00:00:00+00:00,0.06846762361767593,0.05539271394095618,target,minute interval; not exact exchange fill
269,1366565.0,1366579.0,-1.0,3072.0,0.3221,0.3194,0.49474559999999995,0.49059840000000005,0.0,8.29439999999994,7.30905599999994,10297.209619477433,2.0,10289.900563477435,0.09616139571961081,1662510000.0,2022-09-07 00:05:00+00:00,2022-09-07 00:05:00+00:00,2022-09-07 00:19:00+00:00,2022-09-07 00:20:00+00:00,0.35493577408786803,0.31927632853561666,2022-09-12 00:00:00+00:00,0.08599375354536291,0.07245908056356898,target,minute interval; not exact exchange fill
270,1368005.0,1368035.0,-1.0,2773.0,0.33640000000000003,0.33340000000000003,0.4664186,0.46225910000000003,0.0,8.319000000000008,7.390322300000008,10304.599941777433,2.0,10297.209619477433,0.09059126059117169,1662597360.0,2022-09-08 00:05:00+00:00,2022-09-08 00:05:00+00:00,2022-09-08 00:35:00+00:00,2022-09-08 00:36:00+00:00,0.3728560841826343,0.3332827966772772,2022-09-13 00:00:00+00:00,0.08550570892656863,0.07310439559686764,target,minute interval; not exact exchange fill
271,1369445.0,1371275.0,-1.0,4354.0,0.3393,0.3614,0.7386560999999999,0.7867678,-0.2833181120883344,-96.22340000000004,-97.46550578791171,10207.13443598952,1.0,10304.599941777433,0.1433643429484929,1662791760.0,2022-09-09 00:05:00+00:00,2022-09-09 00:05:00+00:00,2022-09-10 06:35:00+00:00,2022-09-10 06:36:00+00:00,0.3612891367285993,0.3390692359114984,2022-09-14 00:00:00+00:00,0.010494458757057755,-1.018015373272561,stop,minute interval; not exact exchange fill
272,1372325.0,1372613.0,-1.0,3268.0,0.3573,0.3542,0.5838282,0.5787628,0.0,10.130799999999972,8.968208999999973,10216.102644989518,2.0,10207.13443598952,0.11439610277718489,1662872040.0,2022-09-11 00:05:00+00:00,2022-09-11 00:05:00+00:00,2022-09-11 04:53:00+00:00,2022-09-11 04:54:00+00:00,0.3763604676133307,0.3540857724054012,2022-09-16 00:00:00+00:00,0.16863319724385104,0.14397600602834593,target,minute interval; not exact exchange fill
273,1373765.0,1373789.0,-1.0,4201.0,0.3546,0.3536,0.7448373,0.7427368000000001,0.0,4.201000000000004,2.7134259000000043,10218.816070889518,2.0,10216.102644989518,0.1458163305290017,1662942600.0,2022-09-12 00:05:00+00:00,2022-09-12 00:05:00+00:00,2022-09-12 00:29:00+00:00,2022-09-12 00:30:00+00:00,0.37821612703799007,0.35348270878609356,2022-09-17 00:00:00+00:00,0.04731051844822565,0.027349954501895046,target,minute interval; not exact exchange fill
274,1376645.0,1378947.0,-1.0,2523.0,0.33180000000000004,0.3306,0.41856570000000004,0.4170519,0.819122425299339,3.0276000000000867,1.3728599747007473,10220.188930864217,2.0,10218.816070889518,0.08192058592626478,1663252080.0,2022-09-14 00:05:00+00:00,2022-09-14 00:05:00+00:00,2022-09-15 14:27:00+00:00,2022-09-15 14:28:00+00:00,0.37162855113083226,0.3304744778269755,2022-09-19 00:00:00+00:00,0.03328070279710588,0.013662006413931642,target,minute interval; not exact exchange fill
275,1379525.0,1379525.0,-1.0,3149.0,0.32580000000000003,0.3256,0.5129721,0.5126572,0.0,0.6298000000001054,-0.3958292999998947,10219.793101564217,2.0,10220.188930864217,0.10038407381117234,1663286760.0,2022-09-16 00:05:00+00:00,2022-09-16 00:05:00+00:00,2022-09-16 00:05:00+00:00,2022-09-16 00:06:00+00:00,0.3575889384853805,0.3255348204387376,2022-09-21 00:00:00+00:00,0.008341881607162953,-0.003954205644764617,target,minute interval; not exact exchange fill
276,1380965.0,1380966.0,-1.0,3114.0,0.3544,0.3536,0.5518008,0.5505552,0.0,2.4911999999998984,1.3888439999998983,10221.181945564216,2.0,10219.793101564217,0.10798668711121807,1663373220.0,2022-09-17 00:05:00+00:00,2022-09-17 00:05:00+00:00,2022-09-17 00:06:00+00:00,2022-09-17 00:07:00+00:00,0.3865196913956191,0.3534361455080701,2022-09-22 00:00:00+00:00,0.030008211475572737,0.013885563049363501,target,minute interval; not exact exchange fill
277,1382405.0,1382467.0,-1.0,2903.0,0.3743,0.371,0.54329645,0.5385065,0.0,9.579900000000073,8.498097050000073,10229.680042614216,2.0,10221.181945564216,0.10630795007729602,1663463280.0,2022-09-18 00:05:00+00:00,2022-09-18 00:05:00+00:00,2022-09-18 01:07:00+00:00,2022-09-18 01:08:00+00:00,0.4087771084893168,0.37088519546803805,2022-09-23 00:00:00+00:00,0.09904556041931685,0.08490706234564611,target,minute interval; not exact exchange fill
278,1383845.0,1383849.0,-1.0,2693.0,0.3603,0.35550000000000004,0.48514395000000005,0.47868075000000004,0.0,12.926399999999921,11.962575299999921,10241.642617914216,2.0,10229.680042614216,0.09485026862600103,1663546200.0,2022-09-19 00:05:00+00:00,2022-09-19 00:05:00+00:00,2022-09-19 00:09:00+00:00,2022-09-19 00:10:00+00:00,0.3975792011560138,0.35540110010370124,2022-09-24 00:00:00+00:00,0.13141107492611842,0.11915759625346428,target,minute interval; not exact exchange fill
279,1385285.0,1385293.0,-1.0,1682.0,0.38720000000000004,0.3821,0.32563520000000007,0.32134609999999997,0.0,8.578200000000082,7.931218700000082,10249.573836614216,2.0,10241.642617914216,0.06359042433884848,1663632840.0,2022-09-20 00:05:00+00:00,2022-09-20 00:05:00+00:00,2022-09-20 00:13:00+00:00,2022-09-20 00:14:00+00:00,0.44731447709939737,0.38199457052898333,2022-09-25 00:00:00+00:00,0.08659194460611712,0.07843950787766767,target,minute interval; not exact exchange fill
280,1386725.0,1386725.0,-1.0,1211.0,0.4126,0.4103,0.24982930000000003,0.24843664999999998,0.0,2.785300000000029,2.2870340500000292,10251.860870664215,2.0,10249.573836614216,0.048749207329487794,1663718760.0,2022-09-21 00:05:00+00:00,2022-09-21 00:05:00+00:00,2022-09-21 00:05:00+00:00,2022-09-21 00:06:00+00:00,0.49645661764565996,0.4101511092727413,2022-09-26 00:00:00+00:00,0.029203309124709,0.022521180236247787,target,minute interval; not exact exchange fill
281,1388165.0,1389334.0,-1.0,1404.0,0.3957,0.4681,0.2777814,0.3286062,0.1393504854628536,-101.64960000000002,-102.39533808546287,10149.465532578752,1.0,10251.860870664215,0.054191410418936485,1663875300.0,2022-09-22 00:05:00+00:00,2022-09-22 00:05:00+00:00,2022-09-22 19:34:00+00:00,2022-09-22 19:35:00+00:00,0.4679307271611221,0.3873548647532984,2022-09-27 00:00:00+00:00,0.11553442107936221,-1.0096970548259732,stop,minute interval; not exact exchange fill
282,1391045.0,1391058.0,-1.0,929.0,0.5071,0.5023,0.23554794999999998,0.23331834999999998,0.0,4.459200000000025,3.990333700000025,10153.455866278751,2.0,10149.465532578752,0.046415833275932614,1663978740.0,2022-09-24 00:05:00+00:00,2022-09-24 00:05:00+00:00,2022-09-24 00:18:00+00:00,2022-09-24 00:19:00+00:00,0.6153914005158042,0.5021643282239668,2022-09-29 00:00:00+00:00,0.04557768901800136,0.03966427601398658,target,minute interval; not exact exchange fill
283,1392485.0,1392606.0,-1.0,1011.0,0.48810000000000003,0.4761,0.24673455000000002,0.24066855,0.0,12.13200000000001,11.64459690000001,10165.100463178751,2.0,10153.455866278751,0.04860109764586555,1664071620.0,2022-09-25 00:05:00+00:00,2022-09-25 00:05:00+00:00,2022-09-25 02:06:00+00:00,2022-09-25 02:07:00+00:00,0.5876082602662179,0.47593025587012333,2022-09-30 00:00:00+00:00,0.1222988332558379,0.11574817979116281,target,minute interval; not exact exchange fill
284,1393925.0,1394087.0,-1.0,918.0,0.48950000000000005,0.4863,0.22468050000000003,0.2232117,0.0,2.937600000000033,2.4897078000000334,10167.590170978752,2.0,10165.100463178751,0.04420625272005225,1664160480.0,2022-09-26 00:05:00+00:00,2022-09-26 00:05:00+00:00,2022-09-26 02:47:00+00:00,2022-09-26 02:48:00+00:00,0.5992707404487714,0.486144769497256,2022-10-01 00:00:00+00:00,0.030565800039491404,0.024706948216913417,target,minute interval; not exact exchange fill
285,1395365.0,1396333.0,-1.0,680.0,0.4655,0.461,0.15827000000000002,0.15674000000000002,0.075832306175424,3.0600000000000027,2.669157693824579,10170.259328672575,2.0,10167.590170978752,0.031132254022540846,1664295240.0,2022-09-27 00:05:00+00:00,2022-09-27 00:05:00+00:00,2022-09-27 16:13:00+00:00,2022-09-27 16:14:00+00:00,0.614151532152107,0.4608320225298207,2022-10-02 00:00:00+00:00,0.031402148384201266,0.026405593308427712,target,minute interval; not exact exchange fill
