start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,7669.679364898542,-0.23303206351014583
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,7669.679364898542,6233.314065675027,-0.18727840251018313
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,6233.314065675027,5915.818392075201,-0.05093529224657223
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,5915.818392075201,5386.043895686123,-0.0895521906316058
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,5386.043895686123,4591.380770738681,-0.14754115271580237
