end_boundary_utc,return
2022-09-01 00:00:00+00:00,-0.39991534990362376
2022-09-02 00:00:00+00:00,-0.3948352331820466
2022-09-03 00:00:00+00:00,-0.3983622357146357
2022-09-04 00:00:00+00:00,-0.4020334196843285
2022-09-05 00:00:00+00:00,-0.40315529329621647
2022-09-06 00:00:00+00:00,-0.39590486337649666
2022-09-07 00:00:00+00:00,-0.38734813967221315
2022-09-08 00:00:00+00:00,-0.39941415166594996
2022-09-09 00:00:00+00:00,-0.4052464520260908
2022-09-10 00:00:00+00:00,-0.4096015529144005
2022-09-11 00:00:00+00:00,-0.4073329627440113
2022-09-12 00:00:00+00:00,-0.40684407439920556
2022-09-13 00:00:00+00:00,-0.4087214045298817
2022-09-14 00:00:00+00:00,-0.3971165923465054
2022-09-15 00:00:00+00:00,-0.3920646846641114
2022-09-16 00:00:00+00:00,-0.3921381385401934
2022-09-17 00:00:00+00:00,-0.3943999998600539
2022-09-18 00:00:00+00:00,-0.4008855857343484
2022-09-19 00:00:00+00:00,-0.396590220910768
2022-09-20 00:00:00+00:00,-0.40477278421021956
2022-09-21 00:00:00+00:00,-0.4048174703321802
2022-09-22 00:00:00+00:00,-0.4048518036659837
2022-09-23 00:00:00+00:00,-0.40485775666114576
2022-09-24 00:00:00+00:00,-0.40198899455449644
2022-09-25 00:00:00+00:00,-0.4113051845692982
2022-09-26 00:00:00+00:00,-0.40801463588787346
2022-09-27 00:00:00+00:00,-0.4079795348416777
2022-09-28 00:00:00+00:00,-0.40797752715759894
2022-09-29 00:00:00+00:00,-0.4079583519429587
2022-09-30 00:00:00+00:00,-0.40796641267452594
2022-10-01 00:00:00+00:00,-0.40802599793549255
2022-10-02 00:00:00+00:00,-0.4135767383093396
2022-10-03 00:00:00+00:00,-0.41158365802831687
2022-10-04 00:00:00+00:00,-0.4186423822140998
2022-10-05 00:00:00+00:00,-0.40756662828917356
2022-10-06 00:00:00+00:00,-0.4102394219594673
2022-10-07 00:00:00+00:00,-0.41395491852160515
2022-10-08 00:00:00+00:00,-0.41893402717769646
2022-10-09 00:00:00+00:00,-0.4195711518883316
2022-10-10 00:00:00+00:00,-0.41429639176399324
2022-10-11 00:00:00+00:00,-0.41380961874610234
2022-10-12 00:00:00+00:00,-0.4161319726552458
2022-10-13 00:00:00+00:00,-0.4185929413552961
2022-10-14 00:00:00+00:00,-0.4183612643124687
2022-10-15 00:00:00+00:00,-0.4107824774801898
2022-10-16 00:00:00+00:00,-0.41348949578350636
2022-10-17 00:00:00+00:00,-0.41715013551676683
2022-10-18 00:00:00+00:00,-0.420806595564281
2022-10-19 00:00:00+00:00,-0.41651757535850165
2022-10-20 00:00:00+00:00,-0.41206093452915604
2022-10-21 00:00:00+00:00,-0.4148322926512612
2022-10-22 00:00:00+00:00,-0.40721307301172094
2022-10-23 00:00:00+00:00,-0.4043742218707834
2022-10-24 00:00:00+00:00,-0.4013086984086397
2022-10-25 00:00:00+00:00,-0.40188405163049523
2022-10-26 00:00:00+00:00,-0.3957366491320101
2022-10-27 00:00:00+00:00,-0.3880954442696952
2022-10-28 00:00:00+00:00,-0.38811287286259577
2022-10-29 00:00:00+00:00,-0.39005242924546724
2022-10-30 00:00:00+00:00,-0.39014087144904386
2022-10-31 00:00:00+00:00,-0.3907652330801684
2022-11-01 00:00:00+00:00,-0.3904398285832189
2022-11-02 00:00:00+00:00,-0.3900202112239298
2022-11-03 00:00:00+00:00,-0.3922223500483262
2022-11-04 00:00:00+00:00,-0.39996973101440325
2022-11-05 00:00:00+00:00,-0.4117051974986171
2022-11-06 00:00:00+00:00,-0.40416949219335896
2022-11-07 00:00:00+00:00,-0.40875736106540417
2022-11-08 00:00:00+00:00,-0.4153241193103483
2022-11-09 00:00:00+00:00,-0.40764811703303505
2022-11-10 00:00:00+00:00,-0.40002013360553323
2022-11-11 00:00:00+00:00,-0.40009392330353233
2022-11-12 00:00:00+00:00,-0.39682925727614615
2022-11-13 00:00:00+00:00,-0.3931099251112746
2022-11-14 00:00:00+00:00,-0.39668397537233546
2022-11-15 00:00:00+00:00,-0.39498170205698857
2022-11-16 00:00:00+00:00,-0.3941203370319265
2022-11-17 00:00:00+00:00,-0.3859524160749449
2022-11-18 00:00:00+00:00,-0.38016172216189403
2022-11-19 00:00:00+00:00,-0.3741496078555503
2022-11-20 00:00:00+00:00,-0.36805243855592096
2022-11-21 00:00:00+00:00,-0.3687543188333432
2022-11-22 00:00:00+00:00,-0.3687523475582387
2022-11-23 00:00:00+00:00,-0.3726241439507426
2022-11-24 00:00:00+00:00,-0.3809117649093784
2022-11-25 00:00:00+00:00,-0.37489751317477793
2022-11-26 00:00:00+00:00,-0.3773453614373443
2022-11-27 00:00:00+00:00,-0.3831743444194208
2022-11-28 00:00:00+00:00,-0.38658440424777196
2022-11-29 00:00:00+00:00,-0.37743738681514594
2022-11-30 00:00:00+00:00,-0.3830102971850846
2022-12-01 00:00:00+00:00,-0.39459365949438263
2022-12-02 00:00:00+00:00,-0.3864125408111939
2022-12-03 00:00:00+00:00,-0.37815021309532715
2022-12-04 00:00:00+00:00,-0.38557164972387203
2022-12-05 00:00:00+00:00,-0.37800087069903743
2022-12-06 00:00:00+00:00,-0.37009331897762954
2022-12-07 00:00:00+00:00,-0.36580780475564123
2022-12-08 00:00:00+00:00,-0.36647203927731153
2022-12-09 00:00:00+00:00,-0.3691565357769857
2022-12-10 00:00:00+00:00,-0.374921362033358
2022-12-11 00:00:00+00:00,-0.3787043540117241
2022-12-12 00:00:00+00:00,-0.3814619309255586
2022-12-13 00:00:00+00:00,-0.38401199505317674
2022-12-14 00:00:00+00:00,-0.3956972042268614
2022-12-15 00:00:00+00:00,-0.40775414047763425
2022-12-16 00:00:00+00:00,-0.3964024941719335
2022-12-17 00:00:00+00:00,-0.38526747493508207
2022-12-18 00:00:00+00:00,-0.39454937590613026
