trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,timestamp_precision,initial_stop,initial_target,target_r,realized_net_r
1,1972800.0,1973767.0,1.0,0.584,27987.0,27864.5,8.172204,8.136434,0.8314131021042153,-71.53999999999999,-88.6800511021042,9911.319948897893,1.0,10000.0,1.6344408,1696262880.0,2023-10-02T00:00:00Z,2023-10-02T00:00:00Z,2023-10-02T16:07:00Z,2023-10-02T16:08:00Z,stop,within_minute_not_exact_tick,27615.568759882255,30215.587440706466,6.0,-0.40882237725604303
2,1976220.0,1978057.0,1.0,0.608,27510.4,27399.9,8.3631616,8.329569600000001,-1.8345173485772226,-67.184,-82.04221385142277,9829.277735046471,1.0,9911.319948897893,1.6875979472199272,1696520280.0,2023-10-04T09:00:00Z,2023-10-04T09:00:00Z,2023-10-05T15:37:00Z,2023-10-05T15:38:00Z,stop,within_minute_not_exact_tick,27158.127740843454,29624.03355493929,6.0,-0.3830498945684735
3,1979040.0,1979338.0,1.0,0.6930000000000001,27632.4,27325.800000000003,9.574626600000002,9.468389700000001,0.27492776034494076,-212.47379999999902,-231.79174406034394,9597.485990986126,1.0,9829.277735046471,1.948185178624365,1696597140.0,2023-10-06T08:00:00Z,2023-10-06T08:00:00Z,2023-10-06T12:58:00Z,2023-10-06T12:59:00Z,stop,within_minute_not_exact_tick,27331.31451454493,29438.912912730437,6.0,-1.1108998517459499
4,1979520.0,1983470.0,1.0,0.096,27932.2,27480.7,1.3407456,1.3190736000000003,0.5624931136589518,-43.344,-46.566312313658955,9550.919678672466,1.0,9597.485990986126,0.27939516687166127,1696845060.0,2023-10-06T16:00:00Z,2023-10-06T16:00:00Z,2023-10-09T09:50:00Z,2023-10-09T09:51:00Z,stop,within_minute_not_exact_tick,27450.323240385605,30823.460557686365,6.0,-1.0066178614952055
5,1984500.0,1985140.0,1.0,0.667,27673.800000000003,27363.800000000003,9.2292123,9.125827300000001,0.3491398783373178,-206.77,-225.47417947833733,9325.445499194127,1.0,9550.919678672466,1.9326332144974796,1696945260.0,2023-10-10T03:00:00Z,2023-10-10T03:00:00Z,2023-10-10T13:40:00Z,2023-10-10T13:41:00Z,stop,within_minute_not_exact_tick,27369.325922000906,29500.64446799458,6.0,-1.1102496814013252
6,1986000.0,1986384.0,-1.0,0.636,26995.2,27314.100000000002,8.5844736,8.685883800000001,-1.4311057286400002,-202.82040000000092,-218.6596516713609,9106.785847522766,1.0,9325.445499194127,1.8410860051118934,1697019900.0,2023-10-11T04:00:00Z,2023-10-11T04:00:00Z,2023-10-11T10:24:00Z,2023-10-11T10:25:00Z,stop,within_minute_not_exact_tick,27308.570861012482,25114.97483392511,6.0,-1.0971169516182537
7,1986600.0,1990920.0,-1.0,0.135,27127.2,26900.100000000002,1.8310860000000002,1.8157567500000003,-1.2749128014382902,30.658499999999805,28.286570051438098,9135.072417574203,4.0,9106.785847522766,0.4021366112387706,1697292000.0,2023-10-11T14:00:00Z,2023-10-11T14:00:00Z,2023-10-14T14:00:00Z,2023-10-14T14:00:00Z,timeout,simulated_bar_open_or_final_close,27448.91456481241,25196.91261112554,6.0,0.651292081386949
8,1992360.0,1992567.0,-1.0,0.744,26844.300000000003,26980.100000000002,9.986079600000002,10.036597200000001,-0.44486571830448235,-101.03519999999946,-120.61301108169498,9014.459406492508,1.0,9135.072417574203,2.186316461112802,1697390880.0,2023-10-15T14:00:00Z,2023-10-15T14:00:00Z,2023-10-15T17:27:00Z,2023-10-15T17:28:00Z,stop,within_minute_not_exact_tick,26974.693809849872,26061.93714090078,6.0,-1.2432665507145617
9,1993320.0,1993770.0,1.0,0.522,27909.0,30152.2,7.284249000000001,7.869724200000001,0.004068685152,1170.9504000000004,1155.7923581148482,10170.251764607356,2.0,9014.459406492508,1.6161255315551473,1697463060.0,2023-10-16T06:00:00Z,2023-10-16T06:00:00Z,2023-10-16T13:30:00Z,2023-10-16T13:31:00Z,target,within_minute_not_exact_tick,27534.12465631314,30158.25206212116,6.0,5.906394333134723
10,1993800.0,1998120.0,1.0,0.727,27992.100000000002,28457.7,10.175128350000001,10.34437395,0.8953723368989435,338.4911999999989,317.07632536309995,10487.328089970455,4.0,10170.251764607356,2.000958990102805,1697724000.0,2023-10-16T14:00:00Z,2023-10-16T14:00:00Z,2023-10-19T14:00:00Z,2023-10-19T14:00:00Z,timeout,simulated_bar_open_or_final_close,27193.0409910797,32786.45405352182,6.0,0.5458213928111885
