trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,877980.0,878400.0,1.0,0.126,48518.3,48842.9,0.0,0.0,2.4937836008558243,40.899599999999815,38.40581639914399,10038.405816399145,4.0,10000.0,0.61133058,1630540800.0,2021-09-01 17:00:00+00:00,2021-09-01 17:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00,47728.53581362212,50097.67837275576,2021-09-02 00:00:00+00:00,1.9998100698884604,0.38594820063672663,timeout,minute interval; not exact exchange fill
246,1560875.0,1560960.0,-1.0,0.28200000000000003,16362.2,16429.2,0.0,0.0,-0.26000159033515097,-18.894000000000002,-18.63399840966485,8598.042875341214,4.0,8616.67687375088,0.5354895474908813,1671494400.0,2022-12-19 22:35:00+00:00,2022-12-19 22:35:00+00:00,2022-12-20 00:00:00+00:00,2022-12-20 00:00:00+00:00,16667.078522058942,15752.142955882116,2022-12-20 00:00:00+00:00,2.00098399847249,-0.21673553157718364,timeout,minute interval; not exact exchange fill
247,1564795.0,1565062.0,-1.0,0.561,16640.0,16793.0,0.0,0.0,-0.671596980648,-85.83300000000001,-85.16140301935201,8512.881472321862,1.0,8598.042875341214,1.0857168468852907,1671740580.0,2022-12-22 15:55:00+00:00,2022-12-22 15:55:00+00:00,2022-12-22 20:22:00+00:00,2022-12-22 20:23:00+00:00,16792.959271066185,16334.381457867625,2022-12-23 00:00:00+00:00,1.9980386935822554,-0.9924397283922393,stop,minute interval; not exact exchange fill
248,1572105.0,1572480.0,-1.0,0.48,16657.4,16698.2,0.0,0.0,-0.340825847329359,-19.58399999999965,-19.243174152670292,8493.638298169193,4.0,8512.881472321862,0.9392298043848176,1672185600.0,2022-12-27 17:45:00+00:00,2022-12-27 17:45:00+00:00,2022-12-28 00:00:00+00:00,2022-12-28 00:00:00+00:00,16834.236975846266,16303.726048307472,2022-12-28 00:00:00+00:00,2.0,-0.22670567600211083,timeout,minute interval; not exact exchange fill
249,1573775.0,1573920.0,-1.0,0.5710000000000001,16512.100000000002,16538.9,0.0,0.0,-0.9430576896213622,-15.302799999999586,-14.359742310378223,8479.278555858815,4.0,8493.638298169193,1.1100554048825342,1672272000.0,2022-12-28 21:35:00+00:00,2022-12-28 21:35:00+00:00,2022-12-29 00:00:00+00:00,2022-12-29 00:00:00+00:00,16660.416371778105,16215.16725644379,2022-12-29 00:00:00+00:00,2.002022703201339,-0.16955923374763934,timeout,minute interval; not exact exchange fill
250,1575810.0,1576620.0,-1.0,0.582,16457.600000000002,16603.0,0.0,0.0,-1.6466470464883938,-84.62279999999872,-82.97615295351032,8396.302402905305,1.0,8479.278555858815,1.1296153483932656,1672434060.0,2022-12-30 07:30:00+00:00,2022-12-30 07:30:00+00:00,2022-12-30 21:00:00+00:00,2022-12-30 21:01:00+00:00,16602.976675659826,16166.846648680345,2022-12-31 00:00:00+00:00,2.000000000000075,-0.9806986498695617,stop,minute interval; not exact exchange fill
251,1578175.0,1578240.0,-1.0,0.609,16512.2,16537.5,0.0,0.0,-1.0071398399999998,-15.407699999999556,-14.400560159999557,8381.901842745305,4.0,8396.302402905305,1.1976616988593012,1672531200.0,2022-12-31 22:55:00+00:00,2022-12-31 22:55:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,16649.712228293258,16237.475543413482,2023-01-01 00:00:00+00:00,1.9978183758366865,-0.1719573618541877,timeout,minute interval; not exact exchange fill
252,1586190.0,1586266.0,-1.0,0.9400000000000001,16713.5,16802.5,0.0,0.0,0.0,-83.66000000000001,-83.66000000000001,8298.241842745305,1.0,8381.901842745305,1.8743586234665706,1673012820.0,2023-01-06 12:30:00+00:00,2023-01-06 12:30:00+00:00,2023-01-06 13:46:00+00:00,2023-01-06 13:47:00+00:00,16802.4429508824,16535.914098235196,2023-01-07 00:00:00+00:00,1.9966270514186977,-1.000641412467592,stop,minute interval; not exact exchange fill
253,1586325.0,1586378.0,-1.0,1.031,16722.2,16802.5,0.0,0.0,0.0,-82.78929999999924,-82.78929999999924,8215.452542745306,1.0,8298.241842745305,2.0776193953749966,1673019540.0,2023-01-06 14:45:00+00:00,2023-01-06 14:45:00+00:00,2023-01-06 15:38:00+00:00,2023-01-06 15:39:00+00:00,16802.4429508824,16561.714098235203,2023-01-07 00:00:00+00:00,2.0,-1.0007109548810589,stop,minute interval; not exact exchange fill
254,1589910.0,1591150.0,1.0,0.937,17216.8,17129.3,0.0,0.0,0.039109918995999984,-81.98750000000001,-82.02660991899602,8133.42593282631,1.0,8215.452542745306,1.9636339588189289,1673305860.0,2023-01-09 02:30:00+00:00,2023-01-09 02:30:00+00:00,2023-01-09 23:10:00+00:00,2023-01-09 23:11:00+00:00,17129.347505412945,17391.704989174108,2023-01-10 00:00:00+00:00,2.0,-1.0010204960003375,stop,minute interval; not exact exchange fill
255,1591270.0,1591348.0,1.0,0.854,17222.100000000002,17166.2,0.0,0.0,0.0,-47.73860000000124,-47.73860000000124,8085.687332826308,1.0,8133.42593282631,1.8082999121735637,1673317740.0,2023-01-10 01:10:00+00:00,2023-01-10 01:10:00+00:00,2023-01-10 02:28:00+00:00,2023-01-10 02:29:00+00:00,17166.203123871273,17333.89375225745,2023-01-11 00:00:00+00:00,1.9999999999998048,-1.0000558863301323,stop,minute interval; not exact exchange fill
256,1591545.0,1592078.0,1.0,1.562,17217.4,17319.7,0.0,0.0,2.60120905759,159.79259999999886,157.19139094240884,8242.878723768717,2.0,8085.687332826308,3.3260720694476196,1673361540.0,2023-01-10 05:45:00+00:00,2023-01-10 05:45:00+00:00,2023-01-10 14:38:00+00:00,2023-01-10 14:39:00+00:00,17166.203123871273,17319.793752257458,2023-01-11 00:00:00+00:00,2.0,1.965641283502652,target,minute interval; not exact exchange fill
257,1593815.0,1594047.0,1.0,1.359,17538.0,17659.4,0.0,0.0,0.0,164.98260000000198,164.98260000000198,8407.861323768719,2.0,8242.878723768717,2.891482793659594,1673479680.0,2023-01-11 19:35:00+00:00,2023-01-11 19:35:00+00:00,2023-01-11 23:27:00+00:00,2023-01-11 23:28:00+00:00,17477.577204977373,17659.445590045256,2023-01-12 00:00:00+00:00,2.0099300272318996,2.0091755099137707,target,minute interval; not exact exchange fill
258,1594135.0,1594139.0,1.0,0.762,18054.600000000002,18274.3,0.0,0.0,0.0,167.4113999999978,167.4113999999978,8575.272723768716,2.0,8407.861323768719,1.6362787955490834,1673485200.0,2023-01-12 00:55:00+00:00,2023-01-12 00:55:00+00:00,2023-01-12 00:59:00+00:00,2023-01-12 01:00:00+00:00,17944.559715236348,18274.380569527304,2023-01-13 00:00:00+00:00,1.9972737257028106,1.9965415435980678,target,minute interval; not exact exchange fill
259,1594985.0,1595128.0,1.0,0.88,18041.7,18235.600000000002,0.0,0.0,1.5912224769971202,170.63200000000128,169.04077752300415,8744.313501291721,2.0,8575.272723768716,1.8514508531015452,1673544540.0,2023-01-12 15:05:00+00:00,2023-01-12 15:05:00+00:00,2023-01-12 17:28:00+00:00,2023-01-12 17:29:00+00:00,17944.559715236348,18235.6805695273,2023-01-13 00:00:00+00:00,1.9969116829260234,1.9774678765575635,target,minute interval; not exact exchange fill
260,1596170.0,1596228.0,1.0,0.655,19013.9,18880.7,0.0,0.0,0.0,-87.24600000000048,-87.24600000000048,8657.06750129172,1.0,8744.313501291721,1.4242518292785666,1673610540.0,2023-01-13 10:50:00+00:00,2023-01-13 10:50:00+00:00,2023-01-13 11:48:00+00:00,2023-01-13 11:49:00+00:00,18880.72691411104,19280.246171777922,2023-01-14 00:00:00+00:00,2.0,-1.000202098726335,stop,minute interval; not exact exchange fill
261,1596425.0,1596562.0,1.0,0.506,19051.3,19392.100000000002,0.0,0.0,0.69751399696,172.44480000000146,171.74728600304147,8828.814787294761,2.0,8657.06750129172,1.1135361712914476,1673630580.0,2023-01-13 15:05:00+00:00,2023-01-13 15:05:00+00:00,2023-01-13 17:22:00+00:00,2023-01-13 17:23:00+00:00,18880.72691411104,19392.14617177792,2023-01-14 00:00:00+00:00,1.998241223118922,1.9898890383032852,target,minute interval; not exact exchange fill
262,1596975.0,1596998.0,1.0,0.213,20252.7,21077.800000000003,0.0,0.0,0.0,175.74630000000047,175.74630000000047,9004.561087294762,2.0,8828.814787294761,0.48860749760068306,1673656740.0,2023-01-14 00:15:00+00:00,2023-01-14 00:15:00+00:00,2023-01-14 00:38:00+00:00,2023-01-14 00:39:00+00:00,19840.127352616066,21077.84529476787,2023-01-15 00:00:00+00:00,2.0,1.9998902138371148,target,minute interval; not exact exchange fill
263,1599910.0,1600328.0,1.0,0.419,21152.0,20937.4,0.0,0.0,0.8847604,-89.91739999999939,-90.8021603999994,8913.758926894761,1.0,9004.561087294762,0.9842443084211021,1673856540.0,2023-01-16 01:10:00+00:00,2023-01-16 01:10:00+00:00,2023-01-16 08:08:00+00:00,2023-01-16 08:09:00+00:00,20937.41185227671,21581.17629544658,2023-01-17 00:00:00+00:00,2.0,-1.0098954779154259,stop,minute interval; not exact exchange fill
264,1600970.0,1601280.0,1.0,0.396,21162.2,21188.2,0.0,0.0,0.8389714518329761,10.296000000000001,9.457028548167026,8923.215955442929,4.0,8913.758926894761,0.9401455961205109,1673913600.0,2023-01-16 18:50:00+00:00,2023-01-16 18:50:00+00:00,2023-01-17 00:00:00+00:00,2023-01-17 00:00:00+00:00,20937.41185227671,21611.776295446583,2023-01-17 00:00:00+00:00,2.0,0.10623952136498496,timeout,minute interval; not exact exchange fill
265,1602145.0,1602150.0,1.0,0.281,21512.2,21195.2,0.0,0.0,0.0,-89.07700000000001,-89.07700000000001,8834.13895544293,1.0,8923.215955442929,0.6774382946893438,1673965860.0,2023-01-17 14:25:00+00:00,2023-01-17 14:25:00+00:00,2023-01-17 14:30:00+00:00,2023-01-17 14:31:00+00:00,21195.26808457412,22146.663830851765,2023-01-18 00:00:00+00:00,2.001893151086396,-1.0002148239757662,stop,minute interval; not exact exchange fill
266,1603570.0,1603598.0,1.0,0.417,21532.100000000002,21320.600000000002,0.0,0.0,0.0,-88.1955,-88.1955,8745.94345544293,1.0,8834.13895544293,1.0163849295655338,1674052740.0,2023-01-18 14:10:00+00:00,2023-01-18 14:10:00+00:00,2023-01-18 14:38:00+00:00,2023-01-18 14:39:00+00:00,21320.66461257534,21954.970774849317,2023-01-19 00:00:00+00:00,1.9999999999999485,-1.0003055901669269,stop,minute interval; not exact exchange fill
267,1605285.0,1605600.0,1.0,0.385,20950.0,21068.300000000003,0.0,0.0,0.811156411024575,45.54550000000112,44.73434358897654,8790.677799031908,4.0,8745.94345544293,0.9222275493880971,1674172800.0,2023-01-19 18:45:00+00:00,2023-01-19 18:45:00+00:00,2023-01-20 00:00:00+00:00,2023-01-20 00:00:00+00:00,20723.46700835509,21403.065983289824,2023-01-20 00:00:00+00:00,2.0,0.5129191089889433,timeout,minute interval; not exact exchange fill
268,1606615.0,1606805.0,1.0,0.369,21377.9,21852.7,0.0,0.0,0.0,175.20119999999972,175.20119999999972,8965.878999031907,2.0,8790.677799031908,0.8973648312839692,1674245160.0,2023-01-20 16:55:00+00:00,2023-01-20 16:55:00+00:00,2023-01-20 20:05:00+00:00,2023-01-20 20:06:00+00:00,21140.47447526849,21852.751049463026,2023-01-21 00:00:00+00:00,2.0,1.999784987468879,target,minute interval; not exact exchange fill
269,1607625.0,1607670.0,1.0,0.327,22831.4,22557.9,0.0,0.0,0.0,-89.4345,-89.4345,8876.444499031908,1.0,8965.878999031907,0.8326978091948519,1674297060.0,2023-01-21 09:45:00+00:00,2023-01-21 09:45:00+00:00,2023-01-21 10:30:00+00:00,2023-01-21 10:31:00+00:00,22557.930146302973,23378.339707394058,2023-01-22 00:00:00+00:00,2.0,-1.000110236293194,stop,minute interval; not exact exchange fill
270,1607735.0,1608480.0,1.0,0.256,22904.300000000003,22781.800000000003,0.0,0.0,1.171804368407296,-31.36,-32.53180436840729,8843.9126946635,4.0,8876.444499031908,0.6605686320282285,1674345600.0,2023-01-21 11:35:00+00:00,2023-01-21 11:35:00+00:00,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,22557.930146302973,23596.739707394056,2023-01-22 00:00:00+00:00,1.999133873814928,-0.3668834324284059,timeout,minute interval; not exact exchange fill
271,1609380.0,1609403.0,1.0,0.297,22993.2,22696.0,0.0,0.0,0.0,-88.26840000000021,-88.26840000000021,8755.6442946635,1.0,8843.9126946635,0.7721673240986051,1674401040.0,2023-01-22 15:00:00+00:00,2023-01-22 15:00:00+00:00,2023-01-22 15:23:00+00:00,2023-01-22 15:24:00+00:00,22696.047438654783,23587.505122690436,2023-01-23 00:00:00+00:00,2.0,-1.0001596441052645,stop,minute interval; not exact exchange fill
272,1610815.0,1610818.0,1.0,0.315,23053.9,22776.9,0.0,0.0,0.0,-87.255,-87.255,8668.3892946635,1.0,8755.6442946635,0.8294053819004642,1674485940.0,2023-01-23 14:55:00+00:00,2023-01-23 14:55:00+00:00,2023-01-23 14:58:00+00:00,2023-01-23 14:59:00+00:00,22776.91692734733,23607.566145305336,2023-01-24 00:00:00+00:00,1.998916901321321,-1.0000611132917516,stop,minute interval; not exact exchange fill
273,1611000.0,1611097.0,1.0,0.294,23070.600000000002,22776.9,0.0,0.0,0.0,-86.3478000000002,-86.3478000000002,8582.041494663501,1.0,8668.3892946635,0.7824702109509147,1674502680.0,2023-01-23 18:00:00+00:00,2023-01-23 18:00:00+00:00,2023-01-23 19:37:00+00:00,2023-01-23 19:38:00+00:00,22776.91692734733,23657.966145305334,2023-01-24 00:00:00+00:00,1.999999999999963,-1.0000576381443316,stop,minute interval; not exact exchange fill
274,1614100.0,1614168.0,1.0,0.243,23291.5,22939.800000000003,0.0,0.0,0.0,-85.46309999999929,-85.46309999999929,8496.578394663502,1.0,8582.041494663501,0.6594974521527782,1674686940.0,2023-01-25 21:40:00+00:00,2023-01-25 21:40:00+00:00,2023-01-25 22:48:00+00:00,2023-01-25 22:49:00+00:00,22939.807322882352,23994.5853542353,2023-01-26 00:00:00+00:00,1.9991469825233372,-1.000020821822079,stop,minute interval; not exact exchange fill
275,1616890.0,1616926.0,1.0,0.28,23401.9,23099.2,0.0,0.0,0.0,-84.75600000000021,-84.75600000000021,8411.822394663503,1.0,8496.578394663502,0.7711965565003779,1674852420.0,2023-01-27 20:10:00+00:00,2023-01-27 20:10:00+00:00,2023-01-27 20:46:00+00:00,2023-01-27 20:47:00+00:00,23099.241932638884,24007.216134722235,2023-01-28 00:00:00+00:00,2.0,-1.0001385478974651,stop,minute interval; not exact exchange fill
276,1618640.0,1620000.0,1.0,0.163,23392.600000000002,23740.2,0.0,0.0,1.1486043545627402,56.658799999999765,55.51019564543702,8467.332590308939,4.0,8411.822394663503,0.4532898605204719,1675036800.0,2023-01-29 01:20:00+00:00,2023-01-29 01:20:00+00:00,2023-01-30 00:00:00+00:00,2023-01-30 00:00:00+00:00,22932.950792071366,24311.59841585727,2023-01-30 00:00:00+00:00,1.9993473283651277,0.7408983669365786,timeout,minute interval; not exact exchange fill
277,1622330.0,1622740.0,1.0,0.264,23152.0,22831.5,0.0,0.0,0.6102096000000001,-84.61200000000001,-85.22220960000001,8382.11038070894,1.0,8467.332590308939,0.7218481068046713,1675201260.0,2023-01-31 14:50:00+00:00,2023-01-31 14:50:00+00:00,2023-01-31 21:40:00+00:00,2023-01-31 21:41:00+00:00,22831.556169704585,23793.187660590826,2023-02-01 00:00:00+00:00,2.0009362015168746,-1.007388407829236,stop,minute interval; not exact exchange fill
278,1622815.0,1622880.0,1.0,0.215,23220.0,23119.5,0.0,0.0,0.497141422799815,-21.607499999999998,-22.104641422799812,8360.00573928614,4.0,8382.11038070894,0.5955898661856757,1675209600.0,2023-01-31 22:55:00+00:00,2023-01-31 22:55:00+00:00,2023-02-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,22831.556169704585,23996.587660590834,2023-02-01 00:00:00+00:00,1.9992276875661341,-0.2646773553057886,timeout,minute interval; not exact exchange fill
279,1624365.0,1624691.0,1.0,0.189,24207.5,23766.7,0.0,0.0,0.0,-83.31119999999986,-83.31119999999986,8276.69453928614,1.0,8360.00573928614,0.5472744448606894,1675318320.0,2023-02-02 00:45:00+00:00,2023-02-02 00:45:00+00:00,2023-02-02 06:11:00+00:00,2023-02-02 06:12:00+00:00,23766.77518301773,25088.94963396454,2023-02-03 00:00:00+00:00,2.0,-1.0001705894808544,stop,minute interval; not exact exchange fill
280,1625420.0,1625483.0,1.0,0.227,24130.0,23766.7,0.0,0.0,0.0,-82.46909999999984,-82.46909999999984,8194.22543928614,1.0,8276.69453928614,0.6617992211746445,1675365840.0,2023-02-02 18:20:00+00:00,2023-02-02 18:20:00+00:00,2023-02-02 19:23:00+00:00,2023-02-02 19:24:00+00:00,23766.77518301773,24856.44963396454,2023-02-03 00:00:00+00:00,2.0,-1.0002069875576052,stop,minute interval; not exact exchange fill
281,1628000.0,1628618.0,1.0,0.28600000000000003,23581.800000000003,23296.0,0.0,0.0,0.6698120000000001,-81.73880000000084,-82.40861200000083,8111.8168272861385,1.0,8194.22543928614,0.8230667864792791,1675553940.0,2023-02-04 13:20:00+00:00,2023-02-04 13:20:00+00:00,2023-02-04 23:38:00+00:00,2023-02-04 23:39:00+00:00,23296.036557648975,24153.026884702052,2023-02-05 00:00:00+00:00,1.9989501806195418,-1.0083235197245874,stop,minute interval; not exact exchange fill
282,1632140.0,1632630.0,1.0,0.293,23043.2,22767.0,0.0,0.0,0.67093777,-80.9266000000002,-81.5975377700002,8030.219289516139,1.0,8111.8168272861385,0.8323237252213461,1675794660.0,2023-02-07 10:20:00+00:00,2023-02-07 10:20:00+00:00,2023-02-07 18:30:00+00:00,2023-02-07 18:31:00+00:00,22767.074473290424,23595.451053419154,2023-02-08 00:00:00+00:00,2.0,-1.008562639313354,stop,minute interval; not exact exchange fill
283,1632670.0,1632960.0,1.0,0.269,23064.9,23234.100000000002,0.0,0.0,0.625011315024891,45.5148000000002,44.88978868497531,8075.109078201114,4.0,8030.219289516139,0.7726386884727092,1675814400.0,2023-02-07 19:10:00+00:00,2023-02-07 19:10:00+00:00,2023-02-08 00:00:00+00:00,2023-02-08 00:00:00+00:00,22767.074473290424,23660.551053419156,2023-02-08 00:00:00+00:00,2.0,0.5603164366266371,timeout,minute interval; not exact exchange fill
284,1638020.0,1638720.0,1.0,0.354,21741.600000000002,21851.2,0.0,0.0,0.81640062153,38.79839999999948,37.98199937846948,8113.091077579584,4.0,8075.109078201114,0.9531173294955106,1676160000.0,2023-02-11 12:20:00+00:00,2023-02-11 12:20:00+00:00,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,21513.8683091927,22197.3633816146,2023-02-12 00:00:00+00:00,2.0013173397120627,0.4711412064550432,timeout,minute interval; not exact exchange fill
285,1639720.0,1640018.0,1.0,0.28400000000000003,22065.9,21781.2,0.0,0.0,0.0,-80.85480000000021,-80.85480000000021,8032.236277579584,1.0,8113.091077579584,0.7724202206133226,1676237940.0,2023-02-12 16:40:00+00:00,2023-02-12 16:40:00+00:00,2023-02-12 21:38:00+00:00,2023-02-12 21:39:00+00:00,21781.247461206025,22635.50507758795,2023-02-13 00:00:00+00:00,2.0010539164739813,-1.000166733823016,stop,minute interval; not exact exchange fill
286,1642495.0,1643040.0,1.0,0.367,22021.300000000003,22187.4,0.0,0.0,0.91222772266925,60.95869999999947,60.04647227733022,8092.282749856913,4.0,8032.236277579584,1.0061727295745535,1676419200.0,2023-02-14 14:55:00+00:00,2023-02-14 14:55:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 00:00:00+00:00,21802.73527760267,22458.12944479466,2023-02-15 00:00:00+00:00,1.9986274088667375,0.748585426246634,timeout,minute interval; not exact exchange fill
287,1643775.0,1644209.0,1.0,0.293,22674.2,23224.300000000003,0.0,0.0,0.6060049718684611,161.17930000000064,160.57329502813218,8252.856044885046,2.0,8092.282749856913,0.8209723764431576,1676489400.0,2023-02-15 12:15:00+00:00,2023-02-15 12:15:00+00:00,2023-02-15 19:29:00+00:00,2023-02-15 19:30:00+00:00,22398.988559330126,23224.322881339744,2023-02-16 00:00:00+00:00,1.9989099290375563,1.991311561436447,target,minute interval; not exact exchange fill
288,1644500.0,1645319.0,1.0,0.187,24813.4,24374.0,0.0,0.0,0.46049857648441894,-82.16780000000027,-82.6282985764847,8170.227746308562,1.0,8252.856044885046,0.5622424255026046,1676556000.0,2023-02-16 00:20:00+00:00,2023-02-16 00:20:00+00:00,2023-02-16 13:59:00+00:00,2023-02-16 14:00:00+00:00,24374.07171519845,25692.056569603104,2023-02-17 00:00:00+00:00,2.0,-1.0057685209868328,stop,minute interval; not exact exchange fill
289,1645425.0,1645771.0,1.0,0.195,24792.300000000003,24374.0,0.0,0.0,1.1338087863204633,-81.56850000000057,-82.70230878632103,8087.525437522241,1.0,8170.227746308562,0.5917213877158202,1676583120.0,2023-02-16 15:45:00+00:00,2023-02-16 15:45:00+00:00,2023-02-16 21:31:00+00:00,2023-02-16 21:32:00+00:00,24374.07171519845,25628.756569603098,2023-02-17 00:00:00+00:00,1.9999999999999738,-1.0140739386712103,stop,minute interval; not exact exchange fill
290,1646685.0,1647121.0,1.0,0.221,23897.4,24628.300000000003,0.0,0.0,0.53334593,161.52890000000033,160.99555407000034,8248.520991592242,2.0,8087.525437522241,0.6530211794447264,1676664120.0,2023-02-17 12:45:00+00:00,2023-02-17 12:45:00+00:00,2023-02-17 20:01:00+00:00,2023-02-17 20:02:00+00:00,23531.9294094228,24628.341181154407,2023-02-18 00:00:00+00:00,2.0,1.9932839708099985,target,minute interval; not exact exchange fill
291,1648455.0,1648800.0,1.0,0.193,24821.100000000002,24636.800000000003,0.0,0.0,0.47549024,-35.56989999999986,-36.04539023999986,8212.475601352242,4.0,8248.520991592242,0.5807674254430524,1676764800.0,2023-02-18 18:15:00+00:00,2023-02-18 18:15:00+00:00,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,24394.30631650399,25674.987366992023,2023-02-19 00:00:00+00:00,2.0007029157449994,-0.4375971042264595,timeout,minute interval; not exact exchange fill
292,1649720.0,1649827.0,1.0,0.201,24924.100000000002,24516.9,0.0,0.0,0.501080701526967,-81.84720000000016,-82.34828070152713,8130.127320650714,1.0,8212.475601352242,0.6100163145903424,1676826480.0,2023-02-19 15:20:00+00:00,2023-02-19 15:20:00+00:00,2023-02-19 17:07:00+00:00,2023-02-19 17:08:00+00:00,24516.987551921644,25738.324896156708,2023-02-20 00:00:00+00:00,1.9999999999999731,-1.0063385208371542,stop,minute interval; not exact exchange fill
293,1650825.0,1651680.0,1.0,0.196,24774.4,24849.9,0.0,0.0,0.9759686822851001,14.798,13.8220313177149,8143.949351968428,4.0,8130.127320650714,0.5972578544577277,1676937600.0,2023-02-20 09:45:00+00:00,2023-02-20 09:45:00+00:00,2023-02-21 00:00:00+00:00,2023-02-21 00:00:00+00:00,24361.794825503577,25599.61034899285,2023-02-21 00:00:00+00:00,2.0,0.1709153745674514,timeout,minute interval; not exact exchange fill
294,1660005.0,1660320.0,1.0,0.20700000000000002,23427.800000000003,23545.2,0.0,0.0,0.39697714531470296,24.30179999999955,23.904822854684845,8167.854174823113,4.0,8143.949351968428,0.5954794646196864,1677456000.0,2023-02-26 18:45:00+00:00,2023-02-26 18:45:00+00:00,2023-02-27 00:00:00+00:00,2023-02-27 00:00:00+00:00,23034.91687533686,24213.566249326275,2023-02-27 00:00:00+00:00,1.9999999999999722,0.29393534301577556,timeout,minute interval; not exact exchange fill
295,1663735.0,1664389.0,1.0,0.166,23957.9,23468.9,0.0,0.0,0.3934681400000001,-81.174,-81.56746814,8086.286706683113,1.0,8167.854174823113,0.4869101865528994,1677700200.0,2023-03-01 08:55:00+00:00,2023-03-01 08:55:00+00:00,2023-03-01 19:49:00+00:00,2023-03-01 19:50:00+00:00,23468.96254200793,24935.774915984148,2023-03-02 00:00:00+00:00,2.0,-1.0049757529683199,stop,minute interval; not exact exchange fill
296,1674660.0,1674720.0,-1.0,0.242,21792.7,21695.300000000003,0.0,0.0,-0.5250262600000001,23.570799999999473,24.095826259999473,8110.382532943113,4.0,8086.286706683113,0.6521947083129404,1678320000.0,2023-03-08 23:00:00+00:00,2023-03-08 23:00:00+00:00,2023-03-09 00:00:00+00:00,2023-03-09 00:00:00+00:00,22126.48184278479,21125.136314430423,2023-03-09 00:00:00+00:00,2.0,0.29830720919171416,timeout,minute interval; not exact exchange fill
297,1675815.0,1675832.0,-1.0,0.355,21415.2,20959.7,0.0,0.0,0.0,161.7025,161.7025,8272.085032943112,2.0,8110.382532943113,0.9373658972459374,1678386780.0,2023-03-09 18:15:00+00:00,2023-03-09 18:15:00+00:00,2023-03-09 18:32:00+00:00,2023-03-09 18:33:00+00:00,21642.992626762098,20959.614746475807,2023-03-10 00:00:00+00:00,2.0,1.9996257406334625,target,minute interval; not exact exchange fill
298,1676240.0,1676983.0,-1.0,0.215,19816.4,20199.7,0.0,0.0,-0.022553662537779563,-82.40949999999984,-82.38694633746206,8189.698086605651,1.0,8272.085032943112,0.5150486223283121,1678455840.0,2023-03-10 01:20:00+00:00,2023-03-10 01:20:00+00:00,2023-03-10 13:43:00+00:00,2023-03-10 13:44:00+00:00,20199.69703593637,19050.10592812726,2023-03-11 00:00:00+00:00,1.9992173171930152,-0.99973405301163,stop,minute interval; not exact exchange fill
299,1677015.0,1677151.0,-1.0,0.28600000000000003,19913.600000000002,20199.7,0.0,0.0,0.09419020387038997,-81.82459999999959,-81.91879020386997,8107.779296401781,1.0,8189.698086605651,0.6954211913275186,1678465920.0,2023-03-10 14:15:00+00:00,2023-03-10 14:15:00+00:00,2023-03-10 16:31:00+00:00,2023-03-10 16:32:00+00:00,20199.69703593637,19341.10592812726,2023-03-11 00:00:00+00:00,2.0010485952747628,-1.001161495573391,stop,minute interval; not exact exchange fill
300,1677185.0,1677584.0,-1.0,0.112,19898.300000000003,20199.7,0.0,0.0,0.0,-33.75679999999976,-33.75679999999976,8074.022496401781,1.0,8107.779296401781,0.2748729977133262,1678491900.0,2023-03-10 17:05:00+00:00,2023-03-10 17:05:00+00:00,2023-03-10 23:44:00+00:00,2023-03-10 23:45:00+00:00,20199.69703593637,19295.805928127265,2023-03-11 00:00:00+00:00,1.9990046352013264,-1.000009834415332,stop,minute interval; not exact exchange fill
301,1678065.0,1678666.0,-1.0,0.267,19920.4,20222.4,0.0,0.0,0.2470379982827047,-80.634,-80.88103799828271,7993.141458403497,1.0,8074.022496401781,0.6587480778472342,1678556820.0,2023-03-11 07:45:00+00:00,2023-03-11 07:45:00+00:00,2023-03-11 17:46:00+00:00,2023-03-11 17:47:00+00:00,20222.39625344684,19316.107493106316,2023-03-12 00:00:00+00:00,2.000993389807266,-1.0030761391612706,stop,minute interval; not exact exchange fill
302,1682235.0,1682370.0,1.0,0.171,24692.800000000003,24227.5,0.0,0.0,0.0,-79.56630000000051,-79.56630000000051,7913.575158403497,1.0,7993.141458403497,0.5282614879235944,1678779060.0,2023-03-14 05:15:00+00:00,2023-03-14 05:15:00+00:00,2023-03-14 07:30:00+00:00,2023-03-14 07:31:00+00:00,24227.528866942856,25625.44226611429,2023-03-15 00:00:00+00:00,2.0045134972939174,-1.0000620432706966,stop,minute interval; not exact exchange fill
