trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,timestamp_precision,initial_stop,initial_target,target_r,realized_net_r
1,1972980.0,1973919.0,1.0,0.535,27976.9,27750.100000000002,7.483820750000001,7.4231517500000015,-0.11124943111850161,-121.33799999999962,-136.13372306888112,9863.86627693112,1.0,10000.0,1.4967641500000002,1696272000.0,2023-10-02T03:00:00Z,2023-10-02T03:00:00Z,2023-10-02T18:39:00Z,2023-10-02T18:40:00Z,stop,within_minute_not_exact_tick,27755.750377013366,28861.498491946546,4.0,-1.1506036216641975
2,1974120.0,1974600.0,-1.0,2.3890000000000002,27451.2,27558.300000000003,32.790458400000006,32.918389350000005,-2.7387357275385886,-255.86190000000525,-318.83201202246664,9545.034264908652,3.0,9863.86627693112,6.648601568471767,1696312800.0,2023-10-02T22:00:00Z,2023-10-02T22:00:00Z,2023-10-03T06:00:00Z,2023-10-03T06:00:00Z,opposite,simulated_bar_open_or_final_close,27825.38674341337,25954.453026346513,4.0,-0.3566624370211178
3,1974660.0,1975110.0,1.0,0.659,27627.5,27323.300000000003,9.10326125,9.003027350000002,0.30240966984000006,-200.46779999999808,-218.87649826983807,9326.157766638815,1.0,9545.034264908652,1.9074339593451672,1696343460.0,2023-10-03T07:00:00Z,2023-10-03T07:00:00Z,2023-10-03T14:30:00Z,2023-10-03T14:31:00Z,stop,within_minute_not_exact_tick,27328.82784880153,28822.18860479387,4.0,-1.1120363596915788
4,1976220.0,1976580.0,1.0,1.951,27510.4,27371.2,26.836395200000002,26.700605600000003,0.0,-271.57920000000144,-325.1162008000015,9001.041565838814,3.0,9326.157766638815,5.7550806819927836,1696431600.0,2023-10-04T09:00:00Z,2023-10-04T09:00:00Z,2023-10-04T15:00:00Z,2023-10-04T15:00:00Z,opposite,simulated_bar_open_or_final_close,27299.03664450607,28355.853421975717,4.0,-0.7884091336957754
5,1976880.0,1977077.0,-1.0,2.439,27600.7,27825.300000000003,33.659053650000004,33.932953350000005,0.0,-547.7994000000053,-615.3914070000054,8385.650158838807,1.0,9001.041565838814,7.478924167563999,1696461480.0,2023-10-04T20:00:00Z,2023-10-04T20:00:00Z,2023-10-04T23:17:00Z,2023-10-04T23:18:00Z,stop,within_minute_not_exact_tick,27819.68274010842,26724.769039566323,4.0,-1.1522049631632167
6,1978080.0,1979190.0,-1.0,2.82,27534.4,27781.800000000003,38.823504,39.172338,1.5235750575450893,-697.6680000000041,-777.1874170575492,7608.462741781259,1.0,8385.650158838807,9.259509582349674,1696588260.0,2023-10-05T16:00:00Z,2023-10-05T16:00:00Z,2023-10-06T10:30:00Z,2023-10-06T10:31:00Z,stop,within_minute_not_exact_tick,27776.240527131486,26567.037891474065,4.0,-1.1395872234981712
7,1979580.0,1979858.0,-1.0,1.1380000000000001,27855.5,28152.800000000003,15.849779500000002,16.018943200000002,0.0,-338.32740000000337,-370.1961227000034,7238.266619081255,1.0,7608.462741781259,4.166355290921572,1696628340.0,2023-10-06T17:00:00Z,2023-10-06T17:00:00Z,2023-10-06T21:38:00Z,2023-10-06T21:39:00Z,stop,within_minute_not_exact_tick,28147.169974136075,26688.820103455702,4.0,-1.1153158667207785
8,1980840.0,1982232.0,1.0,0.522,27928.4,27734.7,7.289312400000001,7.238756700000001,0.49127223953450333,-101.11140000000039,-116.1307413395349,7122.135877741721,1.0,7238.266619081255,2.0141044212945074,1696770780.0,2023-10-07T14:00:00Z,2023-10-07T14:00:00Z,2023-10-08T13:12:00Z,2023-10-08T13:13:00Z,stop,within_minute_not_exact_tick,27740.25672393695,28680.97310425221,4.0,-1.1824641795008328
9,1982460.0,1983394.0,1.0,0.31,27908.4,27754.4,4.325802,4.301932,0.6482995289107045,-47.74,-57.01603352891071,7065.11984421281,1.0,7122.135877741721,1.2147485176515955,1696840500.0,2023-10-08T17:00:00Z,2023-10-08T17:00:00Z,2023-10-09T08:34:00Z,2023-10-09T08:35:00Z,stop,within_minute_not_exact_tick,27759.998022005348,28502.007911978613,4.0,-1.239354699231604
10,1983600.0,1983961.0,-1.0,1.1500000000000001,27450.5,27622.800000000003,15.784037500000002,15.883110000000004,-2.4727373347,-198.14500000000336,-227.33941016530338,6837.780434047507,1.0,7065.11984421281,4.468158459598968,1696874520.0,2023-10-09T12:00:00Z,2023-10-09T12:00:00Z,2023-10-09T18:01:00Z,2023-10-09T18:02:00Z,stop,within_minute_not_exact_tick,27617.17800176722,26783.787992931113,4.0,-1.1860379985721603
11,1985940.0,1986361.0,-1.0,2.085,27104.4,27296.100000000002,28.256337,28.456184250000003,-4.6915966103999995,-399.6945000000015,-451.71542463960145,6386.065009407906,1.0,6837.780434047507,8.264768742588638,1697018520.0,2023-10-11T03:00:00Z,2023-10-11T03:00:00Z,2023-10-11T10:01:00Z,2023-10-11T10:02:00Z,stop,within_minute_not_exact_tick,27290.590795973225,26359.636816107108,4.0,-1.1635918017728322
12,1986720.0,1989600.0,-1.0,2.5020000000000002,26763.800000000003,26698.300000000003,33.48151380000001,33.39957330000001,-17.839607813491444,163.88100000000003,114.83952071349144,6500.904530121398,4.0,6386.065009407906,10.485804247427886,1697212800.0,2023-10-11T16:00:00Z,2023-10-11T16:00:00Z,2023-10-13T16:00:00Z,2023-10-13T16:00:00Z,timeout,simulated_bar_open_or_final_close,26981.297083654466,25893.81166538215,4.0,0.21103312395261775
13,1990020.0,1992635.0,-1.0,1.583,26808.5,27021.2,21.21892775,21.3872798,-4.162910168383361,-336.7041000000011,-375.14739738161774,6125.757132739781,1.0,6500.904530121398,6.527992420649732,1697394960.0,2023-10-13T23:00:00Z,2023-10-13T23:00:00Z,2023-10-15T18:35:00Z,2023-10-15T18:36:00Z,stop,within_minute_not_exact_tick,27015.74864566925,25979.50541732301,4.0,-1.1434819715173283
14,1993380.0,1993762.0,-1.0,1.948,27794.300000000003,28028.9,27.071648200000006,27.3001486,-0.015183522368,-457.0007999999971,-511.3574132776292,5614.399719462152,1.0,6125.757132739781,8.838629287247649,1697462580.0,2023-10-16T07:00:00Z,2023-10-16T07:00:00Z,2023-10-16T13:22:00Z,2023-10-16T13:23:00Z,stop,within_minute_not_exact_tick,28023.285837288775,26878.356650844915,4.0,-1.1463757265169068
15,1994880.0,1996136.0,-1.0,1.393,28402.4,28771.2,19.7822716,20.039140800000002,2.2375638048723543,-513.738399999999,-555.7973762048715,5058.60234325728,1.0,5614.399719462152,7.0469765561669355,1697605020.0,2023-10-17T08:00:00Z,2023-10-17T08:00:00Z,2023-10-18T04:56:00Z,2023-10-18T04:57:00Z,stop,within_minute_not_exact_tick,28765.39812463352,26950.407501465925,4.0,-1.099160200125083
16,1996320.0,1997640.0,-1.0,1.309,28479.4,28304.2,18.6397673,18.5250989,0.22670159450400001,229.33680000000095,191.94523220549698,5250.547575462777,3.0,5058.60234325728,7.369532544832406,1697695200.0,2023-10-18T08:00:00Z,2023-10-18T08:00:00Z,2023-10-19T06:00:00Z,2023-10-19T06:00:00Z,opposite,simulated_bar_open_or_final_close,28782.40600173829,27267.375993046837,4.0,0.48393435213422226
17,1998000.0,1998360.0,1.0,0.772,28441.800000000003,28527.100000000002,10.978534800000002,11.011460600000001,-2.4352528360509895,65.85159999999944,46.29685743605042,5296.844432898828,3.0,5250.547575462777,4.18186280276962,1697738400.0,2023-10-19T12:00:00Z,2023-10-19T12:00:00Z,2023-10-19T18:00:00Z,2023-10-19T18:00:00Z,opposite,simulated_bar_open_or_final_close,28247.071252689813,29220.71498924077,4.0,0.3079669715639305
18,1998960.0,2001840.0,1.0,1.567,29228.800000000003,29891.0,22.9007648,23.4195985,7.364050984068745,1037.6673999999955,983.9829857159267,6280.827418614755,4.0,5296.844432898828,8.64694634328424,1697947200.0,2023-10-20T04:00:00Z,2023-10-20T04:00:00Z,2023-10-22T04:00:00Z,2023-10-22T04:00:00Z,timeout,simulated_bar_open_or_final_close,28932.05509569196,30415.779617232165,4.0,2.1160957869656887
19,2001960.0,2002059.0,1.0,2.124,30109.4,29850.100000000002,31.976182800000004,31.700806200000002,0.0,-550.7531999999985,-614.4301889999986,5666.397229614756,1.0,6280.827418614755,10.182156161537199,1697960400.0,2023-10-22T06:00:00Z,2023-10-22T06:00:00Z,2023-10-22T07:39:00Z,2023-10-22T07:40:00Z,stop,within_minute_not_exact_tick,29856.156076432584,31122.375694269664,4.0,-1.1422969046007168
