start_utc,end_exclusive_utc,return,full_calendar_month
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.04228378537659483,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.03734843790935449,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.013470349537149207,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.006163960801874424,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.00982187280878577,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.027362411385872587,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.05277029864490457,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.03213853340197714,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.012474416662589638,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.019100467389244757,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.05330373757365914,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.057973110455410426,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.04821687277361297,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.014340144607965177,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.022397876937564898,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.008830338151668227,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.03490267038123185,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.031712191370250165,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,0.002914966000411745,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.04373102937209428,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.02382664440943505,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.03621511940112687,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.01912732362031866,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.005924915313493706,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.028001493518647225,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.0941101232252044,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,0.03847586805643388,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.051613202763094224,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,0.031100743464194114,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.01969651708565845,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.012564238506145298,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,-0.034821746299213086,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.03242891129563774,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,0.047642163906080004,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.04549041879171978,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.00043300432649917564,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.019242059461921146,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.04752329994466886,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.08875521889599924,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.00023923048520346768,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.06482832374213043,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.00460078760488436,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.001603345018504787,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.01242147645667302,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,0.06609259558447489,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.03484024774366734,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.057272063624594804,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.0013581473373529551,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.0591059398667817,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.02202308087809879,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.007598465863541737,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.030156201784284242,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.016052457488116456,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.004186590795018041,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.029805099710079053,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.030065897571492695,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.07844430837777094,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.02850453429150579,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.0038460678841764073,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.019464745732279853,True
