boundary_utc,equity
2021-09-01 00:00:00+00:00,10000.0
2021-09-02 00:00:00+00:00,10088.7755634
2021-09-03 00:00:00+00:00,10088.7755634
2021-09-04 00:00:00+00:00,10100.789212969374
2021-09-05 00:00:00+00:00,10098.05065485624
2021-09-06 00:00:00+00:00,10080.40615530624
2021-09-07 00:00:00+00:00,10076.534748891381
2021-09-08 00:00:00+00:00,10076.534748891381
2021-09-09 00:00:00+00:00,10076.534748891381
2021-09-10 00:00:00+00:00,10076.534748891381
2021-09-11 00:00:00+00:00,10076.534748891381
2021-09-12 00:00:00+00:00,10050.918320836832
2021-09-13 00:00:00+00:00,10072.808694555953
2021-09-14 00:00:00+00:00,10071.761197274665
2021-09-15 00:00:00+00:00,10089.393571596529
2021-09-16 00:00:00+00:00,10097.50987490616
2021-09-17 00:00:00+00:00,10096.721400239398
2021-09-18 00:00:00+00:00,10096.721400239398
2021-09-19 00:00:00+00:00,10046.341384832529
2021-09-20 00:00:00+00:00,10046.341384832529
2021-09-21 00:00:00+00:00,10046.341384832529
2021-09-22 00:00:00+00:00,10118.96320649249
2021-09-23 00:00:00+00:00,10117.804922380632
2021-09-24 00:00:00+00:00,10117.804922380632
2021-09-25 00:00:00+00:00,10212.962485890632
2021-09-26 00:00:00+00:00,10162.247500140631
2021-09-27 00:00:00+00:00,10111.812431864832
2021-09-28 00:00:00+00:00,10111.812431864832
2021-09-29 00:00:00+00:00,10111.812431864832
2021-09-30 00:00:00+00:00,10111.812431864832
2021-10-01 00:00:00+00:00,10111.812431864832
2021-10-02 00:00:00+00:00,10111.812431864832
2021-10-03 00:00:00+00:00,10097.67998149195
2021-10-04 00:00:00+00:00,10068.273642243874
2021-10-05 00:00:00+00:00,10067.12156987099
2021-10-06 00:00:00+00:00,10073.93169658334
2021-10-07 00:00:00+00:00,10072.971084536926
2021-10-08 00:00:00+00:00,10072.971084536926
2021-10-09 00:00:00+00:00,10072.971084536926
2021-10-10 00:00:00+00:00,10072.971084536926
2021-10-11 00:00:00+00:00,10072.971084536926
2021-10-12 00:00:00+00:00,10079.247534595215
2021-10-13 00:00:00+00:00,10077.923607625215
2021-10-14 00:00:00+00:00,10077.923607625215
2021-10-15 00:00:00+00:00,10122.605486363513
2021-10-16 00:00:00+00:00,10119.96329589405
2021-10-17 00:00:00+00:00,10119.96329589405
2021-10-18 00:00:00+00:00,10119.96329589405
2021-10-19 00:00:00+00:00,10119.96329589405
2021-10-20 00:00:00+00:00,10116.51298700405
2021-10-21 00:00:00+00:00,10177.205178165901
2021-10-22 00:00:00+00:00,10122.956293845804
2021-10-23 00:00:00+00:00,10122.956293845804
2021-10-24 00:00:00+00:00,10174.225671287895
2021-10-25 00:00:00+00:00,10171.591671804317
2021-10-26 00:00:00+00:00,10173.40620131684
2021-10-27 00:00:00+00:00,10170.244988218707
2021-10-28 00:00:00+00:00,10170.244988218707
2021-10-29 00:00:00+00:00,10260.494269438706
2021-10-30 00:00:00+00:00,10254.189823050408
2021-10-31 00:00:00+00:00,10252.993774724528
2021-11-01 00:00:00+00:00,10252.993774724528
2021-11-02 00:00:00+00:00,10252.993774724528
2021-11-03 00:00:00+00:00,10304.78048781606
2021-11-04 00:00:00+00:00,10303.128919833807
2021-11-05 00:00:00+00:00,10303.128919833807
2021-11-06 00:00:00+00:00,10303.128919833807
2021-11-07 00:00:00+00:00,10303.128919833807
2021-11-08 00:00:00+00:00,10303.128919833807
2021-11-09 00:00:00+00:00,10316.498704947457
2021-11-10 00:00:00+00:00,10314.553952031298
2021-11-11 00:00:00+00:00,10314.553952031298
2021-11-12 00:00:00+00:00,10282.0441492413
2021-11-13 00:00:00+00:00,10280.013086898298
2021-11-14 00:00:00+00:00,10280.013086898298
2021-11-15 00:00:00+00:00,10280.013086898298
2021-11-16 00:00:00+00:00,10280.013086898298
2021-11-17 00:00:00+00:00,10280.013086898298
2021-11-18 00:00:00+00:00,10280.013086898298
2021-11-19 00:00:00+00:00,10280.013086898298
2021-11-20 00:00:00+00:00,10280.013086898298
2021-11-21 00:00:00+00:00,10281.022044123298
2021-11-22 00:00:00+00:00,10278.972797033299
2021-11-23 00:00:00+00:00,10278.972797033299
2021-11-24 00:00:00+00:00,10278.972797033299
2021-11-25 00:00:00+00:00,10278.972797033299
2021-11-26 00:00:00+00:00,10340.786740505195
2021-11-27 00:00:00+00:00,10339.629095026294
2021-11-28 00:00:00+00:00,10339.629095026294
2021-11-29 00:00:00+00:00,10339.629095026294
2021-11-30 00:00:00+00:00,10343.067459308693
2021-12-01 00:00:00+00:00,10348.300837073994
2021-12-02 00:00:00+00:00,10347.744231799901
2021-12-03 00:00:00+00:00,10347.744231799901
2021-12-04 00:00:00+00:00,10347.744231799901
2021-12-05 00:00:00+00:00,10429.454111738352
2021-12-06 00:00:00+00:00,10428.984114571911
2021-12-07 00:00:00+00:00,10377.607817518925
2021-12-08 00:00:00+00:00,10377.607817518925
2021-12-09 00:00:00+00:00,10377.607817518925
2021-12-10 00:00:00+00:00,10377.607817518925
2021-12-11 00:00:00+00:00,10393.513234693924
2021-12-12 00:00:00+00:00,10393.317553517923
2021-12-13 00:00:00+00:00,10393.317553517923
2021-12-14 00:00:00+00:00,10488.668003000737
2021-12-15 00:00:00+00:00,10488.668003000737
2021-12-16 00:00:00+00:00,10436.791058060737
2021-12-17 00:00:00+00:00,10436.791058060737
2021-12-18 00:00:00+00:00,10385.152939976288
2021-12-19 00:00:00+00:00,10385.152939976288
2021-12-20 00:00:00+00:00,10385.152939976288
2021-12-21 00:00:00+00:00,10385.152939976288
2021-12-22 00:00:00+00:00,10385.152939976288
2021-12-23 00:00:00+00:00,10385.152939976288
2021-12-24 00:00:00+00:00,10385.152939976288
2021-12-25 00:00:00+00:00,10385.152939976288
2021-12-26 00:00:00+00:00,10385.152939976288
2021-12-27 00:00:00+00:00,10385.152939976288
2021-12-28 00:00:00+00:00,10385.152939976288
2021-12-29 00:00:00+00:00,10442.920559040183
2021-12-30 00:00:00+00:00,10444.555872425693
2021-12-31 00:00:00+00:00,10443.584977878672
2022-01-01 00:00:00+00:00,10443.584977878672
2022-01-02 00:00:00+00:00,10443.584977878672
2022-01-03 00:00:00+00:00,10443.584977878672
2022-01-04 00:00:00+00:00,10391.98646009367
2022-01-05 00:00:00+00:00,10391.98646009367
2022-01-06 00:00:00+00:00,10480.603160093671
2022-01-07 00:00:00+00:00,10605.647507685215
2022-01-08 00:00:00+00:00,10700.101973463887
2022-01-09 00:00:00+00:00,10792.772779938887
2022-01-10 00:00:00+00:00,10792.772779938887
2022-01-11 00:00:00+00:00,10686.06001878388
2022-01-12 00:00:00+00:00,10686.06001878388
2022-01-13 00:00:00+00:00,10686.06001878388
2022-01-14 00:00:00+00:00,10710.72714079388
2022-01-15 00:00:00+00:00,10709.38418117088
