start_utc,end_exclusive_utc,return,full_calendar_month
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.038195766582137525,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.01693090027296762,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.05586491850303765,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.0034253740298755275,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.04190053942052718,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.06823614269351497,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.03826996387714665,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.015361887235863625,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.0391851411071491,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,-0.016730190757508256,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.01665242245216847,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.006286682838925861,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.02453633816841938,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.019346764045133913,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.0480717440320394,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,-0.02111417795365622,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,0.012794369869001398,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.015277836715339554,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.006096743936213067,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.01779876263404012,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.012813018528776698,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.03873657754291415,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,-0.010819121267632958,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.02349888189285887,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.03658677364413565,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.014349836516812431,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.04573153594406021,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,0.050471006669907004,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.033348646589404285,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.09935709083991795,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.0037133407810643337,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,-0.05217843074229944,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.0017811297132253046,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.03929870510252598,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.008830372702577582,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,0.01783112816129573,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.01761081572409806,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.039002522020358144,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,-0.02604926904972582,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.07714632174798619,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.005839399739515638,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,-0.03473050632783381,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.0507588630633764,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.024896403854326232,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.020202853112258334,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.02430523450510591,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.03220725767215826,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.03562133299347392,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.041117959855364705,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.028059464424013525,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.05769906624448984,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.028475734110339213,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.05719643972377364,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,0.0040009791767219305,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.03430365989249784,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.04487805551954249,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.0541894885320342,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.045509959673053935,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.07426190243436459,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.022858823901921177,True
