trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,886215.0,886456.0,1.0,0.116,51090.3,50292.5,2.9632374000000006,2.9169650000000003,0.0,-92.54480000000034,-98.42500240000034,9901.5749976,1.0,10000.0,0.5926474800000001,1631024220.0,2021-09-07 10:15:00+00:00,2021-09-07 10:15:00+00:00,2021-09-07 14:16:00+00:00,2021-09-07 14:17:00+00:00,50302.606061484905,54108.41374659561,2021-09-08 00:00:00+00:00,3.831581784525508,-1.0771841174752665,stop,minute interval; not exact exchange fill
112,1220535.0,1220982.0,-1.0,0.13,38597.200000000004,39322.5,2.508818,2.5559625,-0.09975278352000001,-94.28899999999943,-99.25402771647944,9960.372821930257,1.0,10059.626849646736,0.49878947549393493,1651095780.0,2022-04-27 14:15:00+00:00,2022-04-27 14:15:00+00:00,2022-04-27 21:42:00+00:00,2022-04-27 21:43:00+00:00,39314.56920803177,36990.53214812126,2022-04-28 00:00:00+00:00,2.2396665955135417,-1.0642950831285056,stop,minute interval; not exact exchange fill
113,1221650.0,1222027.0,-1.0,0.151,39599.5,40207.9,2.9897622499999996,3.03569645,0.0,-91.86840000000022,-97.89385870000022,9862.478963230258,1.0,9960.372821930257,0.6003313939047118,1651158480.0,2022-04-28 08:50:00+00:00,2022-04-28 08:50:00+00:00,2022-04-28 15:07:00+00:00,2022-04-28 15:08:00+00:00,40199.85253457781,37868.31778698454,2022-04-29 00:00:00+00:00,2.8836094016541303,-1.0798716798221093,stop,minute interval; not exact exchange fill
114,1222055.0,1222169.0,-1.0,0.155,39622.0,40207.9,3.070705,3.11611225,-0.61174340953665,-90.81450000000022,-96.38957384046358,9766.089389389794,1.0,9862.478963230258,0.6227044968001132,1651167000.0,2022-04-28 15:35:00+00:00,2022-04-28 15:35:00+00:00,2022-04-28 17:29:00+00:00,2022-04-28 17:30:00+00:00,40199.85253457781,37868.31778698454,2022-04-29 00:00:00+00:00,3.034826548432002,-1.0761711355647499,stop,minute interval; not exact exchange fill
115,1225760.0,1226394.0,-1.0,0.113,38047.3,38657.6,2.14967245,2.1841544,-0.004074001491707661,-68.96389999999951,-73.2936528485078,9692.795736541288,1.0,9766.089389389794,0.4402319832000465,1651420500.0,2022-05-01 05:20:00+00:00,2022-05-01 05:20:00+00:00,2022-05-01 15:54:00+00:00,2022-05-01 15:55:00+00:00,38649.85459467589,36813.117914454284,2022-05-02 00:00:00+00:00,2.0482493975663467,-1.0764441971243113,stop,minute interval; not exact exchange fill
116,1226575.0,1226880.0,-1.0,0.021,37968.5,38447.9,0.39866925000000003,0.40370295000000006,-0.08073749815494302,-10.067400000000031,-10.789034701845088,9682.006701839442,4.0,9692.795736541288,0.08226094118481,1651449600.0,2022-05-01 18:55:00+00:00,2022-05-01 18:55:00+00:00,2022-05-02 00:00:00+00:00,2022-05-02 00:00:00+00:00,38649.85459467589,36813.117914454284,2022-05-02 00:00:00+00:00,1.6957133547992211,-0.7540325716525157,timeout,minute interval; not exact exchange fill
117,1230185.0,1230257.0,-1.0,0.158,38319.3,38882.700000000004,3.0272247,3.0717333000000004,-0.15300496042085138,-89.01720000000023,-94.9631530395794,9587.043548799864,1.0,9682.006701839442,0.6253300154037016,1651652280.0,2022-05-04 07:05:00+00:00,2022-05-04 07:05:00+00:00,2022-05-04 08:17:00+00:00,2022-05-04 08:18:00+00:00,38874.89542455331,36653.804182977816,2022-05-05 00:00:00+00:00,2.9976773447355685,-1.0817810723653412,stop,minute interval; not exact exchange fill
118,1238450.0,1238465.0,-1.0,0.105,30536.7,31406.2,1.60317675,1.6488255,0.0,-91.2975,-94.54950225,9492.494046549864,1.0,9587.043548799864,0.3344465354391116,1652144760.0,2022-05-10 00:50:00+00:00,2022-05-10 00:50:00+00:00,2022-05-10 01:05:00+00:00,2022-05-10 01:06:00+00:00,31399.91748637126,29372.472476958814,2022-05-11 00:00:00+00:00,1.348707065626408,-1.0431571002869104,stop,minute interval; not exact exchange fill
119,1238480.0,1238703.0,-1.0,0.145,30791.5,31406.2,2.23238375,2.2769494999999997,0.0,-89.1315000000001,-93.6408332500001,9398.853213299863,1.0,9492.494046549864,0.470347147768058,1652159040.0,2022-05-10 01:20:00+00:00,2022-05-10 01:20:00+00:00,2022-05-10 05:03:00+00:00,2022-05-10 05:04:00+00:00,31399.91748637126,29372.472476958814,2022-05-11 00:00:00+00:00,2.332325343744778,-1.0614403176537381,stop,minute interval; not exact exchange fill
120,1239695.0,1239840.0,-1.0,0.058,30736.5,31008.4,0.8913585,0.8992436000000001,-0.13630490905388373,-15.770200000000084,-17.424497190946198,9381.428716108918,4.0,9398.853213299863,0.1896738846264099,1652227200.0,2022-05-10 21:35:00+00:00,2022-05-10 21:35:00+00:00,2022-05-11 00:00:00+00:00,2022-05-11 00:00:00+00:00,31399.91748637126,29372.472476958814,2022-05-11 00:00:00+00:00,2.056062059054394,-0.45284058912040653,timeout,minute interval; not exact exchange fill
121,1240030.0,1240601.0,-1.0,0.116,31471.7,30149.600000000002,1.8253586000000002,1.7486768000000001,-0.24626086333199998,153.36359999999985,150.03582546333186,9531.464541572252,2.0,9381.428716108918,0.3891429877553008,1652272920.0,2022-05-11 03:10:00+00:00,2022-05-11 03:10:00+00:00,2022-05-11 12:41:00+00:00,2022-05-11 12:42:00+00:00,32229.92727529264,30143.506098021746,2022-05-12 00:00:00+00:00,1.751709474531412,1.7058371950254656,target,minute interval; not exact exchange fill
122,1240675.0,1240866.0,-1.0,0.089,31208.7,30149.600000000002,1.38878715,1.3416572000000002,0.096806372984,94.25989999999986,91.43264927701586,9622.89719084927,2.0,9531.464541572252,0.2914110720220786,1652288820.0,2022-05-11 13:55:00+00:00,2022-05-11 13:55:00+00:00,2022-05-11 17:06:00+00:00,2022-05-11 17:07:00+00:00,32229.92727529264,30143.506098021746,2022-05-12 00:00:00+00:00,1.0430527344395653,1.0059789459203472,target,minute interval; not exact exchange fill
123,1241300.0,1241322.0,-1.0,0.117,29258.600000000002,30041.300000000003,1.7116281000000002,1.7574160500000002,0.0,-91.57590000000009,-95.04494415000009,9527.852246699269,1.0,9622.89719084927,0.35574070179771716,1652316180.0,2022-05-12 00:20:00+00:00,2022-05-12 00:20:00+00:00,2022-05-12 00:42:00+00:00,2022-05-12 00:43:00+00:00,30035.269855660357,28033.55817919007,2022-05-13 00:00:00+00:00,1.5773005890235745,-1.0459398470014123,stop,minute interval; not exact exchange fill
124,1241400.0,1241533.0,-1.0,0.107,29193.800000000003,28039.2,1.5618683000000002,1.5000972,0.0,123.54220000000024,120.48023450000024,9648.33248119927,2.0,9527.852246699269,0.327853173949266,1652328840.0,2022-05-12 02:00:00+00:00,2022-05-12 02:00:00+00:00,2022-05-12 04:13:00+00:00,2022-05-12 04:14:00+00:00,30035.269855660357,28033.55817919007,2022-05-13 00:00:00+00:00,1.378827551581653,1.3381150761679657,target,minute interval; not exact exchange fill
125,1242205.0,1242574.0,-1.0,0.132,29350.100000000002,28039.2,1.9371066000000003,1.8505872,0.5622232696352079,173.0388000000002,168.688882930365,9817.021364129634,2.0,9648.33248119927,0.4015422569184145,1652391300.0,2022-05-12 15:25:00+00:00,2022-05-12 15:25:00+00:00,2022-05-12 21:34:00+00:00,2022-05-12 21:35:00+00:00,30035.269855660357,28033.55817919007,2022-05-13 00:00:00+00:00,1.9214824031350182,1.8651522279451898,target,minute interval; not exact exchange fill
126,1242795.0,1242871.0,-1.0,0.123,29476.800000000003,30237.4,1.8128232000000002,1.8596001000000002,0.0,-93.55379999999982,-97.22622329999982,9719.795140829634,1.0,9817.021364129634,0.3693224518434616,1652409120.0,2022-05-13 01:15:00+00:00,2022-05-13 01:15:00+00:00,2022-05-13 02:31:00+00:00,2022-05-13 02:32:00+00:00,30231.26639037457,27964.464866000584,2022-05-14 00:00:00+00:00,2.0045096153966435,-1.0477035293879196,stop,minute interval; not exact exchange fill
127,1243800.0,1243858.0,-1.0,0.14,29582.600000000002,30237.4,2.0707820000000003,2.1166180000000003,0.0,-91.67199999999991,-95.85939999999991,9623.935740829633,1.0,9719.795140829634,0.4260958116907901,1652468340.0,2022-05-13 18:00:00+00:00,2022-05-13 18:00:00+00:00,2022-05-13 18:58:00+00:00,2022-05-13 18:59:00+00:00,30231.26639037457,27964.464866000584,2022-05-14 00:00:00+00:00,2.494556767562808,-1.055565711682114,stop,minute interval; not exact exchange fill
128,1244110.0,1244160.0,-1.0,0.054,29506.0,29280.100000000002,0.7966620000000001,0.7905627000000001,-0.15809887086038998,12.198599999999882,10.769474170860272,9634.705215000493,4.0,9623.935740829633,0.1655584620375538,1652486400.0,2022-05-13 23:10:00+00:00,2022-05-13 23:10:00+00:00,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,30231.26639037457,27964.464866000584,2022-05-14 00:00:00+00:00,2.1254743835617083,0.2749813165405099,timeout,minute interval; not exact exchange fill
129,1244245.0,1245537.0,-1.0,0.124,29575.9,30317.100000000002,1.8337058000000002,1.8796602,-0.72197333210848,-91.90880000000008,-94.90019266789162,9539.805022332603,1.0,9634.705215000493,0.3806459583517017,1652569080.0,2022-05-14 01:25:00+00:00,2022-05-14 01:25:00+00:00,2022-05-14 22:57:00+00:00,2022-05-14 22:58:00+00:00,30310.98432964112,28592.111623009598,2022-05-15 00:00:00+00:00,1.3383340350497024,-1.0411378716128066,stop,minute interval; not exact exchange fill
130,1246345.0,1246824.0,-1.0,0.112,30369.800000000003,31182.4,1.7007088000000001,1.7462144000000002,-0.30423038504868155,-91.01119999999985,-94.15389281495116,9445.651129517653,1.0,9539.805022332603,0.3565500125041665,1652646300.0,2022-05-15 12:25:00+00:00,2022-05-15 12:25:00+00:00,2022-05-15 20:24:00+00:00,2022-05-15 20:25:00+00:00,31176.077989910642,29445.309770522763,2022-05-16 00:00:00+00:00,1.1466147421185375,-1.0426425721599089,stop,minute interval; not exact exchange fill
131,1249010.0,1249920.0,-1.0,0.124,30614.300000000003,30443.100000000002,1.8980866,1.8874722000000002,0.08672354615019107,21.22880000000009,17.356517653849895,9463.007647171504,4.0,9445.651129517653,0.4018964016294188,1652832000.0,2022-05-17 08:50:00+00:00,2022-05-17 08:50:00+00:00,2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,31330.15021997289,29229.86388307991,2022-05-18 00:00:00+00:00,1.9339745638026484,0.19553240700073712,timeout,minute interval; not exact exchange fill
132,1251445.0,1252151.0,-1.0,0.121,28940.800000000003,29682.4,1.7509184,1.7957852,-0.19858918655993288,-89.73359999999983,-93.0817144134399,9369.925932758066,1.0,9463.007647171504,0.3700553704029501,1652965920.0,2022-05-19 01:25:00+00:00,2022-05-19 01:25:00+00:00,2022-05-19 13:11:00+00:00,2022-05-19 13:12:00+00:00,29676.397063698158,27602.474356199353,2022-05-20 00:00:00+00:00,1.8193732817152999,-1.0457768322045466,stop,minute interval; not exact exchange fill
133,1255210.0,1255680.0,-1.0,0.11900000000000001,29559.0,29433.300000000003,1.7587605000000002,1.7512813500000002,-0.08440114011426281,14.958299999999655,11.53265929011392,9381.45859204818,4.0,9369.925932758066,0.3754054221178467,1653177600.0,2022-05-21 16:10:00+00:00,2022-05-21 16:10:00+00:00,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,30301.727241812638,28512.82897230425,2022-05-22 00:00:00+00:00,1.408553461890737,0.13048276382289445,timeout,minute interval; not exact exchange fill
134,1256270.0,1257120.0,-1.0,0.121,29882.300000000003,30290.100000000002,1.8078791500000002,1.83255105,-0.72746289,-49.34379999999991,-52.25676730999991,9329.20182473818,4.0,9381.45859204818,0.38541536633384,1653264000.0,2022-05-22 09:50:00+00:00,2022-05-22 09:50:00+00:00,2022-05-23 00:00:00+00:00,2022-05-23 00:00:00+00:00,30611.837244912665,28816.640755799173,2022-05-23 00:00:00+00:00,1.4607331587688936,-0.5919836348474595,timeout,minute interval; not exact exchange fill
135,1260210.0,1261440.0,-1.0,0.111,30126.4,29542.7,1.6720152000000001,1.63961985,-0.9048132419904931,64.79070000000009,62.38387819199058,9391.585702930173,4.0,9329.20182473818,0.3584476424481093,1653523200.0,2022-05-25 03:30:00+00:00,2022-05-25 03:30:00+00:00,2022-05-26 00:00:00+00:00,2022-05-26 00:00:00+00:00,30922.091806748736,28738.224568790323,2022-05-26 00:00:00+00:00,1.7446144593116801,0.7063248809171646,timeout,minute interval; not exact exchange fill
136,1265145.0,1265760.0,-1.0,0.135,29028.0,29024.7,1.9593900000000002,1.9591672500000001,-0.7829513905713301,0.4454999999999018,-2.6901058594287686,9388.895597070745,4.0,9391.585702930173,0.41726499911269954,1653782400.0,2022-05-28 13:45:00+00:00,2022-05-28 13:45:00+00:00,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,29682.1025222754,27966.240917595056,2022-05-29 00:00:00+00:00,1.623230374821742,-0.030464200016420206,timeout,minute interval; not exact exchange fill
137,1267125.0,1267200.0,-1.0,0.128,29442.100000000002,29458.5,1.8842944000000004,1.8853440000000001,-0.3770399307776,-2.099199999999721,-5.491798469222122,9383.403798601523,4.0,9388.895597070745,0.40138786942904847,1653868800.0,2022-05-29 22:45:00+00:00,2022-05-29 22:45:00+00:00,2022-05-30 00:00:00+00:00,2022-05-30 00:00:00+00:00,30134.062022854097,28411.753689697896,2022-05-30 00:00:00+00:00,1.4890214726702726,-0.06200437903200442,timeout,minute interval; not exact exchange fill
138,1272170.0,1272847.0,-1.0,0.115,29940.0,30713.9,1.7215500000000001,1.7660492500000002,-0.07315624099000001,-88.99850000000018,-92.41294300901016,9290.990855592512,1.0,9383.403798601523,0.3669350774942831,1654207680.0,2022-06-02 10:50:00+00:00,2022-06-02 10:50:00+00:00,2022-06-02 22:07:00+00:00,2022-06-02 22:08:00+00:00,30707.715787020396,28649.21997480178,2022-06-03 00:00:00+00:00,1.6813253641792407,-1.0467295610695222,stop,minute interval; not exact exchange fill
139,1282195.0,1283040.0,-1.0,0.162,30533.2,30099.5,2.4731892,2.4380595000000005,-0.97826156772849,70.25940000000011,66.3264128677286,9357.317268460241,4.0,9290.990855592512,0.5323843793283506,1654819200.0,2022-06-09 09:55:00+00:00,2022-06-09 09:55:00+00:00,2022-06-10 00:00:00+00:00,2022-06-10 00:00:00+00:00,31061.30799999925,29090.206057424733,2022-06-10 00:00:00+00:00,2.7323841762997616,0.7752624494482693,timeout,minute interval; not exact exchange fill
140,1289130.0,1289477.0,-1.0,0.11800000000000001,22850.300000000003,22003.800000000003,1.3481677000000003,1.2982242000000004,0.27084249894596546,99.887,96.96976560105402,9454.287034061297,2.0,9357.317268460241,0.28815261069412107,1655205480.0,2022-06-14 05:30:00+00:00,2022-06-14 05:30:00+00:00,2022-06-14 11:17:00+00:00,2022-06-14 11:18:00+00:00,23605.835870934647,21999.385090856078,2022-06-15 00:00:00+00:00,1.126240251295139,1.0876752596387178,target,minute interval; not exact exchange fill
141,1291570.0,1291680.0,-1.0,0.13,22398.300000000003,22572.100000000002,1.4558895000000003,1.4671865000000002,0.12070422245498102,-22.593999999999905,-25.63778022245489,9428.649253838845,4.0,9454.287034061297,0.3079850431354189,1655337600.0,2022-06-15 22:10:00+00:00,2022-06-15 22:10:00+00:00,2022-06-16 00:00:00+00:00,2022-06-16 00:00:00+00:00,23090.50068755618,21444.731082507875,2022-06-16 00:00:00+00:00,1.3775902489474736,-0.28490826080388443,timeout,minute interval; not exact exchange fill
142,1291760.0,1292081.0,-1.0,0.138,22764.600000000002,21742.5,1.5707574000000002,1.5002325,0.0,141.04980000000032,137.97881010000032,9566.628063938844,2.0,9428.649253838845,0.33318821343586863,1655361720.0,2022-06-16 01:20:00+00:00,2022-06-16 01:20:00+00:00,2022-06-16 06:41:00+00:00,2022-06-16 06:42:00+00:00,23415.207591919912,21738.083633062146,2022-06-17 00:00:00+00:00,1.5777811075162191,1.5367887839265844,target,minute interval; not exact exchange fill
143,1293230.0,1293593.0,-1.0,0.151,20683.7,21289.100000000002,1.56161935,1.60732705,0.0,-91.41540000000022,-94.58434640000021,9472.043717538845,1.0,9566.628063938844,0.32647226160834736,1655452440.0,2022-06-17 01:50:00+00:00,2022-06-17 01:50:00+00:00,2022-06-17 07:53:00+00:00,2022-06-17 07:54:00+00:00,21284.811972513184,19641.272042696826,2022-06-18 00:00:00+00:00,1.7341660205916345,-1.0420461222576367,stop,minute interval; not exact exchange fill
144,1293890.0,1294560.0,-1.0,0.14,20640.4,20461.4,1.4448280000000002,1.4322980000000003,-0.35797033273277873,25.060000000000002,22.54084433273278,9494.58456187158,4.0,9472.043717538845,0.305072071684951,1655510400.0,2022-06-17 12:50:00+00:00,2022-06-17 12:50:00+00:00,2022-06-18 00:00:00+00:00,2022-06-18 00:00:00+00:00,21284.811972513184,19641.272042696826,2022-06-18 00:00:00+00:00,1.5504490914509457,0.2498495338629012,timeout,minute interval; not exact exchange fill
145,1296590.0,1296620.0,-1.0,0.137,19086.0,19752.2,1.3073910000000002,1.3530257,0.0,-91.2694000000001,-93.9298167000001,9400.65474517158,1.0,9494.58456187158,0.2753971996310887,1655634060.0,2022-06-19 09:50:00+00:00,2022-06-19 09:50:00+00:00,2022-06-19 10:20:00+00:00,2022-06-19 10:21:00+00:00,19748.191163186926,18546.776386716865,2022-06-20 00:00:00+00:00,0.8143020373271285,-1.035379416270557,stop,minute interval; not exact exchange fill
146,1296840.0,1296933.0,-1.0,0.155,19169.0,19752.2,1.4855975000000001,1.5307955,0.0,-90.39600000000011,-93.41239300000011,9307.242352171581,1.0,9400.65474517158,0.31606255952821616,1655652840.0,2022-06-19 14:00:00+00:00,2022-06-19 14:00:00+00:00,2022-06-19 15:33:00+00:00,2022-06-19 15:34:00+00:00,19748.191163186926,18546.776386716865,2022-06-20 00:00:00+00:00,1.0742974907618206,-1.0405210547135024,stop,minute interval; not exact exchange fill
147,1298350.0,1298880.0,-1.0,0.122,20839.800000000003,20574.2,1.2712278000000001,1.2550262,-0.40534986048,32.40320000000027,30.28229586048027,9337.52464803206,4.0,9307.242352171581,0.27316959243108035,1655769600.0,2022-06-20 15:10:00+00:00,2022-06-20 15:10:00+00:00,2022-06-21 00:00:00+00:00,2022-06-21 00:00:00+00:00,21571.970578431938,19717.83875527773,2022-06-21 00:00:00+00:00,1.5323768501120854,0.339013267060795,timeout,minute interval; not exact exchange fill
148,1299270.0,1299766.0,-1.0,0.138,21070.9,21722.2,1.4538921000000002,1.4988318000000003,-0.14469671726547007,-89.8793999999999,-92.68742718273444,9244.837220849326,1.0,9337.52464803206,0.31140846312120135,1655822820.0,2022-06-21 06:30:00+00:00,2022-06-21 06:30:00+00:00,2022-06-21 14:46:00+00:00,2022-06-21 14:47:00+00:00,21717.79092049909,20108.5322385751,2022-06-22 00:00:00+00:00,1.4876816646033888,-1.03827090747402,stop,minute interval; not exact exchange fill
149,1299980.0,1300320.0,-1.0,0.15,21132.9,20717.300000000003,1.5849675,1.5537975000000002,-0.005531172,62.339999999999776,59.206766171999774,9304.043987021325,4.0,9244.837220849326,0.3428870540685169,1655856000.0,2022-06-21 18:20:00+00:00,2022-06-21 18:20:00+00:00,2022-06-22 00:00:00+00:00,2022-06-22 00:00:00+00:00,21717.79092049909,20108.5322385751,2022-06-22 00:00:00+00:00,1.7513825664293223,0.6748468144165927,timeout,minute interval; not exact exchange fill
150,1301800.0,1302510.0,-1.0,0.154,20238.4,20815.4,1.5583568,1.6027858000000001,0.049666491628922615,-88.858,-92.06880909162894,9211.975177929697,1.0,9304.043987021325,0.33498483071959456,1655987460.0,2022-06-23 00:40:00+00:00,2022-06-23 00:40:00+00:00,2022-06-23 12:30:00+00:00,2022-06-23 12:31:00+00:00,20811.231190082835,19186.598848946454,2022-06-24 00:00:00+00:00,1.8361450445836442,-1.0436746811908941,stop,minute interval; not exact exchange fill
151,1302745.0,1302937.0,-1.0,0.161,20268.5,20815.4,1.6316142500000002,1.6756397000000003,0.0,-88.05090000000024,-91.35815395000024,9120.617023979696,1.0,9211.975177929697,0.35423765663395756,1656013080.0,2022-06-23 16:25:00+00:00,2022-06-23 16:25:00+00:00,2022-06-23 19:37:00+00:00,2022-06-23 19:38:00+00:00,20811.231190082835,19186.598848946454,2022-06-24 00:00:00+00:00,1.993438318679305,-1.0455303847810822,stop,minute interval; not exact exchange fill
152,1304545.0,1304640.0,-1.0,0.125,21357.2,21235.5,1.3348250000000002,1.3272187500000001,-0.069558719,15.212500000000091,12.62001496900009,9133.237038948697,4.0,9120.617023979696,0.29270497741337276,1656115200.0,2022-06-24 22:25:00+00:00,2022-06-24 22:25:00+00:00,2022-06-25 00:00:00+00:00,2022-06-25 00:00:00+00:00,22052.66061920538,20397.41374911337,2022-06-25 00:00:00+00:00,1.380072752333935,0.1451701461793133,timeout,minute interval; not exact exchange fill
153,1305100.0,1306080.0,-1.0,0.134,21489.100000000002,21486.2,1.4397697000000003,1.4395754000000003,-0.8568009176054321,0.388600000000195,-1.6339441823943732,9131.603094766302,4.0,9133.237038948697,0.3152813605647376,1656201600.0,2022-06-25 07:40:00+00:00,2022-06-25 07:40:00+00:00,2022-06-26 00:00:00+00:00,2022-06-26 00:00:00+00:00,22140.04338672357,20802.45773756697,2022-06-26 00:00:00+00:00,1.0548417518905158,-0.01873221780902544,timeout,minute interval; not exact exchange fill
154,1308065.0,1308960.0,-1.0,0.14,21431.800000000003,20734.2,1.5002260000000003,1.4513940000000003,-0.10218832988908085,97.66400000000031,94.8145683298894,9226.417663096192,4.0,9131.603094766302,0.3285788890364369,1656374400.0,2022-06-27 09:05:00+00:00,2022-06-27 09:05:00+00:00,2022-06-28 00:00:00+00:00,2022-06-28 00:00:00+00:00,22053.456726642824,20165.63540139953,2022-06-28 00:00:00+00:00,2.0367584622436823,1.0894226469637895,timeout,minute interval; not exact exchange fill
155,1313465.0,1313918.0,-1.0,0.156,20245.800000000003,19265.5,1.5791724000000003,1.502709,-0.09481807681068415,152.92680000000044,149.93973667681112,9376.357399773004,2.0,9226.417663096192,0.3423153942653975,1656671940.0,2022-07-01 03:05:00+00:00,2022-07-01 03:05:00+00:00,2022-07-01 10:38:00+00:00,2022-07-01 10:39:00+00:00,20806.013376786275,19261.562146410393,2022-07-02 00:00:00+00:00,1.7568981648310535,1.7156894105214786,target,minute interval; not exact exchange fill
156,1317375.0,1317600.0,-1.0,0.162,19521.600000000002,19309.9,1.5812496000000003,1.5641019,-0.24369914793600003,34.29540000000012,31.39374764793612,9407.751147420939,4.0,9376.357399773004,0.33728441282289034,1656892800.0,2022-07-03 20:15:00+00:00,2022-07-03 20:15:00+00:00,2022-07-04 00:00:00+00:00,2022-07-04 00:00:00+00:00,20071.706947751318,18797.749090968675,2022-07-04 00:00:00+00:00,1.3158366968281872,0.3522743468704668,timeout,minute interval; not exact exchange fill
157,1318330.0,1318972.0,-1.0,0.216,19743.100000000002,20153.9,2.1322548,2.1766212,-0.096108600161961,-88.73279999999984,-92.94556739983788,9314.8055800211,1.0,9407.751147420939,0.45329744943020545,1656975180.0,2022-07-04 12:10:00+00:00,2022-07-04 12:10:00+00:00,2022-07-04 22:52:00+00:00,2022-07-04 22:53:00+00:00,20149.81252284755,18557.23465578699,2022-07-05 00:00:00+00:00,2.9157335405123965,-1.0580041887186278,stop,minute interval; not exact exchange fill
158,1321815.0,1321920.0,-1.0,0.194,20481.600000000002,20558.4,1.9867152000000003,1.9941648000000003,-0.21031838397497182,-14.89919999999986,-18.66976161602489,9296.135818405075,4.0,9314.8055800211,0.4265714797657644,1657152000.0,2022-07-06 22:15:00+00:00,2022-07-06 22:15:00+00:00,2022-07-07 00:00:00+00:00,2022-07-07 00:00:00+00:00,20931.683534992037,19498.356986969316,2022-07-07 00:00:00+00:00,2.1845789427691176,-0.2138178296621941,timeout,minute interval; not exact exchange fill
159,1322810.0,1323040.0,-1.0,0.22,20853.800000000003,21250.4,2.293918,2.3375440000000003,-0.4594219777708,-87.25199999999968,-91.42404002222888,9204.711778382845,1.0,9296.135818405075,0.4935207584765181,1657219260.0,2022-07-07 14:50:00+00:00,2022-07-07 14:50:00+00:00,2022-07-07 18:40:00+00:00,2022-07-07 18:41:00+00:00,21246.104407290193,19746.513041217375,2022-07-08 00:00:00+00:00,2.82251980402443,-1.0592891911496245,stop,minute interval; not exact exchange fill
160,1323510.0,1324800.0,-1.0,0.164,21907.800000000003,21592.2,1.7964396000000005,1.7705604000000001,-1.0715406167626922,51.75840000000036,49.262940616763046,9253.974718999609,4.0,9204.711778382845,0.3903304401597706,1657324800.0,2022-07-08 02:30:00+00:00,2022-07-08 02:30:00+00:00,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,22438.116282061907,20894.0445789767,2022-07-09 00:00:00+00:00,1.9116053104795443,0.5664238387715418,timeout,minute interval; not exact exchange fill
161,1325860.0,1326240.0,-1.0,0.23900000000000002,21864.300000000003,21584.4,2.612783850000001,2.5793358000000004,-0.513830675416,66.89610000000036,62.21781102541636,9316.192530025026,4.0,9253.974718999609,0.5646835936639457,1657411200.0,2022-07-09 17:40:00+00:00,2022-07-09 17:40:00+00:00,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,22219.363998636767,21145.408147636732,2022-07-10 00:00:00+00:00,2.024682466043842,0.7331792863920245,timeout,minute interval; not exact exchange fill
162,1331035.0,1331305.0,-1.0,0.305,19688.2,19969.300000000003,3.0024505,3.0453182500000002,-0.037071315890000005,-85.73550000000067,-91.74619743411066,9224.446332590915,1.0,9316.192530025026,0.6445660049045668,1657715160.0,2022-07-13 07:55:00+00:00,2022-07-13 07:55:00+00:00,2022-07-13 12:25:00+00:00,2022-07-13 12:26:00+00:00,19965.25292961318,18671.623584327805,2022-07-14 00:00:00+00:00,3.669249832844356,-1.0857391225640127,stop,minute interval; not exact exchange fill
163,1331735.0,1331882.0,-1.0,0.28,19664.5,19969.300000000003,2.7530300000000003,2.795702000000001,0.0,-85.34400000000082,-90.89273200000082,9133.553600590914,1.0,9224.446332590915,0.5968986973826848,1657749780.0,2022-07-13 19:35:00+00:00,2022-07-13 19:35:00+00:00,2022-07-13 22:02:00+00:00,2022-07-13 22:03:00+00:00,19965.25292961318,18671.623584327805,2022-07-14 00:00:00+00:00,3.3013025573822543,-1.0793474245371986,stop,minute interval; not exact exchange fill
164,1333055.0,1333170.0,-1.0,0.25,20494.7,20834.5,2.5618375,2.6043125000000003,0.0,-84.94999999999982,-90.11614999999982,9043.437450590915,1.0,9133.553600590914,0.5609727849704099,1657827060.0,2022-07-14 17:35:00+00:00,2022-07-14 17:35:00+00:00,2022-07-14 19:30:00+00:00,2022-07-14 19:31:00+00:00,20830.32074079893,19422.945684165545,2022-07-15 00:00:00+00:00,3.193349473227431,-1.0740236111210888,stop,minute interval; not exact exchange fill
165,1333220.0,1333440.0,-1.0,0.28700000000000003,20544.600000000002,20582.800000000003,2.9481501000000008,2.9536318000000006,-0.5467767738675499,-10.96340000000021,-16.318405126132664,9027.119045464784,4.0,9043.437450590915,0.6519976759074866,1657843200.0,2022-07-14 20:20:00+00:00,2022-07-14 20:20:00+00:00,2022-07-15 00:00:00+00:00,2022-07-15 00:00:00+00:00,20830.32074079893,19422.945684165545,2022-07-15 00:00:00+00:00,3.925701412848474,-0.19900044458609686,timeout,minute interval; not exact exchange fill
