origin_utc,sample_count,last_outcome_session_utc,reference_price,mean_low_level,mean_low_touch,mean_low_terminal,mean_low_already_beyond_at_origin_open,mean_low_distance_pct,near97_low_level,near97_low_touch,near97_low_terminal,near97_low_already_beyond_at_origin_open,near97_low_distance_pct,mean_high_level,mean_high_touch,mean_high_terminal,mean_high_already_beyond_at_origin_open,mean_high_distance_pct,near97_high_level,near97_high_touch,near97_high_terminal,near97_high_already_beyond_at_origin_open,near97_high_distance_pct,screenshot_offset_low_touch
2021-09-01 13:30:00+00:00,41,2021-09-08 13:30:00+00:00,379.9500122070313,375.6627814565012,False,False,False,1.4111975036308455,380.02833431341287,True,False,False,0.26550341403053235,384.3134743673447,False,False,False,0.8590871690674184,380.01575111168825,True,True,True,-0.2688057448730796,False
2021-09-02 13:30:00+00:00,40,2021-09-09 13:30:00+00:00,380.5799865722656,377.0777548075797,False,False,False,1.280793360077681,382.26961675952583,True,True,True,-0.07843954704955802,385.6046714287949,False,False,False,0.9515590743974789,380.6186222651077,True,False,True,-0.3537919080756735,False
2021-09-03 13:30:00+00:00,38,2021-09-10 13:30:00+00:00,380.3999938964844,376.5832968246141,True,False,False,0.6952967637786855,381.32341594743406,True,True,True,-0.5546687199937006,385.1237152386724,False,False,False,1.5568044931610459,380.4271549675196,True,False,False,0.31832544246892525,True
2021-09-07 13:30:00+00:00,40,2021-09-13 13:30:00+00:00,381.5700073242188,377.63558415367595,True,True,False,1.0596333577120198,383.0292184128039,True,True,True,-0.3534965842888038,385.8923131067835,False,False,False,1.1036262082986248,381.955189729273,True,False,False,0.07210151403598264,True
2021-09-08 13:30:00+00:00,40,2021-09-14 13:30:00+00:00,382.1099853515625,377.8728095460965,True,True,False,1.0622845043565143,382.1869756720375,True,True,True,-0.06728536673847874,386.43740827152175,False,False,False,1.180168010415139,382.1738837215935,False,False,False,0.06385752637636521,True
2021-09-09 13:30:00+00:00,39,2021-09-15 13:30:00+00:00,380.7799987792969,377.363246709184,True,False,False,0.9571305117900386,382.41128239092853,True,True,True,-0.3677784282269947,385.63516977392567,False,False,False,1.2139208655294276,380.81487613515793,True,False,True,-0.051214830441626,True
2021-09-10 13:30:00+00:00,37,2021-09-16 13:30:00+00:00,379.4700012207031,375.7019414515087,True,False,False,1.4500614787689714,380.3737651908504,True,True,False,0.22460083697566358,384.1039728167461,False,False,False,0.7538655792030502,379.49272668127503,True,False,True,-0.4557050218995995,True
2021-09-13 13:30:00+00:00,36,2021-09-17 13:30:00+00:00,376.5899963378906,372.2091191557655,False,False,False,1.789195296270507,377.87289510679864,True,True,False,0.29475583956334317,381.02023551768167,False,False,False,0.5356989196604101,375.16819526040985,True,False,True,-1.0084158084496364,True
2021-09-14 13:30:00+00:00,41,2021-09-20 13:30:00+00:00,376.3299865722656,372.1581789355195,True,True,False,1.5089733332673494,377.8204334140236,True,True,False,0.01046735274232713,380.60272189760605,False,False,False,0.7258605442149957,376.72708707585224,True,False,True,-0.29981959446068185,True
2021-09-15 13:30:00+00:00,41,2021-09-21 13:30:00+00:00,375.260009765625,370.75433104207275,True,True,False,1.3242700340049263,375.33209986313176,True,True,False,0.10590347099285191,379.57885519668235,False,False,False,1.0243643301876881,375.3026370210114,True,False,True,-0.11374496388906197,True
