symbol,case,net_return,cagr,geometric_weekly,worst_week,conservative_intrabar_drawdown,trades,win_rate,profit_factor,longest_losing_streak,minimum_rolling_365_day_return,maximum_rolling_365_day_return,all_requested_targets_pass
ETHUSDT,RULE_DIAGNOSTIC_469ca1a4d0452d40,0.04754441363173445,0.016072403986449713,0.0003056307189996943,-0.028543407264309484,0.16563688126989307,423,0.30023640661938533,1.0317582230288023,7,-0.12755248833326382,0.20908059619221286,False
ETHUSDT,RULE_DIAGNOSTIC_dddde72d3c16dfd2,0.04754441363173445,0.016072403986449713,0.0003056307189996943,-0.028543407264309484,0.16563688126989307,423,0.30023640661938533,1.0317582230288023,7,-0.12755248833326382,0.20908059619221286,False
ETHUSDT,TREND_PRIMARY_f3b07043af4ad3a0,-0.9327202019230743,-0.6040462807640046,-0.01759918294655971,-0.2747139920558094,0.9545971368554647,724,0.42955801104972374,0.8063061926545227,9,-0.9116261695449408,1.3216694592256748,False
ETHUSDT,TREND_DIAGNOSTIC_4d50cea665db7836,-0.8692237294715157,-0.5025743016645494,-0.013294178662532463,-0.21263951822310045,0.9126288096632221,724,0.42955801104972374,0.7987376498227841,10,-0.8784196379953442,1.5001230012184958,False
ETHUSDT,TREND_DIAGNOSTIC_ca3a453a7ee4f896,-0.747632421497586,-0.3766467175548365,-0.009017442895711048,-0.17253455534597817,0.8039979957093488,724,0.42955801104972374,0.8459994656354323,8,-0.763231078831955,0.9631809599986265,False
ETHUSDT,TREND_DIAGNOSTIC_c139bbcd99e59406,-0.7290928723134569,-0.3612917098961598,-0.008555163070896765,-0.17274618466908442,0.7984807659046136,724,0.42955801104972374,0.8611938069366385,8,-0.7460871729141116,0.9198098278718092,False
ETHUSDT,TREND_DIAGNOSTIC_a259117c72b6a37b,-0.4243572035680815,-0.17269238857155222,-0.0036267492145110047,-0.08945205350536356,0.5513431102695792,724,0.42955801104972374,0.8923055553548886,8,-0.49857996986848874,0.48077323325209376,False
ETHUSDT,TREND_DIAGNOSTIC_6f696ca4c5de4b96,-0.4243572035680815,-0.17269238857155222,-0.0036267492145110047,-0.08945205350536356,0.5513431102695792,724,0.42955801104972374,0.8923055553548886,8,-0.49857996986848874,0.48077323325209376,False
ETHUSDT,TREND_DIAGNOSTIC_9e10e084bad3853a,-0.34201895656896153,-0.13384112960191286,-0.0027500219891046784,-0.06723356792376922,0.497321844450089,724,0.42955801104972374,0.8914039294475132,8,-0.44918224712455723,0.4568863554486662,False
ETHUSDT,TREND_DIAGNOSTIC_e2322e2bbacd9df7,-0.2904307875285215,-0.1111048807746361,-0.0022546730561230355,-0.06728705898729082,0.5134743898266465,724,0.42955801104972374,0.9110802534510992,8,-0.4695319404056486,0.6166305376470185,False
ETHUSDT,TREND_DIAGNOSTIC_4b6a8aeb3031d66a,-0.3191472355472815,-0.1236215929613832,-0.0025258126558125316,-0.06728705898729082,0.5134743898266465,724,0.42679558011049723,0.9009507549146729,8,-0.4695319404056486,0.549607690382222,False
ETHUSDT,TREND_DIAGNOSTIC_c8ec01621c7fb859,-0.13514831919520998,-0.04862055555481781,-0.0009547889909515828,-0.030517318691018813,0.2303556105550577,724,0.42955801104972374,0.9202324230857755,8,-0.20002713520394166,0.16291986520917678,False
ETHUSDT,TREND_DIAGNOSTIC_147fe8192f1e03c0,-0.13514831919520998,-0.04862055555481781,-0.0009547889909515828,-0.030517318691018813,0.2303556105550577,724,0.42955801104972374,0.9202324230857755,8,-0.20002713520394166,0.16291986520917678,False
ETHUSDT,TREND_DIAGNOSTIC_009820c96319fd60,-0.13514831919520998,-0.04862055555481781,-0.0009547889909515828,-0.030517318691018813,0.2303556105550577,724,0.42955801104972374,0.9202324230857755,8,-0.20002713520394166,0.16291986520917678,False
ETHUSDT,REVERSION_PRIMARY_dd8cd978b4967099,-0.570574176061255,-0.2518642522902306,-0.00554579037877978,-0.11547944172271041,0.6451334274301912,188,0.5212765957446809,0.6886620675683603,5,-0.48850162098251226,-0.020046240557790584,False
ETHUSDT,REVERSION_DIAGNOSTIC_c0012ab2e0e8ff62,-0.8879383326615978,-0.5282583136602725,-0.01429620602525028,-0.17461466191011477,0.9132677831352861,192,0.4583333333333333,0.5216414054119137,5,-0.7268093329234755,-0.4126557688001734,False
ETHUSDT,REVERSION_DIAGNOSTIC_472c62366437f1de,-0.4893020167105675,-0.20599978114873574,-0.004411142823636194,-0.0894695701812731,0.5642364292643025,188,0.5212765957446809,0.6801808215171569,5,-0.42349130784281863,-0.0035643189133161,False
ETHUSDT,REVERSION_DIAGNOSTIC_1bb1cf3450f19176,-0.7173847944742859,-0.35194744555936275,-0.008279149368343175,-0.1091839083674343,0.7568740600132184,192,0.4583333333333333,0.5245000920756779,5,-0.5275624859921316,-0.25226803900844286,False
ETHUSDT,REVERSION_DIAGNOSTIC_57b50f700e2ecb1d,-0.8137414957550808,-0.43836967595495635,-0.01099580821714019,-0.11320947021698768,0.8455971462945424,192,0.4583333333333333,0.5076334173245362,5,-0.6468152978263154,-0.3796450995731777,False
ETHUSDT,REVERSION_DIAGNOSTIC_1473718ef5c7d3db,-0.3852595962337241,-0.15381839451144208,-0.0031959032992995295,-0.06970265318092761,0.45664181176935636,188,0.5212765957446809,0.682904316198871,5,-0.3293474127065734,0.00042413955760389754,False
ETHUSDT,REVERSION_DIAGNOSTIC_4fd446ff038e8849,-0.3803952379330494,-0.15152588006179368,-0.0031442142354811686,-0.06973916268633684,0.4523433641112732,188,0.5212765957446809,0.6880684403513866,5,-0.32396144210952615,0.00042413955760389754,False
ETHUSDT,REVERSION_DIAGNOSTIC_29a3884c7d650537,-0.7162670333621034,-0.3510687463747777,-0.008253395198953184,-0.1018296238904427,0.7555499725942847,192,0.4583333333333333,0.5164075520512614,5,-0.5273060555533688,-0.2836023548195338,False
ETHUSDT,REVERSION_DIAGNOSTIC_90873985d647b298,-0.17152301131551428,-0.06255049771661281,-0.0012371697130606485,-0.027005664019717712,0.2126500841777046,188,0.5212765957446809,0.6748447619316448,5,-0.14821257436240787,0.004225717064927359,False
ETHUSDT,REVERSION_DIAGNOSTIC_460d2c626c7fc8c1,-0.17152301131551428,-0.06255049771661281,-0.0012371697130606485,-0.027005664019717712,0.2126500841777046,188,0.5212765957446809,0.6748447619316448,5,-0.14821257436240787,0.004225717064927359,False
ETHUSDT,REVERSION_DIAGNOSTIC_b1de7eaca1803836,-0.17152301131551428,-0.06255049771661281,-0.0012371697130606485,-0.027005664019717712,0.2126500841777046,188,0.5212765957446809,0.6748447619316448,5,-0.14821257436240787,0.004225717064927359,False
ETHUSDT,REVERSION_DIAGNOSTIC_07f07aa7743f69b2,-0.2062712778884096,-0.07623790699551658,-0.0015186715437344178,-0.035023403990739554,0.2550051196733062,188,0.5212765957446809,0.6847184341811613,5,-0.17503561895752118,0.003118892385435279,False
ETHUSDT,ML_PRIMARY,0.16930267017310419,0.05515797747040563,0.001029526722380103,-0.04962529139757543,0.15881892106809992,22,0.36363636363636365,1.6135910149372947,2,-0.11477093903963465,0.19796365550828177,False
ETHUSDT,DIRECTIONAL_PRIMARY,1.2815084563120713,0.3272965894570583,0.005441308513534304,-0.14991009388942944,0.3692393232496274,637,0.45682888540031397,1.1076158033429564,5,-0.08942304375486088,1.2667896806702035,False
ETHUSDT,DIRECTIONAL_EXTENSION_0_885a8a871b9279ba,0.7842795334450456,0.2198893185602837,0.0038165719420011346,-0.34007843979764185,0.5651218812274237,389,0.532133676092545,1.083741871589927,7,-0.37174199616766046,0.7528062932392394,False
ETHUSDT,DIRECTIONAL_EXTENSION_1_44644178b3651bf6,0.7842795334450456,0.2198893185602837,0.0038165719420011346,-0.34007843979764185,0.5651218812274237,389,0.532133676092545,1.083741871589927,7,-0.37174199616766046,0.7528062932392394,False
ETHUSDT,DIRECTIONAL_EXTENSION_2_95640a38ad8667c4,0.7842795334450456,0.2198893185602837,0.0038165719420011346,-0.34007843979764185,0.5651218812274237,389,0.532133676092545,1.083741871589927,7,-0.37174199616766046,0.7528062932392394,False
ETHUSDT,DIRECTIONAL_EXTENSION_3_4b04eeff31b61a14,0.7842795334450456,0.2198893185602837,0.0038165719420011346,-0.34007843979764185,0.5651218812274237,389,0.532133676092545,1.083741871589927,7,-0.37174199616766046,0.7528062932392394,False
ETHUSDT,DIRECTIONAL_EXTENSION_4_567c98001586248f,0.6953576526631289,0.19866888175521313,0.003479022820544797,-0.3396479520794242,0.5630715243206783,389,0.5295629820051414,1.0716645240540943,7,-0.3769925857069607,0.7414523833529432,False
ETHUSDT,DIRECTIONAL_EXTENSION_5_2cd4c65f0d3df5bb,0.6953576526631289,0.19866888175521313,0.003479022820544797,-0.3396479520794242,0.5630715243206783,389,0.5295629820051414,1.0716645240540943,7,-0.3769925857069607,0.7414523833529432,False
ETHUSDT,DIRECTIONAL_EXTENSION_6_e06854eb90bc0c41,-0.20296160380362838,-0.07491746517314779,-0.001491337017507366,-0.42581382646068455,0.7095306470682254,736,0.5067934782608695,0.9843212623819151,6,-0.6504863102842058,1.0499875229228728,False
ETHUSDT,DIRECTIONAL_EXTENSION_7_50bc1fad5b5c841c,-0.07960930593776905,-0.028075265634663782,-0.0005456210395808903,-0.42580877855462007,0.7088585232024498,734,0.5081743869209809,0.9941630747577113,6,-0.6465754807926914,1.1768346885164171,False
ETHUSDT,DIRECTIONAL_EXTENSION_8_7ace9e3fec4c842e,-0.2555581390078835,-0.09634435466250135,-0.0019396987248967434,-0.42581411364575217,0.7323961383407157,738,0.5067750677506775,0.9801740341109341,6,-0.682228700040683,0.9157467214369364,False
ETHUSDT,DIRECTIONAL_EXTENSION_9_955b8fc7e6254f21,-0.1436281609172363,-0.05183305570474117,-0.0010195496800896597,-0.4258080294509402,0.7320078303628763,736,0.5081521739130435,0.9893905310432304,6,-0.6805950882305498,1.101668710941622,False
ETHUSDT,DIRECTIONAL_EXTENSION_10_bdf7690e78ea4040,0.5971823961029836,0.17437316736198372,0.0030852831032952555,-0.2200989878926144,0.390689009104766,389,0.532133676092545,1.1029461814657864,7,-0.17312647932237402,0.5190215214420213,False
ETHUSDT,DIRECTIONAL_EXTENSION_11_def25dc633e9bc49,0.5971823961029836,0.17437316736198372,0.0030852831032952555,-0.2200989878926144,0.390689009104766,389,0.532133676092545,1.1029461814657864,7,-0.17312647932237402,0.5190215214420213,False
BTCUSDT,RULE_PRIMARY_1290a330837d1037,-0.9504177738001023,-0.643433436582982,-0.01956993930339579,-0.20610024286412787,0.9786622689486983,377,0.3448275862068966,0.842681750818785,10,-0.8927545837262276,0.08185642480748867,False
BTCUSDT,RULE_DIAGNOSTIC_cbdd2ab0e387cafe,-0.9533289774080361,-0.6507633251975766,-0.01996015636085513,-0.20663688665794522,0.9798541110700854,378,0.3439153439153439,0.8410880599675239,10,-0.8988656454881773,0.08185642480748867,False
BTCUSDT,RULE_DIAGNOSTIC_2493ba474015b6f3,-0.8882274410264693,-0.5286764479571006,-0.014312957905103563,-0.14361146702594652,0.9569822667973171,376,0.3377659574468085,0.8519101487350885,13,-0.8355954937975296,0.29182330008418256,False
BTCUSDT,RULE_DIAGNOSTIC_f9aa438fcffb4c9a,-0.8934332423399343,-0.5363302361830133,-0.014622197629755695,-0.14418903363291113,0.958971444264064,377,0.33687002652519893,0.849966175612857,13,-0.8432749533922657,0.29182330008418256,False
BTCUSDT,RULE_DIAGNOSTIC_10fc99fab1419df6,-0.6554228847581797,-0.30631402691192733,-0.006984947419003684,-0.07682725364506005,0.8528078678325582,373,0.3351206434316354,0.8813549220440658,13,-0.6168611820946348,0.6596726192434537,False
BTCUSDT,RULE_DIAGNOSTIC_cf72c11a17d0bbd3,-0.6629397976909769,-0.3115463348235802,-0.00712903100117801,-0.07680614268696517,0.8559427261438466,374,0.3342245989304813,0.8794682589752875,13,-0.6169828864693314,0.6596726192434537,False
BTCUSDT,RULE_DIAGNOSTIC_269036da41c1a4d7,-0.8201209292429138,-0.4450486042267552,-0.011222542149354586,-0.13076473616549733,0.9102840496401656,377,0.3448275862068966,0.857901078928433,13,-0.7439265317755238,0.39461590741025354,False
BTCUSDT,RULE_DIAGNOSTIC_2ffc84708eee1d72,-0.8259229416617428,-0.45125945486092567,-0.01143580059787308,-0.13065624212951654,0.9132195166438333,378,0.3439153439153439,0.8558421645476622,13,-0.7521816773490538,0.39461590741025354,False
BTCUSDT,RULE_DIAGNOSTIC_2a3fa03ec544dc49,-0.8633607201379258,-0.4950290345651269,-0.013009444037631934,-0.14872108946038065,0.9312396444685033,377,0.3448275862068966,0.8517309001155449,10,-0.7922462940489574,0.20206662226563932,False
BTCUSDT,RULE_DIAGNOSTIC_8895a645439ef55e,-0.8670850127370114,-0.4997966697509396,-0.013188869943050685,-0.1487282201998168,0.933045465202397,378,0.3439153439153439,0.8501091643787628,10,-0.7990687421843863,0.20206662226563932,False
BTCUSDT,RULE_DIAGNOSTIC_f5dd5c121bf3b456,-0.28797257370940366,-0.11004898339237124,-0.002231971545807121,-0.07716078874501653,0.673992462679555,318,0.3522012578616352,0.9469662445694825,11,-0.48422767876741457,0.4744924413636975,False
BTCUSDT,RULE_DIAGNOSTIC_7a9e30797d01881c,-0.28797257370940366,-0.11004898339237124,-0.002231971545807121,-0.07716078874501653,0.673992462679555,318,0.3522012578616352,0.9469662445694825,11,-0.48422767876741457,0.4744924413636975,False
BTCUSDT,TREND_PRIMARY_b1492ec6631d0d7f,-0.9125743935260642,-0.5667953619248519,-0.015904838751127803,-0.24501327082800606,0.9801542925400094,816,0.42892156862745096,0.9123774129983215,8,-0.8680653705356863,-0.1989104889131329,False
BTCUSDT,TREND_DIAGNOSTIC_2182188156e4c012,-0.9822951800437174,-0.7496099468097697,-0.02618987375390469,-0.324875177674267,0.9960774040057344,818,0.4278728606356968,0.9106143500167221,8,-0.941122955029683,-0.4275512438348834,False
BTCUSDT,TREND_DIAGNOSTIC_99b3aa691c674248,-0.8508765877433742,-0.4796439876724673,-0.012441567832902622,-0.23329287517237485,0.9493942106385564,818,0.4278728606356968,0.910161068608123,9,-0.7631376152161248,-0.0875966761265613,False
BTCUSDT,TREND_DIAGNOSTIC_6c92160dfe582110,-0.8341553393886625,-0.46030975226160675,-0.011750832429790137,-0.2293065239795795,0.9442713419675092,818,0.4278728606356968,0.9174879492287205,9,-0.7714352222428749,-0.12089414016889777,False
BTCUSDT,TREND_DIAGNOSTIC_9711f7997080308f,-0.3538987919256339,-0.13924154617034823,-0.0028695533505118664,-0.234752195775224,0.8731460028466154,288,0.4722222222222222,0.9702884144023062,6,-0.6824037820079571,0.5953846903997846,False
BTCUSDT,TREND_DIAGNOSTIC_4b7cd8de37d4da37,0.0005857126778163746,0.00020102070689320684,3.852252256075772e-06,-0.1794097290376967,0.6170687961719774,260,0.4846153846153846,1.0000842860002424,7,-0.42272199758390305,0.18197830095048517,False
BTCUSDT,TREND_DIAGNOSTIC_67e070dffc72ff30,0.19653579146486821,0.06353010736385767,0.00118116111004829,-0.19101203414327972,0.7526377660775995,289,0.4671280276816609,1.0149991831013767,6,-0.6017920718818766,0.4180153837135381,False
BTCUSDT,TREND_DIAGNOSTIC_80d22b76a5bd10f1,-0.972678385507587,-0.7094005377673478,-0.023406436495647887,-0.3420806767202028,0.9920774536041064,799,0.43429286608260326,0.8791249202849833,9,-0.9188768727354807,-0.4163221535860485,False
BTCUSDT,TREND_DIAGNOSTIC_c5dae775b37da8f0,0.6626186673036831,0.19067205791124886,0.0033502962508187295,-0.07849801010821389,0.5836605524535126,572,0.36013986013986016,1.0639446263021246,10,-0.5390623824506207,0.879650727331369,False
BTCUSDT,TREND_DIAGNOSTIC_8a3e0fc4aff4186a,-0.8823445553445952,-0.5203039097804716,-0.013980269298972892,-0.24710178614701528,0.9650090460906612,798,0.4298245614035088,0.897548866972603,8,-0.821226105313837,-0.22918239911299598,False
BTCUSDT,TREND_DIAGNOSTIC_18866b892aef3fc2,-0.12706944865228265,-0.04557914445648825,-0.0008936746323049416,-0.07924339036284478,0.6235593147317281,816,0.4227941176470588,0.9793827135003725,8,-0.4082268846489894,0.19051349110515647,False
BTCUSDT,TREND_DIAGNOSTIC_cca4b7cb59855bc8,0.3309238561857355,0.10310905105080326,0.0018825153020753937,-0.07854175021208742,0.649276427035225,572,0.36013986013986016,1.0362881315977461,10,-0.5494878428198624,0.6473342940426134,False
BTCUSDT,REVERSION_PRIMARY_39c043c7c367f09d,-0.10265801595340729,-0.036499939982151286,-0.000712366123425956,-0.028856534415638402,0.12294616636273614,195,0.5230769230769231,0.7166704221847404,5,-0.0738650431283987,0.004664212765780107,False
BTCUSDT,REVERSION_DIAGNOSTIC_9500ef938adfa0fe,-0.10265801595340729,-0.036499939982151286,-0.000712366123425956,-0.028856534415638402,0.12294616636273614,195,0.5230769230769231,0.7166704221847404,5,-0.0738650431283987,0.004664212765780107,False
BTCUSDT,REVERSION_DIAGNOSTIC_917dc579c593103d,-0.10265801595340729,-0.036499939982151286,-0.000712366123425956,-0.028856534415638402,0.12294616636273614,195,0.5230769230769231,0.7166704221847404,5,-0.0738650431283987,0.004664212765780107,False
BTCUSDT,REVERSION_DIAGNOSTIC_1d42b9ed3bcadd7f,-0.05258575929765774,-0.018372348942016337,-0.0003553240762190768,-0.011403542168592518,0.06737448019700254,191,0.5549738219895288,0.7652967532072156,3,-0.046856371954179354,0.0073140322869647,False
BTCUSDT,REVERSION_DIAGNOSTIC_1cba4c51daf95e81,-0.05258575929765774,-0.018372348942016337,-0.0003553240762190768,-0.011403542168592518,0.06737448019700254,191,0.5549738219895288,0.7652967532072156,3,-0.046856371954179354,0.0073140322869647,False
BTCUSDT,REVERSION_DIAGNOSTIC_6e9ff1ac26247b5c,-0.05258575929765774,-0.018372348942016337,-0.0003553240762190768,-0.011403542168592518,0.06737448019700254,191,0.5549738219895288,0.7652967532072156,3,-0.046856371954179354,0.0073140322869647,False
BTCUSDT,REVERSION_DIAGNOSTIC_c5c897e7e7240dd5,-0.11034689580557677,-0.03934192980899198,-0.0007689388386069584,-0.028822586374446124,0.13634774965415475,200,0.51,0.6990433907575726,5,-0.08090565620017753,-0.0008476407994880697,False
BTCUSDT,REVERSION_DIAGNOSTIC_a5ef6e35e06b593b,-0.11034689580557677,-0.03934192980899198,-0.0007689388386069584,-0.028822586374446124,0.13634774965415475,200,0.51,0.6990433907575726,5,-0.08090565620017753,-0.0008476407994880697,False
BTCUSDT,REVERSION_DIAGNOSTIC_aa5cdcb8e1b816cb,-0.11034689580557677,-0.03934192980899198,-0.0007689388386069584,-0.028822586374446124,0.13634774965415475,200,0.51,0.6990433907575726,5,-0.08090565620017753,-0.0008476407994880697,False
BTCUSDT,REVERSION_DIAGNOSTIC_74f7b2b3b7ca5a27,-0.05605259448371214,-0.019606880869537102,-0.00037943345009983087,-0.011462307802254657,0.0742554010030454,197,0.5431472081218274,0.7532879598705723,3,-0.047239143862588207,0.0049561534465509816,False
BTCUSDT,REVERSION_DIAGNOSTIC_8b44b514e5345784,-0.05605259448371214,-0.019606880869537102,-0.00037943345009983087,-0.011462307802254657,0.0742554010030454,197,0.5431472081218274,0.7532879598705723,3,-0.047239143862588207,0.0049561534465509816,False
BTCUSDT,REVERSION_DIAGNOSTIC_108c96b1496538bf,-0.05605259448371214,-0.019606880869537102,-0.00037943345009983087,-0.011462307802254657,0.0742554010030454,197,0.5431472081218274,0.7532879598705723,3,-0.047239143862588207,0.0049561534465509816,False
BTCUSDT,ML_PRIMARY,-0.5860379244842131,-0.26122380890725094,-0.005785703991331048,-0.16095461333149363,0.8517712441922352,179,0.36312849162011174,0.8969900197443366,7,-0.6915953691033359,0.986873312887097,False
BTCUSDT,DIRECTIONAL_PRIMARY,-0.8863053916538508,-0.5259098114681818,-0.014202386821894675,-0.1483485876961389,0.9165098781927841,910,0.42857142857142855,0.8015707630762064,9,-0.7659984659101822,0.730173928322829,False
BTCUSDT,DIRECTIONAL_EXTENSION_0_1deaa2360c9f8a83,-0.9993456162899821,-0.9192837124203599,-0.04709077905889303,-0.492918545049286,0.9994777488227357,508,0.3405511811023622,0.47948890282087686,5,-0.9988292799495141,-0.1235575289726788,False
BTCUSDT,DIRECTIONAL_EXTENSION_1_de325de6e6376fe5,-0.9987536193540619,-0.8993033030363949,-0.04304296648756223,-0.34909565183491875,0.998788621383527,905,0.3370165745856354,0.5728689140138752,10,-0.9871279380755075,-0.44019263198513836,False
BTCUSDT,DIRECTIONAL_EXTENSION_2_1634a551bee8a2bd,-0.9993452140832274,-0.9192666857351006,-0.04708692700577122,-0.47015049401339193,0.9994492920327803,676,0.3032544378698225,0.5698276220200454,8,-0.9979073203651624,0.5102643004569802,False
BTCUSDT,DIRECTIONAL_EXTENSION_3_f70a635020bbb75c,-0.9993402277299559,-0.9190561657226135,-0.04703936547286636,-0.49566509489688415,0.9994769739898239,572,0.3339160839160839,0.4607800491158725,5,-0.9984302983171973,-0.12430903437978447,False
BTCUSDT,DIRECTIONAL_EXTENSION_4_6e0da893caa43562,-0.9994674414864305,-0.9247943954165766,-0.04838135407723221,-0.49947357144347715,0.999483873215322,385,0.35324675324675325,0.45390726399814596,9,-0.9992356969473779,0.0,False
BTCUSDT,DIRECTIONAL_EXTENSION_5_99bfe0d2265b6813,-0.996259746293158,-0.8531606672408887,-0.036099415043066574,-0.48062131131249863,0.9985226474746431,775,0.39225806451612905,0.6408879573122372,9,-0.9894042780284386,8.105484699622963,False
BTCUSDT,DIRECTIONAL_EXTENSION_6_0b9d72fecaffa38f,-0.9775396873824975,-0.7283025818890732,-0.024664456303740034,-0.4165256947468341,0.9874335344790487,695,0.4489208633093525,0.7968360267482713,10,-0.9396368826968152,3.6522425109997734,False
BTCUSDT,DIRECTIONAL_EXTENSION_7_1b2ea279c220175b,-0.9980006255992917,-0.881567810391603,-0.04006301548910285,-0.34873201044335733,0.9987624635636945,951,0.33648790746582546,0.5905925764658466,10,-0.9818938286745095,-0.2461580315758115,False
BTCUSDT,DIRECTIONAL_EXTENSION_8_7699a1aed32c1360,-0.9975370951191762,-0.8727803088610062,-0.03874531098043976,-0.4790752433755001,0.9985119309766973,796,0.3907035175879397,0.708130529869732,7,-0.9883017807568626,8.000491107923597,False
BTCUSDT,DIRECTIONAL_EXTENSION_9_8aa992133f6a937e,-0.9728728731111189,-0.7101123050214321,-0.023452334730774238,-0.40697261833404075,0.9906315390382215,694,0.44812680115273773,0.828609597271748,10,-0.9454072268730697,2.9106684787104737,False
BTCUSDT,DIRECTIONAL_EXTENSION_10_849b82c6c3c77fb6,-0.9987058050486308,-0.8979936054697355,-0.042805933036134,-0.4990093391267413,0.9994629806719301,391,0.36061381074168797,0.44369416390029975,9,-0.999201829951688,1.2426716103913789,False
BTCUSDT,DIRECTIONAL_EXTENSION_11_20f8ce997ae0c7cd,-0.9780434401242475,-0.7304100134283213,-0.02481000091234198,-0.41641103683749026,0.9877264993463895,692,0.45375722543352603,0.8005718217257479,10,-0.940907424564013,3.8666462265956643,False
XRPUSDT,RULE_PRIMARY_64ad5fa7a41e15dc,-0.45043708841422536,-0.18575520412215707,-0.0039306233694272885,-0.1691180349181185,0.6089237640319264,302,0.2947019867549669,0.8703600018602,7,-0.5613891715037573,0.33338912780756136,False
XRPUSDT,RULE_DIAGNOSTIC_97794c7a355c3e6f,-0.1534506280960526,-0.05558041817407988,-0.0010953651383496243,-0.12152058606080629,0.6387961585405988,242,0.28512396694214875,0.9632580042500414,8,-0.6224731457370631,1.0567456523794578,False
XRPUSDT,RULE_DIAGNOSTIC_73bf72ec39d8d0ed,-0.3292345486797291,-0.1281005687075527,-0.00262376081522131,-0.17294058471124685,0.7079399241340387,242,0.2768595041322314,0.9300507154662507,8,-0.6925994298490059,1.2505077687203383,False
XRPUSDT,RULE_DIAGNOSTIC_d2435eea3d621a6e,-0.45079234825599457,-0.1859359280189572,-0.003934860913122451,-0.1146792623642251,0.5849897598400403,303,0.29042904290429045,0.8397966177251653,7,-0.5130255909379187,0.2480189731151745,False
XRPUSDT,RULE_DIAGNOSTIC_73f4dae15c291e75,0.4023191051666759,0.12307449079423272,0.0022269982550235934,-0.11332480233691622,0.5712890587733823,251,0.2908366533864542,1.083489876449949,8,-0.5477885198284221,2.1123384057892483,False
XRPUSDT,RULE_DIAGNOSTIC_db15f7a14f95d794,-0.28520938429316756,-0.1088649413305599,-0.0022065463601951274,-0.11506125001231393,0.441337577194136,302,0.2947019867549669,0.9014161532935536,7,-0.4133677275685854,0.21847367230364223,False
XRPUSDT,RULE_DIAGNOSTIC_1596afda3284c5ce,-0.2857120684328023,-0.10908012032133207,-0.00221116447955938,-0.10127645260765727,0.4275085679382017,303,0.29042904290429045,0.899400804503365,7,-0.3980058156640234,0.27088424815995915,False
XRPUSDT,RULE_DIAGNOSTIC_8bf51f938bef90f4,0.46580206071640995,0.14027389118606526,0.002518973706842287,-0.16063889852080582,0.603115577255493,249,0.285140562248996,1.0824287232002332,8,-0.5764019017011643,2.7901211875320966,False
