end_boundary_utc,return
2022-11-15 00:00:00+00:00,0.08104944123733437
2022-11-16 00:00:00+00:00,0.08119127805113369
2022-11-17 00:00:00+00:00,0.05625831891543398
2022-11-18 00:00:00+00:00,0.05580157506641892
2022-11-19 00:00:00+00:00,0.034633316960935634
2022-11-20 00:00:00+00:00,0.025282247662061108
2022-11-21 00:00:00+00:00,-0.00830916463732756
2022-11-22 00:00:00+00:00,0.0047767679354062675
2022-11-23 00:00:00+00:00,-0.03448489326710047
2022-11-24 00:00:00+00:00,-0.038443965154556836
2022-11-25 00:00:00+00:00,-0.03468440283664187
2022-11-26 00:00:00+00:00,-0.04439881725277117
2022-11-27 00:00:00+00:00,-0.023230908470243672
2022-11-28 00:00:00+00:00,-0.03619004080149735
2022-11-29 00:00:00+00:00,-0.03640053519587971
2022-11-30 00:00:00+00:00,-0.05793103336886962
2022-12-01 00:00:00+00:00,-0.06380410345020893
2022-12-02 00:00:00+00:00,-0.055676221222054845
2022-12-03 00:00:00+00:00,-0.057249413527623805
2022-12-04 00:00:00+00:00,-0.06504153674022983
2022-12-05 00:00:00+00:00,-0.06500745925728535
2022-12-06 00:00:00+00:00,-0.08312379262176395
2022-12-07 00:00:00+00:00,-0.09489141095441267
2022-12-08 00:00:00+00:00,-0.1251821136710045
2022-12-09 00:00:00+00:00,-0.15911065745108766
2022-12-10 00:00:00+00:00,-0.14821335356243126
2022-12-11 00:00:00+00:00,-0.16151906805869587
2022-12-12 00:00:00+00:00,-0.17553375815312455
2022-12-13 00:00:00+00:00,-0.19000598799301704
2022-12-14 00:00:00+00:00,-0.19538080306536698
2022-12-15 00:00:00+00:00,-0.1676170469097129
2022-12-16 00:00:00+00:00,-0.19896997571120512
2022-12-17 00:00:00+00:00,-0.19549435247098845
2022-12-18 00:00:00+00:00,-0.18821758747107864
2022-12-19 00:00:00+00:00,-0.19763925518525338
2022-12-20 00:00:00+00:00,-0.197810512373923
2022-12-21 00:00:00+00:00,-0.18266713350880137
2022-12-22 00:00:00+00:00,-0.16343127124469914
2022-12-23 00:00:00+00:00,-0.16049784879681706
2022-12-24 00:00:00+00:00,-0.1767615100283766
2022-12-25 00:00:00+00:00,-0.1738080372191535
2022-12-26 00:00:00+00:00,-0.17814290372209374
2022-12-27 00:00:00+00:00,-0.16920607577489577
2022-12-28 00:00:00+00:00,-0.19845535241457435
2022-12-29 00:00:00+00:00,-0.20517836124123567
2022-12-30 00:00:00+00:00,-0.19563157178072887
2022-12-31 00:00:00+00:00,-0.19221719118610092
2023-01-01 00:00:00+00:00,-0.20939021525117796
2023-01-02 00:00:00+00:00,-0.22353894420931386
2023-01-03 00:00:00+00:00,-0.2254573683277482
2023-01-04 00:00:00+00:00,-0.24062226289639466
2023-01-05 00:00:00+00:00,-0.2670178668008806
2023-01-06 00:00:00+00:00,-0.25527536910226367
2023-01-07 00:00:00+00:00,-0.24671975762087028
2023-01-08 00:00:00+00:00,-0.2335176410083022
2023-01-09 00:00:00+00:00,-0.21028627896273866
2023-01-10 00:00:00+00:00,-0.21046868126682283
2023-01-11 00:00:00+00:00,-0.21484913341936307
2023-01-12 00:00:00+00:00,-0.18737233772303397
2023-01-13 00:00:00+00:00,-0.21549426044343167
2023-01-14 00:00:00+00:00,-0.18871382837657036
2023-01-15 00:00:00+00:00,-0.2176670916075948
2023-01-16 00:00:00+00:00,-0.2208764095473864
2023-01-17 00:00:00+00:00,-0.23489221234982405
2023-01-18 00:00:00+00:00,-0.26346957688293204
2023-01-19 00:00:00+00:00,-0.23640596014851423
2023-01-20 00:00:00+00:00,-0.20945404555550617
2023-01-21 00:00:00+00:00,-0.2370091632903889
2023-01-22 00:00:00+00:00,-0.2648055068268358
2023-01-23 00:00:00+00:00,-0.23923811579664622
2023-01-24 00:00:00+00:00,-0.26587651804390033
2023-01-25 00:00:00+00:00,-0.26633763619525797
2023-01-26 00:00:00+00:00,-0.23944293618480028
2023-01-27 00:00:00+00:00,-0.22822152431397724
2023-01-28 00:00:00+00:00,-0.25621633449596526
2023-01-29 00:00:00+00:00,-0.245181172425614
2023-01-30 00:00:00+00:00,-0.21652206280278674
2023-01-31 00:00:00+00:00,-0.23501985485153065
2023-02-01 00:00:00+00:00,-0.23492663525832813
2023-02-02 00:00:00+00:00,-0.24354357434458096
2023-02-03 00:00:00+00:00,-0.21598286269526856
2023-02-04 00:00:00+00:00,-0.2248546382025085
2023-02-05 00:00:00+00:00,-0.2064927072102668
2023-02-06 00:00:00+00:00,-0.19342308978227363
2023-02-07 00:00:00+00:00,-0.21429485855901087
2023-02-08 00:00:00+00:00,-0.21419513228452058
2023-02-09 00:00:00+00:00,-0.24104973917118777
2023-02-10 00:00:00+00:00,-0.25049250341407614
2023-02-11 00:00:00+00:00,-0.2507483082519676
2023-02-12 00:00:00+00:00,-0.2556315798633044
2023-02-13 00:00:00+00:00,-0.25773590345826847
2023-02-14 00:00:00+00:00,-0.2739641954411164
2023-02-15 00:00:00+00:00,-0.2937674901200339
2023-02-16 00:00:00+00:00,-0.3177850597034073
2023-02-17 00:00:00+00:00,-0.3416128663854827
2023-02-18 00:00:00+00:00,-0.34150309305576243
2023-02-19 00:00:00+00:00,-0.3565728611107303
2023-02-20 00:00:00+00:00,-0.3695153820352113
2023-02-21 00:00:00+00:00,-0.3695582615128621
2023-02-22 00:00:00+00:00,-0.36950062447282095
2023-02-23 00:00:00+00:00,-0.36742291704896546
2023-02-24 00:00:00+00:00,-0.3433902020065096
2023-02-25 00:00:00+00:00,-0.34679573346578263
2023-02-26 00:00:00+00:00,-0.3230827174694183
2023-02-27 00:00:00+00:00,-0.3460696456870519
2023-02-28 00:00:00+00:00,-0.3491934352704652
2023-03-01 00:00:00+00:00,-0.3482626499760202
2023-03-02 00:00:00+00:00,-0.3461228115289299
2023-03-03 00:00:00+00:00,-0.362867023452777
2023-03-04 00:00:00+00:00,-0.36279171984638015
2023-03-05 00:00:00+00:00,-0.3769467278485916
2023-03-06 00:00:00+00:00,-0.371300032804166
2023-03-07 00:00:00+00:00,-0.3852610695572364
2023-03-08 00:00:00+00:00,-0.405735004954069
2023-03-09 00:00:00+00:00,-0.40575709140978733
2023-03-10 00:00:00+00:00,-0.4055433751009311
2023-03-11 00:00:00+00:00,-0.4079374827554685
2023-03-12 00:00:00+00:00,-0.4110445452087951
2023-03-13 00:00:00+00:00,-0.4220395748757356
2023-03-14 00:00:00+00:00,-0.42472099592091184
2023-03-15 00:00:00+00:00,-0.44428197754846555
2023-03-16 00:00:00+00:00,-0.42367586762681386
2023-03-17 00:00:00+00:00,-0.4428737071202836
2023-03-18 00:00:00+00:00,-0.4515799136346582
2023-03-19 00:00:00+00:00,-0.4332749200189052
2023-03-20 00:00:00+00:00,-0.4267285195354702
2023-03-21 00:00:00+00:00,-0.4266691554172046
2023-03-22 00:00:00+00:00,-0.4179922621570459
2023-03-23 00:00:00+00:00,-0.41798207545190835
2023-03-24 00:00:00+00:00,-0.4119787210598057
2023-03-25 00:00:00+00:00,-0.4317870844695386
2023-03-26 00:00:00+00:00,-0.4215438835088985
2023-03-27 00:00:00+00:00,-0.4128579499849918
2023-03-28 00:00:00+00:00,-0.39176662274693774
2023-03-29 00:00:00+00:00,-0.37801970396160556
2023-03-30 00:00:00+00:00,-0.39886159484263817
2023-03-31 00:00:00+00:00,-0.3915483435055134
2023-04-01 00:00:00+00:00,-0.3910721448375981
2023-04-02 00:00:00+00:00,-0.4023502446782877
2023-04-03 00:00:00+00:00,-0.38063603511656063
2023-04-04 00:00:00+00:00,-0.38002191004034924
2023-04-05 00:00:00+00:00,-0.4014479840454649
2023-04-06 00:00:00+00:00,-0.4238349763748799
2023-04-07 00:00:00+00:00,-0.4312473430585978
2023-04-08 00:00:00+00:00,-0.4306921182975858
2023-04-09 00:00:00+00:00,-0.44159216408833113
2023-04-10 00:00:00+00:00,-0.4558147356856328
2023-04-11 00:00:00+00:00,-0.47353337493264724
2023-04-12 00:00:00+00:00,-0.45280921430858045
2023-04-13 00:00:00+00:00,-0.47035959928460214
2023-04-14 00:00:00+00:00,-0.44938063819161655
2023-04-15 00:00:00+00:00,-0.46925623786946224
2023-04-16 00:00:00+00:00,-0.4561012955378916
2023-04-17 00:00:00+00:00,-0.45408612892640987
2023-04-18 00:00:00+00:00,-0.454203130899446
2023-04-19 00:00:00+00:00,-0.45411273147644016
2023-04-20 00:00:00+00:00,-0.4354140023079016
2023-04-21 00:00:00+00:00,-0.42846193981029446
