window_end_date,0
2022-09-01,-0.07890111094597729
2022-09-02,-0.07890111094597729
2022-09-03,-0.07890111094597729
2022-09-04,-0.07890111094597729
2022-09-05,-0.07890111094597729
2022-09-06,-0.07890111094597729
2022-09-07,-0.08111151043313114
2022-09-08,-0.08111151043313114
2022-09-09,-0.08111151043313114
2022-09-10,-0.0795516909154187
2022-09-11,-0.0795516909154187
2022-09-12,-0.0795516909154187
2022-09-13,-0.08815186959998722
2022-09-14,-0.08815186959998722
2022-09-15,-0.08815186959998722
2022-09-16,-0.08815186959998722
2022-09-17,-0.08815186959998722
2022-09-18,-0.08815186959998722
2022-09-19,-0.08815186959998722
2022-09-20,-0.08815186959998722
2022-09-21,-0.08815186959998722
2022-09-22,-0.08815186959998722
2022-09-23,-0.08815186959998722
2022-09-24,-0.08815186959998722
2022-09-25,-0.08815186959998722
2022-09-26,-0.08815186959998722
2022-09-27,-0.08815186959998722
2022-09-28,-0.08188218351579102
2022-09-29,-0.08188218351579102
2022-09-30,-0.08188218351579102
2022-10-01,-0.08188218351579102
2022-10-02,-0.08188218351579102
2022-10-03,-0.07802018283994294
2022-10-04,-0.07802018283994294
2022-10-05,-0.07802018283994294
2022-10-06,-0.07800396468916104
2022-10-07,-0.07800396468916104
2022-10-08,-0.07800396468916104
2022-10-09,-0.07800396468916104
2022-10-10,-0.07800396468916104
2022-10-11,-0.07800396468916104
2022-10-12,-0.07800396468916104
2022-10-13,-0.09624219962457392
2022-10-14,-0.09624219962457392
2022-10-15,-0.09624219962457392
2022-10-16,-0.09624219962457392
2022-10-17,-0.09624219962457392
2022-10-18,-0.09624219962457392
2022-10-19,-0.09624219962457392
2022-10-20,-0.09624219962457392
2022-10-21,-0.10212204726759555
2022-10-22,-0.10212204726759555
2022-10-23,-0.10212204726759555
2022-10-24,-0.10212204726759555
2022-10-25,-0.10212204726759555
2022-10-26,-0.10212204726759555
2022-10-27,-0.10212204726759555
2022-10-28,-0.10913675651254295
2022-10-29,-0.10913675651254295
2022-10-30,-0.10913675651254295
2022-10-31,-0.10913675651254295
2022-11-01,-0.10766798144282286
2022-11-02,-0.11605274293735024
2022-11-03,-0.11605274293735024
2022-11-04,-0.11605274293735024
2022-11-05,-0.11605274293735024
2022-11-06,-0.11605274293735024
2022-11-07,-0.11605274293735024
2022-11-08,-0.11605274293735024
2022-11-09,-0.11572931289289823
2022-11-10,-0.11669730595851668
2022-11-11,-0.11669730595851668
2022-11-12,-0.11669730595851668
2022-11-13,-0.11669730595851668
2022-11-14,-0.11669730595851668
2022-11-15,-0.10768809364520304
2022-11-16,-0.10768809364520304
2022-11-17,-0.10768809364520304
2022-11-18,-0.10768809364520304
2022-11-19,-0.10768809364520304
2022-11-20,-0.10768809364520304
2022-11-21,-0.10768809364520304
2022-11-22,-0.10768809364520304
2022-11-23,-0.10768809364520304
2022-11-24,-0.10768809364520304
2022-11-25,-0.10768809364520304
2022-11-26,-0.10768809364520304
2022-11-27,-0.10768809364520304
2022-11-28,-0.10768809364520304
2022-11-29,-0.10768809364520304
2022-11-30,-0.10771897787643825
2022-12-01,-0.10771897787643825
2022-12-02,-0.10771897787643825
2022-12-03,-0.1122177451625549
2022-12-04,-0.1122177451625549
2022-12-05,-0.11115073598577263
2022-12-06,-0.11300149195183451
2022-12-07,-0.11300149195183451
2022-12-08,-0.11300149195183451
2022-12-09,-0.11300149195183451
2022-12-10,-0.11300149195183451
2022-12-11,-0.11300149195183451
2022-12-12,-0.11300149195183451
2022-12-13,-0.1183866978531023
2022-12-14,-0.1183866978531023
2022-12-15,-0.11711385505007121
2022-12-16,-0.11532771839814637
2022-12-17,-0.11532771839814637
2022-12-18,-0.11532771839814637
2022-12-19,-0.11532771839814637
2022-12-20,-0.11532771839814637
2022-12-21,-0.11532771839814637
2022-12-22,-0.11532771839814637
2022-12-23,-0.11532771839814637
2022-12-24,-0.11532771839814637
2022-12-25,-0.11532771839814637
2022-12-26,-0.11532771839814637
2022-12-27,-0.11532771839814637
2022-12-28,-0.11532771839814637
2022-12-29,-0.11532771839814637
2022-12-30,-0.11532771839814637
2022-12-31,-0.11532771839814637
2023-01-01,-0.11532771839814637
2023-01-02,-0.11532771839814637
2023-01-03,-0.11532771839814637
2023-01-04,-0.11532771839814637
2023-01-05,-0.1020535166521177
2023-01-06,-0.10259862980006129
2023-01-07,-0.10259862980006129
2023-01-08,-0.10259862980006129
2023-01-09,-0.10259862980006129
2023-01-10,-0.11893341338651842
2023-01-11,-0.11893341338651842
2023-01-12,-0.11893341338651842
2023-01-13,-0.11031928026597848
2023-01-14,-0.11031928026597848
2023-01-15,-0.11031928026597848
2023-01-16,-0.11031928026597848
2023-01-17,-0.11031928026597848
2023-01-18,-0.12037500263253698
2023-01-19,-0.12037500263253698
2023-01-20,-0.1232208682836311
2023-01-21,-0.1232208682836311
2023-01-22,-0.1232208682836311
2023-01-23,-0.1232208682836311
2023-01-24,-0.1230880931494942
2023-01-25,-0.1230880931494942
2023-01-26,-0.1230880931494942
2023-01-27,-0.1230880931494942
2023-01-28,-0.12096281926640351
2023-01-29,-0.12096281926640351
2023-01-30,-0.12096281926640351
2023-01-31,-0.11857352773952312
2023-02-01,-0.11857352773952312
2023-02-02,-0.11857352773952312
2023-02-03,-0.11857352773952312
2023-02-04,-0.11857352773952312
2023-02-05,-0.11857352773952312
2023-02-06,-0.11857352773952312
2023-02-07,-0.11857352773952312
2023-02-08,-0.11857352773952312
2023-02-09,-0.1265230541608794
2023-02-10,-0.1265230541608794
2023-02-11,-0.1265230541608794
2023-02-12,-0.1265230541608794
2023-02-13,-0.1265230541608794
2023-02-14,-0.1265230541608794
2023-02-15,-0.1265230541608794
2023-02-16,-0.1265230541608794
2023-02-17,-0.1265230541608794
2023-02-18,-0.1265230541608794
2023-02-19,-0.1265230541608794
2023-02-20,-0.1265230541608794
2023-02-21,-0.1265230541608794
2023-02-22,-0.1265230541608794
2023-02-23,-0.1265230541608794
2023-02-24,-0.10884850737785623
2023-02-25,-0.10884850737785623
2023-02-26,-0.10884850737785623
2023-02-27,-0.10884850737785623
2023-02-28,-0.10884850737785623
2023-03-01,-0.10884850737785623
2023-03-02,-0.10939538962443407
2023-03-03,-0.10939538962443407
2023-03-04,-0.10939538962443407
2023-03-05,-0.10939538962443407
2023-03-06,-0.10939538962443407
2023-03-07,-0.11519102086093858
2023-03-08,-0.11519102086093858
2023-03-09,-0.11519102086093858
2023-03-10,-0.11519102086093858
2023-03-11,-0.11519102086093858
2023-03-12,-0.11519102086093858
2023-03-13,-0.10869973354646134
2023-03-14,-0.10869973354646134
2023-03-15,-0.10869973354646134
2023-03-16,-0.11674300882538324
2023-03-17,-0.11602788840669986
2023-03-18,-0.11602788840669986
2023-03-19,-0.11602788840669986
2023-03-20,-0.11602788840669986
2023-03-21,-0.11602788840669986
2023-03-22,-0.12064398181833025
2023-03-23,-0.12064398181833025
2023-03-24,-0.12064398181833025
2023-03-25,-0.12064398181833025
2023-03-26,-0.12064398181833025
2023-03-27,-0.12064398181833025
2023-03-28,-0.12064398181833025
2023-03-29,-0.12064398181833025
2023-03-30,-0.12064398181833025
2023-03-31,-0.117924384133277
2023-04-01,-0.117924384133277
2023-04-02,-0.117924384133277
2023-04-03,-0.117924384133277
2023-04-04,-0.117924384133277
2023-04-05,-0.12086828015895446
2023-04-06,-0.12086828015895446
2023-04-07,-0.12086828015895446
2023-04-08,-0.12086828015895446
2023-04-09,-0.12086828015895446
2023-04-10,-0.12086828015895446
2023-04-11,-0.12086828015895446
2023-04-12,-0.12086828015895446
2023-04-13,-0.12086828015895446
2023-04-14,-0.12086828015895446
2023-04-15,-0.12086828015895446
2023-04-16,-0.12086828015895446
2023-04-17,-0.12086828015895446
2023-04-18,-0.12086828015895446
2023-04-19,-0.11759168934572606
2023-04-20,-0.11759168934572606
2023-04-21,-0.09982877085158415
2023-04-22,-0.09982877085158415
2023-04-23,-0.09982877085158415
2023-04-24,-0.09982877085158415
2023-04-25,-0.1010825491761348
2023-04-26,-0.1010825491761348
2023-04-27,-0.1010825491761348
2023-04-28,-0.1010825491761348
2023-04-29,-0.1010825491761348
2023-04-30,-0.1010825491761348
2023-05-01,-0.1010825491761348
2023-05-02,-0.10073113200094785
2023-05-03,-0.10073113200094785
2023-05-04,-0.09082295783945948
2023-05-05,-0.09082295783945948
2023-05-06,-0.09082295783945948
2023-05-07,-0.09082295783945948
2023-05-08,-0.09082295783945948
2023-05-09,-0.09082295783945948
2023-05-10,-0.0779372637376552
2023-05-11,-0.0779372637376552
2023-05-12,-0.0779372637376552
2023-05-13,-0.0779372637376552
2023-05-14,-0.0779372637376552
2023-05-15,-0.0779372637376552
2023-05-16,-0.0779372637376552
2023-05-17,-0.0779372637376552
2023-05-18,-0.0779372637376552
2023-05-19,-0.0779372637376552
2023-05-20,-0.0779372637376552
2023-05-21,-0.0779372637376552
2023-05-22,-0.0779372637376552
2023-05-23,-0.0779372637376552
2023-05-24,-0.0779372637376552
2023-05-25,-0.0779372637376552
2023-05-26,-0.0788873878019124
2023-05-27,-0.07792590491311158
2023-05-28,-0.07792590491311158
2023-05-29,-0.07792590491311158
2023-05-30,-0.07792590491311158
2023-05-31,-0.07792590491311158
2023-06-01,-0.07792590491311158
2023-06-02,-0.07405167459514539
2023-06-03,-0.07405167459514539
2023-06-04,-0.07405167459514539
2023-06-05,-0.07405167459514539
2023-06-06,-0.07405167459514539
2023-06-07,-0.0704619117711337
2023-06-08,-0.0704619117711337
2023-06-09,-0.0704619117711337
2023-06-10,-0.0704619117711337
2023-06-11,-0.0704619117711337
2023-06-12,-0.0704619117711337
2023-06-13,-0.0704619117711337
2023-06-14,-0.0704619117711337
2023-06-15,-0.0704619117711337
2023-06-16,-0.06918236944523182
2023-06-17,-0.06918236944523182
2023-06-18,-0.06918236944523182
2023-06-19,-0.06918236944523182
2023-06-20,-0.06918236944523182
2023-06-21,-0.06918236944523182
2023-06-22,-0.07714550151422317
2023-06-23,-0.07714550151422317
2023-06-24,-0.0726074401564647
2023-06-25,-0.0726074401564647
2023-06-26,-0.0726074401564647
2023-06-27,-0.0726074401564647
2023-06-28,-0.0726074401564647
2023-06-29,-0.0726074401564647
2023-06-30,-0.0726074401564647
2023-07-01,-0.0726074401564647
2023-07-02,-0.0726074401564647
2023-07-03,-0.0726074401564647
2023-07-04,-0.0726074401564647
2023-07-05,-0.0726074401564647
2023-07-06,-0.0726074401564647
2023-07-07,-0.0726074401564647
2023-07-08,-0.0726074401564647
2023-07-09,-0.0726074401564647
2023-07-10,-0.0726074401564647
2023-07-11,-0.0726074401564647
2023-07-12,-0.0726074401564647
2023-07-13,-0.07972272381198697
2023-07-14,-0.07972272381198697
2023-07-15,-0.07972272381198697
2023-07-16,-0.07972272381198697
2023-07-17,-0.07972272381198697
2023-07-18,-0.07972272381198697
2023-07-19,-0.07931221925918963
2023-07-20,-0.07931221925918963
2023-07-21,-0.07931221925918963
2023-07-22,-0.08478773264427264
2023-07-23,-0.08478773264427264
2023-07-24,-0.08478773264427264
2023-07-25,-0.08478773264427264
2023-07-26,-0.08478773264427264
2023-07-27,-0.09615931299428804
2023-07-28,-0.09615931299428804
2023-07-29,-0.09615931299428804
2023-07-30,-0.09615931299428804
2023-07-31,-0.09615931299428804
2023-08-01,-0.09615931299428804
2023-08-02,-0.09615931299428804
2023-08-03,-0.09615931299428804
2023-08-04,-0.09615931299428804
2023-08-05,-0.09615931299428804
