origin_utc,reference_price,horizon_sessions,sample_count,rv_daily_sigma,projection_sigma,latest_sample_origin_utc,latest_matured_session_utc,low_q0.050000,high_q0.050000,low_q0.100000,high_q0.100000,low_q0.250000,high_q0.250000,low_q0.500000,high_q0.500000,low_q0.750000,high_q0.750000,low_q0.900000,high_q0.900000,low_q0.950000,high_q0.950000,low_q0.973684,high_q0.973684,low_q0.026316,high_q0.026316,mean_low_proxy,mean_high_proxy,terminal_median,historical_terminal_up_rate,train_mean_low_hit,train_mean_high_hit,training_near_low_hit,training_near_high_hit
2020-01-01 00:00:00+00:00,,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02 00:00:00+00:00,130.62,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03 00:00:00+00:00,127.11,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04 00:00:00+00:00,134.29,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 00:00:00+00:00,134.14,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06 00:00:00+00:00,135.33,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 00:00:00+00:00,144.04,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 00:00:00+00:00,142.86,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 00:00:00+00:00,140.75,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 00:00:00+00:00,137.73,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11 00:00:00+00:00,144.8,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 00:00:00+00:00,142.4,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13 00:00:00+00:00,146.57,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14 00:00:00+00:00,143.58,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15 00:00:00+00:00,165.77,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 00:00:00+00:00,166.6,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17 00:00:00+00:00,164.37,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18 00:00:00+00:00,170.06,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19 00:00:00+00:00,174.43,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20 00:00:00+00:00,167.04,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21 00:00:00+00:00,167.03,5,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22 00:00:00+00:00,169.52,5,0,0.04223358165248114,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23 00:00:00+00:00,168.19,5,0,0.041476936956755035,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 00:00:00+00:00,162.97,5,0,0.041491181641318896,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25 00:00:00+00:00,162.63,5,0,0.04150504246754285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26 00:00:00+00:00,160.52,5,0,0.041814683552921283,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27 00:00:00+00:00,167.9,5,0,0.04080314744284911,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28 00:00:00+00:00,170.21,5,0,0.040647782198950926,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29 00:00:00+00:00,175.88,5,0,0.04058572616954262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30 00:00:00+00:00,173.8,5,0,0.040226262190151366,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31 00:00:00+00:00,185.14,5,0,0.04098761037911605,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01 00:00:00+00:00,180.14,5,0,0.04145150322916169,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02 00:00:00+00:00,183.82,5,0,0.04130858912231738,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03 00:00:00+00:00,188.59,5,0,0.04071683633546317,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04 00:00:00+00:00,189.92,5,0,0.026842098938388414,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05 00:00:00+00:00,189.01,5,0,0.026965903505792428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06 00:00:00+00:00,204.1,5,0,0.030768421083781618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07 00:00:00+00:00,213.27,5,0,0.031238446073081336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08 00:00:00+00:00,223.57,5,0,0.0321220107213722,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09 00:00:00+00:00,223.57,5,0,0.029524687167430893,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 00:00:00+00:00,228.64,5,0,0.029365759508081787,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11 00:00:00+00:00,223.03,5,0,0.03073555989531522,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12 00:00:00+00:00,237.16,5,0,0.032051613894182304,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13 00:00:00+00:00,266.24,5,0,0.0368220426991517,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14 00:00:00+00:00,268.48,5,0,0.036496582227358916,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15 00:00:00+00:00,285.4,5,0,0.03618599606928501,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16 00:00:00+00:00,265.08,5,0,0.04257829278401783,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17 00:00:00+00:00,258.87,5,0,0.04380415669903075,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18 00:00:00+00:00,268.0,5,0,0.04383302466544291,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19 00:00:00+00:00,282.96,5,0,0.04371330566021813,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20 00:00:00+00:00,258.43,5,0,0.04965697162297402,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21 00:00:00+00:00,257.11,5,0,0.04886074738335546,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22 00:00:00+00:00,265.44,5,0,0.04896081196300363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23 00:00:00+00:00,261.83,5,0,0.049441319892849174,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 00:00:00+00:00,274.67,5,0,0.04987529284094548,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25 00:00:00+00:00,265.7,5,0,0.0509644942097848,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 00:00:00+00:00,247.03,5,0,0.052683715445775325,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 00:00:00+00:00,224.1,5,0,0.05712129569435658,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28 00:00:00+00:00,227.92,5,0,0.05626965702612159,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29 00:00:00+00:00,227.09,5,0,0.056278857592454955,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01 00:00:00+00:00,217.31,5,0,0.056891857858983624,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02 00:00:00+00:00,218.01,5,0,0.056658451822069335,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03 00:00:00+00:00,232.22,5,0,0.05675936791629044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04 00:00:00+00:00,224.1,5,0,0.05007229970870151,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05 00:00:00+00:00,224.47,5,0,0.04997462193529744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06 00:00:00+00:00,228.64,5,0,0.047682992771459,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07 00:00:00+00:00,244.94,5,0,0.04846757691754774,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08 00:00:00+00:00,237.34,5,0,0.048666286848331464,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09 00:00:00+00:00,199.54,5,0,0.06066295193133477,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10 00:00:00+00:00,203.02,5,0,0.058985951943063976,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11 00:00:00+00:00,200.95,5,0,0.05635248303566323,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12 00:00:00+00:00,194.81,5,0,0.05646972775843546,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13 00:00:00+00:00,106.71,5,0,0.14219988261542135,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14 00:00:00+00:00,134.13,5,0,0.15482751494296249,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15 00:00:00+00:00,122.55,5,0,0.15408879927420202,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16 00:00:00+00:00,123.89,5,0,0.15451107923801535,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17 00:00:00+00:00,111.06,5,0,0.15515602031365283,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18 00:00:00+00:00,115.68,5,0,0.15553930344950476,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19 00:00:00+00:00,118.16,5,0,0.15561513375915914,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20 00:00:00+00:00,136.42,5,0,0.1604821385811258,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21 00:00:00+00:00,133.52,5,0,0.16042420791550677,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 00:00:00+00:00,132.67,5,0,0.16035170651259445,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23 00:00:00+00:00,122.25,5,0,0.15943897756641204,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24 00:00:00+00:00,135.96,5,0,0.16240353703895016,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25 00:00:00+00:00,138.38,5,0,0.16258087094814253,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26 00:00:00+00:00,136.1,5,0,0.16228630872701472,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27 00:00:00+00:00,138.41,5,0,0.16109923555207933,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28 00:00:00+00:00,131.27,5,0,0.16119144993894166,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 00:00:00+00:00,130.95,5,0,0.15765532121319226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 00:00:00+00:00,124.4,5,0,0.15752327381053874,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 00:00:00+00:00,132.04,5,0,0.15862615338440478,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 00:00:00+00:00,132.61,5,0,0.1587053052651486,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 00:00:00+00:00,135.6,5,0,0.07989724994239097,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 00:00:00+00:00,141.3,5,0,0.0621614011380707,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04 00:00:00+00:00,141.23,5,0,0.05821642072242473,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05 00:00:00+00:00,144.02,5,0,0.0582784971254749,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06 00:00:00+00:00,142.59,5,0,0.05165169365813686,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07 00:00:00+00:00,171.15,5,0,0.06399434243409884,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08 00:00:00+00:00,164.55,5,0,0.06533110922669375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 00:00:00+00:00,173.19,5,0,0.05880412804773828,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 00:00:00+00:00,169.46,5,0,0.05881269473610166,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11 00:00:00+00:00,157.69,5,0,0.06164815335215245,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12 00:00:00+00:00,158.19,5,0,0.05790187947132431,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13 00:00:00+00:00,158.72,5,0,0.05357549752616324,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14 00:00:00+00:00,156.37,5,0,0.05375310766875663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15 00:00:00+00:00,158.43,5,0,0.053501938156917984,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16 00:00:00+00:00,152.64,5,0,0.05436946268336212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17 00:00:00+00:00,172.27,5,0,0.05839105957263974,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18 00:00:00+00:00,170.56,5,0,0.058524099430739336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19 00:00:00+00:00,187.48,5,0,0.05914727394665482,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20 00:00:00+00:00,179.97,5,0,0.0599144901377117,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 00:00:00+00:00,170.19,5,0,0.061981009796715995,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22 00:00:00+00:00,170.66,5,0,0.06197203836740157,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23 00:00:00+00:00,182.63,5,0,0.06292125798104067,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24 00:00:00+00:00,185.53,5,0,0.06284501662990663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25 00:00:00+00:00,187.65,5,0,0.0628311020995154,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26 00:00:00+00:00,194.25,5,0,0.06275453582550478,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27 00:00:00+00:00,197.46,5,0,0.04894649598148931,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 00:00:00+00:00,196.37,5,0,0.047828237462148544,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29 00:00:00+00:00,196.31,5,0,0.04680423453487243,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30 00:00:00+00:00,215.5,5,0,0.05012793790400459,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00+00:00,206.22,5,0,0.04800638271321419,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02 00:00:00+00:00,212.22,5,0,0.04805864458827212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03 00:00:00+00:00,213.99,5,0,0.048009776196109306,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00+00:00,209.95,5,0,0.04815410695843372,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05 00:00:00+00:00,206.73,5,0,0.048626080677699496,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06 00:00:00+00:00,205.39,5,0,0.04741569332350052,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 00:00:00+00:00,199.06,5,0,0.041308234163200355,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08 00:00:00+00:00,212.25,5,0,0.04297580433921445,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 00:00:00+00:00,211.47,5,0,0.03826827617758876,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10 00:00:00+00:00,210.31,5,0,0.03677459884842585,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11 00:00:00+00:00,187.52,5,0,0.043812942025380754,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12 00:00:00+00:00,185.69,5,0,0.043934412742542665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13 00:00:00+00:00,189.64,5,0,0.0415536502822543,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14 00:00:00+00:00,199.54,5,0,0.042891952482640966,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15 00:00:00+00:00,203.13,5,0,0.04297756433885241,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
