trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,877980.0,878400.0,1.0,0.115,48528.0,48833.100000000006,2.79036,2.8079032500000003,2.2760723341144433,35.08650000000067,27.212164415886228,10027.212164415885,4.0,10000.0,0.558072,1630540800.0,2021-09-01 17:00:00+00:00,2021-09-01 17:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00,47728.53581362212,50097.67837275576,2021-09-02 00:00:00+00:00,1.963412995230565,0.2959826352346869,timeout,minute interval; not exact exchange fill
2,878510.0,879840.0,1.0,0.10200000000000001,49786.5,49289.200000000004,2.5391115,2.5137492000000004,7.788128728236372,-50.72459999999956,-63.56558942823593,9963.64657498765,4.0,10027.212164415885,0.5064441558363916,1630627200.0,2021-09-02 01:50:00+00:00,2021-09-02 01:50:00+00:00,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00,48881.1367268661,51567.1965462678,2021-09-03 00:00:00+00:00,1.9668309938218969,-0.6883337017425379,timeout,minute interval; not exact exchange fill
3,880485.0,880502.0,1.0,0.112,50414.600000000006,49591.700000000004,2.8232176000000004,2.7771352,0.0,-92.16480000000017,-97.76515280000018,9865.88142218765,1.0,9963.64657498765,0.566703681980711,1630666980.0,2021-09-03 10:45:00+00:00,2021-09-03 10:45:00+00:00,2021-09-03 11:02:00+00:00,2021-09-03 11:03:00+00:00,49601.66847082664,52009.98305834673,2021-09-04 00:00:00+00:00,1.9625060673547694,-1.073772044353623,stop,minute interval; not exact exchange fill
4,880575.0,881280.0,1.0,0.117,50373.4,50017.0,2.9468439,2.9259945000000003,4.0138289677204355,-41.698800000000176,-51.58546736772061,9814.29595481993,4.0,9865.88142218765,0.5973807658731358,1630713600.0,2021-09-03 12:15:00+00:00,2021-09-03 12:15:00+00:00,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00,49601.66847082664,51886.62305834672,2021-09-04 00:00:00+00:00,1.9608153886981956,-0.5713145230253962,timeout,minute interval; not exact exchange fill
5,883880.0,884160.0,1.0,0.095,50883.700000000004,51789.200000000004,2.41697575,2.459987,1.3179804891445,86.02250000000001,79.8275567608555,9894.123511580787,4.0,9814.29595481993,0.4925418514229727,1630886400.0,2021-09-05 19:20:00+00:00,2021-09-05 19:20:00+00:00,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00,49932.13204852078,52756.26590295844,2021-09-06 00:00:00+00:00,1.9678740756742745,0.8830583983631033,timeout,minute interval; not exact exchange fill
6,889280.0,889708.0,1.0,0.1,47093.600000000006,46168.0,2.3546800000000006,2.3084000000000002,0.4698929413882,-92.56000000000058,-97.69297294138879,9796.430538639397,1.0,9894.123511580787,0.475975461038851,1631219340.0,2021-09-09 13:20:00+00:00,2021-09-09 13:20:00+00:00,2021-09-09 20:28:00+00:00,2021-09-09 20:29:00+00:00,46177.28211596457,48897.88576807087,2021-09-10 00:00:00+00:00,1.9690609552711549,-1.0661471814906824,stop,minute interval; not exact exchange fill
7,893340.0,894042.0,1.0,0.095,46141.4,45176.3,2.1917165,2.1458742500000003,0.4361175526,-91.68449999999986,-96.45820830259986,9699.9723303368,1.0,9796.430538639397,0.44745205743160454,1631479380.0,2021-09-12 09:00:00+00:00,2021-09-12 09:00:00+00:00,2021-09-12 20:42:00+00:00,2021-09-12 20:43:00+00:00,45185.38380609202,48025.652387815964,2021-09-13 00:00:00+00:00,1.970941914815849,-1.0620631403004506,stop,minute interval; not exact exchange fill
8,894185.0,894240.0,1.0,0.105,46041.600000000006,46038.8,2.417184,2.417037,0.483469035,-0.2940000000003056,-5.611690035000305,9694.360640301798,4.0,9699.9723303368,0.4983898752865971,1631491200.0,2021-09-12 23:05:00+00:00,2021-09-12 23:05:00+00:00,2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,45185.38380609202,47726.31238781597,2021-09-13 00:00:00+00:00,1.9676249991564694,-0.062419593766461993,timeout,minute interval; not exact exchange fill
9,901715.0,902880.0,1.0,0.1,48254.700000000004,48274.9,2.412735,2.4137450000000005,1.4532865981871002,2.019999999999709,-4.259766598187392,9690.100873703614,4.0,9694.360640301798,0.49776052068244253,1632009600.0,2021-09-18 04:35:00+00:00,2021-09-18 04:35:00+00:00,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,47354.31866466482,50026.39267067037,2021-09-19 00:00:00+00:00,1.9677136799052093,-0.04731069415828793,timeout,minute interval; not exact exchange fill
10,905780.0,905861.0,-1.0,0.07,41340.600000000006,42668.5,1.4469210000000003,1.4933975000000002,0.0,-92.9529999999996,-95.89331849999961,9594.207555203613,1.0,9690.100873703614,0.29863899640643854,1632188520.0,2021-09-21 00:20:00+00:00,2021-09-21 00:20:00+00:00,2021-09-21 01:41:00+00:00,2021-09-21 01:42:00+00:00,42659.94780785064,38717.05438429872,2021-09-22 00:00:00+00:00,1.9885170537216659,-1.0383194953207364,stop,minute interval; not exact exchange fill
11,906830.0,906855.0,-1.0,0.094,41704.200000000004,42668.5,1.9600974000000002,2.0054195,0.0,-90.64419999999959,-94.60971689999958,9499.597838303613,1.0,9594.207555203613,0.4086001660318265,1632248160.0,2021-09-21 17:50:00+00:00,2021-09-21 17:50:00+00:00,2021-09-21 18:15:00+00:00,2021-09-21 18:16:00+00:00,42659.94780785064,39829.63438429872,2021-09-22 00:00:00+00:00,1.9613600997076373,-1.053087793382923,stop,minute interval; not exact exchange fill
12,906915.0,907038.0,-1.0,0.043000000000000003,41766.8,40013.200000000004,0.8979862000000002,0.8602838000000002,0.0,75.40479999999994,73.64652999999993,9573.244368303613,2.0,9499.597838303613,0.18905772966076587,1632259140.0,2021-09-21 19:15:00+00:00,2021-09-21 19:15:00+00:00,2021-09-21 21:18:00+00:00,2021-09-21 21:19:00+00:00,42659.94780785064,40005.13438429872,2021-09-22 00:00:00+00:00,1.9724233774258826,1.9176109317467096,target,minute interval; not exact exchange fill
13,910635.0,910751.0,-1.0,0.081,43490.3,41289.5,1.7613571500000003,1.67222475,0.0,178.26480000000024,174.83121810000023,9748.075586403613,2.0,9573.244368303613,0.3679749690359391,1632481920.0,2021-09-24 09:15:00+00:00,2021-09-24 09:15:00+00:00,2021-09-24 11:11:00+00:00,2021-09-24 11:12:00+00:00,44607.92265072395,41281.1546985521,2021-09-25 00:00:00+00:00,1.9766468584158663,1.9312512131011996,target,minute interval; not exact exchange fill
14,912035.0,912088.0,-1.0,0.082,41671.700000000004,42809.5,1.7085397000000002,1.7551895000000002,0.0,-93.29959999999964,-96.76332919999965,9651.312257203614,1.0,9748.075586403613,0.350538869924856,1632562140.0,2021-09-25 08:35:00+00:00,2021-09-25 08:35:00+00:00,2021-09-25 09:28:00+00:00,2021-09-25 09:29:00+00:00,42800.86998072255,39438.440038554894,2021-09-26 00:00:00+00:00,1.9777889950776664,-1.0450513387230673,stop,minute interval; not exact exchange fill
15,913420.0,913523.0,-1.0,0.08,41246.8,42400.700000000004,1.649872,1.6960280000000003,-0.32984631071944004,-92.31200000000011,-95.32805368928067,9555.984203514334,1.0,9651.312257203614,0.34189589063778497,1632648240.0,2021-09-26 07:40:00+00:00,2021-09-26 07:40:00+00:00,2021-09-26 09:23:00+00:00,2021-09-26 09:24:00+00:00,42392.16993121597,38980.990137568064,2021-09-27 00:00:00+00:00,1.9782341064484499,-1.040363151362776,stop,minute interval; not exact exchange fill
16,924115.0,924344.0,1.0,0.073,48913.9,47675.0,1.78535735,1.7401375,0.0,-90.4397000000001,-93.9651948500001,9462.019008664334,1.0,9555.984203514334,0.373662683398621,1633297500.0,2021-10-03 17:55:00+00:00,2021-10-03 17:55:00+00:00,2021-10-03 21:44:00+00:00,2021-10-03 21:45:00+00:00,47684.583189218574,51342.953621562854,2021-10-04 00:00:00+00:00,1.9759378544728443,-1.0470811419082309,stop,minute interval; not exact exchange fill
17,926505.0,927360.0,1.0,0.083,50186.4,51449.9,2.0827356,2.13517085,0.4337283766044346,104.8705,100.21886517339557,9562.23787383773,4.0,9462.019008664334,0.44023069454687147,1633478400.0,2021-10-05 09:45:00+00:00,2021-10-05 09:45:00+00:00,2021-10-06 00:00:00+00:00,2021-10-06 00:00:00+00:00,49120.12622033415,52288.5875593317,2021-10-06 00:00:00+00:00,1.971527012499996,1.1324072953259423,timeout,minute interval; not exact exchange fill
18,928155.0,928800.0,1.0,0.035,54755.9,55316.3,0.9582282500000001,0.9680352500000001,0.38617201,19.614000000000054,17.301564490000054,9579.53943832773,4.0,9562.23787383773,0.2004192455035471,1633564800.0,2021-10-06 13:15:00+00:00,2021-10-06 13:15:00+00:00,2021-10-07 00:00:00+00:00,2021-10-07 00:00:00+00:00,52121.6280585958,59981.0338828084,2021-10-07 00:00:00+00:00,1.9835210635175107,0.18765352438765237,timeout,minute interval; not exact exchange fill
19,930760.0,931055.0,1.0,0.058,55935.4,54355.9,1.6221266,1.5763211000000001,0.0,-91.611,-94.8094477,9484.729990627731,1.0,9579.53943832773,0.3386648409233272,1633700160.0,2021-10-08 08:40:00+00:00,2021-10-08 08:40:00+00:00,2021-10-08 13:35:00+00:00,2021-10-08 13:36:00+00:00,54366.82439871312,59066.34120257376,2021-10-09 00:00:00+00:00,1.9960409941383097,-1.0421210483313108,stop,minute interval; not exact exchange fill
20,932355.0,933120.0,1.0,0.063,55302.100000000006,54949.700000000004,1.7420161500000002,1.7309155500000002,0.890995337638371,-22.201200000000092,-26.565127037638465,9458.164863590093,4.0,9484.729990627731,0.3673306781998773,1633824000.0,2021-10-09 11:15:00+00:00,2021-10-09 11:15:00+00:00,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,53885.841993674294,58101.19601265141,2021-10-10 00:00:00+00:00,1.9764026047155605,-0.29773436849340773,timeout,minute interval; not exact exchange fill
21,934770.0,936000.0,1.0,0.079,56148.3,57488.5,2.2178578500000006,2.2707957500000004,1.3573337349238992,105.87579999999977,100.02981266507587,9558.194676255167,4.0,9458.164863590093,0.4689827005527909,1633996800.0,2021-10-11 03:30:00+00:00,2021-10-11 03:30:00+00:00,2021-10-12 00:00:00+00:00,2021-10-12 00:00:00+00:00,55031.76676613265,58352.0564677347,2021-10-12 00:00:00+00:00,1.973749102032108,1.1340461008327158,timeout,minute interval; not exact exchange fill
