session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,377.0,445.7298983525328,445.4400024414063,440.45116961362766,451.0400085449219,-109.2907584946932,0.0,-109.2907584946932,100000.0,99890.7092415053,"within session, exact time unavailable from daily OHLC"
2021-09-20,2948.0,1.0,353.0,429.2163372203426,434.0400085449219,423.58971115247704,434.8800048828125,1702.7559775764807,0.0,1702.7559775764807,99890.7092415053,101593.46521908179,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,394.0,434.5244651272438,433.7200012207031,429.38939005317025,439.6900024414063,-316.9587791770206,0.0,-316.9587791770206,101593.46521908179,101276.50643990477,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,345.0,435.0686369725407,434.8999938964844,440.90627429995465,429.2699890136719,58.18186123942297,0.0,58.18186123942297,101276.50643990477,101334.6883011442,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,260.0,453.8003339527051,450.5,446.0276009747587,461.6400146484375,-858.0868277033267,0.0,-858.0868277033267,101334.6883011442,100476.60147344087,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,398.0,472.1041289127521,468.3800048828125,467.0751346994459,477.1600036621094,-1482.2013639159675,0.0,-1482.2013639159675,100476.60147344087,98994.4001095249,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,365.0,457.26415020187375,462.7000122070313,451.8603445973229,462.7000122070313,1984.0896318825094,0.0,1984.0896318825094,98994.4001095249,100978.48974140741,"within session, exact time unavailable from daily OHLC"
2022-01-19,3032.0,1.0,310.0,451.59991620534015,451.75,445.1165894925091,458.1300048828125,46.52597634455333,0.0,46.52597634455333,100978.48974140741,101025.01571775196,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,299.0,446.98377560847746,446.75,440.268252117614,453.75,-69.89890693476002,0.0,-69.89890693476002,101025.01571775196,100955.1168108172,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,284.0,438.4350699348649,437.9800109863281,431.36741559618184,445.55999755859375,-129.2367413844397,0.0,-129.2367413844397,100955.1168108172,100825.88006943277,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,260.0,424.24929217921743,432.0299987792969,416.5390738956722,432.0299987792969,2022.9837160206546,0.0,2022.9837160206546,100825.88006943277,102848.86378545342,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,241.0,432.153479154546,433.3800048828125,423.67075797427674,440.7200012207031,295.59270051222524,0.0,295.59270051222524,102848.86378545342,103144.45648596564,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,238.0,429.52478923484966,431.239990234375,420.8772063431542,438.260009765625,408.2178378870301,0.0,408.2178378870301,103144.45648596564,103552.67432385267,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,264.0,448.9955986687297,449.9100036621094,456.81897080959044,441.239990234375,-241.40291825223085,0.0,-241.40291825223085,103552.67432385267,103311.27140560043,"within session, exact time unavailable from daily OHLC"
2022-02-10,3048.0,-1.0,358.0,457.05080059942577,451.3399963378906,462.79758283466026,451.3399963378906,2044.467925629582,0.0,2044.467925629582,103311.27140560043,105355.73933123001,"within session, exact time unavailable from daily OHLC"
2022-02-11,3049.0,1.0,315.0,442.6917638893713,440.4599914550781,436.02399178349907,449.4100036621094,-703.0083168023552,0.0,-703.0083168023552,105355.73933123001,104652.73101442766,"within session, exact time unavailable from daily OHLC"
2022-02-23,3056.0,1.0,270.0,424.8786566991475,421.9500122070313,417.16770641172417,432.6600036621094,-790.7340128713679,0.0,-790.7340128713679,104652.73101442766,103861.99700155629,"within session, exact time unavailable from daily OHLC"
2022-03-07,3064.0,1.0,243.0,422.9431800783405,419.4299926757813,414.42277553241786,431.5499877929688,-853.7045388218849,0.0,-853.7045388218849,103861.99700155629,103008.2924627344,"within session, exact time unavailable from daily OHLC"
2022-03-11,3068.0,1.0,256.0,420.04439525491955,420.0700073242188,412.04544361784696,428.1199951171875,6.556689740609727,0.0,6.556689740609727,103008.2924627344,103014.84915247501,"within session, exact time unavailable from daily OHLC"
2022-03-17,3072.0,-1.0,277.0,440.9360702452637,441.0700073242188,448.3440258760276,433.5899963378906,-37.10057087056657,0.0,-37.10057087056657,103014.84915247501,102977.74858160445,"within session, exact time unavailable from daily OHLC"
2022-03-31,3082.0,1.0,372.0,452.3482090032347,451.6400146484375,446.84007548903185,457.8900146484375,-263.44829998454793,0.0,-263.44829998454793,102977.74858160445,102714.3002816199,"within session, exact time unavailable from daily OHLC"
2022-04-19,3094.0,-1.0,330.0,444.0179450533292,445.0400085449219,450.21900522142147,437.8599853515625,-337.2809522255875,0.0,-337.2809522255875,102714.3002816199,102377.01932939432,"within session, exact time unavailable from daily OHLC"
2022-04-21,3096.0,1.0,359.0,442.8351088318241,437.16664371328284,437.16664371328284,448.5400085449219,-2034.9789775563033,0.0,-2034.9789775563033,102377.01932939432,100342.04035183802,"within session, exact time unavailable from daily OHLC"
2022-04-22,3097.0,1.0,325.0,430.71222493416,426.0400085449219,424.5586147915801,436.9100036621094,-1518.470326502397,0.0,-1518.470326502397,100342.04035183802,98823.57002533562,"within session, exact time unavailable from daily OHLC"
2022-05-04,3105.0,-1.0,251.0,424.83624372263927,429.05999755859375,432.66417781261435,417.0799865722656,-1060.1622128245751,0.0,-1060.1622128245751,98823.57002533562,97763.40781251104,"within session, exact time unavailable from daily OHLC"
2022-05-09,3108.0,1.0,257.0,397.468645951967,398.1700134277344,389.90962206140745,405.1000061035156,180.25144127221404,0.0,180.25144127221404,97763.40781251104,97943.65925378325,"within session, exact time unavailable from daily OHLC"
2022-05-10,3109.0,1.0,225.0,395.7317361690559,399.0899963378906,387.0689933945273,404.489990234375,755.6085379878084,0.0,755.6085379878084,97943.65925378325,98699.26779177105,"within session, exact time unavailable from daily OHLC"
2022-05-20,3117.0,1.0,275.0,386.04609514157477,389.6300048828125,378.90858071418506,393.25,985.5751788403766,0.0,985.5751788403766,98699.26779177105,99684.84297061143,"within session, exact time unavailable from daily OHLC"
2022-05-26,3121.0,-1.0,274.0,405.85885884889063,405.30999755859375,413.1121330432505,398.6700134277344,150.3879935413462,0.0,150.3879935413462,99684.84297061143,99835.23096415277,"within session, exact time unavailable from daily OHLC"
2022-05-27,3122.0,-1.0,276.0,415.03794197321275,415.260009765625,422.22779850314663,407.9100036621094,-61.29071070578016,0.0,-61.29071070578016,99835.23096415277,99773.94025344698,"within session, exact time unavailable from daily OHLC"
2022-06-01,3124.0,1.0,295.0,408.37666947332696,409.5899963378906,401.63921023142336,415.1700134277344,357.93142504628236,0.0,357.93142504628236,99773.94025344698,100131.87167849326,"within session, exact time unavailable from daily OHLC"
