timestamp,equity,net_return_365_days
2024-10-01 00:00:00+00:00,9811.151044513757,-0.01888489554862427
2024-10-02 00:00:00+00:00,9780.232102906723,-0.021976789709327704
2024-10-03 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-04 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-05 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-06 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-07 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-08 00:00:00+00:00,9801.070466891877,-0.01989295331081231
2024-10-09 00:00:00+00:00,9801.070466891877,-0.02053545637334131
2024-10-10 00:00:00+00:00,9792.069795419478,-0.0207618342637923
2024-10-11 00:00:00+00:00,9772.877836122894,-0.021723520679141628
2024-10-12 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-13 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-14 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-15 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-16 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-17 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-18 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-19 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-20 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-21 00:00:00+00:00,9772.877836122894,-0.021371113535682884
2024-10-22 00:00:00+00:00,9771.971203899682,-0.021461901172437736
2024-10-23 00:00:00+00:00,9768.078932391225,-0.021851662448083564
2024-10-24 00:00:00+00:00,9772.268139400245,-0.02143216687480909
2024-10-25 00:00:00+00:00,9789.750302501048,-0.019681551539673103
2024-10-26 00:00:00+00:00,9789.750302501048,-0.019681551539673103
2024-10-27 00:00:00+00:00,9789.750302501048,-0.020099555960756188
2024-10-28 00:00:00+00:00,9789.750302501048,-0.0205864687614834
2024-10-29 00:00:00+00:00,9789.750302501048,-0.0205864687614834
2024-10-30 00:00:00+00:00,9789.750302501048,-0.0205864687614834
2024-10-31 00:00:00+00:00,9789.750302501048,-0.0205864687614834
2024-11-01 00:00:00+00:00,9782.963751634183,-0.0212654278303116
2024-11-02 00:00:00+00:00,9764.84598073256,-0.023078016448878858
2024-11-03 00:00:00+00:00,9764.84598073256,-0.023078016448878858
2024-11-04 00:00:00+00:00,9770.513104697575,-0.02251105021143318
2024-11-05 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-06 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-07 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-08 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-09 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-10 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-11 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-12 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-13 00:00:00+00:00,9774.188737597575,-0.02214332228305016
2024-11-14 00:00:00+00:00,9774.188737597575,-0.018624192111980853
2024-11-15 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-16 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-17 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-18 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-19 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-20 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-21 00:00:00+00:00,9774.188737597575,-0.018514689480729984
2024-11-22 00:00:00+00:00,9774.188737597575,-0.020768522594213468
2024-11-23 00:00:00+00:00,9774.188737597575,-0.020768522594213468
2024-11-24 00:00:00+00:00,9774.188737597575,-0.020768522594213468
2024-11-25 00:00:00+00:00,9795.46534178989,-0.018636916471520548
2024-11-26 00:00:00+00:00,9795.46534178989,-0.01859482791926359
2024-11-27 00:00:00+00:00,9783.662906568174,-0.016677969287371974
2024-11-28 00:00:00+00:00,9782.808762817325,-0.016763816313749014
2024-11-29 00:00:00+00:00,9782.808762817325,-0.016763816313749014
2024-11-30 00:00:00+00:00,9782.808762817325,-0.016763816313749014
2024-12-01 00:00:00+00:00,9782.808762817325,-0.016763816313749014
2024-12-02 00:00:00+00:00,9782.808762817325,-0.016763816313749014
2024-12-03 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-04 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-05 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-06 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-07 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-08 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-09 00:00:00+00:00,9803.799006767325,-0.014654159684818091
2024-12-10 00:00:00+00:00,9795.806440012362,-0.01545746485254007
2024-12-11 00:00:00+00:00,9798.584562442362,-0.012606537764989545
2024-12-12 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-13 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-14 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-15 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-16 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-17 00:00:00+00:00,9798.584562442362,-0.01369400580787783
2024-12-18 00:00:00+00:00,9798.584562442362,-0.01587436139942411
2024-12-19 00:00:00+00:00,9771.866439236663,-0.01855780918664851
2024-12-20 00:00:00+00:00,9740.78532207527,-0.02167945640823976
2024-12-21 00:00:00+00:00,9762.869913625269,-0.019461379641756427
2024-12-22 00:00:00+00:00,9762.869913625269,-0.019461379641756427
2024-12-23 00:00:00+00:00,9765.22256774159,-0.019225089673559848
2024-12-24 00:00:00+00:00,9747.21695161285,-0.021033492546257637
2024-12-25 00:00:00+00:00,9747.21695161285,-0.023204631526406616
2024-12-26 00:00:00+00:00,9747.21695161285,-0.023204631526406616
2024-12-27 00:00:00+00:00,9747.21695161285,-0.023204631526406616
2024-12-28 00:00:00+00:00,9764.615789354311,-0.02146104623359435
2024-12-29 00:00:00+00:00,9765.122935892417,-0.021410223686808116
2024-12-30 00:00:00+00:00,9765.122935892417,-0.021410223686808116
2024-12-31 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-01 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-02 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-03 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-04 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-05 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-06 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-07 00:00:00+00:00,9787.451493654142,-0.019172617617853382
2025-01-08 00:00:00+00:00,9792.48397805414,-0.01866829854111207
2025-01-09 00:00:00+00:00,9758.90918505883,-0.022032920715634563
2025-01-10 00:00:00+00:00,9758.90918505883,-0.022032920715634563
2025-01-11 00:00:00+00:00,9758.90918505883,-0.022032920715634563
2025-01-12 00:00:00+00:00,9758.90918505883,-0.02101811309051016
2025-01-13 00:00:00+00:00,9758.90918505883,-0.020962018353122613
2025-01-14 00:00:00+00:00,9769.190347137432,-0.019930586665467542
2025-01-15 00:00:00+00:00,9772.195921487148,-0.01962905998976683
2025-01-16 00:00:00+00:00,9772.195921487148,-0.01962905998976683
2025-01-17 00:00:00+00:00,9772.195921487148,-0.01962905998976683
2025-01-18 00:00:00+00:00,9772.195921487148,-0.02028050750443855
2025-01-19 00:00:00+00:00,9772.195921487148,-0.021358438521625667
2025-01-20 00:00:00+00:00,9772.195921487148,-0.021358438521625667
2025-01-21 00:00:00+00:00,9793.614659807148,-0.019213448011530354
2025-01-22 00:00:00+00:00,9793.614659807148,-0.013603089300218807
2025-01-23 00:00:00+00:00,9793.614659807148,-0.017167269548842956
2025-01-24 00:00:00+00:00,9793.614659807148,-0.017167269548842956
2025-01-25 00:00:00+00:00,9793.614659807148,-0.017167269548842956
2025-01-26 00:00:00+00:00,9793.614659807148,-0.017167269548842956
2025-01-27 00:00:00+00:00,9793.614659807148,-0.017167269548842956
2025-01-28 00:00:00+00:00,9787.507646511207,-0.017780135458013824
2025-01-29 00:00:00+00:00,9786.560787414326,-0.01787515697395714
2025-01-30 00:00:00+00:00,9786.560787414326,-0.01787515697395714
2025-01-31 00:00:00+00:00,9786.560787414326,-0.01787515697395714
2025-02-01 00:00:00+00:00,9786.560787414326,-0.02011157502752725
2025-02-02 00:00:00+00:00,9786.560787414326,-0.02011157502752725
2025-02-03 00:00:00+00:00,9750.366505881793,-0.023735560847912174
2025-02-04 00:00:00+00:00,9770.53775692725,-0.02140530846844202
2025-02-05 00:00:00+00:00,9770.53775692725,-0.023875509746000056
2025-02-06 00:00:00+00:00,9770.53775692725,-0.023875509746000056
2025-02-07 00:00:00+00:00,9774.552296127249,-0.0234744376527648
2025-02-08 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-09 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-10 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-11 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-12 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-13 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-14 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-15 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-16 00:00:00+00:00,9791.405041349779,-0.02179076601165586
2025-02-17 00:00:00+00:00,9791.405041349779,-0.023955883110473808
2025-02-18 00:00:00+00:00,9784.514922189495,-0.024642716128070563
2025-02-19 00:00:00+00:00,9804.254494498919,-0.02267500124535826
2025-02-20 00:00:00+00:00,9804.254494498919,-0.02267500124535826
2025-02-21 00:00:00+00:00,9804.254494498919,-0.02267500124535826
2025-02-22 00:00:00+00:00,9814.878994411829,-0.02161591109526273
2025-02-23 00:00:00+00:00,9819.81034626228,-0.021124335377414427
2025-02-24 00:00:00+00:00,9819.81034626228,-0.021124335377414427
2025-02-25 00:00:00+00:00,9774.382935041001,-0.025652710751612795
