window_end_utc,net_return
2022-09-01 00:00:00+00:00,0.0854187050875419
2022-09-02 00:00:00+00:00,0.0854187050875419
2022-09-03 00:00:00+00:00,0.0854187050875419
2022-09-04 00:00:00+00:00,0.0854187050875419
2022-09-05 00:00:00+00:00,0.0854187050875419
2022-09-06 00:00:00+00:00,0.0854187050875419
2022-09-07 00:00:00+00:00,0.07540815792975764
2022-09-08 00:00:00+00:00,0.04657484676151058
2022-09-09 00:00:00+00:00,0.04657484676151058
2022-09-10 00:00:00+00:00,0.06356697300507697
2022-09-11 00:00:00+00:00,0.06356697300507697
2022-09-12 00:00:00+00:00,0.06356697300507697
2022-09-13 00:00:00+00:00,0.06356697300507697
2022-09-14 00:00:00+00:00,0.08099181293490565
2022-09-15 00:00:00+00:00,0.08099181293490565
2022-09-16 00:00:00+00:00,0.08099181293490565
2022-09-17 00:00:00+00:00,0.08099181293490565
2022-09-18 00:00:00+00:00,0.08099181293490565
2022-09-19 00:00:00+00:00,0.08099181293490565
2022-09-20 00:00:00+00:00,0.070311947294039
2022-09-21 00:00:00+00:00,0.07376737444564974
2022-09-22 00:00:00+00:00,0.06673008335504393
2022-09-23 00:00:00+00:00,0.0516921095469971
2022-09-24 00:00:00+00:00,0.0286520777929693
2022-09-25 00:00:00+00:00,0.021726560686523566
2022-09-26 00:00:00+00:00,0.021726560686523566
2022-09-27 00:00:00+00:00,0.021726560686523566
2022-09-28 00:00:00+00:00,0.011614662614150673
2022-09-29 00:00:00+00:00,0.011614662614150673
2022-09-30 00:00:00+00:00,0.011614662614150673
2022-10-01 00:00:00+00:00,0.011614662614150673
2022-10-02 00:00:00+00:00,-0.005298347485998778
2022-10-03 00:00:00+00:00,-0.005298347485998778
2022-10-04 00:00:00+00:00,-0.005298347485998778
2022-10-05 00:00:00+00:00,-0.005298347485998778
2022-10-06 00:00:00+00:00,-0.005298347485998778
2022-10-07 00:00:00+00:00,-0.004429313139753033
2022-10-08 00:00:00+00:00,0.014926057669872872
2022-10-09 00:00:00+00:00,0.014926057669872872
2022-10-10 00:00:00+00:00,0.014926057669872872
2022-10-11 00:00:00+00:00,0.014926057669872872
2022-10-12 00:00:00+00:00,0.014926057669872872
2022-10-13 00:00:00+00:00,0.014926057669872872
2022-10-14 00:00:00+00:00,0.004976739631588067
2022-10-15 00:00:00+00:00,0.004976739631588067
2022-10-16 00:00:00+00:00,-0.01657504038768043
2022-10-17 00:00:00+00:00,-0.0010510456786237965
2022-10-18 00:00:00+00:00,-0.0010510456786237965
2022-10-19 00:00:00+00:00,-0.0010510456786237965
2022-10-20 00:00:00+00:00,-0.0010510456786237965
2022-10-21 00:00:00+00:00,-0.0010510456786237965
2022-10-22 00:00:00+00:00,-0.0010510456786237965
2022-10-23 00:00:00+00:00,-0.0010510456786237965
2022-10-24 00:00:00+00:00,-0.0010510456786237965
2022-10-25 00:00:00+00:00,-0.0010510456786237965
2022-10-26 00:00:00+00:00,-0.03005011276613956
2022-10-27 00:00:00+00:00,-0.03958159687491947
2022-10-28 00:00:00+00:00,-0.03958159687491947
2022-10-29 00:00:00+00:00,-0.03004914417626392
2022-10-30 00:00:00+00:00,-0.03004914417626392
2022-10-31 00:00:00+00:00,-0.03004914417626392
2022-11-01 00:00:00+00:00,-0.03004914417626392
2022-11-02 00:00:00+00:00,-0.03004914417626392
2022-11-03 00:00:00+00:00,-0.03004914417626392
2022-11-04 00:00:00+00:00,-0.03004914417626392
2022-11-05 00:00:00+00:00,-0.03291553585293738
2022-11-06 00:00:00+00:00,-0.024967466154797835
2022-11-07 00:00:00+00:00,-0.024967466154797835
2022-11-08 00:00:00+00:00,-0.024967466154797835
2022-11-09 00:00:00+00:00,0.018333120626315758
2022-11-10 00:00:00+00:00,0.027165561150765072
2022-11-11 00:00:00+00:00,0.008172912760666673
2022-11-12 00:00:00+00:00,0.008172912760666673
2022-11-13 00:00:00+00:00,0.008172912760666673
2022-11-14 00:00:00+00:00,0.008172912760666673
2022-11-15 00:00:00+00:00,0.008172912760666673
2022-11-16 00:00:00+00:00,0.008172912760666673
2022-11-17 00:00:00+00:00,0.011404068220953079
2022-11-18 00:00:00+00:00,-0.00522508746359418
2022-11-19 00:00:00+00:00,0.004261162710129218
2022-11-20 00:00:00+00:00,-0.011963109833497465
2022-11-21 00:00:00+00:00,-0.011963109833497465
2022-11-22 00:00:00+00:00,-0.011963109833497465
2022-11-23 00:00:00+00:00,-0.011963109833497465
2022-11-24 00:00:00+00:00,-0.011963109833497465
2022-11-25 00:00:00+00:00,-0.011963109833497465
2022-11-26 00:00:00+00:00,-0.011963109833497465
2022-11-27 00:00:00+00:00,-0.028402030873056816
2022-11-28 00:00:00+00:00,-0.028402030873056816
