session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,362.0,445.7744713423681,445.3954584411622,440.45116961362766,451.0086270914379,-137.2026702365347,32.2603514581638,-169.46302169469848,100000.0,99830.5369783053,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,371.0,434.5679175737565,433.67662922058105,429.38939005317025,439.6595402013174,-330.6679790280989,32.211872686069924,-362.8798517141688,99830.5369783053,99467.65712659113,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,327.0,435.0251301088434,434.943483895874,440.90627429995465,429.23099964512664,26.698311640999464,28.44797367795426,-1.7496620369547955,99467.65712659113,99465.90746455418,"within session, exact time unavailable from daily OHLC"
2021-11-30,2998.0,1.0,291.0,455.41151810057346,455.5144415588379,448.77982272301733,461.9521402818291,29.95072635495677,26.50794542608887,3.4427809288679008,99465.90746455418,99469.35024548305,"within session, exact time unavailable from daily OHLC"
2021-12-03,3001.0,1.0,242.0,451.2013494899482,453.3746714263916,443.2127959705936,459.09967176252945,525.9439086193064,21.890739706175424,504.053168913131,99469.35024548305,99973.40341439618,"within session, exact time unavailable from daily OHLC"
2021-12-16,3010.0,1.0,337.0,466.90898082569004,466.4033672058106,461.1891904354205,472.5353987570403,-170.39178989937625,31.45262612866157,-201.8444160280378,99973.40341439618,99771.55899836814,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,377.0,472.1513393256434,468.33316688232424,467.0751346994459,477.1331231260583,-1439.4510111313218,35.45626588404038,-1474.9072770153623,99771.55899836814,98296.65172135278,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,347.0,457.3098766168939,462.62168901084397,451.8603445973229,462.66795580642463,1843.198900700667,31.921625327282506,1811.2772753733846,98296.65172135278,100107.92899672617,"within session, exact time unavailable from daily OHLC"
2022-01-13,3029.0,1.0,368.0,467.0245801509649,464.48354577941893,461.7946348841385,472.1611298413188,-935.1006487289087,34.27949903423813,-969.3801477631469,100107.92899672617,99138.54884896302,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,-1.0,240.0,439.909407731941,439.8839803375244,447.94902459668583,431.9577815478105,6.102574659976199,21.11504131366717,-15.012466653690971,99138.54884896302,99123.53638230934,"within session, exact time unavailable from daily OHLC"
2022-01-28,3039.0,-1.0,227.0,441.026646917649,441.994207208252,449.5423534923457,432.599154493751,-219.6361859668915,20.044573388657952,-239.68075935554947,99123.53638230934,98883.8556229538,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,245.0,448.95069910886286,449.9549946624756,456.81897080959044,441.172226527869,-246.0524106351201,22.023189497397794,-268.07560013251793,98883.8556229538,98615.78002282127,"within session, exact time unavailable from daily OHLC"
2022-02-24,3057.0,-1.0,234.0,419.0887061223983,427.3634834616804,427.32075138654176,410.9404869820917,-1936.2978973920071,19.806981236267443,-1956.1048786282745,98615.78002282127,96659.675144193,"within session, exact time unavailable from daily OHLC"
2022-03-17,3072.0,-1.0,252.0,440.89197663823916,441.11411432495123,448.3440258760276,433.52811461449977,-55.97869705144262,22.226553492272398,-78.20525054371502,96659.675144193,96581.46989364928,"within session, exact time unavailable from daily OHLC"
2022-03-31,3082.0,1.0,335.0,452.393443824135,451.59485064697265,446.84007548903185,457.8563425174375,-267.528714349381,30.283607864782105,-297.8123222141631,96581.46989364928,96283.65757143512,"within session, exact time unavailable from daily OHLC"
2022-04-05,3085.0,1.0,349.0,449.9708558189721,450.98489577941893,444.6626302867499,455.1890961785478,353.89994619594614,31.443355730783846,322.4565904651623,96283.65757143512,96606.11416190029,"within session, exact time unavailable from daily OHLC"
2022-04-19,3094.0,-1.0,299.0,443.97354325882384,445.08451254577636,450.21900522142147,437.8168848852369,-332.1798167988049,26.582835868557545,-358.76265266736243,96606.11416190029,96247.35150923293,"within session, exact time unavailable from daily OHLC"
2022-04-21,3096.0,1.0,325.0,442.87939234270726,437.1229270489115,437.16664371328284,448.5035739503653,-1870.8512204836254,28.60007538022761,-1899.451295863853,96247.35150923293,94347.90021336908,"within session, exact time unavailable from daily OHLC"
2022-05-04,3105.0,-1.0,234.0,424.793760098267,429.1029035583496,432.66417781261435,417.00830963266424,-1008.3395696593338,19.98118192956483,-1028.3207515888987,94347.90021336908,93319.57946178019,"within session, exact time unavailable from daily OHLC"
2022-05-26,3121.0,-1.0,249.0,405.81827296300577,405.3505285583496,413.1121330432505,398.60558465453084,116.46835675938712,20.19810315788175,96.27025360150537,93319.57946178019,93415.84971538169,"within session, exact time unavailable from daily OHLC"
2022-05-27,3122.0,-1.0,251.0,414.99643817901546,415.30153576660155,422.22779850314663,407.8480854432789,-76.57949448410858,20.84047914603499,-97.41997363014357,93415.84971538169,93318.42974175155,"within session, exact time unavailable from daily OHLC"
2022-06-02,3125.0,-1.0,268.0,416.05802373282046,417.43175364990236,422.83344848882956,409.3658189035507,-368.15961777794996,22.337526033856975,-390.49714381180695,93318.42974175155,92927.93259793974,"within session, exact time unavailable from daily OHLC"
2022-06-07,3128.0,-1.0,274.0,414.5546734014748,415.78156423339846,421.14369035775906,408.04857567179346,-336.1680879470774,22.751212911195527,-358.91930085827295,92927.93259793974,92569.01329708147,"within session, exact time unavailable from daily OHLC"
2022-06-22,3138.0,-1.0,250.0,377.6980901431182,374.42745364990236,384.91961129633046,370.5521161626518,817.6591233039545,18.803138594825516,798.855984709129,92569.01329708147,93367.8692817906,"within session, exact time unavailable from daily OHLC"
2022-06-24,3140.0,-1.0,255.0,388.40493878885803,390.11899457092284,395.5522189032517,381.3353474310978,-437.08422442652505,19.852360300674412,-456.9365847271995,93367.8692817906,92910.9326970634,"within session, exact time unavailable from daily OHLC"
2022-07-13,3152.0,-1.0,274.0,381.56596771994526,378.86786957092284,388.1643167977523,375.0439394677648,739.2788928321453,20.835887141769785,718.4430056903755,92910.9326970634,93629.37570275378,"within session, exact time unavailable from daily OHLC"
2022-07-19,3156.0,-1.0,289.0,392.24320331908183,392.30921601257324,398.53443357833777,386.03042954613835,-19.077668419019233,22.673564918684832,-41.751233337704065,93629.37570275378,93587.62446941607,"within session, exact time unavailable from daily OHLC"
2022-07-22,3159.0,1.0,315.0,393.1939464583299,395.05048733825686,387.43111276161136,398.8781492288494,584.8103771769947,24.829699664592482,559.9806775124023,93587.62446941607,94147.60514692847,"within session, exact time unavailable from daily OHLC"
2022-07-27,3162.0,-1.0,291.0,400.50145266322784,401.0801125457764,406.7712242240313,394.31178940378715,-168.390025821628,23.326023547582025,-191.71604936921003,94147.60514692847,93955.88909755927,"within session, exact time unavailable from daily OHLC"
2022-08-26,3184.0,1.0,318.0,413.7165982616623,407.9587609593311,407.9995609154226,419.35090056175426,-1830.9922621413252,26.12927642322759,-1857.1215385645528,93955.88909755927,92098.76755899472,"within session, exact time unavailable from daily OHLC"
2022-09-07,3191.0,-1.0,265.0,397.06515225805816,397.8197767791748,403.8364678727514,390.3732576159137,-199.97549809590566,21.064450619486674,-221.03994871539234,92098.76755899472,91877.72761027933,"within session, exact time unavailable from daily OHLC"
2022-09-13,3195.0,1.0,297.0,395.87257872219,393.0606961029053,389.8809787174592,401.7850121278363,-835.1291379275524,23.43131826230533,-858.5604561898577,91877.72761027933,91019.16715408947,"within session, exact time unavailable from daily OHLC"
2022-09-28,3206.0,-1.0,232.0,371.9031077234388,370.5670517791748,379.57849371472787,364.30210979250046,309.9649790692456,17.225307700460636,292.73967136878497,91019.16715408947,91311.90682545827,"within session, exact time unavailable from daily OHLC"
2022-10-03,3209.0,-1.0,242.0,368.3075143242143,366.6466463500976,375.6812995520176,361.00739796616284,401.9300497362375,17.78589068831835,384.1441590479191,91311.90682545827,91696.05098450619,"within session, exact time unavailable from daily OHLC"
2022-10-13,3217.0,-1.0,236.0,356.63774375891614,364.25244536882786,364.2160237664512,349.1307984336011,-1797.0695799391658,17.01300846341476,-1814.0825884025805,91696.05098450619,89881.9683961036,"within session, exact time unavailable from daily OHLC"
2022-10-21,3223.0,-1.0,248.0,372.0438311985925,374.3274375457764,379.1080222188934,365.0540563861521,-566.3343741016015,18.510007464860347,-584.8443815664618,89881.9683961036,89297.12401453714,"within session, exact time unavailable from daily OHLC"
2022-10-28,3228.0,-1.0,259.0,386.4425244720804,389.0588910125732,393.1495489612683,379.81279621741027,-677.6389339876439,20.085486661052528,-697.7244206486964,89297.12401453714,88599.39959388845,"within session, exact time unavailable from daily OHLC"
2022-11-01,3230.0,1.0,273.0,383.8695625452137,384.48153701477054,377.5736305273703,390.08872832717157,167.0690301890216,20.975985017987572,146.09304517103402,88599.39959388845,88745.49263905948,"within session, exact time unavailable from daily OHLC"
2022-11-02,3231.0,1.0,279.0,377.746490041971,374.8325081176758,371.5676393181105,383.84979902199746,-813.0009568783687,20.996954048654143,-833.9979109270229,88745.49263905948,87911.49472813246,"within session, exact time unavailable from daily OHLC"
2022-11-09,3236.0,1.0,282.0,373.90371330544826,374.0925918823242,367.8513080885257,379.88134525703634,53.26375867901402,21.093495806295184,32.17026287271884,87911.49472813246,87943.66499100518,"within session, exact time unavailable from daily OHLC"
2022-11-10,3237.0,-1.0,262.0,394.4408987508409,394.72947144165045,400.96369249567306,387.997001075366,-75.60604499209705,20.676263699043275,-96.28230869114033,87943.66499100518,87847.38268231404,"within session, exact time unavailable from daily OHLC"
2022-11-15,3240.0,1.0,286.0,395.2375225449016,398.45014123535157,389.29038741313906,401.10561807611526,918.808945468692,22.69946718411524,896.1094782845767,87847.38268231404,88743.49216059862,"within session, exact time unavailable from daily OHLC"
2022-12-05,3253.0,1.0,354.0,399.1688305958778,399.55003733825686,394.3367079326485,403.9211274755662,134.94718680218352,28.27464792486837,106.67253887731516,88743.49216059862,88850.16469947594,"within session, exact time unavailable from daily OHLC"
2022-12-06,3254.0,1.0,330.0,394.2724832431592,393.7906035736084,389.07993263233914,399.38618724199176,-159.02029095175692,26.00608186495333,-185.02637281671025,88850.16469947594,88665.13832665923,"within session, exact time unavailable from daily OHLC"
2022-12-13,3259.0,1.0,269.0,403.8506290101094,401.92980422058105,397.450834336332,410.1696616342897,-516.701868383127,21.675493653905576,-538.3773620370326,88665.13832665923,88126.7609646222,"within session, exact time unavailable from daily OHLC"
2022-12-15,3261.0,1.0,326.0,389.12283176173736,389.59104188232425,383.90251289087774,394.2653338479231,152.6364993113258,25.38607228079641,127.25042703052938,88126.7609646222,88254.01139165273,"within session, exact time unavailable from daily OHLC"
2023-01-06,3275.0,-1.0,309.0,388.02300163969556,388.11879457092283,393.5522887078271,382.57132693312815,-29.600015749225008,23.982781502908107,-53.58279725213312,88254.01139165273,88200.4285944006,"within session, exact time unavailable from daily OHLC"
2023-01-18,3282.0,1.0,351.0,394.2127921262048,391.45084123535156,389.366172826851,398.98057675060085,-969.444762689493,27.576793530990628,-997.0215562204836,88200.4285944006,87203.40703818011,"within session, exact time unavailable from daily OHLC"
2023-01-20,3284.0,-1.0,327.0,395.1358034971703,395.91959288330077,400.28350936227383,390.06713269627267,-256.2991292646667,25.867511461641406,-282.1666407263081,87203.40703818011,86921.2403974538,"within session, exact time unavailable from daily OHLC"
