start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,11897.649574817124,0.1897649574817124
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,11897.649574817124,11230.594608974443,-0.05606611302913034
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,11230.594608974443,13827.02489552056,0.23119259281884275
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,13827.02489552056,15274.845519414437,0.10470948268581748
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,15274.845519414437,16025.693101099907,0.04915582162393317
