end_boundary_utc,return
2022-09-01 00:00:00+00:00,-0.04695595939466746
2022-09-02 00:00:00+00:00,-0.04771046181395888
2022-09-03 00:00:00+00:00,-0.045099373541644505
2022-09-04 00:00:00+00:00,-0.042488350645109696
2022-09-05 00:00:00+00:00,-0.04247859762089623
2022-09-06 00:00:00+00:00,-0.04007767822293773
2022-09-07 00:00:00+00:00,-0.03803019186809664
2022-09-08 00:00:00+00:00,-0.03811410867682852
2022-09-09 00:00:00+00:00,-0.039544416168304286
2022-09-10 00:00:00+00:00,-0.03653869587742542
2022-09-11 00:00:00+00:00,-0.03633587760618029
2022-09-12 00:00:00+00:00,-0.03598185501046025
2022-09-13 00:00:00+00:00,-0.036574063059850115
2022-09-14 00:00:00+00:00,-0.030385893859221746
2022-09-15 00:00:00+00:00,-0.030231415819350738
2022-09-16 00:00:00+00:00,-0.036271772819353454
2022-09-17 00:00:00+00:00,-0.03395333723127336
2022-09-18 00:00:00+00:00,-0.036756058881726617
2022-09-19 00:00:00+00:00,-0.04100923392231837
2022-09-20 00:00:00+00:00,-0.03735753865755309
2022-09-21 00:00:00+00:00,-0.04169495489951669
2022-09-22 00:00:00+00:00,-0.04191340890796402
2022-09-23 00:00:00+00:00,-0.04195769265722815
2022-09-24 00:00:00+00:00,-0.04369286566402175
2022-09-25 00:00:00+00:00,-0.03948155380264973
2022-09-26 00:00:00+00:00,-0.03943445707757465
2022-09-27 00:00:00+00:00,-0.04282030403062864
2022-09-28 00:00:00+00:00,-0.04281451026470384
2022-09-29 00:00:00+00:00,-0.04274627832439826
2022-09-30 00:00:00+00:00,-0.04208754746638743
2022-10-01 00:00:00+00:00,-0.04352128667701016
2022-10-02 00:00:00+00:00,-0.04431173167658431
2022-10-03 00:00:00+00:00,-0.04445508369484508
2022-10-04 00:00:00+00:00,-0.048067603052255325
2022-10-05 00:00:00+00:00,-0.045783967547714965
2022-10-06 00:00:00+00:00,-0.043989327808244716
2022-10-07 00:00:00+00:00,-0.045692810384323046
2022-10-08 00:00:00+00:00,-0.04460796751591356
2022-10-09 00:00:00+00:00,-0.043316017796259154
2022-10-10 00:00:00+00:00,-0.04352858699932993
2022-10-11 00:00:00+00:00,-0.042689809254567224
2022-10-12 00:00:00+00:00,-0.04027298402223245
2022-10-13 00:00:00+00:00,-0.040239174083470886
2022-10-14 00:00:00+00:00,-0.043075661741901805
2022-10-15 00:00:00+00:00,-0.04505338851528384
2022-10-16 00:00:00+00:00,-0.04785283571135346
2022-10-17 00:00:00+00:00,-0.05117003685793842
2022-10-18 00:00:00+00:00,-0.05093873625317147
2022-10-19 00:00:00+00:00,-0.05051347108050208
2022-10-20 00:00:00+00:00,-0.04699628970456471
2022-10-21 00:00:00+00:00,-0.0484007668333899
2022-10-22 00:00:00+00:00,-0.048741760252969835
2022-10-23 00:00:00+00:00,-0.04965977055141968
2022-10-24 00:00:00+00:00,-0.04556420512184034
2022-10-25 00:00:00+00:00,-0.04563206908977224
2022-10-26 00:00:00+00:00,-0.048642909412901725
2022-10-27 00:00:00+00:00,-0.045904184473810616
2022-10-28 00:00:00+00:00,-0.050074020584626955
2022-10-29 00:00:00+00:00,-0.04414094816960823
2022-10-30 00:00:00+00:00,-0.0439216275904637
2022-10-31 00:00:00+00:00,-0.04397227291914674
2022-11-01 00:00:00+00:00,-0.04404354870244365
2022-11-02 00:00:00+00:00,-0.04607171350661177
2022-11-03 00:00:00+00:00,-0.04620076626106995
2022-11-04 00:00:00+00:00,-0.04687419525323455
2022-11-05 00:00:00+00:00,-0.04443196551364459
2022-11-06 00:00:00+00:00,-0.04597282365790789
2022-11-07 00:00:00+00:00,-0.045940103548870015
2022-11-08 00:00:00+00:00,-0.047188636915231896
2022-11-09 00:00:00+00:00,-0.05337269651149679
2022-11-10 00:00:00+00:00,-0.05136538336911756
2022-11-11 00:00:00+00:00,-0.057571786652833024
2022-11-12 00:00:00+00:00,-0.056915605650667556
2022-11-13 00:00:00+00:00,-0.054873718839247076
2022-11-14 00:00:00+00:00,-0.05379811391281042
2022-11-15 00:00:00+00:00,-0.05357237122993308
2022-11-16 00:00:00+00:00,-0.0528442080664826
2022-11-17 00:00:00+00:00,-0.05545526562611125
2022-11-18 00:00:00+00:00,-0.056495699061401505
2022-11-19 00:00:00+00:00,-0.05310644211192683
2022-11-20 00:00:00+00:00,-0.04902939910447035
2022-11-21 00:00:00+00:00,-0.05408879737426531
2022-11-22 00:00:00+00:00,-0.050781583046710654
2022-11-23 00:00:00+00:00,-0.0509476705927594
2022-11-24 00:00:00+00:00,-0.04609588034440559
2022-11-25 00:00:00+00:00,-0.043543291661838124
2022-11-26 00:00:00+00:00,-0.040814052779480026
2022-11-27 00:00:00+00:00,-0.03642706575311638
2022-11-28 00:00:00+00:00,-0.036671185641904636
2022-11-29 00:00:00+00:00,-0.03688015927892918
2022-11-30 00:00:00+00:00,-0.04105226206681578
2022-12-01 00:00:00+00:00,-0.04109123514215529
2022-12-02 00:00:00+00:00,-0.04425657061434585
2022-12-03 00:00:00+00:00,-0.04650095162375656
2022-12-04 00:00:00+00:00,-0.05109409391935105
2022-12-05 00:00:00+00:00,-0.05472699811353976
2022-12-06 00:00:00+00:00,-0.05503092109071428
2022-12-07 00:00:00+00:00,-0.057476919577373886
2022-12-08 00:00:00+00:00,-0.05922374967202371
2022-12-09 00:00:00+00:00,-0.06053570110562967
2022-12-10 00:00:00+00:00,-0.056994519635988006
2022-12-11 00:00:00+00:00,-0.058978891798119215
2022-12-12 00:00:00+00:00,-0.05686855542046998
2022-12-13 00:00:00+00:00,-0.05828263344833706
2022-12-14 00:00:00+00:00,-0.052171295162116604
2022-12-15 00:00:00+00:00,-0.04951573383654251
2022-12-16 00:00:00+00:00,-0.049622385590567974
2022-12-17 00:00:00+00:00,-0.047236618889662796
2022-12-18 00:00:00+00:00,-0.05025841111915985
2022-12-19 00:00:00+00:00,-0.052163707726501474
2022-12-20 00:00:00+00:00,-0.050220547336533916
2022-12-21 00:00:00+00:00,-0.05475596087786405
2022-12-22 00:00:00+00:00,-0.05649235366547978
2022-12-23 00:00:00+00:00,-0.054393788943457144
2022-12-24 00:00:00+00:00,-0.05252499684477563
2022-12-25 00:00:00+00:00,-0.05140913185408447
2022-12-26 00:00:00+00:00,-0.05086217190319264
2022-12-27 00:00:00+00:00,-0.05117506481011913
2022-12-28 00:00:00+00:00,-0.053095693884277706
2022-12-29 00:00:00+00:00,-0.05288863539699795
2022-12-30 00:00:00+00:00,-0.05530599741224662
2022-12-31 00:00:00+00:00,-0.054039069476614854
2023-01-01 00:00:00+00:00,-0.055186349602734386
2023-01-02 00:00:00+00:00,-0.054181947737800606
2023-01-03 00:00:00+00:00,-0.0543161829282498
2023-01-04 00:00:00+00:00,-0.053211713635493596
2023-01-05 00:00:00+00:00,-0.05124555959935895
2023-01-06 00:00:00+00:00,-0.047087422758687714
2023-01-07 00:00:00+00:00,-0.049621555457972866
2023-01-08 00:00:00+00:00,-0.051609031773454106
2023-01-09 00:00:00+00:00,-0.055298693296022994
2023-01-10 00:00:00+00:00,-0.052011333921892056
2023-01-11 00:00:00+00:00,-0.045909339946372474
