timestamp,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,original_open,original_close,aggregate_records
1730146380000,69470.9,69485.5,69463.0,69471.5,96.084,6675288.79,1093,57.242000000000004,3976711.863,69566.1,69566.1,485
1730146440000,69471.6,69538.7,69471.5,69531.0,143.806,9996197.767099999,1792,104.80699999999999,7285498.9810999995,69566.1,69566.1,743
1730146500000,69531.1,69555.9,69511.5,69555.8,148.568,10330411.177299999,2154,114.484,7960549.0962000005,69566.1,69566.1,891
1730146560000,69555.9,69605.9,69555.8,69605.8,174.064,12113226.6842,2789,120.163,8361933.0123,69566.1,69566.1,1043
1730146620000,69605.9,69614.5,69569.8,69587.8,118.594,8252797.102100001,1517,65.39699999999999,4550710.0691,69566.1,69566.1,663
1730146680000,69587.7,69594.8,69573.0,69591.9,36.356,2529924.618,925,25.42599999999999,1769328.4333000001,69566.1,69566.1,441
1730146740000,69592.0,69592.0,69552.0,69563.5,39.95399999999999,2779783.4606999997,938,18.648999999999997,1297460.662,69566.1,69566.1,439
1730146800000,69563.6,69563.6,69541.5,69548.1,47.068,3273496.7477,1067,21.805,1516485.8869,69566.1,69566.1,467
1730146860000,69548.0,69548.1,69508.5,69517.9,83.791,5824964.146500001,1304,11.532,801643.6549,69566.1,69566.1,530
1730146920000,69518.0,69540.1,69500.0,69518.9,65.896,4581120.976600001,1200,18.583000000000002,1291906.1023999997,69566.1,69566.1,566
1730146980000,69519.0,69519.0,69491.0,69496.6,60.863,4230033.3946,1052,25.566000000000003,1776809.2262000004,69566.1,69566.1,481
1730147040000,69496.9,69536.0,69496.9,69515.3,165.93600000000004,11534308.7503,1990,74.045,5147040.9396,69566.1,69566.1,883
1730147100000,69515.4,69515.4,69503.9,69504.0,29.648,2060842.7615,574,12.072999999999999,839196.7386999999,69566.1,69566.1,256
1730147160000,69504.0,69510.5,69458.6,69466.6,89.489,6217358.7402,1495,25.607,1779195.6490000002,69566.1,69566.1,653
1730147220000,69466.7,69468.0,69389.0,69420.3,509.66200000000003,35380195.1913,3937,197.37699999999998,13700386.8389,69566.1,69566.1,1298
1730147280000,69420.2,69429.6,69401.6,69418.9,179.325,12447931.155900002,2097,56.206,3901649.4308,69566.1,69566.1,782
1730147340000,69419.0,69421.4,69402.2,69404.1,93.011,6456117.3197,1219,56.815,3943690.0938999997,69566.1,69566.1,467
1730147400000,69404.2,69473.6,69404.1,69473.5,127.11999999999998,8826674.9817,1727,105.458,7322524.012500001,69566.1,69566.1,709
1730147460000,69473.6,69473.6,69445.0,69460.3,75.53699999999999,5246636.0752,1274,22.603999999999996,1569868.2075,69566.1,69566.1,545
1730147520000,69460.3,69511.7,69460.2,69511.7,117.483,8164496.9866,1328,97.80700000000002,6797306.6525,69566.1,69566.1,562
1730147580000,69511.6,69511.6,69497.6,69500.3,40.16199999999999,2791477.3595000003,893,15.363,1067809.9981,69566.1,69566.1,341
1730147640000,69500.4,69515.5,69484.0,69484.0,52.57499999999999,3654168.3331999993,1097,15.755,1095037.5787,69566.1,69566.1,480
1730147700000,69484.1,69495.8,69422.9,69430.3,134.111,9313508.799800001,1980,56.369,3914781.4942,69566.1,69566.1,915
1730147760000,69430.3,69478.4,69430.2,69451.1,59.317,4120237.6704,1371,37.38199999999999,2596432.07,69566.1,69566.1,579
1730147820000,69451.1,69459.9,69433.0,69436.0,43.803,3042066.0923000006,929,26.03,1807653.0640000002,69566.1,69566.1,416
1730147880000,69436.0,69466.9,69436.0,69462.9,49.442,3434084.3965999996,944,44.17099999999999,3067973.4226,69566.1,69566.1,416
1730147940000,69462.9,69520.7,69462.9,69471.6,73.662,5119404.228,1599,54.85799999999999,3812534.9366999995,69566.1,69566.1,776
1730148000000,69471.6,69485.4,69450.1,69455.1,73.407,5099641.5754,1015,42.400000000000006,2945472.211100001,69566.1,69566.1,425
1730148060000,69455.1,69497.9,69455.0,69476.5,46.28699999999999,3215862.6199,1184,28.766999999999996,1998581.1731999998,69566.1,69566.1,600
1730148120000,69476.5,69511.0,69467.0,69510.9,50.128,3483003.2095,1039,41.852,2907970.0283999997,69566.1,69566.1,471
1730148180000,69511.0,69525.4,69511.0,69525.3,83.262,5788389.816,1033,62.80499999999999,4366182.9098000005,69566.1,69566.1,371
1730148240000,69525.4,69535.0,69503.9,69503.9,103.764,7214000.076300001,891,76.947,5349622.847500001,69566.1,69566.1,413
1730148300000,69504.0,69509.3,69471.5,69472.1,76.01899999999999,5281983.636700001,1225,36.03,2503383.7298000003,69566.1,69566.1,548
1730148360000,69472.1,69496.6,69472.0,69492.0,43.962,3054939.4436999997,774,26.352999999999994,1831259.1707000004,69566.1,69566.1,306
1730148420000,69492.1,69500.0,69484.0,69499.9,35.004,2432508.6509000002,693,22.336000000000002,1552132.9334,69566.1,69566.1,298
1730148480000,69500.0,69500.0,69472.2,69480.5,45.11,3134566.2019999996,781,24.915,1731160.1942999999,69566.1,69566.1,362
1730148540000,69480.6,69480.6,69463.2,69469.9,18.887999999999998,1312063.4488,610,7.047999999999998,489580.16020000004,69566.1,69566.1,314
1730148600000,69469.9,69498.0,69469.9,69487.9,30.160999999999998,2095761.0836999998,884,22.342999999999996,1552497.5165999997,69566.1,69566.1,405
1730148660000,69487.8,69499.9,69468.0,69468.0,48.878,3396379.9093,1015,16.681999999999995,1159090.7869000002,69566.1,69566.1,413
1730148720000,69468.1,69468.1,69435.0,69445.7,43.37,3011746.1609,931,12.828,890780.9117,69566.1,69566.1,449
1730148780000,69445.7,69450.0,69431.0,69431.0,44.913999999999994,3118762.824,734,8.617999999999999,598413.5804999999,69566.1,69566.1,334
1730148840000,69431.1,69459.7,69431.0,69459.6,34.518,2396891.895,753,22.596999999999994,1569125.7344,69566.1,69566.1,331
1730148900000,69459.6,69478.5,69453.3,69463.7,29.487000000000002,2048251.9232,701,18.686999999999998,1298026.4848,69566.1,69566.1,359
1730148960000,69463.7,69513.0,69463.6,69509.7,103.028,7160550.5372,1646,81.15199999999999,5640085.0077,69566.1,69566.1,724
1730149020000,69509.7,69558.1,69507.0,69526.9,144.875,10074138.2533,1992,110.434,7679289.6952,69566.1,69566.1,841
1730149080000,69526.8,69573.8,69519.3,69573.8,92.61999999999999,6441771.1874,1486,64.015,4452269.0005,69566.1,69566.1,573
1730149140000,69573.8,69624.7,69573.8,69623.0,109.96100000000001,7653762.555600001,2040,70.41,4900730.6178,69566.1,69566.1,723
1730149200000,69623.0,69661.0,69623.0,69639.9,177.04299999999998,12329233.513,2153,98.67699999999999,6871752.8071,69566.1,69566.1,770
1730149260000,69639.9,69648.0,69622.0,69623.1,72.112,5021161.4483,1037,43.295,3014578.8606000002,69566.1,69566.1,425
1730149320000,69623.0,69672.8,69603.1,69664.7,109.369,7616410.349699999,2125,58.583999999999996,4080296.5761,69566.1,69566.1,940
1730149380000,69664.7,69686.3,69655.0,69671.0,94.439,6579741.8142,1410,51.769999999999996,3606818.4784,69566.1,69566.1,599
1730149440000,69671.0,69698.3,69634.5,69635.3,162.92000000000002,11349296.3897,1926,68.321,4760089.2698,69566.1,69566.1,821
1730149500000,69635.4,69654.5,69635.3,69639.9,30.933,2154338.5829999996,840,17.631999999999998,1227975.2966999998,69566.1,69566.1,409
1730149560000,69639.9,69649.3,69639.9,69645.0,32.048,2231925.2346,632,12.764999999999997,888982.3526,69566.1,69566.1,290
1730149620000,69645.0,69645.1,69633.1,69633.1,15.266,1063148.8858,430,2.954,205722.33719999998,69566.1,69566.1,270
1730149680000,69633.1,69659.5,69633.1,69657.1,39.122,2724311.8951000003,742,27.069000000000003,1884980.2769999998,69566.1,69566.1,352
1730149740000,69657.1,69733.0,69657.0,69733.0,195.70399999999998,13640718.847,2932,160.19400000000002,11165449.322700001,69566.1,69566.1,1109
1730149800000,69733.0,69766.2,69727.7,69729.8,197.15299999999996,13750622.583800001,3498,98.161,6846348.0046999995,69566.1,69566.1,1374
1730149860000,69729.7,69729.8,69657.1,69657.1,88.225,6149103.382200001,1445,12.466,868707.6858000001,69566.1,69566.1,624
1730149920000,69657.2,69690.0,69657.1,69686.1,95.475,6651936.4927,1555,67.173,4679992.2846,69566.1,69566.1,618
1730149980000,69686.1,69692.8,69638.3,69649.3,72.261,5034294.2956,1613,18.893,1316439.1549,69566.1,69566.1,645
