end_boundary_utc,return
2022-09-01 00:00:00+00:00,-0.0637822497397239
2022-09-02 00:00:00+00:00,-0.06399619525236477
2022-09-03 00:00:00+00:00,-0.06415476505481033
2022-09-04 00:00:00+00:00,-0.06284723739245768
2022-09-05 00:00:00+00:00,-0.062273793457507276
2022-09-06 00:00:00+00:00,-0.06099505319413745
2022-09-07 00:00:00+00:00,-0.06449037534699209
2022-09-08 00:00:00+00:00,-0.06415770160763945
2022-09-09 00:00:00+00:00,-0.06312741550980128
2022-09-10 00:00:00+00:00,-0.06313840114656066
2022-09-11 00:00:00+00:00,-0.06219569550052073
2022-09-12 00:00:00+00:00,-0.06393606943959018
2022-09-13 00:00:00+00:00,-0.0674762585369797
2022-09-14 00:00:00+00:00,-0.06452979268137482
2022-09-15 00:00:00+00:00,-0.06156856133751054
2022-09-16 00:00:00+00:00,-0.06226369910582463
2022-09-17 00:00:00+00:00,-0.062423317759149555
2022-09-18 00:00:00+00:00,-0.06159125547220956
2022-09-19 00:00:00+00:00,-0.06306183518679931
2022-09-20 00:00:00+00:00,-0.06896773992694782
2022-09-21 00:00:00+00:00,-0.06738601620066464
2022-09-22 00:00:00+00:00,-0.06120966880036682
2022-09-23 00:00:00+00:00,-0.06183180347035866
2022-09-24 00:00:00+00:00,-0.06392286780774781
2022-09-25 00:00:00+00:00,-0.0639435295430939
2022-09-26 00:00:00+00:00,-0.06476187431412317
2022-09-27 00:00:00+00:00,-0.0647514501190084
2022-09-28 00:00:00+00:00,-0.06477976164010202
2022-09-29 00:00:00+00:00,-0.06144938117168619
2022-09-30 00:00:00+00:00,-0.06155516663762328
2022-10-01 00:00:00+00:00,-0.06170031248485264
2022-10-02 00:00:00+00:00,-0.056788982599460414
2022-10-03 00:00:00+00:00,-0.05844047884618209
2022-10-04 00:00:00+00:00,-0.05613595583785713
2022-10-05 00:00:00+00:00,-0.06014722429042574
2022-10-06 00:00:00+00:00,-0.055791086554976665
2022-10-07 00:00:00+00:00,-0.05071155780015402
2022-10-08 00:00:00+00:00,-0.050463504719694297
2022-10-09 00:00:00+00:00,-0.05091495552185654
2022-10-10 00:00:00+00:00,-0.049535272642318495
2022-10-11 00:00:00+00:00,-0.05261075925784886
2022-10-12 00:00:00+00:00,-0.04950630214529661
2022-10-13 00:00:00+00:00,-0.05048303798662335
2022-10-14 00:00:00+00:00,-0.05652635379796134
2022-10-15 00:00:00+00:00,-0.05580187851130314
2022-10-16 00:00:00+00:00,-0.056823843173000266
2022-10-17 00:00:00+00:00,-0.05614132482819345
2022-10-18 00:00:00+00:00,-0.05607984746705619
2022-10-19 00:00:00+00:00,-0.05601688086412282
2022-10-20 00:00:00+00:00,-0.052964309410511445
2022-10-21 00:00:00+00:00,-0.05169878163852493
2022-10-22 00:00:00+00:00,-0.052470637340038984
2022-10-23 00:00:00+00:00,-0.05385992457093902
2022-10-24 00:00:00+00:00,-0.056177949784809056
2022-10-25 00:00:00+00:00,-0.05426631267241533
2022-10-26 00:00:00+00:00,-0.06026061418198381
2022-10-27 00:00:00+00:00,-0.06467306069255885
2022-10-28 00:00:00+00:00,-0.0609668421559868
2022-10-29 00:00:00+00:00,-0.06385470983657926
2022-10-30 00:00:00+00:00,-0.0662003631044058
2022-10-31 00:00:00+00:00,-0.0667198680232155
2022-11-01 00:00:00+00:00,-0.06705978079905839
2022-11-02 00:00:00+00:00,-0.06845631828031218
2022-11-03 00:00:00+00:00,-0.06858078273562973
2022-11-04 00:00:00+00:00,-0.06993574551174875
2022-11-05 00:00:00+00:00,-0.06996495543867975
2022-11-06 00:00:00+00:00,-0.07111229256509521
2022-11-07 00:00:00+00:00,-0.07015771194760567
2022-11-08 00:00:00+00:00,-0.07025013307171246
2022-11-09 00:00:00+00:00,-0.07044818587450918
2022-11-10 00:00:00+00:00,-0.07551752151929392
2022-11-11 00:00:00+00:00,-0.07517775590817
2022-11-12 00:00:00+00:00,-0.07963754686159741
2022-11-13 00:00:00+00:00,-0.08004531985820207
2022-11-14 00:00:00+00:00,-0.07879426522614774
2022-11-15 00:00:00+00:00,-0.07836554630147463
2022-11-16 00:00:00+00:00,-0.07845190914242683
2022-11-17 00:00:00+00:00,-0.07265683781344512
2022-11-18 00:00:00+00:00,-0.07285695448703489
2022-11-19 00:00:00+00:00,-0.06906998588899604
2022-11-20 00:00:00+00:00,-0.07027403197895032
2022-11-21 00:00:00+00:00,-0.07014435900022598
2022-11-22 00:00:00+00:00,-0.07131773385346563
2022-11-23 00:00:00+00:00,-0.07100332586487323
2022-11-24 00:00:00+00:00,-0.0710368259916655
2022-11-25 00:00:00+00:00,-0.07056470890943645
2022-11-26 00:00:00+00:00,-0.0715516211171986
2022-11-27 00:00:00+00:00,-0.0726861932503865
2022-11-28 00:00:00+00:00,-0.07430915302010288
2022-11-29 00:00:00+00:00,-0.07706718847219962
2022-11-30 00:00:00+00:00,-0.07678839904723156
2022-12-01 00:00:00+00:00,-0.07675993057161246
2022-12-02 00:00:00+00:00,-0.07484002153673752
2022-12-03 00:00:00+00:00,-0.07468332109965758
2022-12-04 00:00:00+00:00,-0.06934341950443601
2022-12-05 00:00:00+00:00,-0.06359158608834259
2022-12-06 00:00:00+00:00,-0.06300183574743634
2022-12-07 00:00:00+00:00,-0.06405189450063165
2022-12-08 00:00:00+00:00,-0.06398983566000804
2022-12-09 00:00:00+00:00,-0.06383518845883085
2022-12-10 00:00:00+00:00,-0.06475390156478644
2022-12-11 00:00:00+00:00,-0.06621987138251162
2022-12-12 00:00:00+00:00,-0.06727932811734694
2022-12-13 00:00:00+00:00,-0.06776046818974968
2022-12-14 00:00:00+00:00,-0.07369759987128832
2022-12-15 00:00:00+00:00,-0.07557613858134116
2022-12-16 00:00:00+00:00,-0.07491347016568739
2022-12-17 00:00:00+00:00,-0.07194205193561876
2022-12-18 00:00:00+00:00,-0.07246828413549
2022-12-19 00:00:00+00:00,-0.07423058586595654
2022-12-20 00:00:00+00:00,-0.07770728145492733
2022-12-21 00:00:00+00:00,-0.07667129053425059
2022-12-22 00:00:00+00:00,-0.07375975681013458
2022-12-23 00:00:00+00:00,-0.07418921913803755
2022-12-24 00:00:00+00:00,-0.07123334080264931
2022-12-25 00:00:00+00:00,-0.0710969896291197
2022-12-26 00:00:00+00:00,-0.07157172038333937
2022-12-27 00:00:00+00:00,-0.07161809696309251
2022-12-28 00:00:00+00:00,-0.07135984505375592
2022-12-29 00:00:00+00:00,-0.06808178584564717
2022-12-30 00:00:00+00:00,-0.06574961410413283
2022-12-31 00:00:00+00:00,-0.06733823873729505
2023-01-01 00:00:00+00:00,-0.06925720689177117
2023-01-02 00:00:00+00:00,-0.07013083528632624
2023-01-03 00:00:00+00:00,-0.07116382624480888
2023-01-04 00:00:00+00:00,-0.07260054224217005
2023-01-05 00:00:00+00:00,-0.07533862018563175
2023-01-06 00:00:00+00:00,-0.07671047041627388
2023-01-07 00:00:00+00:00,-0.0771528124501345
2023-01-08 00:00:00+00:00,-0.07270861966554754
2023-01-09 00:00:00+00:00,-0.07391200795361297
2023-01-10 00:00:00+00:00,-0.07595939755852199
2023-01-11 00:00:00+00:00,-0.07781994163670525
2023-01-12 00:00:00+00:00,-0.07996082888296174
2023-01-13 00:00:00+00:00,-0.08244094306234828
2023-01-14 00:00:00+00:00,-0.08829698817322762
2023-01-15 00:00:00+00:00,-0.09405150137414642
2023-01-16 00:00:00+00:00,-0.09246483995547616
2023-01-17 00:00:00+00:00,-0.09369200907791642
2023-01-18 00:00:00+00:00,-0.09402906979526549
2023-01-19 00:00:00+00:00,-0.0926663669678065
2023-01-20 00:00:00+00:00,-0.08993879049355469
2023-01-21 00:00:00+00:00,-0.08984581464348618
2023-01-22 00:00:00+00:00,-0.08595665085042314
2023-01-23 00:00:00+00:00,-0.08020388598732897
2023-01-24 00:00:00+00:00,-0.08259094633280417
2023-01-25 00:00:00+00:00,-0.0767399321621468
2023-01-26 00:00:00+00:00,-0.076451232018799
2023-01-27 00:00:00+00:00,-0.07628167294639554
2023-01-28 00:00:00+00:00,-0.07601883704549561
2023-01-29 00:00:00+00:00,-0.07705024762824997
2023-01-30 00:00:00+00:00,-0.07466816381514851
2023-01-31 00:00:00+00:00,-0.0745026924117631
2023-02-01 00:00:00+00:00,-0.07445479345648476
2023-02-02 00:00:00+00:00,-0.0723424621233153
2023-02-03 00:00:00+00:00,-0.0725736809609655
2023-02-04 00:00:00+00:00,-0.07266565669847824
2023-02-05 00:00:00+00:00,-0.07409302547206731
2023-02-06 00:00:00+00:00,-0.07591869297804787
