session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-10,2942.0,1.0,362.0,445.7744713423681,445.3954584411622,440.45116961362766,451.0086270914379,-137.2026702365347,32.2603514581638,-169.46302169469848,100000.0,99830.5369783053,"within session, exact time unavailable from daily OHLC"
2021-09-20,2948.0,1.0,340.0,429.2592588540646,433.9966045440674,423.58971115247704,434.84296328820824,1610.6975346009415,29.35069935553649,1581.346835245405,99830.5369783053,101411.88381355071,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,377.0,434.5679175737565,433.67662922058105,429.38939005317025,439.6595402013174,-336.0157091471517,32.732819414146526,-368.74852856129826,101411.88381355071,101043.13528498942,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,332.0,435.0251301088434,434.943483895874,440.90627429995465,429.23099964512664,27.10654270584655,28.882957984956622,-1.776415279110072,101043.13528498942,101041.35886971031,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,251.0,453.84571398610035,450.45495,446.0276009747587,461.5730669306516,-851.0817605111886,22.69794666605112,-873.7797071772397,101041.35886971031,100167.57916253307,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,379.0,472.1513393256434,468.33316688232424,467.0751346994459,477.1331231260583,-1447.0873560179602,35.64436278528197,-1482.7317188032423,100167.57916253307,98684.84744372983,"within session, exact time unavailable from daily OHLC"
2022-01-10,3026.0,1.0,349.0,457.3098766168939,462.62168901084397,451.8603445973229,462.66795580642463,1853.8225254885672,32.10561164040806,1821.716913848159,98684.84744372983,100506.56435757798,"within session, exact time unavailable from daily OHLC"
2022-01-19,3032.0,1.0,298.0,451.6450761969607,451.704825,445.1165894925091,458.0832429181712,17.805143305719298,26.919827055669433,-9.114683749950135,100506.56435757798,100497.44967382803,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,288.0,447.0284739860383,446.705325,440.268252117614,453.6992990993409,-93.06690797902775,25.739533410797904,-118.80644138982565,100497.44967382803,100378.6432324382,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,274.0,438.47891344185837,437.9362129852295,431.36741559618184,445.50272427354787,-148.69992511631665,24.01377446410221,-172.71369958041885,100378.6432324382,100205.92953285779,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,252.0,424.29171710843536,431.9163145117164,416.5390738956722,431.95951046276264,1921.3985456268194,21.576442396827826,1899.8221032299916,100205.92953285779,102105.75163608778,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,234.0,432.19669450246147,433.3366668823242,423.67075797427674,440.6362003348152,266.7535368878813,20.253480656403987,246.50005623147732,102105.75163608778,102352.25169231926,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,230.0,429.56774171377316,431.1968662353516,420.8772063431542,438.17237212654516,374.69863996303957,19.79758598282987,354.9010539802097,102352.25169231926,102707.15274629947,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,254.0,448.95069910886286,449.9549946624756,456.81897080959044,441.172226527869,-255.09107061763473,22.832204621792002,-277.92327523942674,102707.15274629947,102429.22947106004,"within session, exact time unavailable from daily OHLC"
2022-02-10,3048.0,-1.0,341.0,457.00509551936585,451.34914876602767,462.79758283466026,451.3040183641913,1928.677842888321,30.97487973013192,1897.702963158189,102429.22947106004,104326.93243421822,"within session, exact time unavailable from daily OHLC"
2022-02-11,3049.0,1.0,301.0,442.73603306576024,440.4159454559326,436.02399178349907,449.35953599524356,-698.3463705581148,26.582874553502958,-724.9292451116178,104326.93243421822,103602.0031891066,"within session, exact time unavailable from daily OHLC"
2022-02-23,3056.0,1.0,260.0,424.9211445648174,421.9078172058106,417.16770641172417,432.5896069865708,-783.4651133417628,22.017553006036326,-805.4826663477992,103602.0031891066,102796.5205227588,"within session, exact time unavailable from daily OHLC"
2022-03-07,3064.0,1.0,234.0,422.9854743963483,419.38804967651373,414.42277553241786,431.46358462426315,-841.7973844412912,19.71154046330497,-861.5089249045961,102796.5205227588,101935.0115978542,"within session, exact time unavailable from daily OHLC"
2022-03-11,3068.0,1.0,247.0,420.08639969444505,420.02800032348637,412.04544361784696,428.04334689199214,-14.424644626794475,20.750825680442905,-35.175470307237376,101935.0115978542,101899.83612754697,"within session, exact time unavailable from daily OHLC"
