end_boundary_utc,return
2022-09-01 00:00:00+00:00,-0.026447154720612653
2022-09-02 00:00:00+00:00,-0.026417702736079574
2022-09-03 00:00:00+00:00,-0.024807511362874846
2022-09-04 00:00:00+00:00,-0.02480033901605727
2022-09-05 00:00:00+00:00,-0.024782706765733797
2022-09-06 00:00:00+00:00,-0.026714499036084693
2022-09-07 00:00:00+00:00,-0.026786644853082242
2022-09-08 00:00:00+00:00,-0.021345697343255976
2022-09-09 00:00:00+00:00,-0.021285743683473135
2022-09-10 00:00:00+00:00,-0.021254896430337733
2022-09-11 00:00:00+00:00,-0.021320776936819996
2022-09-12 00:00:00+00:00,-0.019960401121375093
2022-09-13 00:00:00+00:00,-0.0198381870404587
2022-09-14 00:00:00+00:00,-0.0200387345011922
2022-09-15 00:00:00+00:00,-0.020014490930549522
2022-09-16 00:00:00+00:00,-0.016947700107509123
2022-09-17 00:00:00+00:00,-0.01660709503917268
2022-09-18 00:00:00+00:00,-0.016404655730587803
2022-09-19 00:00:00+00:00,-0.018862941257257404
2022-09-20 00:00:00+00:00,-0.01574845884543352
2022-09-21 00:00:00+00:00,-0.01582456787344777
2022-09-22 00:00:00+00:00,-0.010204984147313634
2022-09-23 00:00:00+00:00,-0.016044091240976832
2022-09-24 00:00:00+00:00,-0.021569178108761577
2022-09-25 00:00:00+00:00,-0.021643112813886534
2022-09-26 00:00:00+00:00,-0.021532045691189494
2022-09-27 00:00:00+00:00,-0.021466439511976243
2022-09-28 00:00:00+00:00,-0.021450178862627123
2022-09-29 00:00:00+00:00,-0.022075222792273586
2022-09-30 00:00:00+00:00,-0.021827377546769555
2022-10-01 00:00:00+00:00,-0.021631091540914138
2022-10-02 00:00:00+00:00,-0.023409954321112036
2022-10-03 00:00:00+00:00,-0.025941784542375168
2022-10-04 00:00:00+00:00,-0.02624737912342401
2022-10-05 00:00:00+00:00,-0.02638555252630126
2022-10-06 00:00:00+00:00,-0.022922419771591818
2022-10-07 00:00:00+00:00,-0.0231393404400978
2022-10-08 00:00:00+00:00,-0.019892724272123408
2022-10-09 00:00:00+00:00,-0.020522397206881315
2022-10-10 00:00:00+00:00,-0.02065601840386011
2022-10-11 00:00:00+00:00,-0.023493699436194504
2022-10-12 00:00:00+00:00,-0.02330692391245537
2022-10-13 00:00:00+00:00,-0.01781760933432508
2022-10-14 00:00:00+00:00,-0.023621649195319838
2022-10-15 00:00:00+00:00,-0.029356730153922816
