id,family,timeframe_minutes,lookback,volume_multiple,trend_span,direction,stop_atr,target_r,trail_r,max_hold_hours,minimum_price,risk_fraction,exposure_cap,daily_loss,weekly_loss,cooldown_minutes,atr_span,atr_min,atr_max,dev_net_return,dev_geometric_weekly,dev_arithmetic_weekly,dev_worst_week,dev_best_week,dev_complete_weeks,dev_weeks_at_10pct,dev_positive_weeks,dev_negative_weeks,dev_flat_weeks,dev_longest_losing_streak,dev_active_week_losing_streak,dev_trades,dev_win_rate,dev_profit_factor,dev_fees,dev_funding_paid,dev_liquidations,dev_max_entry_leverage,dev_conservative_intrabar_drawdown,dev_max_daily_entries,dev_initial_equity,dev_final_equity,dev_passes_historical_average_target,dev_cagr
06156b3c95aab58c,breakout,15,12,0.0,0,both,1.5,2.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9989047060201353,-0.06344357182292726,-0.06033832340087602,-0.1499840013624787,0.1830014319217108,104,2,26,78,0,12,12,3527,0.3297419903600794,0.8346713119405594,6694.875311485021,340.01427871635707,0,4.98723006145268,0.9990493684912799,,10000.0,10.95293979864777,False,-0.9672875835616956
97e68e9e1829865b,breakout,15,12,0.0,0,both,2.5,4.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9877404986349181,-0.041438612610154135,-0.03866679714092765,-0.14985811874091914,0.22155490674116707,104,6,27,77,0,18,18,2267,0.2946625496250551,0.8204778287649419,5282.072018945008,485.7118974041648,0,4.827893576934274,0.9888536251604869,,10000.0,122.59501365081958,False,-0.8901060102589506
f09ec4393cd7d4d7,breakout,15,12,0.0,0,both,3.0,6.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9305981974230746,-0.025326105524312914,-0.022744488955239613,-0.14919946907866977,0.17903929933034468,104,5,40,64,0,8,8,2024,0.31373517786561267,0.8610924528072346,6945.355773990004,486.00506024073724,0,4.281096927975872,0.9345020871059243,,10000.0,694.0180257692542,False,-0.7377545830694544
4ac4a38380e2cbe4,breakout,15,12,0.0,0,both,2.5,8.0,2.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9875993609711987,-0.041333102856473625,-0.03814198177716029,-0.14994748248531142,0.19283654766711678,104,7,29,75,0,20,20,2251,0.30697467792092403,0.8176266329397298,5450.872546480023,466.6009232320013,0,4.830906893823188,0.988637078600669,,10000.0,124.00639028801307,False,-0.8894730832344562
60bd5689e327f185,breakout,15,12,0.0,0,both,4.0,8.0,3.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.8985052352080425,-0.021757395161159376,-0.020062338635943994,-0.14160823696624047,0.15355103010356208,104,5,34,70,0,10,10,1922,0.3194588969823101,0.8558751494254826,6367.087794825019,436.89366725543704,0,3.474078745140739,0.9028780891516835,,10000.0,1014.947647919575,False,-0.6826590719212764
684005dd4f67636a,breakout,15,12,0.0,0,long,1.5,2.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9871746506464052,-0.04102263233566439,-0.037013967036923105,-0.1499502951926549,0.24443711086829212,104,9,35,69,0,6,6,1958,0.34269662921348315,0.8392065934209254,7299.594151799988,999.5547546640665,0,4.999963264142852,0.9887405267401684,,10000.0,128.25349353594817,False,-0.8875898349686867
db5e2161cbdfd1b9,breakout,15,12,0.0,0,long,2.5,4.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.870581889216139,-0.019468633671580138,-0.01554561559697777,-0.14989466307523525,0.2547728302712329,104,13,39,65,0,7,7,752,0.2127659574468085,0.8678506741595817,4447.1635054049975,2323.709356756399,0,4.578348813622089,0.9074840373076006,,10000.0,1294.1811078386106,False,-0.6415059578001749
6fcffe3190801cbc,breakout,15,12,0.0,0,long,3.0,6.0,0.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.5764579194178465,-0.00822657505443658,-0.004818700001471025,-0.1487203006217661,0.24262819417580483,104,12,41,63,0,8,8,540,0.2351851851851852,0.9133049253927618,4052.5592860950032,2520.1191980834215,0,2.5371712107237054,0.7054112495796175,,10000.0,4235.420805821535,False,-0.35015243534318374
fae925c1d160a8d9,breakout,15,12,0.0,0,long,2.5,8.0,2.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.7957070852729904,-0.015155145418377591,-0.012286138001904583,-0.14953103470480522,0.14801559059806313,104,10,43,61,0,8,8,828,0.29106280193236717,0.889270987946783,6263.694552404992,2470.2818703249113,0,4.578352961490302,0.8632140469599102,,10000.0,2042.9291472700959,False,-0.5492357754290105
45d0d22d0238e51f,breakout,15,12,0.0,0,long,4.0,8.0,3.0,72,1000.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.12534861876638337,-0.0012869585947291595,0.0010324093583209937,-0.12442317679394699,0.19664382325408303,104,13,45,59,0,5,5,430,0.2930232558139535,0.9805716098605148,3489.3726574150055,2175.5813802488688,0,2.330879279241927,0.46198936991690787,,10000.0,8746.513812336167,False,-0.06498576854468141
