session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-20,2948.0,1.0,365.0,362.4134345673654,365.6268722045899,357.2577641803162,367.4599914550781,1172.9047375869432,53.14694239435274,1119.7577951925905,100000.0,101119.75779519259,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,378.0,360.74801551819155,359.79802111816406,355.7160072335275,365.6700134277344,-359.09788321039207,54.47328036970849,-413.5711635801006,101119.75779519259,100706.1866316125,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,327.0,359.73038181086605,359.74194743041994,365.57069093496597,354.0799865722656,-3.7819575941226162,47.0534903323801,-50.83544792650272,100706.1866316125,100655.351183686,"within session, exact time unavailable from daily OHLC"
2021-10-18,2968.0,-1.0,425.0,371.84709608080277,372.72452389526364,376.2581607072036,367.6099853515625,-372.906821145871,63.288587697965646,-436.1954088438366,100655.351183686,100219.15577484216,"within session, exact time unavailable from daily OHLC"
2021-10-29,2977.0,-1.0,385.0,385.75333905102394,386.1872073486328,390.6307500105976,381.05999755859375,-167.0392945794086,59.43942207277358,-226.4787166521822,100219.15577484216,99992.67705818998,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,279.0,391.54528305210755,387.04257111816406,384.71258760475564,398.2799987792969,-1256.2566295702331,43.44520226270116,-1299.7018318329342,99992.67705818998,98692.97522635704,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,335.0,389.3065179397462,384.2131505432129,383.7560087144152,394.739990234375,-1706.2780778386445,51.825817788358265,-1758.1038956270029,98692.97522635704,96934.87133073003,"within session, exact time unavailable from daily OHLC"
2022-01-11,3027.0,-1.0,290.0,385.5060683036985,385.89717132568364,391.85715182573654,379.3599853515625,-113.41987637569218,44.741387898504165,-158.16126427419636,96934.87133073003,96776.71006645584,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,275.0,363.16395478744505,361.647657220459,356.45370675895316,369.7900085449219,-416.98183092116494,39.86463866043472,-456.84646958159965,96776.71006645584,96319.86359687425,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,268.0,352.67544696314167,351.619664440918,345.80582588928235,359.4700012207031,-282.94971595595007,37.7502179712576,-320.69993392720767,96319.86359687425,95999.16366294704,"within session, exact time unavailable from daily OHLC"
2022-01-24,3035.0,1.0,251.0,338.63500060673425,345.84082166137694,331.3030608202966,345.9100036621094,1808.6610847153136,34.36068627785918,1774.3003984374543,95999.16366294704,97773.4640613845,"within session, exact time unavailable from daily OHLC"
2022-01-26,3037.0,1.0,225.0,344.5879375190808,344.5010933227539,336.22861790947906,352.9100036621094,-19.539944173557444,31.009006387882565,-50.54895056144001,97773.4640613845,97722.91511082306,"within session, exact time unavailable from daily OHLC"
2022-01-27,3038.0,1.0,228.0,341.1821900228889,341.0317861022949,332.92697821483534,349.3999938964844,-34.29209389542916,31.10895731130838,-65.40105120673755,97722.91511082306,97657.51405961633,"within session, exact time unavailable from daily OHLC"
2022-01-31,3040.0,-1.0,245.0,360.6174895886896,363.1225977905274,368.2580961518484,353.20001220703125,-613.751509450261,35.46326428158163,-649.2147737318426,97657.51405961633,97008.29928588448,"within session, exact time unavailable from daily OHLC"
2022-02-10,3048.0,-1.0,295.0,365.584070160245,359.5918930114746,371.84650150813,359.5199890136719,1767.6922588872665,42.78538182713146,1724.906877060135,97008.29928588448,98733.20616294461,"within session, exact time unavailable from daily OHLC"
2022-02-11,3049.0,1.0,280.0,351.7747384002804,346.990585559082,345.04230045139707,358.42999267578125,-1339.5627955355576,39.130858141724296,-1378.6936536772819,98733.20616294461,97354.51250926733,"within session, exact time unavailable from daily OHLC"
2022-02-17,3053.0,1.0,286.0,346.32562241551017,345.38092220458987,339.83270735533097,352.739990234375,-270.18426032320656,39.565614352269726,-309.7498746754763,97354.51250926733,97044.76263459185,"within session, exact time unavailable from daily OHLC"
2022-02-18,3054.0,1.0,260.0,339.30611757813057,341.4417077636719,332.1412921538707,346.4100036621094,555.2534482407464,35.39888691777373,519.8545613229726,97044.76263459185,97564.61719591482,"within session, exact time unavailable from daily OHLC"
2022-02-23,3056.0,1.0,266.0,334.3373512142408,329.3541294250488,327.2942924585068,341.32000732421875,-1325.5369959250684,35.30838677001021,-1360.8453826950786,97564.61719591482,96203.77181321975,"within session, exact time unavailable from daily OHLC"
2022-03-07,3064.0,1.0,253.0,330.0236985470594,324.7950133544922,322.70568729309554,337.2900085449219,-1322.8573537194975,33.13382682221851,-1355.991180541716,96203.77181321975,94847.78063267803,"within session, exact time unavailable from daily OHLC"
2022-03-11,3068.0,1.0,256.0,327.2537117150764,324.33511389770507,320.1331547990261,334.32000732421875,-747.1610412470618,33.36134787137441,-780.5223891184362,94847.78063267803,94067.25824355958,"within session, exact time unavailable from daily OHLC"
2022-03-16,3071.0,-1.0,242.0,339.43224520878937,340.3880713256836,346.91056711138634,332.1700134277344,-231.30992028840353,32.9033033202685,-264.213223608672,94067.25824355958,93803.0450199509,"within session, exact time unavailable from daily OHLC"
