session_date,row_index,side,quantity_shares,entry,exit,stop,target,gross_pnl,fees,net_pnl,equity_before,equity_after,entry_time_precision
2021-09-20,2948.0,1.0,391.0,362.3409663740906,365.7000122070313,357.2577641803162,367.4599914550781,1313.3869206798115,0.0,1313.3869206798115,100000.0,101313.38692067981,"within session, exact time unavailable from daily OHLC"
2021-09-28,2954.0,1.0,406.0,360.67588034212315,359.8699951171875,355.7160072335275,365.6700134277344,-327.1894013238741,0.0,-327.1894013238741,101313.38692067981,100986.19751935593,"within session, exact time unavailable from daily OHLC"
2021-10-06,2960.0,-1.0,348.0,359.8023422793219,359.6700134277344,365.57069093496597,354.0799865722656,46.05044035246556,0.0,46.05044035246556,100986.19751935593,101032.2479597084,"within session, exact time unavailable from daily OHLC"
2021-10-18,2968.0,-1.0,463.0,371.92148037687815,372.6499938964844,376.2581607072036,367.6099853515625,-337.3017595776818,0.0,-337.3017595776818,101032.2479597084,100694.94620013073,"within session, exact time unavailable from daily OHLC"
2021-10-29,2977.0,-1.0,417.0,385.83050515205434,386.1099853515625,390.6307500105976,381.05999755859375,-116.54324319490149,0.0,-116.54324319490149,100694.94620013073,100578.40295693582,"within session, exact time unavailable from daily OHLC"
2021-12-01,2999.0,1.0,296.0,391.4669896541767,387.1199951171875,384.71258760475564,398.2799987792969,-1286.7103829488033,0.0,-1286.7103829488033,100578.40295693582,99291.69257398702,"within session, exact time unavailable from daily OHLC"
2022-01-05,3023.0,1.0,361.0,389.22867220530514,384.2900085449219,383.7560087144152,394.739990234375,-1782.8575813983605,0.0,-1782.8575813983605,99291.69257398702,97508.83499258866,"within session, exact time unavailable from daily OHLC"
2022-01-11,3027.0,-1.0,309.0,385.58318494068664,385.8200073242188,391.85715182573654,379.3599853515625,-73.17811651144098,0.0,-73.17811651144098,97508.83499258866,97435.65687607722,"within session, exact time unavailable from daily OHLC"
2022-01-20,3033.0,1.0,292.0,363.09133652014106,361.7200012207031,356.45370675895316,369.7900085449219,-400.42990743587575,0.0,-400.42990743587575,97435.65687607722,97035.22696864135,"within session, exact time unavailable from daily OHLC"
2022-01-21,3034.0,1.0,284.0,352.6049259779461,351.69000244140625,345.80582588928235,359.4700012207031,-259.8382843773161,0.0,-259.8382843773161,97035.22696864135,96775.38868426403,"within session, exact time unavailable from daily OHLC"
