trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,initial_margin_30x,allocated_collateral,reason,exit_at_open,missing_mark_minutes,signal_row,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,hold_hours,overnight,reason_text,target_price_R,net_realized_R,daily_iv_available_utc,weekly_iv_available_utc,signal_upper_wall,signal_lower_wall,additional_collateral
1,886560.0,890880.0,-1.0,0.05,46631.200000000004,45450.600000000006,47574.3,41915.700000000004,1.1657800000000003,1.136265,-2.1021927391559974,59.02999999999993,58.830147739155926,10000.0,10058.830147739156,0.23315600000000003,77.71866666666668,99.61509999999993,3.0,1.0,0.0,32.0,2021-09-07 16:00:00+00:00,2021-09-10 16:00:00+00:00,2021-09-10 16:00:00+00:00,72.0,True,max_hold,5.000000000000008,1.2475908756050476,2021-09-07 00:01:00+00:00,2021-09-06 00:01:00+00:00,57008.73113936917,47066.394893534736,21.89643333333325
2,905760.0,907038.0,-1.0,0.07100000000000001,43018.0,39785.4,43666.100000000006,39777.4,1.5271390000000002,1.4123817,-0.6131271030000001,229.51459999999992,227.18820640299992,10058.830147739156,10286.018354142157,0.3036414727299562,101.80926666666667,114.73635500000043,2.0,0.0,0.0,36.0,2021-09-21 00:00:00+00:00,2021-09-21 21:18:00+00:00,2021-09-21 21:19:00+00:00,21.3,False,target,5.000154297176315,4.937253345162738,2021-09-20 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,12.927088333333757
3,908280.0,908282.0,-1.0,0.09,43104.5,43628.0,43619.200000000004,40530.9,1.9397024999999999,1.96326,0.0,-47.114999999999995,-51.017962499999996,10286.018354142157,10235.000391642157,0.3771532255177993,129.3135,133.6096125000004,1.0,0.0,0.0,39.0,2021-09-22 18:00:00+00:00,2021-09-22 18:02:00+00:00,2021-09-22 18:03:00+00:00,0.03333333333333333,False,stop,5.000194287934674,-1.1013527297454735,2021-09-22 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,4.29611250000039
4,908520.0,908613.0,-1.0,0.113,43219.0,43628.0,43619.200000000004,41217.9,2.4418735000000003,2.464982,0.0,-46.217,-51.1238555,10235.000391642157,10183.876536142157,0.4771613886784059,162.79156666666668,162.79156666666668,1.0,0.0,0.0,40.0,2021-09-22 22:00:00+00:00,2021-09-22 23:33:00+00:00,2021-09-22 23:34:00+00:00,1.55,False,stop,5.00024987506241,-1.1304935032483634,2021-09-22 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,0.0
5,908700.0,908752.0,-1.0,0.095,43171.0,43659.600000000006,43650.8,40771.9,2.0506225,2.073831,0.0,-46.417000000000556,-50.54145350000056,10183.876536142157,10133.335082642156,0.4027194345340746,136.70816666666667,137.85901250000026,1.0,0.0,0.0,41.0,2021-09-23 01:00:00+00:00,2021-09-23 01:52:00+00:00,2021-09-23 01:53:00+00:00,0.8666666666666667,False,stop,5.000208420175039,-1.1088272196748699,2021-09-23 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,1.150845833333591
6,910680.0,913549.0,-1.0,0.037,42348.5,43671.100000000006,43662.3,35779.4,0.7834472499999999,0.8079153500000001,-0.6574478600000702,-48.93620000000021,-49.87011474000015,10133.335082642156,10083.464967902155,0.15462772001727287,52.229816666666665,83.86572625000011,1.0,0.0,0.0,42.0,2021-09-24 10:00:00+00:00,2021-09-26 09:49:00+00:00,2021-09-26 09:50:00+00:00,47.81666666666667,True,stop,5.000076115085998,-1.0259102899367636,2021-09-24 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,31.635909583333444
7,913980.0,914189.0,-1.0,0.1,43190.8,43646.600000000006,43637.8,40955.8,2.1595400000000007,2.1823300000000003,0.0,-45.5800000000003,-49.9218700000003,10083.464967902155,10033.543097902155,0.4283329206526293,143.96933333333337,143.96933333333334,1.0,0.0,0.0,43.0,2021-09-26 17:00:00+00:00,2021-09-26 20:29:00+00:00,2021-09-26 20:30:00+00:00,3.4833333333333334,False,stop,5.0,-1.116820357941841,2021-09-26 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,-2.842170943040401e-14
8,914340.0,914450.0,-1.0,0.061,42878.9,43646.600000000006,43637.8,39084.3,1.3078064500000002,1.3312213000000002,-0.263279370088167,-46.829700000000265,-49.205448379912106,10033.543097902155,9984.337649522242,0.2606868654948899,87.18709666666668,105.14419025000008,1.0,0.0,0.0,44.0,2021-09-26 23:00:00+00:00,2021-09-27 00:50:00+00:00,2021-09-27 00:51:00+00:00,1.8333333333333333,True,stop,5.000131769666611,-1.0629156604989536,2021-09-26 00:01:00+00:00,2021-09-20 00:01:00+00:00,51642.88893327854,43243.427873164976,17.957093583333403
9,920880.0,921043.0,1.0,0.067,47491.8,46800.600000000006,46810.0,50900.9,1.5909753000000004,1.5678201000000005,0.0,-46.31039999999981,-49.46919539999981,9984.337649522242,9934.868454122243,0.31869421004128995,106.06502000000002,117.2744885000002,1.0,0.0,0.0,45.0,2021-10-01 12:00:00+00:00,2021-10-01 14:43:00+00:00,2021-10-01 14:44:00+00:00,2.716666666666667,False,stop,5.000146670577859,-1.0829366383103463,2021-10-01 00:01:00+00:00,2021-09-27 00:01:00+00:00,47225.68452890573,39426.05636262108,11.209468500000185
10,921120.0,925440.0,1.0,0.083,47349.5,47738.200000000004,46810.0,50047.0,1.9650042500000002,1.9811353000000005,3.3620311625298878,32.262100000000366,24.953929287470476,9934.868454122243,9959.822383409713,0.39557730614634706,131.00028333333336,133.20369125,3.0,1.0,0.0,46.0,2021-10-01 16:00:00+00:00,2021-10-04 16:00:00+00:00,2021-10-04 16:00:00+00:00,72.0,True,max_hold,5.0,0.5572747923103828,2021-10-01 00:01:00+00:00,2021-09-27 00:01:00+00:00,47225.68452890573,39426.05636262108,2.2034079166666345
