start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,10358.927715656122,0.0358927715656121
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,10358.927715656122,10533.244287439415,0.016827665620239518
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,10533.244287439415,9155.711386978322,-0.1307795454913886
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,9155.711386978322,8998.669567878937,-0.017152333932537234
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,8998.669567878937,9641.377853164902,0.07142258979928928
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,9641.377853164902,10544.546615878458,0.0936763164423724
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,10544.546615878458,10637.216860885057,0.008788452304535399
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,10637.216860885057,10631.937074397149,-0.0004963503665440516
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,10631.937074397149,10631.937074397149,0.0
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,10631.937074397149,11039.23014784571,0.03830845410375572
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,11039.23014784571,9360.48121232464,-0.15207119636405775
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,9360.48121232464,9016.678254361716,-0.036729196946653775
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,9016.678254361716,9297.296456684102,0.03112212661981606
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,9297.296456684102,10058.801519423949,0.08190607520021342
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,10058.801519423949,10146.124743019198,0.008681275142632394
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,10146.124743019198,11168.155377125691,0.10073113232810171
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,11168.155377125691,11249.843062396025,0.007314339970380779
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,11249.843062396025,10045.567504736617,-0.10704820955990457
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,10045.567504736617,10425.49100491075,0.037820013652289264
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,10425.49100491075,10216.642053864267,-0.02003252901451913
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,10216.642053864267,9501.68179782008,-0.0699799652640043
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,9501.68179782008,9410.326949213151,-0.009614597768143218
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,9410.326949213151,8458.288463460656,-0.10116954393726996
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,8458.288463460656,8019.089132397016,-0.05192531952072299
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,8019.089132397016,7241.62784473333,-0.09695132138172069
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,7241.62784473333,7141.130144903352,-0.013877777481076659
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,7141.130144903352,7045.995641138622,-0.013322051528864454
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,7045.995641138622,6747.920598911181,-0.042304176358995416
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,6747.920598911181,6549.624769325322,-0.029386212638283782
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,6549.624769325322,6510.178528226033,-0.006022671906951382
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,6510.178528226033,6273.067845984762,-0.036421533021442576
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,6273.067845984762,5804.5256374346845,-0.07469107939745623
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,5804.5256374346845,5786.965579836443,-0.0030252355997866243
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,5786.965579836443,5965.929686593886,0.030925379508219164
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,5965.929686593886,5625.675526442972,-0.05703288138234397
