start_utc,end_exclusive_utc,return,complete_period
2021-09-01 00:00:00+00:00,2021-09-06 00:00:00+00:00,0.03563598427039283,False
2021-09-06 00:00:00+00:00,2021-09-13 00:00:00+00:00,-0.04149671254133336,True
2021-09-13 00:00:00+00:00,2021-09-20 00:00:00+00:00,-0.015611119039693477,True
2021-09-20 00:00:00+00:00,2021-09-27 00:00:00+00:00,0.04624991612381035,True
2021-09-27 00:00:00+00:00,2021-10-04 00:00:00+00:00,0.0026687818164783383,True
2021-10-04 00:00:00+00:00,2021-10-11 00:00:00+00:00,-0.027503636945267806,True
2021-10-11 00:00:00+00:00,2021-10-18 00:00:00+00:00,-0.038413020054569924,True
2021-10-18 00:00:00+00:00,2021-10-25 00:00:00+00:00,0.006873245386203264,True
2021-10-25 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.04259415826375479,True
2021-11-01 00:00:00+00:00,2021-11-08 00:00:00+00:00,0.0218422819949593,True
2021-11-08 00:00:00+00:00,2021-11-15 00:00:00+00:00,-0.012957164464749149,True
2021-11-15 00:00:00+00:00,2021-11-22 00:00:00+00:00,0.00048048485408491715,True
2021-11-22 00:00:00+00:00,2021-11-29 00:00:00+00:00,-0.06744042461538002,True
2021-11-29 00:00:00+00:00,2021-12-06 00:00:00+00:00,0.02423221951531085,True
2021-12-06 00:00:00+00:00,2021-12-13 00:00:00+00:00,0.028742427972819895,True
2021-12-13 00:00:00+00:00,2021-12-20 00:00:00+00:00,0.008387638427969968,True
2021-12-20 00:00:00+00:00,2021-12-27 00:00:00+00:00,-0.01803544499260623,True
2021-12-27 00:00:00+00:00,2022-01-03 00:00:00+00:00,-0.02637164630318145,True
2022-01-03 00:00:00+00:00,2022-01-10 00:00:00+00:00,0.06392251703190244,True
2022-01-10 00:00:00+00:00,2022-01-17 00:00:00+00:00,-0.014422351572763614,True
2022-01-17 00:00:00+00:00,2022-01-24 00:00:00+00:00,-0.022421053030187932,True
2022-01-24 00:00:00+00:00,2022-01-31 00:00:00+00:00,-0.023860104247712677,True
2022-01-31 00:00:00+00:00,2022-02-07 00:00:00+00:00,0.014209172877463816,True
2022-02-07 00:00:00+00:00,2022-02-14 00:00:00+00:00,-0.007414130602586666,True
2022-02-14 00:00:00+00:00,2022-02-21 00:00:00+00:00,0.006426107196216391,True
2022-02-21 00:00:00+00:00,2022-02-28 00:00:00+00:00,-0.04830264342601609,True
2022-02-28 00:00:00+00:00,2022-03-07 00:00:00+00:00,-0.04833794835734906,True
2022-03-07 00:00:00+00:00,2022-03-14 00:00:00+00:00,0.008169527660261133,True
2022-03-14 00:00:00+00:00,2022-03-21 00:00:00+00:00,0.013255228019323884,True
2022-03-21 00:00:00+00:00,2022-03-28 00:00:00+00:00,0.06836924130466526,True
2022-03-28 00:00:00+00:00,2022-04-04 00:00:00+00:00,0.05690296329583777,True
2022-04-04 00:00:00+00:00,2022-04-11 00:00:00+00:00,-0.044963026602050093,True
2022-04-11 00:00:00+00:00,2022-04-18 00:00:00+00:00,0.013858630946451012,True
2022-04-18 00:00:00+00:00,2022-04-25 00:00:00+00:00,0.0469226467853916,True
2022-04-25 00:00:00+00:00,2022-05-02 00:00:00+00:00,0.02401957265982646,True
2022-05-02 00:00:00+00:00,2022-05-09 00:00:00+00:00,0.027152047604612095,True
2022-05-09 00:00:00+00:00,2022-05-16 00:00:00+00:00,-0.08207632539723031,True
2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,-0.025253929221721316,True
2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,0.0009156234050444745,True
2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,-0.03212176141011569,True
2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,0.05535585084191563,True
2022-06-13 00:00:00+00:00,2022-06-20 00:00:00+00:00,0.06514356733257975,True
2022-06-20 00:00:00+00:00,2022-06-27 00:00:00+00:00,0.026592967513991095,True
2022-06-27 00:00:00+00:00,2022-07-04 00:00:00+00:00,-0.05414127435535376,True
2022-07-04 00:00:00+00:00,2022-07-11 00:00:00+00:00,-0.036212721576250106,True
2022-07-11 00:00:00+00:00,2022-07-18 00:00:00+00:00,-0.04838868420328424,True
2022-07-18 00:00:00+00:00,2022-07-25 00:00:00+00:00,0.0151363916806726,True
2022-07-25 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.009182147174502386,True
2022-08-01 00:00:00+00:00,2022-08-08 00:00:00+00:00,-0.04378096744103044,True
2022-08-08 00:00:00+00:00,2022-08-15 00:00:00+00:00,0.03509938919482436,True
2022-08-15 00:00:00+00:00,2022-08-22 00:00:00+00:00,-0.007009689893013427,True
2022-08-22 00:00:00+00:00,2022-08-29 00:00:00+00:00,0.014866819268179787,True
2022-08-29 00:00:00+00:00,2022-09-05 00:00:00+00:00,-0.04096483165632603,True
2022-09-05 00:00:00+00:00,2022-09-12 00:00:00+00:00,0.0463992969323086,True
2022-09-12 00:00:00+00:00,2022-09-19 00:00:00+00:00,-0.016785093363385073,True
2022-09-19 00:00:00+00:00,2022-09-26 00:00:00+00:00,-0.02861863938878051,True
2022-09-26 00:00:00+00:00,2022-10-03 00:00:00+00:00,-0.03231366807366509,True
2022-10-03 00:00:00+00:00,2022-10-10 00:00:00+00:00,-0.03964526162817872,True
2022-10-10 00:00:00+00:00,2022-10-17 00:00:00+00:00,-0.008436744892273196,True
2022-10-17 00:00:00+00:00,2022-10-24 00:00:00+00:00,-0.012262032992743088,True
2022-10-24 00:00:00+00:00,2022-10-31 00:00:00+00:00,0.032001562201100064,True
2022-10-31 00:00:00+00:00,2022-11-07 00:00:00+00:00,-0.03172001162009852,True
2022-11-07 00:00:00+00:00,2022-11-14 00:00:00+00:00,0.04691342035028967,True
2022-11-14 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.008789395502676767,True
2022-11-21 00:00:00+00:00,2022-11-28 00:00:00+00:00,-0.014930077100319794,True
2022-11-28 00:00:00+00:00,2022-12-05 00:00:00+00:00,0.019915922919427453,True
2022-12-05 00:00:00+00:00,2022-12-12 00:00:00+00:00,-0.05402126771081339,True
2022-12-12 00:00:00+00:00,2022-12-19 00:00:00+00:00,0.0010574622507995013,True
2022-12-19 00:00:00+00:00,2022-12-26 00:00:00+00:00,-0.019668739130945356,True
2022-12-26 00:00:00+00:00,2023-01-02 00:00:00+00:00,-0.004652765726975483,True
2023-01-02 00:00:00+00:00,2023-01-09 00:00:00+00:00,0.022079975036242594,True
2023-01-09 00:00:00+00:00,2023-01-16 00:00:00+00:00,0.10771080065669003,True
2023-01-16 00:00:00+00:00,2023-01-23 00:00:00+00:00,0.005815244799010522,True
2023-01-23 00:00:00+00:00,2023-01-30 00:00:00+00:00,-0.05890585267924864,True
2023-01-30 00:00:00+00:00,2023-02-06 00:00:00+00:00,-0.0074324701763278656,True
2023-02-06 00:00:00+00:00,2023-02-13 00:00:00+00:00,0.010615172019120322,True
2023-02-13 00:00:00+00:00,2023-02-20 00:00:00+00:00,0.011809084526751779,True
2023-02-20 00:00:00+00:00,2023-02-27 00:00:00+00:00,-0.07118006863403192,True
2023-02-27 00:00:00+00:00,2023-03-06 00:00:00+00:00,0.003591204025231942,True
2023-03-06 00:00:00+00:00,2023-03-13 00:00:00+00:00,0.006539027720432022,True
2023-03-13 00:00:00+00:00,2023-03-20 00:00:00+00:00,0.05386715428243205,True
2023-03-20 00:00:00+00:00,2023-03-27 00:00:00+00:00,-0.026741481373146803,True
2023-03-27 00:00:00+00:00,2023-04-03 00:00:00+00:00,-0.02939878370329785,True
2023-04-03 00:00:00+00:00,2023-04-10 00:00:00+00:00,0.024730553838412828,True
2023-04-10 00:00:00+00:00,2023-04-17 00:00:00+00:00,0.06339727366734693,True
2023-04-17 00:00:00+00:00,2023-04-24 00:00:00+00:00,-0.010727299529648127,True
