boundary_utc,equity
2021-11-15 00:00:00+00:00,10000.0
2021-11-16 00:00:00+00:00,10000.0
2021-11-17 00:00:00+00:00,9995.993241505
2021-11-18 00:00:00+00:00,9920.309952674648
2021-11-19 00:00:00+00:00,9872.144095359927
2021-11-20 00:00:00+00:00,9852.867669210267
2021-11-21 00:00:00+00:00,9852.867669210267
2021-11-22 00:00:00+00:00,9852.867669210267
2021-11-23 00:00:00+00:00,9852.867669210267
2021-11-24 00:00:00+00:00,9852.867669210267
2021-11-25 00:00:00+00:00,9852.867669210267
2021-11-26 00:00:00+00:00,9852.867669210267
2021-11-27 00:00:00+00:00,9852.867669210267
2021-11-28 00:00:00+00:00,9852.867669210267
2021-11-29 00:00:00+00:00,9852.867669210267
2021-11-30 00:00:00+00:00,9852.867669210267
2021-12-01 00:00:00+00:00,9852.867669210267
2021-12-02 00:00:00+00:00,9852.867669210267
2021-12-03 00:00:00+00:00,9852.867669210267
2021-12-04 00:00:00+00:00,9852.867669210267
2021-12-05 00:00:00+00:00,9803.630855010268
2021-12-06 00:00:00+00:00,9803.630855010268
2021-12-07 00:00:00+00:00,9803.630855010268
2021-12-08 00:00:00+00:00,9803.630855010268
2021-12-09 00:00:00+00:00,9803.630855010268
2021-12-10 00:00:00+00:00,9803.630855010268
2021-12-11 00:00:00+00:00,9803.630855010268
2021-12-12 00:00:00+00:00,9803.630855010268
2021-12-13 00:00:00+00:00,9803.630855010268
2021-12-14 00:00:00+00:00,9803.630855010268
2021-12-15 00:00:00+00:00,9803.630855010268
2021-12-16 00:00:00+00:00,9803.630855010268
2021-12-17 00:00:00+00:00,9803.630855010268
2021-12-18 00:00:00+00:00,9803.630855010268
2021-12-19 00:00:00+00:00,9803.630855010268
2021-12-20 00:00:00+00:00,9803.630855010268
2021-12-21 00:00:00+00:00,9803.630855010268
2021-12-22 00:00:00+00:00,9803.630855010268
2021-12-23 00:00:00+00:00,9803.630855010268
2021-12-24 00:00:00+00:00,9803.630855010268
2021-12-25 00:00:00+00:00,9803.630855010268
2021-12-26 00:00:00+00:00,9803.630855010268
2021-12-27 00:00:00+00:00,9803.630855010268
2021-12-28 00:00:00+00:00,9803.630855010268
2021-12-29 00:00:00+00:00,9754.647081530267
2021-12-30 00:00:00+00:00,9754.647081530267
2021-12-31 00:00:00+00:00,9754.647081530267
2022-01-01 00:00:00+00:00,9754.647081530267
2022-01-02 00:00:00+00:00,9754.647081530267
2022-01-03 00:00:00+00:00,9754.647081530267
2022-01-04 00:00:00+00:00,9754.647081530267
2022-01-05 00:00:00+00:00,9754.647081530267
2022-01-06 00:00:00+00:00,9792.351371495268
2022-01-07 00:00:00+00:00,9879.4424539326
2022-01-08 00:00:00+00:00,10146.762750499802
2022-01-09 00:00:00+00:00,10096.109872449802
2022-01-10 00:00:00+00:00,10096.109872449802
2022-01-11 00:00:00+00:00,10045.699765867492
2022-01-12 00:00:00+00:00,10045.699765867492
2022-01-13 00:00:00+00:00,10045.699765867492
2022-01-14 00:00:00+00:00,10045.699765867492
2022-01-15 00:00:00+00:00,10045.699765867492
2022-01-16 00:00:00+00:00,10045.699765867492
2022-01-17 00:00:00+00:00,10045.699765867492
2022-01-18 00:00:00+00:00,10018.676771946182
2022-01-19 00:00:00+00:00,9995.852786306925
2022-01-20 00:00:00+00:00,9995.852786306925
2022-01-21 00:00:00+00:00,9995.852786306925
2022-01-22 00:00:00+00:00,9945.897855466925
2022-01-23 00:00:00+00:00,9846.744297326923
2022-01-24 00:00:00+00:00,9846.744297326923
2022-01-25 00:00:00+00:00,9797.690066779205
2022-01-26 00:00:00+00:00,9797.690066779205
2022-01-27 00:00:00+00:00,9748.712836939205
2022-01-28 00:00:00+00:00,9748.712836939205
2022-01-29 00:00:00+00:00,9748.712836939205
2022-01-30 00:00:00+00:00,9748.712836939205
2022-01-31 00:00:00+00:00,9748.712836939205
2022-02-01 00:00:00+00:00,9748.712836939205
2022-02-02 00:00:00+00:00,9748.712836939205
2022-02-03 00:00:00+00:00,9748.712836939205
2022-02-04 00:00:00+00:00,9748.712836939205
2022-02-05 00:00:00+00:00,9892.530989531328
2022-02-06 00:00:00+00:00,9909.407032651683
2022-02-07 00:00:00+00:00,9945.324958567504
2022-02-08 00:00:00+00:00,9972.706988703627
2022-02-09 00:00:00+00:00,9972.706988703627
2022-02-10 00:00:00+00:00,9972.706988703627
2022-02-11 00:00:00+00:00,9972.706988703627
2022-02-12 00:00:00+00:00,9972.706988703627
2022-02-13 00:00:00+00:00,9972.706988703627
2022-02-14 00:00:00+00:00,9972.706988703627
2022-02-15 00:00:00+00:00,9972.706988703627
2022-02-16 00:00:00+00:00,9972.706988703627
2022-02-17 00:00:00+00:00,9972.706988703627
2022-02-18 00:00:00+00:00,9972.706988703627
2022-02-19 00:00:00+00:00,9972.706988703627
2022-02-20 00:00:00+00:00,9972.706988703627
2022-02-21 00:00:00+00:00,9873.353017332258
2022-02-22 00:00:00+00:00,9824.006780697258
2022-02-23 00:00:00+00:00,9824.006780697258
2022-02-24 00:00:00+00:00,9824.006780697258
2022-02-25 00:00:00+00:00,9774.796992022804
2022-02-26 00:00:00+00:00,9774.796992022804
2022-02-27 00:00:00+00:00,9774.796992022804
2022-02-28 00:00:00+00:00,9774.796992022804
2022-03-01 00:00:00+00:00,9774.796992022804
2022-03-02 00:00:00+00:00,9774.796992022804
2022-03-03 00:00:00+00:00,9774.796992022804
2022-03-04 00:00:00+00:00,9774.796992022804
2022-03-05 00:00:00+00:00,9774.796992022804
2022-03-06 00:00:00+00:00,9774.796992022804
2022-03-07 00:00:00+00:00,9774.796992022804
2022-03-08 00:00:00+00:00,9774.796992022804
2022-03-09 00:00:00+00:00,9774.796992022804
2022-03-10 00:00:00+00:00,9750.254421523436
2022-03-11 00:00:00+00:00,9675.648723954435
2022-03-12 00:00:00+00:00,9675.648723954435
2022-03-13 00:00:00+00:00,9675.648723954435
2022-03-14 00:00:00+00:00,9675.648723954435
2022-03-15 00:00:00+00:00,9675.648723954435
2022-03-16 00:00:00+00:00,9675.648723954435
2022-03-17 00:00:00+00:00,9705.947313747136
2022-03-18 00:00:00+00:00,9773.767454573772
2022-03-19 00:00:00+00:00,9788.96743299741
2022-03-20 00:00:00+00:00,9788.96743299741
2022-03-21 00:00:00+00:00,9788.96743299741
2022-03-22 00:00:00+00:00,9788.96743299741
2022-03-23 00:00:00+00:00,9740.02784983241
2022-03-24 00:00:00+00:00,9740.02784983241
2022-03-25 00:00:00+00:00,9740.02784983241
2022-03-26 00:00:00+00:00,9740.02784983241
2022-03-27 00:00:00+00:00,9740.02784983241
2022-03-28 00:00:00+00:00,9748.849028571169
2022-03-29 00:00:00+00:00,9945.277872026056
2022-03-30 00:00:00+00:00,9945.277872026056
2022-03-31 00:00:00+00:00,9945.277872026056
2022-04-01 00:00:00+00:00,9945.277872026056
2022-04-02 00:00:00+00:00,9895.117908106055
2022-04-03 00:00:00+00:00,9895.117908106055
2022-04-04 00:00:00+00:00,9895.117908106055
2022-04-05 00:00:00+00:00,9895.117908106055
2022-04-06 00:00:00+00:00,9895.117908106055
2022-04-07 00:00:00+00:00,9980.114178234155
2022-04-08 00:00:00+00:00,9910.302545251334
2022-04-09 00:00:00+00:00,9845.657271769775
2022-04-10 00:00:00+00:00,9845.657271769775
2022-04-11 00:00:00+00:00,9845.657271769775
2022-04-12 00:00:00+00:00,9928.843627263957
2022-04-13 00:00:00+00:00,9870.316847071519
2022-04-14 00:00:00+00:00,9795.254592353567
2022-04-15 00:00:00+00:00,9795.254592353567
2022-04-16 00:00:00+00:00,9795.254592353567
2022-04-17 00:00:00+00:00,9795.254592353567
2022-04-18 00:00:00+00:00,9795.254592353567
2022-04-19 00:00:00+00:00,9795.254592353567
2022-04-20 00:00:00+00:00,9795.254592353567
2022-04-21 00:00:00+00:00,9795.254592353567
2022-04-22 00:00:00+00:00,9795.254592353567
2022-04-23 00:00:00+00:00,9795.254592353567
2022-04-24 00:00:00+00:00,9795.254592353567
2022-04-25 00:00:00+00:00,9795.254592353567
2022-04-26 00:00:00+00:00,9795.254592353567
2022-04-27 00:00:00+00:00,9795.254592353567
2022-04-28 00:00:00+00:00,9795.254592353567
2022-04-29 00:00:00+00:00,9795.254592353567
2022-04-30 00:00:00+00:00,9795.254592353567
2022-05-01 00:00:00+00:00,9795.254592353567
2022-05-02 00:00:00+00:00,9795.254592353567
2022-05-03 00:00:00+00:00,9795.254592353567
