symbol,name,net_return,cagr,average_annual_return,trades,win_rate,worst_week,conservative_intrabar_drawdown,max_drawdown_adverse_daily_path,longest_losing_streak,positive_anniversary_years,historical_65pct_cagr_gate,selection,path
QQQ,UNVERIFIED_20X_SENSITIVITY,-0.17900609001655843,-0.03868439249195199,-0.03824190191821468,168,0.40476190476190477,,,0.19403401584804192,,0.0,False,sensitivity_not_new_validated_strategy,results/QQQ/UNVERIFIED_20X_SENSITIVITY/METRICS.json
SPY,COST_DOUBLE,-0.2583155395251996,-0.05802187977521378,-0.057418547075982394,145,0.4,,,0.27533238005670824,,0.0,False,sensitivity_not_new_validated_strategy,results/SPY/COST_DOUBLE/METRICS.json
SPY,FINALIST_2c410f3d28aae56d,-0.10165214769896425,-0.0212138323758313,-0.021034463748023334,145,0.43448275862068964,,,0.12014617201985256,,0.0,False,fixed_finalist_diagnostic,results/SPY/FINALIST_2c410f3d28aae56d/METRICS.json
SPY,FINALIST_7e61be4aa9e852b1,-0.15374761849410323,-0.032840074030902944,-0.03208680532830064,146,0.4589041095890411,,,0.17781985075130635,,1.0,False,fixed_finalist_diagnostic,results/SPY/FINALIST_7e61be4aa9e852b1/METRICS.json
SPY,FINALIST_9aae87b4033dc510,-0.19551255413324198,-0.042581852258188335,-0.041886338779826414,145,0.43448275862068964,,,0.2280264692417534,,0.0,False,fixed_finalist_diagnostic,results/SPY/FINALIST_9aae87b4033dc510/METRICS.json
SPY,FINALIST_e5d724807b6ed7cc,-0.07945591478858094,-0.01642364118577655,-0.016180028425529215,131,0.45038167938931295,,,0.14460969057631812,,1.0,False,fixed_finalist_diagnostic,results/SPY/FINALIST_e5d724807b6ed7cc/METRICS.json
SPY,FINALIST_f0341ffcd4ad52a3,-0.07989026133053423,-0.016516487008934932,-0.016271705264820514,131,0.45038167938931295,,,0.14467293234335288,,1.0,False,fixed_finalist_diagnostic,results/SPY/FINALIST_f0341ffcd4ad52a3/METRICS.json
SPY,NO_COST,-0.12166312423570347,-0.0256142768284342,-0.02479364357141267,145,0.4689655172413793,,,0.18047059814900324,,2.0,False,sensitivity_not_new_validated_strategy,results/SPY/NO_COST/METRICS.json
SPY,PRIMARY_64f43c44e5193283,-0.19589594347039874,-0.04267313438463227,-0.04197907184553675,145,0.43448275862068964,,,0.22802450823701248,,0.0,False,validation_selected,results/SPY/PRIMARY_64f43c44e5193283/METRICS.json
SPY,UNVERIFIED_20X_SENSITIVITY,-0.19589594347039874,-0.04267313438463227,-0.04197907184553675,145,0.43448275862068964,,,0.22802450823701248,,0.0,False,sensitivity_not_new_validated_strategy,results/SPY/UNVERIFIED_20X_SENSITIVITY/METRICS.json
XRPUSDT,RV_PROXY_ONLY,-0.5408619229261319,-0.1441832268625819,-0.14166782032286188,601,0.28618968386023297,-0.07772935379774382,0.5631272731272521,,6.0,0.0,False,causal_26week_training_13week_selection; exposed_research_calendar,results/XRPUSDT/ADAPTIVE/RV_PROXY_ONLY/METRICS.json
XRPUSDT,RV_PROXY_ONLY_250W,-0.508599053292554,-0.1378167026458732,,517,0.27852998065764023,-0.07773158580583273,0.5338024803005301,,6.0,,False,fixed-before-evaluation,results/XRPUSDT/ADAPTIVE/RV_PROXY_ONLY_250W/METRICS.json
XRPUSDT,RV_PROXY_ONLY_NO_FEES_NO_SLIP,-0.12037914807501893,-0.025329533537579496,-0.02300426238785589,595,0.292436974789916,-0.07626416730593932,0.2979029274268471,,5.0,2.0,False,fixed_sensitivity_not_reselected,results/XRPUSDT/ADAPTIVE/RV_PROXY_ONLY_NO_FEES_NO_SLIP/METRICS.json
XRPUSDT,RV_PROXY_ONLY_RISK_0.5PCT,-0.3299967153169878,-0.0769795177644993,-0.07609167336983677,601,0.28618968386023297,-0.03980857129408788,0.34412087663408186,,6.0,0.0,False,fixed_sensitivity_not_reselected,results/XRPUSDT/ADAPTIVE/RV_PROXY_ONLY_RISK_0.5PCT/METRICS.json
XRPUSDT,RV_PROXY_ONLY_RISK_2PCT,-0.7353053135138166,-0.23345861139193902,-0.2275391256001845,596,0.28187919463087246,-0.07996600499961326,0.7582051143072412,,6.0,0.0,False,fixed_sensitivity_not_reselected,results/XRPUSDT/ADAPTIVE/RV_PROXY_ONLY_RISK_2PCT/METRICS.json
XRPUSDT,FINALIST_0c996cccd422af45_risk0.02,-0.9174107784236892,-0.39276126616438356,-0.3677895606907101,879,0.23777019340159272,-0.07997739418820393,0.9374146094542165,,12.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_0c996cccd422af45_risk0.02/METRICS.json
XRPUSDT,FINALIST_0d1bb8d6ef72eb58_risk0.01,-0.29923895202074435,-0.06865540964796912,-0.06705090864266698,390,0.3564102564102564,-0.061178845618624966,0.3575060752176351,,5.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_0d1bb8d6ef72eb58_risk0.01/METRICS.json
XRPUSDT,FINALIST_0d1bb8d6ef72eb58_risk0.02,-0.4459695755616041,-0.11141136635273241,-0.10794853318159962,389,0.35732647814910024,-0.07633087295863461,0.5359804288740482,,4.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_0d1bb8d6ef72eb58_risk0.02/METRICS.json
XRPUSDT,FINALIST_2c97a32fcaba328d_risk0.02,-0.38226283071031986,-0.09185357487048684,-0.0866023468457836,392,0.36989795918367346,-0.07627578420895753,0.47427418451296544,,7.0,1.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_2c97a32fcaba328d_risk0.02/METRICS.json
XRPUSDT,FINALIST_408a30312e1917a1_risk0.02,-0.4509544268763649,-0.11301634221403067,-0.10487795937774838,314,0.2197452229299363,-0.07987319352453981,0.5383603041563666,,7.0,1.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_408a30312e1917a1_risk0.02/METRICS.json
XRPUSDT,FINALIST_66871cfd421c9d6d_risk0.02,-0.17006222520885295,-0.03659871288826899,-0.02804449647145326,274,0.23357664233576642,-0.07643401408400952,0.4773625679090422,,7.0,2.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_66871cfd421c9d6d_risk0.02/METRICS.json
XRPUSDT,FINALIST_6d043757692fd690_risk0.02,-0.5311661293591422,-0.14059843761014468,-0.13905078055108944,401,0.32418952618453867,-0.06194258409942166,0.6362263926533023,,6.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_6d043757692fd690_risk0.02/METRICS.json
XRPUSDT,FINALIST_dc3b3c20ffcc3cb9_risk0.01,-0.9302272611153969,-0.4129024863707935,-0.3805401647470334,2036,0.27406679764243613,-0.0799773623245541,0.9400325613653693,,9.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_dc3b3c20ffcc3cb9_risk0.01/METRICS.json
XRPUSDT,FINALIST_dc3b3c20ffcc3cb9_risk0.02,-0.982237951042985,-0.553462568833857,-0.4855017565033529,2006,0.2746759720837488,-0.07999190277139301,0.9865687040382327,,8.0,0.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_dc3b3c20ffcc3cb9_risk0.02/METRICS.json
XRPUSDT,FINALIST_dffdedb58c0977c1_risk0.01,-0.4592000051984998,-0.11569695145796044,-0.09722845665365383,812,0.3497536945812808,-0.05429620621108189,0.5823529027551186,,11.0,1.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_dffdedb58c0977c1_risk0.01/METRICS.json
XRPUSDT,FINALIST_dffdedb58c0977c1_risk0.02,-0.6581486582099099,-0.19321724260198547,-0.13574572799278747,810,0.3493827160493827,-0.07904326478087453,0.7924673034444876,,11.0,1.0,False,fixed-before-evaluation,results/XRPUSDT/FINALIST_dffdedb58c0977c1_risk0.02/METRICS.json
XRPUSDT,PRIMARY_250W,-0.24409775328130912,-0.056733169580765797,,357,0.36134453781512604,-0.06431236848804822,0.294730400213124,,3.0,,False,fixed-before-evaluation,results/XRPUSDT/PRIMARY_250W/METRICS.json
XRPUSDT,PRIMARY_7fb80694e51578f1_risk0.02,-0.14506563827705543,-0.03086345574315441,-0.023920260001570503,371,0.3692722371967655,-0.06431138362559807,0.28661838288073693,,3.0,2.0,False,fixed-before-evaluation,results/XRPUSDT/PRIMARY_7fb80694e51578f1_risk0.02/METRICS.json
XRPUSDT,STRESS_100k,-0.006904415633426142,-0.001384873712322876,-0.001178891984906616,371,0.3692722371967655,-0.03469948165964454,0.14468034464952773,,3.0,3.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_100k/METRICS.json
XRPUSDT,STRESS_delay_2min,-0.2558192727511812,-0.05738858006308456,-0.04321679588164042,370,0.35135135135135137,-0.06678581598413968,0.3427769017929648,,5.0,2.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_delay_2min/METRICS.json
XRPUSDT,STRESS_delay_5min,-0.05993346044530068,-0.012286262303195294,-0.0038553479563318226,364,0.3626373626373626,-0.05197366885621757,0.29399529184998197,,4.0,2.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_delay_5min/METRICS.json
XRPUSDT,STRESS_double_cost,-0.6057160466185296,-0.1698579503444625,-0.16021805927874155,379,0.3562005277044855,-0.06604244227744949,0.6365070451982487,,6.0,1.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_double_cost/METRICS.json
XRPUSDT,STRESS_fee_only,0.023265137383502665,0.004610858680452301,0.010838014958929021,369,0.3685636856368564,-0.06215661103939185,0.2604902497696353,,3.0,2.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_fee_only/METRICS.json
XRPUSDT,STRESS_zero_fee_slip,0.6025693101099907,0.09892519717978421,0.10375134831623509,369,0.3685636856368564,-0.05277118637499312,0.19506810781763495,,3.0,4.0,False,fixed-before-evaluation,results/XRPUSDT/STRESS_zero_fee_slip/METRICS.json
