start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,9938.48188821871,-0.0061518111781290186
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,9938.48188821871,10096.508222024928,0.01590044994633888
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,10096.508222024928,10399.947484383687,0.03005388156836486
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,10399.947484383687,10449.353320212975,0.004750585125883999
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,10449.353320212975,10790.886137285463,0.032684588855066865
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,10790.886137285463,11276.525446140766,0.04500458096553217
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,11276.525446140766,10840.834022261606,-0.03863702750994713
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,10840.834022261606,10535.170966612224,-0.02819552951569082
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,10535.170966612224,10600.599887198006,0.006210522904007698
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,10600.599887198006,9622.696130138054,-0.09224985071278224
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,9622.696130138054,10086.75932513193,0.04822590142282901
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,10086.75932513193,9964.356810866839,-0.012134969252227124
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,9964.356810866839,9563.416109662963,-0.040237489364754686
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,9563.416109662963,9847.834457202434,0.029740245983032487
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,9847.834457202434,9653.17406346656,-0.019766822298023623
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,9653.17406346656,9246.66472813096,-0.04211146848310521
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,9246.66472813096,7992.114674266225,-0.13567595351954742
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,7992.114674266225,8058.623931215411,0.008321859690444411
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,8058.623931215411,7613.884619065444,-0.05518799685232256
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,7613.884619065444,7922.268577499338,0.04050284104144275
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,7922.268577499338,7335.214713063418,-0.07410173723512203
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,7335.214713063418,7515.86717455591,0.024628108182132014
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,7515.86717455591,7009.92473562964,-0.0673165753433056
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,7009.92473562964,6632.140840686242,-0.05389271770968096
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,6632.140840686242,5933.748574634386,-0.10530419706521066
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,5933.748574634386,5906.628863977009,-0.0045704178928829275
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,5906.628863977009,6056.8050904421825,0.02542503176068145
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,6056.8050904421825,5684.0626045194085,-0.06154110630222731
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,5684.0626045194085,5861.408503885891,0.03120055349592299
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,5861.408503885891,5563.143084663511,-0.050886304720894504
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,5563.143084663511,5873.353804829881,0.055761772696725886
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,5873.353804829881,5787.881297371447,-0.01455258959338468
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,5787.881297371447,5167.635124126302,-0.10716290493497649
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,5167.635124126302,5077.011956493435,-0.01753668079423254
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,5077.011956493435,5106.979832894325,0.005902660198103815
