start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,10161.933905078258,0.016193390507825756
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,10161.933905078258,9681.015374449828,-0.04732549287573107
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,9681.015374449828,8480.444276561711,-0.12401293164523508
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,8480.444276561711,7584.993229560732,-0.10559011035257082
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,7584.993229560732,7325.628653194906,-0.03419443742612893
