week_end_exclusive_utc,net_return
2021-09-13 00:00:00+00:00,0.28916705931419306
2021-09-20 00:00:00+00:00,0.05312991457798244
2021-09-27 00:00:00+00:00,-0.0487508142673716
2021-10-04 00:00:00+00:00,0.012899196043181682
2021-10-11 00:00:00+00:00,0.09001309840357363
2021-10-18 00:00:00+00:00,0.014904186026777344
2021-10-25 00:00:00+00:00,0.032452058827139973
2021-11-01 00:00:00+00:00,0.05715221381163227
2021-11-08 00:00:00+00:00,0.0
2021-11-15 00:00:00+00:00,-0.010757504841012566
2021-11-22 00:00:00+00:00,-0.058250102284888916
2021-11-29 00:00:00+00:00,0.05419499850188947
2021-12-06 00:00:00+00:00,-0.025455089196373848
2021-12-13 00:00:00+00:00,-0.006097353004045458
2021-12-20 00:00:00+00:00,0.0
2021-12-27 00:00:00+00:00,0.0
2022-01-03 00:00:00+00:00,-0.0005979036398763293
2022-01-10 00:00:00+00:00,-0.03170972109769765
2022-01-17 00:00:00+00:00,0.08564600075055728
2022-01-24 00:00:00+00:00,-0.07755366311183165
2022-01-31 00:00:00+00:00,-0.04815605989866867
2022-02-07 00:00:00+00:00,-0.10603317883357444
2022-02-14 00:00:00+00:00,0.0
2022-02-21 00:00:00+00:00,-0.019994014207062483
2022-02-28 00:00:00+00:00,-0.11246712572146411
2022-03-07 00:00:00+00:00,0.0
2022-03-14 00:00:00+00:00,0.08821616198738202
2022-03-21 00:00:00+00:00,0.0
2022-03-28 00:00:00+00:00,-0.004110459190362015
2022-04-04 00:00:00+00:00,0.053985938714624426
2022-04-11 00:00:00+00:00,0.05719741876087503
2022-04-18 00:00:00+00:00,-0.03623346418367035
2022-04-25 00:00:00+00:00,-0.020048368119636173
2022-05-02 00:00:00+00:00,0.006868959555125009
2022-05-09 00:00:00+00:00,-0.09382841208416748
2022-05-16 00:00:00+00:00,-0.05604049219155516
2022-05-23 00:00:00+00:00,0.11200655456528819
2022-05-30 00:00:00+00:00,-0.03958936954679382
2022-06-06 00:00:00+00:00,0.0
2022-06-13 00:00:00+00:00,0.0698256991223134
2022-06-20 00:00:00+00:00,0.18976458546856145
2022-06-27 00:00:00+00:00,-0.07764902012161745
2022-07-04 00:00:00+00:00,0.0
2022-07-11 00:00:00+00:00,0.0631410356705413
2022-07-18 00:00:00+00:00,-0.007500470197654097
2022-07-25 00:00:00+00:00,0.09242647051181896
2022-08-01 00:00:00+00:00,-0.020007487918660694
2022-08-08 00:00:00+00:00,0.0
2022-08-15 00:00:00+00:00,0.05826384519462091
2022-08-22 00:00:00+00:00,0.07130467034487498
2022-08-29 00:00:00+00:00,0.0
2022-09-05 00:00:00+00:00,0.0
2022-09-12 00:00:00+00:00,-0.026464382689753374
2022-09-19 00:00:00+00:00,0.0
2022-09-26 00:00:00+00:00,0.007007113682977462
2022-10-03 00:00:00+00:00,-0.03815938156371279
2022-10-10 00:00:00+00:00,0.0
2022-10-17 00:00:00+00:00,-0.039592972995724396
2022-10-24 00:00:00+00:00,0.0
2022-10-31 00:00:00+00:00,-0.01999282669831637
2022-11-07 00:00:00+00:00,-0.02006839112824632
2022-11-14 00:00:00+00:00,0.14827874287862497
2022-11-21 00:00:00+00:00,0.0
2022-11-28 00:00:00+00:00,0.0
2022-12-05 00:00:00+00:00,0.07561721552406353
2022-12-12 00:00:00+00:00,0.0
2022-12-19 00:00:00+00:00,-0.02052307794072139
2022-12-26 00:00:00+00:00,0.0
2023-01-02 00:00:00+00:00,0.0
2023-01-09 00:00:00+00:00,0.0
2023-01-16 00:00:00+00:00,0.0
2023-01-23 00:00:00+00:00,-0.01999779253157441
2023-01-30 00:00:00+00:00,-0.011869925800263359
2023-02-06 00:00:00+00:00,-0.01019471169299746
2023-02-13 00:00:00+00:00,0.0
2023-02-20 00:00:00+00:00,0.04571260008947875
2023-02-27 00:00:00+00:00,0.016979894369005377
2023-03-06 00:00:00+00:00,-0.06756267075409128
2023-03-13 00:00:00+00:00,0.006843157597088423
2023-03-20 00:00:00+00:00,-0.09697486158282165
2023-03-27 00:00:00+00:00,-0.07430135646127245
2023-04-03 00:00:00+00:00,0.04037284187026735
2023-04-10 00:00:00+00:00,-5.815919818896731e-05
2023-04-17 00:00:00+00:00,0.008022845345008633
2023-04-24 00:00:00+00:00,-0.033879683261855975
2023-05-01 00:00:00+00:00,0.047883751509284256
2023-05-08 00:00:00+00:00,0.04715031811084569
2023-05-15 00:00:00+00:00,-0.02202851104852166
2023-05-22 00:00:00+00:00,0.0
2023-05-29 00:00:00+00:00,0.14643101982908813
2023-06-05 00:00:00+00:00,0.0
2023-06-12 00:00:00+00:00,0.0
2023-06-19 00:00:00+00:00,0.0
2023-06-26 00:00:00+00:00,0.01784113845789914
2023-07-03 00:00:00+00:00,0.0
2023-07-10 00:00:00+00:00,0.0
2023-07-17 00:00:00+00:00,0.0
2023-07-24 00:00:00+00:00,0.0
2023-07-31 00:00:00+00:00,0.0
2023-08-07 00:00:00+00:00,0.0
2023-08-14 00:00:00+00:00,0.027426213999799387
2023-08-21 00:00:00+00:00,-0.05895718461086874
2023-08-28 00:00:00+00:00,0.032255880024720796
2023-09-04 00:00:00+00:00,0.0
2023-09-11 00:00:00+00:00,0.0
2023-09-18 00:00:00+00:00,0.0
2023-09-25 00:00:00+00:00,0.0
2023-10-02 00:00:00+00:00,0.0
2023-10-09 00:00:00+00:00,-0.007044159510287917
2023-10-16 00:00:00+00:00,-0.01970961856784159
2023-10-23 00:00:00+00:00,-0.039226644935694166
2023-10-30 00:00:00+00:00,-0.01999289931546
2023-11-06 00:00:00+00:00,-0.04738841653573389
2023-11-13 00:00:00+00:00,-0.0035920155276720767
2023-11-20 00:00:00+00:00,-0.019841246558542247
2023-11-27 00:00:00+00:00,0.0
2023-12-04 00:00:00+00:00,0.0
2023-12-11 00:00:00+00:00,0.0
2023-12-18 00:00:00+00:00,0.0
2023-12-25 00:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,0.0
2024-01-08 00:00:00+00:00,-0.01966761616024093
2024-01-15 00:00:00+00:00,0.0
2024-01-22 00:00:00+00:00,-0.019997698140924114
2024-01-29 00:00:00+00:00,-0.03206157584650371
2024-02-05 00:00:00+00:00,0.0
2024-02-12 00:00:00+00:00,0.0
2024-02-19 00:00:00+00:00,-0.03306183265909057
2024-02-26 00:00:00+00:00,-0.019735442593557084
2024-03-04 00:00:00+00:00,0.016197086034542618
2024-03-11 00:00:00+00:00,0.01056310648115888
2024-03-18 00:00:00+00:00,-0.07344980792105638
2024-03-25 00:00:00+00:00,-0.03902383933212972
2024-04-01 00:00:00+00:00,0.0
2024-04-08 00:00:00+00:00,-0.019339768048219463
2024-04-15 00:00:00+00:00,0.09267135104471924
2024-04-22 00:00:00+00:00,0.0
