start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,9964.133020760106,-0.003586697923989468
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,9964.133020760106,10084.377436525276,0.012067724860220341
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,10084.377436525276,10311.4725382831,0.022519496437657383
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,10311.4725382831,10346.075309307955,0.003355754563316271
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,10346.075309307955,10631.675286722779,0.027604668328470527
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,10631.675286722779,10989.617623558435,0.03366753848122772
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,10989.617623558435,10672.622870115,-0.028844930215214615
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,10672.622870115,10446.630151442741,-0.0211749933847164
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,10446.630151442741,10497.510882809394,0.004870540129117806
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,10497.510882809394,9767.543162389411,-0.06953721968656112
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,9767.543162389411,10093.250787596862,0.033345911023112906
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,10093.250787596862,10004.241395576038,-0.008818704091867358
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,10004.241395576038,9717.07442543899,-0.02870452229031939
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,9717.07442543899,9933.912383671877,0.022315148442746624
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,9933.912383671877,9790.515396955903,-0.014435096785398671
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,9790.515396955903,9471.807366555176,-0.032552732668171935
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,9471.807366555176,8659.17893816402,-0.08579444206820941
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,8659.17893816402,8712.675834953068,0.006178056507559759
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,8712.675834953068,8355.5747776308,-0.04098638169110669
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,8355.5747776308,8616.697457318922,0.03125131264304981
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,8616.697457318922,8134.685441992175,-0.0559392989848253
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,8134.685441992175,8284.797333405704,0.0184533123602586
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,8284.797333405704,7868.952970446812,-0.05019366753633636
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,7868.952970446812,7549.636876001864,-0.04057923533717811
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,7549.636876001864,6931.902607613684,-0.08182304374820737
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,6931.902607613684,6918.756156694599,-0.0018965140832541971
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,6918.756156694599,7035.897663308079,0.0169310066665862
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,7035.897663308079,6708.764350119486,-0.04649489359326242
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,6708.764350119486,6868.9235733526075,0.023873132945900766
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,6868.9235733526075,6605.789622780552,-0.03830788736576729
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,6605.789622780552,6880.708459806944,0.041617861410286894
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,6880.708459806944,6798.294502475517,-0.011977539495073963
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,6798.294502475517,6242.292069814302,-0.08178557614100923
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,6242.292069814302,6160.224725144544,-0.013146988918799285
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,6160.224725144544,6196.047620669506,0.0058151929715715145
