window_end_utc,net_return
2022-09-01 00:00:00+00:00,-0.3742860554143037
2022-09-02 00:00:00+00:00,-0.3787669562052872
2022-09-03 00:00:00+00:00,-0.3787669562052872
2022-09-04 00:00:00+00:00,-0.3787669562052872
2022-09-05 00:00:00+00:00,-0.3787669562052872
2022-09-06 00:00:00+00:00,-0.3787669562052872
2022-09-07 00:00:00+00:00,-0.3787669562052872
2022-09-08 00:00:00+00:00,-0.3637481812929768
2022-09-09 00:00:00+00:00,-0.3589849874847777
2022-09-10 00:00:00+00:00,-0.36354403222365717
2022-09-11 00:00:00+00:00,-0.3646260831363092
2022-09-12 00:00:00+00:00,-0.37043453656024694
2022-09-13 00:00:00+00:00,-0.37043453656024694
2022-09-14 00:00:00+00:00,-0.3931603852505119
2022-09-15 00:00:00+00:00,-0.4002321934148335
2022-09-16 00:00:00+00:00,-0.4002321934148335
2022-09-17 00:00:00+00:00,-0.4002321934148335
2022-09-18 00:00:00+00:00,-0.4002321934148335
2022-09-19 00:00:00+00:00,-0.4002321934148335
2022-09-20 00:00:00+00:00,-0.4002321934148335
2022-09-21 00:00:00+00:00,-0.38822542325120246
2022-09-22 00:00:00+00:00,-0.38245211609658825
2022-09-23 00:00:00+00:00,-0.372105540506363
2022-09-24 00:00:00+00:00,-0.372105540506363
2022-09-25 00:00:00+00:00,-0.372105540506363
2022-09-26 00:00:00+00:00,-0.372105540506363
2022-09-27 00:00:00+00:00,-0.372105540506363
2022-09-28 00:00:00+00:00,-0.35386178307570104
2022-09-29 00:00:00+00:00,-0.34318009361824764
2022-09-30 00:00:00+00:00,-0.3467619470223676
2022-10-01 00:00:00+00:00,-0.32023961616128127
2022-10-02 00:00:00+00:00,-0.32023961616128127
2022-10-03 00:00:00+00:00,-0.32023961616128127
2022-10-04 00:00:00+00:00,-0.33358232911283936
2022-10-05 00:00:00+00:00,-0.34666657156089886
2022-10-06 00:00:00+00:00,-0.3206442391247085
2022-10-07 00:00:00+00:00,-0.3206442391247085
2022-10-08 00:00:00+00:00,-0.3206442391247085
2022-10-09 00:00:00+00:00,-0.3206442391247085
2022-10-10 00:00:00+00:00,-0.3206442391247085
2022-10-11 00:00:00+00:00,-0.3206442391247085
2022-10-12 00:00:00+00:00,-0.3206442391247085
2022-10-13 00:00:00+00:00,-0.32574011845070594
2022-10-14 00:00:00+00:00,-0.30695008338716734
2022-10-15 00:00:00+00:00,-0.30695008338716734
2022-10-16 00:00:00+00:00,-0.30695008338716734
2022-10-17 00:00:00+00:00,-0.30695008338716734
2022-10-18 00:00:00+00:00,-0.30695008338716734
2022-10-19 00:00:00+00:00,-0.30695008338716734
2022-10-20 00:00:00+00:00,-0.30695008338716734
2022-10-21 00:00:00+00:00,-0.30695008338716734
2022-10-22 00:00:00+00:00,-0.2930293403551093
2022-10-23 00:00:00+00:00,-0.2788727462606978
2022-10-24 00:00:00+00:00,-0.2788727462606978
2022-10-25 00:00:00+00:00,-0.2788727462606978
2022-10-26 00:00:00+00:00,-0.2788727462606978
2022-10-27 00:00:00+00:00,-0.2788727462606978
2022-10-28 00:00:00+00:00,-0.2734898589128395
2022-10-29 00:00:00+00:00,-0.32212294145494014
2022-10-30 00:00:00+00:00,-0.32212294145494014
2022-10-31 00:00:00+00:00,-0.32212294145494014
2022-11-01 00:00:00+00:00,-0.32212294145494014
2022-11-02 00:00:00+00:00,-0.32212294145494014
2022-11-03 00:00:00+00:00,-0.32212294145494014
2022-11-04 00:00:00+00:00,-0.3323161570238635
2022-11-05 00:00:00+00:00,-0.3385274447443686
2022-11-06 00:00:00+00:00,-0.32957844685110915
2022-11-07 00:00:00+00:00,-0.32957844685110915
2022-11-08 00:00:00+00:00,-0.32277199607655327
2022-11-09 00:00:00+00:00,-0.34830316589200083
2022-11-10 00:00:00+00:00,-0.34830316589200083
2022-11-11 00:00:00+00:00,-0.3613185271923758
2022-11-12 00:00:00+00:00,-0.3614137032107373
2022-11-13 00:00:00+00:00,-0.37680697415230147
2022-11-14 00:00:00+00:00,-0.3857844743369938
2022-11-15 00:00:00+00:00,-0.36745243971243136
2022-11-16 00:00:00+00:00,-0.36745243971243136
2022-11-17 00:00:00+00:00,-0.3547915954303398
2022-11-18 00:00:00+00:00,-0.3547915954303398
2022-11-19 00:00:00+00:00,-0.33096074157204636
2022-11-20 00:00:00+00:00,-0.33096074157204636
2022-11-21 00:00:00+00:00,-0.33096074157204636
2022-11-22 00:00:00+00:00,-0.33096074157204636
2022-11-23 00:00:00+00:00,-0.3348903775292815
2022-11-24 00:00:00+00:00,-0.34400498455180195
2022-11-25 00:00:00+00:00,-0.34400498455180195
2022-11-26 00:00:00+00:00,-0.3458918212911235
2022-11-27 00:00:00+00:00,-0.37435739325750417
2022-11-28 00:00:00+00:00,-0.37435739325750417
2022-11-29 00:00:00+00:00,-0.36182716308959006
2022-11-30 00:00:00+00:00,-0.36182716308959006
2022-12-01 00:00:00+00:00,-0.3843968234433919
2022-12-02 00:00:00+00:00,-0.3951453291984418
2022-12-03 00:00:00+00:00,-0.3951453291984418
2022-12-04 00:00:00+00:00,-0.3951453291984418
2022-12-05 00:00:00+00:00,-0.3951453291984418
2022-12-06 00:00:00+00:00,-0.3951453291984418
2022-12-07 00:00:00+00:00,-0.3951453291984418
2022-12-08 00:00:00+00:00,-0.3951453291984418
2022-12-09 00:00:00+00:00,-0.39729377232133467
2022-12-10 00:00:00+00:00,-0.40687904089819527
2022-12-11 00:00:00+00:00,-0.41941476602500105
2022-12-12 00:00:00+00:00,-0.39797384384654955
2022-12-13 00:00:00+00:00,-0.39797384384654955
2022-12-14 00:00:00+00:00,-0.39797384384654955
2022-12-15 00:00:00+00:00,-0.39640900355689657
2022-12-16 00:00:00+00:00,-0.43650862009885916
2022-12-17 00:00:00+00:00,-0.43650862009885916
2022-12-18 00:00:00+00:00,-0.43650862009885916
2022-12-19 00:00:00+00:00,-0.43650862009885916
2022-12-20 00:00:00+00:00,-0.44236919639453476
2022-12-21 00:00:00+00:00,-0.4494019868410676
2022-12-22 00:00:00+00:00,-0.42337699809572726
2022-12-23 00:00:00+00:00,-0.42337699809572726
2022-12-24 00:00:00+00:00,-0.42337699809572726
2022-12-25 00:00:00+00:00,-0.42337699809572726
2022-12-26 00:00:00+00:00,-0.42337699809572726
2022-12-27 00:00:00+00:00,-0.42337699809572726
2022-12-28 00:00:00+00:00,-0.42337699809572726
2022-12-29 00:00:00+00:00,-0.42337699809572726
2022-12-30 00:00:00+00:00,-0.42337699809572726
2022-12-31 00:00:00+00:00,-0.43660771720646707
2023-01-01 00:00:00+00:00,-0.41239484270384363
2023-01-02 00:00:00+00:00,-0.4098980581116912
2023-01-03 00:00:00+00:00,-0.42510227089237884
2023-01-04 00:00:00+00:00,-0.42510227089237884
2023-01-05 00:00:00+00:00,-0.42510227089237884
2023-01-06 00:00:00+00:00,-0.42510227089237884
2023-01-07 00:00:00+00:00,-0.42510227089237884
2023-01-08 00:00:00+00:00,-0.42510227089237884
2023-01-09 00:00:00+00:00,-0.42510227089237884
2023-01-10 00:00:00+00:00,-0.42510227089237884
2023-01-11 00:00:00+00:00,-0.42510227089237884
2023-01-12 00:00:00+00:00,-0.42707847665409227
