start_utc,end_exclusive_utc,return,full_calendar_month
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.015382720576522457,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.003476256680253864,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.0013969127025811323,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.011163039528894636,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,0.012031470061443894,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.006192546564930623,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.009158370935688165,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.009966948103109274,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,-0.00858950998007102,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.010687057094707297,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.007183732547406008,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.0032524546661620857,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.002032589575624577,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.012128082725879508,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.00017277372388047052,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,0.002089539060414758,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.03996943190141433,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.0005427011027092643,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.005052237593049735,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.004235499133023901,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.007196785344804502,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.007815346161946457,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0020912585033772135,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.006557600885426229,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,-0.009140603343492981,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.013443133865512435,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,-0.003876490351919837,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.008166251709443406,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.0004702240680626302,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.018503504173559282,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.0017802164998476089,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.0032645197717549035,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-3.245220797210013e-05,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.0035293202103880983,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.00040155546653530827,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.011943331304970828,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.002171364154296973,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.004803027143366667,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,-0.0237836730734049,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.0016402759623768137,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,-0.00894562296104262,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.004665156414127569,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.0004902463166205351,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,-0.0006832742048372697,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.008221573511619007,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.0036396511088720995,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.0036113384126843506,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.005250185848062139,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.00152448785215753,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.012180343793734005,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.0021010526729854373,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.006911862945282454,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.013409215427539478,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,0.004943790463640685,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.019743043902713864,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.007960780979382687,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.0007281727243663161,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.0004172909654405199,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,0.0005779820300133576,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.007318404667158496,True
