start_utc,end_exclusive_utc,complete_calendar_period,equity_start,equity_end,net_return
2023-10-02T00:00:00+00:00,2023-11-01T00:00:00+00:00,False,10000.0,10519.070120845781,0.05190701208457815
2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,True,10519.070120845781,10483.490339962063,-0.0033824074252731817
2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,True,10483.490339962063,10212.034441477352,-0.025893656566835177
2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,True,10212.034441477352,10285.280437250261,0.007172517503017062
2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,True,10285.280437250261,9003.42027363272,-0.12463055056574057
2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,True,9003.42027363272,8180.73065505064,-0.09137523225383548
2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,True,8180.73065505064,8590.024719299568,0.05003148025613546
2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,True,8590.024719299568,7581.696124449031,-0.11738366626408925
2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,True,7581.696124449031,7103.332843887264,-0.0630944939904895
2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,True,7103.332843887264,7363.182891320871,0.03658142637328621
2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,True,7363.182891320871,6835.148117887548,-0.07171284228940278
2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,True,6835.148117887548,6785.992434173986,-0.007191604756145997
2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,True,6785.992434173986,6688.824256987983,-0.014318933911076637
2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,True,6688.824256987983,9039.885830184106,0.3514910069194761
2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,True,9039.885830184106,8753.130393385265,-0.031721134778203375
2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,True,8753.130393385265,9549.884704623724,0.09102507050969622
2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,True,9549.884704623724,9336.916264548445,-0.022300629448664178
2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,True,9336.916264548445,8355.717106232712,-0.10508813943649364
2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,True,8355.717106232712,7794.771238911804,-0.06713318081370734
2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,True,7794.771238911804,7548.466643268605,-0.03159869457279729
2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,True,7548.466643268605,5789.770511625476,-0.23298720319728228
2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,True,5789.770511625476,6304.557542161647,0.08891320122317681
2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,True,6304.557542161647,5602.450252314326,-0.11136503793517438
2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,True,5602.450252314326,5120.298578375251,-0.08606085770059302
2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,True,5120.298578375251,6601.6244604902395,0.2893045902383755
2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,True,6601.6244604902395,6738.800086529273,0.02077907140280555
2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,True,6738.800086529273,6501.9061504416395,-0.03515372663468386
2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,True,6501.9061504416395,6718.822394319623,0.03336194630604572
2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,True,6718.822394319623,6389.138696272687,-0.04906867285637195
2026-03-01T00:00:00+00:00,2026-04-01T00:00:00+00:00,True,6389.138696272687,6409.713734505673,0.0032203148516698477
2026-04-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,True,6409.713734505673,6260.401617809968,-0.02329466227047028
2026-05-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,True,6260.401617809968,5667.352390480136,-0.09473022076454174
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,True,5667.352390480136,5824.5030735779355,0.027729117984930163
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,True,5824.5030735779355,5443.583125224435,-0.06539956173797756
2026-08-01T00:00:00+00:00,2026-08-31T00:00:00+00:00,False,5443.583125224435,8083.124728306743,0.48489047422665776
