start_utc,end_exclusive_utc,net_return
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.004894554228627612
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.0025723281462465275
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.010071072378708967
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,0.003269676071844474
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.0016140514451520316
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,0.018292507449931383
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.009780432347167523
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.004494650983038251
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.06994275500173064
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,0.035872111101246995
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.00987878844444745
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.0049886823717463225
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,-0.00991807202885564
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,0.0
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,-0.02460905074235087
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,0.0
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.010030305278723062
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.004991876284617391
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.010417713787807203
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,0.02483918796186768
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,0.021379858209871427
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,0.00480621352576005
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.01718443751680554
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,-0.003584490437169907
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,0.022207709199304038
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.02046935183419607
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,0.001225640705925679
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.013416077343676558
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.017040969260337158
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.014736336781364101
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,-0.01267057685027273
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.021500830944623184
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.008684681302000508
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.005236951365389708
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,-0.021939739120876323
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.01966615352842016
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.003898295890248482
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.00480710199865364
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,-0.01651067706607867
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,-0.0009054394114151876
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,0.008962162393153505
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,-0.004633852958315088
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.01442999785754795
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.016933634797529296
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,0.023703713042708685
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,0.04148535266456976
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.004942732686494811
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,-0.009832604557519553
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,-0.005001527523193827
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.014773462505736634
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,-0.017734306730879723
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.007664131117803619
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,-0.004963104811390173
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.029289803297856798
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.011233327296649387
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0.035980808130850805
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,0.0
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,-0.02462818742902373
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-5.495266838140278e-05
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,-0.003089902122205168
