start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,10713.572543055641,0.07135725430556406
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,10713.572543055641,8925.43558339508,-0.16690389246671988
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,8925.43558339508,10752.149429823754,0.2046638317380387
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,10752.149429823754,8588.687569572368,-0.20121203433524537
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,8588.687569572368,7177.457577920798,-0.16431264733056716
