trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,initial_stop_price,absolute_target,target_R_at_fill,timestamp_precision
1,985950.0,986402.0,1.0,0.095,64202.5,63235.5,3.04961875,3.0036862500000003,2.176983675743,-91.865,-100.09528867574299,9899.904711324258,1.0,10000.0,0.60992375,1637020980.0,2021-11-15T16:30:00Z,2021-11-15T16:30:00Z,2021-11-16T00:02:00Z,2021-11-16T00:03:00Z,stop,63248.1696738432,66097.90804318474,1.9861131845382827,"simulated minute open / intraminute exit interval, not exact tick"
2,988050.0,988096.0,1.0,0.101,59555.5,58647.100000000006,3.0075527500000003,2.9616785500000007,0.0,-91.74839999999942,-97.71763129999943,9802.18708002426,1.0,9899.904711324258,0.6075922622890975,1637122620.0,2021-11-17T03:30:00Z,2021-11-17T03:30:00Z,2021-11-17T04:16:00Z,2021-11-17T04:17:00Z,stop,58658.903532435856,61336.40372746962,1.9862934908810692,"simulated minute open / intraminute exit interval, not exact tick"
3,988485.0,989925.0,1.0,0.099,59827.8,59588.700000000004,2.9614761000000005,2.9496406500000005,1.780121335986873,-23.670899999999857,-31.362138085986732,9770.824941938274,4.0,9802.18708002426,0.6042480266542047,1637232300.0,2021-11-17T10:45:00Z,2021-11-17T10:45:00Z,2021-11-18T10:45:00Z,2021-11-18T10:45:00Z,timeout,58927.10410890457,61615.84156163291,1.9851778822464443,"simulated minute open / intraminute exit interval, not exact tick"
4,990015.0,990193.0,1.0,0.10400000000000001,59552.3,58686.200000000004,3.0967196000000006,3.0516824000000007,0.0,-90.07439999999986,-96.22280199999986,9674.602139938273,1.0,9770.824941938274,0.6338706544026349,1637248440.0,2021-11-18T12:15:00Z,2021-11-18T12:15:00Z,2021-11-18T15:13:00Z,2021-11-18T15:14:00Z,stop,58698.02451520823,61248.588985687755,1.9856463352699592,"simulated minute open / intraminute exit interval, not exact tick"
5,991785.0,992303.0,-1.0,0.10200000000000001,58095.700000000004,58965.9,2.962880700000001,3.0072609000000003,-0.5922935956633681,-88.7603999999997,-94.13824800433635,9580.463891933938,1.0,9674.602139938273,0.6125069862601925,1637375040.0,2021-11-19T17:45:00Z,2021-11-19T17:45:00Z,2021-11-20T02:23:00Z,2021-11-20T02:24:00Z,stop,58954.07510555569,56395.96177066696,1.9801811799198041,"simulated minute open / intraminute exit interval, not exact tick"
6,993330.0,994770.0,-1.0,0.098,59291.100000000006,59368.5,2.9052639000000005,2.9090565,-1.743529075711864,-7.58519999999943,-11.655991324287566,9568.80790060965,4.0,9580.463891933938,0.6064975418248847,1637523000.0,2021-11-20T19:30:00Z,2021-11-20T19:30:00Z,2021-11-21T19:30:00Z,2021-11-21T19:30:00Z,timeout,60185.066415794434,57514.7568142039,1.9870357033687371,"simulated minute open / intraminute exit interval, not exact tick"
7,997395.0,998835.0,-1.0,0.10200000000000001,57321.100000000006,56336.3,2.9233761000000005,2.8731513000000004,-1.7444760506791144,100.4496000000003,96.39754865067941,9665.20544926033,4.0,9568.80790060965,0.6110220061610278,1637766900.0,2021-11-23T15:15:00Z,2021-11-23T15:15:00Z,2021-11-24T15:15:00Z,2021-11-24T15:15:00Z,timeout,58172.735457486764,55628.958259093364,1.986931997759086,"simulated minute open / intraminute exit interval, not exact tick"
8,999990.0,1000316.0,-1.0,0.10300000000000001,58273.8,59140.700000000004,3.0011007000000003,3.045746050000001,0.0,-89.29070000000016,-95.33754675000016,9569.86790251033,1.0,9665.20544926033,0.6210112585303962,1637855820.0,2021-11-25T10:30:00Z,2021-11-25T10:30:00Z,2021-11-25T15:56:00Z,2021-11-25T15:57:00Z,stop,59128.844472034805,56575.0288843698,1.9867634622413692,"simulated minute open / intraminute exit interval, not exact tick"
9,1001145.0,1001268.0,1.0,0.101,57787.600000000006,56918.100000000006,2.9182738000000006,2.8743640500000005,0.0,-87.8195,-93.61213785,9476.25576466033,1.0,9569.86790251033,0.6098880004883851,1637912940.0,2021-11-26T05:45:00Z,2021-11-26T05:45:00Z,2021-11-26T07:48:00Z,2021-11-26T07:49:00Z,stop,56929.49324544623,59491.85870782076,1.986068398572376,"simulated minute open / intraminute exit interval, not exact tick"
10,1002810.0,1004250.0,-1.0,0.099,54827.200000000004,54252.600000000006,2.7139464,2.6855037000000004,-1.625421288342852,56.88539999999986,53.111371188342716,9529.367135848675,4.0,9476.25576466033,0.5727887611731804,1638091800.0,2021-11-27T09:30:00Z,2021-11-27T09:30:00Z,2021-11-28T09:30:00Z,2021-11-28T09:30:00Z,timeout,55702.38455390913,53088.225132624466,1.9869807569251323,"simulated minute open / intraminute exit interval, not exact tick"
