trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc,exit_bar_open_utc,exit_utc_upper_bound,exit_reason,initial_stop_price,absolute_target,target_R_at_fill,timestamp_precision
1,832335.0,832620.0,-1.0,2589.0,1.1781000000000001,1.1958,1.5250504500000002,1.5479631,0.0,-45.82529999999955,-48.89831354999955,9951.10168645,1.0,10000.0,0.30501009,1630472460.0,2021-09-01T00:15:00Z,2021-09-01T00:15:00Z,2021-09-01T05:00:00Z,2021-09-01T05:01:00Z,stop,1.1955606750765904,1.1434697572188204,1.983327828350067,"simulated minute open / intraminute exit interval, not exact tick"
2,832800.0,832904.0,-1.0,2559.0,1.1861000000000002,1.204,1.5176149500000002,1.540518,0.0,-45.8060999999995,-48.864232949999504,9902.2374535,1.0,9951.10168645,0.3050144592666505,1630489500.0,2021-09-01T08:00:00Z,2021-09-01T08:00:00Z,2021-09-01T09:44:00Z,2021-09-01T09:45:00Z,stop,1.2036792434499142,1.1512326204721728,1.9834402787110865,"simulated minute open / intraminute exit interval, not exact tick"
3,833775.0,833853.0,-1.0,2687.0,1.231,1.2478,1.6538485,1.6764193,0.0,-45.1415999999998,-48.4718677999998,9853.7655857,1.0,9902.2374535,0.3340353142946372,1630546440.0,2021-09-02T00:15:00Z,2021-09-02T00:15:00Z,2021-09-02T01:33:00Z,2021-09-02T01:34:00Z,stop,1.2475001051722774,1.198194428126551,1.9882038042137609,"simulated minute open / intraminute exit interval, not exact tick"
4,836145.0,836423.0,-1.0,2801.0,1.3076,1.2770000000000001,1.8312938,1.7884385000000003,-2.37413684783874,85.71059999999989,84.46500454783863,9938.23059024784,2.0,9853.7655857,0.3716942084876899,1630700640.0,2021-09-03T15:45:00Z,2021-09-03T15:45:00Z,2021-09-03T20:23:00Z,2021-09-03T20:24:00Z,target,1.3231548392229235,1.276685563267453,1.9874481689909018,"simulated minute open / intraminute exit interval, not exact tick"
5,839010.0,839335.0,-1.0,2978.0,1.2908000000000002,1.3058,1.9220012000000002,1.9443362000000002,-1.9512265206980002,-44.66999999999971,-46.58511087930171,9891.645479368537,1.0,9938.23059024784,0.38678941538869427,1630875360.0,2021-09-05T15:30:00Z,2021-09-05T15:30:00Z,2021-09-05T20:55:00Z,2021-09-05T20:56:00Z,stop,1.3054741149017632,1.2618426756102314,1.9733608864061356,"simulated minute open / intraminute exit interval, not exact tick"
6,840225.0,840243.0,-1.0,3042.0,1.3572,1.3294000000000001,2.0643012,2.0220174,0.0,84.56759999999947,80.48128139999947,9972.126760768537,2.0,9891.645479368537,0.417382771007232,1630929840.0,2021-09-06T11:45:00Z,2021-09-06T11:45:00Z,2021-09-06T12:03:00Z,2021-09-06T12:04:00Z,target,1.3713583597533565,1.3290791076787412,1.9861687943472581,"simulated minute open / intraminute exit interval, not exact tick"
7,840375.0,840420.0,-1.0,3056.0,1.3617000000000001,1.3762,2.0806776,2.1028336,0.0,-44.31199999999987,-48.49551119999987,9923.631249568536,1.0,9972.126760768537,0.4172986665563897,1630940460.0,2021-09-06T14:15:00Z,2021-09-06T14:15:00Z,2021-09-06T15:00:00Z,2021-09-06T15:01:00Z,stop,1.375905303916995,1.3336810465369189,1.9724290044621948,"simulated minute open / intraminute exit interval, not exact tick"
8,840465.0,840516.0,-1.0,3040.0,1.3621,1.3766,2.0703920000000005,2.092432,-2.368249868275712,-44.07999999999987,-45.87457413172416,9877.756675436813,1.0,9923.631249568536,0.4172650006699952,1630946220.0,2021-09-06T15:45:00Z,2021-09-06T15:45:00Z,2021-09-06T16:36:00Z,2021-09-06T16:37:00Z,stop,1.3763094767315407,1.3339747873151004,1.9793278258073004,"simulated minute open / intraminute exit interval, not exact tick"
9,841380.0,841470.0,-1.0,3059.0,1.3476000000000001,1.3201,2.0611542000000003,2.01909295,-2.121630554032794,84.12250000000024,82.16388340403303,9959.920558840846,2.0,9877.756675436813,0.4173324506212039,1631003460.0,2021-09-07T07:00:00Z,2021-09-07T07:00:00Z,2021-09-07T08:30:00Z,2021-09-07T08:31:00Z,target,1.3616582122042613,1.3197773163696593,1.9791053959128289,"simulated minute open / intraminute exit interval, not exact tick"
10,843180.0,843339.0,-1.0,2369.0,1.0914000000000001,1.111,1.2927633,1.3159794999999999,0.0,-46.43239999999962,-49.04114279999961,9910.879416040847,1.0,9959.920558840846,0.25959309461609886,1631115600.0,2021-09-08T13:00:00Z,2021-09-08T13:00:00Z,2021-09-08T15:39:00Z,2021-09-08T15:40:00Z,stop,1.1106867730513676,1.052826453897265,2.0000000000000084,"simulated minute open / intraminute exit interval, not exact tick"
