timestamp,equity
2023-10-02 00:00:00+00:00,10000.0
2023-10-03 00:00:00+00:00,10011.300419487927
2023-10-04 00:00:00+00:00,10011.300419487927
2023-10-05 00:00:00+00:00,10011.300419487927
2023-10-06 00:00:00+00:00,10011.300419487927
2023-10-07 00:00:00+00:00,10011.300419487927
2023-10-08 00:00:00+00:00,10011.300419487927
2023-10-09 00:00:00+00:00,10011.300419487927
2023-10-10 00:00:00+00:00,8986.303694325152
2023-10-11 00:00:00+00:00,8893.671337383317
2023-10-12 00:00:00+00:00,8893.671337383317
2023-10-13 00:00:00+00:00,8893.671337383317
2023-10-14 00:00:00+00:00,8893.671337383317
2023-10-15 00:00:00+00:00,8893.671337383317
2023-10-16 00:00:00+00:00,8893.671337383317
2023-10-17 00:00:00+00:00,8893.671337383317
2023-10-18 00:00:00+00:00,8893.671337383317
2023-10-19 00:00:00+00:00,8893.671337383317
2023-10-20 00:00:00+00:00,8893.671337383317
2023-10-21 00:00:00+00:00,8893.671337383317
2023-10-22 00:00:00+00:00,8893.671337383317
2023-10-23 00:00:00+00:00,8893.671337383317
2023-10-24 00:00:00+00:00,9364.303190133218
2023-10-25 00:00:00+00:00,10018.2921754818
2023-10-26 00:00:00+00:00,10143.428194213113
2023-10-27 00:00:00+00:00,9132.488545041042
2023-10-28 00:00:00+00:00,9132.488545041042
2023-10-29 00:00:00+00:00,9132.488545041042
2023-10-30 00:00:00+00:00,9132.488545041042
2023-10-31 00:00:00+00:00,9132.488545041042
2023-11-01 00:00:00+00:00,9188.318888149926
2023-11-02 00:00:00+00:00,9188.318888149926
2023-11-03 00:00:00+00:00,9264.030049539075
2023-11-04 00:00:00+00:00,9261.46718852874
2023-11-05 00:00:00+00:00,9261.46718852874
2023-11-06 00:00:00+00:00,9261.46718852874
2023-11-07 00:00:00+00:00,9261.46718852874
2023-11-08 00:00:00+00:00,9261.46718852874
2023-11-09 00:00:00+00:00,9261.46718852874
2023-11-10 00:00:00+00:00,10915.51463929644
2023-11-11 00:00:00+00:00,10926.354045818884
2023-11-12 00:00:00+00:00,10759.396093671121
2023-11-13 00:00:00+00:00,10615.77633293828
2023-11-14 00:00:00+00:00,10615.77633293828
2023-11-15 00:00:00+00:00,10615.77633293828
2023-11-16 00:00:00+00:00,10895.326200898278
