id,family,timeframe_minutes,lookback,volume_multiple,trend_span,direction,stop_atr,target_r,trail_r,max_hold_hours,minimum_price,risk_fraction,exposure_cap,daily_loss,weekly_loss,cooldown_minutes,atr_span,atr_min,atr_max,dev_net_return,dev_geometric_weekly,dev_arithmetic_weekly,dev_worst_week,dev_best_week,dev_complete_weeks,dev_weeks_at_10pct,dev_positive_weeks,dev_negative_weeks,dev_flat_weeks,dev_longest_losing_streak,dev_active_week_losing_streak,dev_trades,dev_win_rate,dev_profit_factor,dev_fees,dev_funding_paid,dev_liquidations,dev_max_entry_leverage,dev_conservative_intrabar_drawdown,dev_max_daily_entries,dev_initial_equity,dev_final_equity,dev_passes_historical_average_target,dev_cagr
5f428fafd1ff068e,counter_breakout,15,12,0.0,0,both,1.5,1.5,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.999900329328013,-0.08478171885407793,-0.07610542099822577,-0.24998720068357994,0.4532164093847415,104,5,16,63,25,17,17,2845,0.4186291739894552,0.8370641926872746,5144.147854800003,-71.3751615198458,0,4.9994891324409325,0.9999032474852803,,10000.0,0.9967067198697411,False,-0.9901722449151035
bb7d58aed502c3a5,counter_breakout,15,12,0.0,0,both,2.5,1.0,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9993667746320795,-0.06836509217425091,-0.06197656695371218,-0.2498061294452275,0.23966189563387008,104,6,29,75,0,10,10,3487,0.549182678520218,0.8874499894426158,7612.053183349975,-314.9629370291928,0,4.997505685487043,0.9994849095739469,,10000.0,6.332253679205506,False,-0.975150350146267
ff8354e9c50cd97b,counter_breakout,15,12,0.0,0,both,4.0,0.5,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9866642113278361,-0.040662693164088104,-0.03772611016026102,-0.24900777924874007,0.18937450946418477,104,4,29,75,0,11,11,3141,0.6571155682903533,0.8665241791258006,6747.166773849991,-240.03056057162712,0,3.808393737040047,0.9878675569384021,,10000.0,133.35788672163943,False,-0.8853671040343797
f1e5ca42f2ec536a,counter_breakout,15,12,0.0,0,both,6.0,0.25,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9516790400418187,-0.02871326569308086,-0.02722531619834749,-0.15870886732471945,0.09816272675760085,104,0,32,72,0,13,13,2996,0.7146194926568759,0.8362084717050812,6388.688105800018,-149.75050538183976,0,2.8437581547566206,0.9575212227971717,,10000.0,483.2095995818137,False,-0.7813135118274643
fe5df8d23e5c5a04,counter_breakout,15,12,0.0,0,long,1.5,1.5,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9997530577334373,-0.07676253979218517,-0.06784157986458604,-0.24999584952318288,0.3099721457261868,104,12,28,76,0,10,10,2373,0.38980193847450484,0.8931778235072998,8600.115367950026,1432.630709384316,0,4.999719184006503,0.9998640182057764,,10000.0,2.4694226656271017,False,-0.9845068100083398
6117cda2c33ccf18,counter_breakout,15,12,0.0,0,long,2.5,1.0,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.9876108157660146,-0.04134162161627519,-0.036742526987172015,-0.24869825131796863,0.28200879602428075,104,7,40,64,0,12,12,1814,0.49117971334068355,0.8826381487903459,6584.590950150007,1324.1135075101304,0,4.999006244863563,0.9913939573052281,,10000.0,123.89184233985338,False,-0.8895243175826855
eeffe1245209d066,counter_breakout,15,12,0.0,0,long,4.0,0.5,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.8587924911418281,-0.01864631931206029,-0.01646704605976346,-0.20149698003426697,0.1596716600667516,104,4,41,63,0,8,8,1574,0.6499364675984752,0.894709515545515,6703.268695100011,1165.1536163182445,0,2.614737671422734,0.9095590742757216,,10000.0,1412.0750885817188,False,-0.6254774843719503
14d69a6080b12d43,counter_breakout,15,12,0.0,0,long,6.0,0.25,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.8366577317934093,-0.017271298494161313,-0.016161834083274176,-0.13306199459158374,0.08420877267648219,104,0,44,60,0,4,4,1436,0.7618384401114207,0.8174174332316544,4411.897870149993,629.469547784095,0,1.9069291393362364,0.8642015196544358,,10000.0,1633.4226820659069,False,-0.5970916553797048
27916979db9b0804,counter_breakout,15,12,0.0,200,both,1.5,1.5,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.10222568313726133,-0.0010363526133017054,0.000989059604431956,-0.1799751361259565,0.36377452638083385,104,6,45,59,0,5,5,1386,0.4213564213564214,0.9904078749129367,10789.882984000027,781.1614473726094,0,2.711653250234286,0.5655084116949045,,10000.0,8977.743168627387,False,-0.052664837247309526
ec98ce2c92361dbf,counter_breakout,15,12,0.0,200,both,2.5,1.0,0.0,24,0.0,0.03,5,0.1,0.25,5,32,0.0005,0.1,-0.7068610055377232,-0.011729782582008408,-0.010051757083040772,-0.19318086099157084,0.16473133109385585,104,5,41,63,0,9,9,1095,0.5050228310502283,0.8946910166675813,5367.680843449997,434.66971192726214,0,3.122406460115571,0.8082448870638905,,10000.0,2931.3899446227674,False,-0.45970961986865155
