end_boundary_utc,return
2022-09-01 00:00:00+00:00,-0.12255769476760903
2022-09-02 00:00:00+00:00,-0.1097021549621009
2022-09-03 00:00:00+00:00,-0.11870175619129852
2022-09-04 00:00:00+00:00,-0.13597202638443961
2022-09-05 00:00:00+00:00,-0.1319591193930153
2022-09-06 00:00:00+00:00,-0.10953457270437394
2022-09-07 00:00:00+00:00,-0.0830455760902098
2022-09-08 00:00:00+00:00,-0.11754363841914928
2022-09-09 00:00:00+00:00,-0.13405902316256169
2022-09-10 00:00:00+00:00,-0.14633371459280908
2022-09-11 00:00:00+00:00,-0.14012048589046933
2022-09-12 00:00:00+00:00,-0.1389442642731069
2022-09-13 00:00:00+00:00,-0.1442130390309193
2022-09-14 00:00:00+00:00,-0.11178403811013549
2022-09-15 00:00:00+00:00,-0.09743867808270223
2022-09-16 00:00:00+00:00,-0.12350210661011862
2022-09-17 00:00:00+00:00,-0.12520675256980662
2022-09-18 00:00:00+00:00,-0.14245574364693125
2022-09-19 00:00:00+00:00,-0.13915767725728045
2022-09-20 00:00:00+00:00,-0.1656925305505691
2022-09-21 00:00:00+00:00,-0.1657107941474436
2022-09-22 00:00:00+00:00,-0.1973394325727793
2022-09-23 00:00:00+00:00,-0.17218359660280114
2022-09-24 00:00:00+00:00,-0.13987324119252453
2022-09-25 00:00:00+00:00,-0.13518541197611333
2022-09-26 00:00:00+00:00,-0.13816959092972014
2022-09-27 00:00:00+00:00,-0.17166791728292652
2022-09-28 00:00:00+00:00,-0.19729468253708626
2022-09-29 00:00:00+00:00,-0.16905741074560143
2022-09-30 00:00:00+00:00,-0.1690730986812513
2022-10-01 00:00:00+00:00,-0.14070569367051633
2022-10-02 00:00:00+00:00,-0.1498031728576491
2022-10-03 00:00:00+00:00,-0.13719163741900664
2022-10-04 00:00:00+00:00,-0.16476780560233606
2022-10-05 00:00:00+00:00,-0.1688500068775638
2022-10-06 00:00:00+00:00,-0.16385499008568427
2022-10-07 00:00:00+00:00,-0.14186760858762426
2022-10-08 00:00:00+00:00,-0.17282579368129658
2022-10-09 00:00:00+00:00,-0.18129104009679609
2022-10-10 00:00:00+00:00,-0.16837501185247306
2022-10-11 00:00:00+00:00,-0.1429082794517701
2022-10-12 00:00:00+00:00,-0.1264518757594323
2022-10-13 00:00:00+00:00,-0.14035393539894447
2022-10-14 00:00:00+00:00,-0.13595742132292366
2022-10-15 00:00:00+00:00,-0.12369156633019851
2022-10-16 00:00:00+00:00,-0.14211626588325932
2022-10-17 00:00:00+00:00,-0.1377506817010824
2022-10-18 00:00:00+00:00,-0.14418746014694628
2022-10-19 00:00:00+00:00,-0.1629268742251483
2022-10-20 00:00:00+00:00,-0.18325040897862488
2022-10-21 00:00:00+00:00,-0.16585080744445013
2022-10-22 00:00:00+00:00,-0.18817249155417926
2022-10-23 00:00:00+00:00,-0.1720141911103129
2022-10-24 00:00:00+00:00,-0.165362958358808
2022-10-25 00:00:00+00:00,-0.1771360174829386
2022-10-26 00:00:00+00:00,-0.17896964716907726
2022-10-27 00:00:00+00:00,-0.15341116485050021
2022-10-28 00:00:00+00:00,-0.15337207374761963
2022-10-29 00:00:00+00:00,-0.1815863197320653
2022-10-30 00:00:00+00:00,-0.2078022481106635
2022-10-31 00:00:00+00:00,-0.211719522240695
2022-11-01 00:00:00+00:00,-0.21109158904945347
2022-11-02 00:00:00+00:00,-0.2157515189278395
2022-11-03 00:00:00+00:00,-0.2126207709219644
2022-11-04 00:00:00+00:00,-0.1962861305917747
2022-11-05 00:00:00+00:00,-0.17000905168089475
2022-11-06 00:00:00+00:00,-0.1627222320204934
2022-11-07 00:00:00+00:00,-0.1742334315785783
2022-11-08 00:00:00+00:00,-0.1748931480408954
2022-11-09 00:00:00+00:00,-0.20195456682947321
2022-11-10 00:00:00+00:00,-0.1928532197633942
2022-11-11 00:00:00+00:00,-0.21980705030213676
2022-11-12 00:00:00+00:00,-0.2338627952549336
2022-11-13 00:00:00+00:00,-0.2538043636919337
2022-11-14 00:00:00+00:00,-0.24238346844497516
2022-11-15 00:00:00+00:00,-0.23852710972672153
2022-11-16 00:00:00+00:00,-0.23831485977906042
2022-11-17 00:00:00+00:00,-0.2552090764062198
2022-11-18 00:00:00+00:00,-0.2554749489968223
2022-11-19 00:00:00+00:00,-0.269746578380781
2022-11-20 00:00:00+00:00,-0.27640621535489696
2022-11-21 00:00:00+00:00,-0.2991521763832421
2022-11-22 00:00:00+00:00,-0.2906199396718183
2022-11-23 00:00:00+00:00,-0.31710792147238054
2022-11-24 00:00:00+00:00,-0.3197033124442955
2022-11-25 00:00:00+00:00,-0.31725680367842846
2022-11-26 00:00:00+00:00,-0.32422822089324854
2022-11-27 00:00:00+00:00,-0.30976159287049154
2022-11-28 00:00:00+00:00,-0.31894818061025865
2022-11-29 00:00:00+00:00,-0.31912481282580885
2022-11-30 00:00:00+00:00,-0.3337604864913549
2022-12-01 00:00:00+00:00,-0.3379090112516089
2022-12-02 00:00:00+00:00,-0.3325321172387108
2022-12-03 00:00:00+00:00,-0.3338340806364224
2022-12-04 00:00:00+00:00,-0.3396029695337186
2022-12-05 00:00:00+00:00,-0.339641650600756
2022-12-06 00:00:00+00:00,-0.35194917114849733
2022-12-07 00:00:00+00:00,-0.3602050074360008
2022-12-08 00:00:00+00:00,-0.380778312990262
2022-12-09 00:00:00+00:00,-0.40370310229936923
2022-12-10 00:00:00+00:00,-0.39644807793521275
2022-12-11 00:00:00+00:00,-0.40575524519592476
