id,family,timeframe_minutes,lookback,volume_multiple,trend_span,direction,stop_atr,target_r,trail_r,max_hold_hours,minimum_price,risk_fraction,exposure_cap,daily_loss,weekly_loss,cooldown_minutes,atr_span,atr_min,atr_max,dev_net_return,dev_geometric_weekly,dev_arithmetic_weekly,dev_worst_week,dev_best_week,dev_complete_weeks,dev_weeks_at_10pct,dev_positive_weeks,dev_negative_weeks,dev_flat_weeks,dev_longest_losing_streak,dev_active_week_losing_streak,dev_trades,dev_win_rate,dev_profit_factor,dev_fees,dev_funding_paid,dev_liquidations,dev_max_entry_leverage,dev_conservative_intrabar_drawdown,dev_max_daily_entries,dev_initial_equity,dev_final_equity,dev_passes_historical_average_target,dev_cagr
ae2b2a8a0c2ad0b5,breakout,15,12,0.0,0,both,1.5,2.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9997540027801365,-0.07679657765326608,-0.07233586471083918,-0.1499906564986202,0.25293728430192264,104,7,22,82,0,13,13,3400,0.3073529411764706,0.8360026399130135,5356.120282949984,252.23144485136655,0,4.099978573133895,0.9997748608028859,,10000.0,2.45997219863488,False,-0.984536585798919
a67ccdda81d657e5,breakout,15,12,0.0,0,both,2.5,4.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.989313576924278,-0.042703513317127295,-0.039342549032002724,-0.14997813149276162,0.24759508319582846,104,6,27,77,0,12,12,2260,0.2907079646017699,0.8237505946535298,4247.290922549993,453.253146692779,0,3.5326115191839045,0.9900918690756806,,10000.0,106.86423075721935,False,-0.8974225427064846
7236ba6f89f7ef6d,breakout,15,12,0.0,0,both,3.0,6.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9510430870936052,-0.028591145207937263,-0.025562363076685548,-0.14999147189519302,0.24774711236916658,104,9,30,74,0,14,14,2014,0.30536246276067525,0.80235865696617,4044.0646435500144,504.9981273860479,0,3.1247750688525997,0.9568677056745606,,10000.0,489.56912906394797,False,-0.7798742353670688
3f15879a0079914b,breakout,15,12,0.0,0,both,2.5,8.0,2.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9756386247735744,-0.035088422504079175,-0.03188511101610332,-0.1499881740172051,0.25322214936770804,104,8,33,71,0,10,10,2229,0.31000448631673394,0.8462538761323295,5493.92783705001,404.50791068575785,0,3.531830907320642,0.9784087747151389,,10000.0,243.61375226425614,False,-0.8449051293736578
5bec502ee2de5144,breakout,15,12,0.0,0,both,4.0,8.0,3.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.8308861380597855,-0.016943121717345577,-0.015138485804315762,-0.14986374839883765,0.19866386546671433,104,3,38,66,0,5,5,1897,0.3120716921454929,0.8328014016676689,4543.014092000006,422.9296885978532,0,1.6832263972352988,0.8439055275972552,,10000.0,1691.138619402145,False,-0.5900108974612961
f4831dc49035e239,breakout,15,12,0.0,0,long,1.5,2.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.9980369739433276,-0.05817450411387137,-0.05508146926228963,-0.14999003567656266,0.26100036074612376,104,8,17,87,0,28,28,1998,0.31181181181181183,0.8202071630849405,4789.45792629997,855.4920131332648,0,4.655313390862917,0.998274273417129,,10000.0,19.630260566724036,False,-0.9561628021209704
fb99e8de6bd75766,breakout,15,12,0.0,0,long,2.5,4.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.5886917377683208,-0.008506043265025354,-0.006404906504050973,-0.11692201525982937,0.205513406309616,104,8,34,70,0,10,10,763,0.22411533420707733,0.9067264615739422,3357.190961399996,1867.5358162831858,0,1.9542337237023473,0.7408149593511192,,10000.0,4113.0826223167915,False,-0.3596385129487969
a57e027d19417eaa,breakout,15,12,0.0,0,long,3.0,6.0,0.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.6007882686506874,-0.008790590097633388,-0.006635984514839413,-0.09990262657006133,0.29447005698893114,104,6,36,68,0,14,14,560,0.21785714285714286,0.878735892598715,2156.2287246499995,1862.075061856893,0,1.674655709568081,0.7483981983411809,,10000.0,3992.1173134931273,False,-0.3691574058933659
11605f50784bb214,breakout,15,12,0.0,0,long,2.5,8.0,2.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.7130713628380518,-0.011933244064280424,-0.01009226111961962,-0.11846325461492635,0.14925799041950238,104,6,36,68,0,6,6,894,0.2695749440715884,0.8682976155634929,3546.254029349998,1640.2138990305357,0,2.061734541726958,0.8061159153126506,,10000.0,2869.286371619481,False,-0.4654830103983807
2ebec9fbdd0d16a1,breakout,15,12,0.0,0,long,4.0,8.0,3.0,72,0.0,0.02,5,0.06,0.15,5,32,0.0005,0.1,-0.32165229618605196,-0.003724731347586663,-0.0025210016110977815,-0.08802875668938326,0.21486063751508588,104,6,40,64,0,12,12,438,0.3013698630136986,0.9179922421543971,1634.281664099999,1653.6164977605135,0,1.1627411241117305,0.5544913665020066,,10000.0,6783.47703813948,False,-0.17692669901142744
