trade_id,day_index,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,reason,adverse_equity_bound,max_mark_observed_gap,day_status,UTC_day,IV_observation_candle_open_utc,IV_available_utc,IV_annualized_percent,one_day_sigma,reference_price,entry_utc_simulated,exit_bar_open_utc,exit_latest_utc,exit_reason,realized_net_R,initial_price_RR,time_precision
1,609.0,876962.0,877557.0,1.0,0.015,47134.5,47706.0,43896.325702766764,47715.63674923704,0.35350875,0.357795,0.19302975848399997,8.5725,7.668166491515876,10000.0,10007.668166491516,0.07070175,2.0,9990.9717244192,0.0,0.0,2021-09-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,2021-09-01 00:01:00+00:00,91.08,0.047673450869516666,47150.32,2021-09-01 00:02:00+00:00,2021-09-01 09:57:00+00:00,2021-09-01 09:58:00+00:00,target,0.15787016155096448,0.17946432029109008,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
2,610.0,878402.0,878494.0,1.0,0.013000000000000001,48928.5,49435.200000000004,45380.47146041531,49445.176314096396,0.31803525000000005,0.3213288000000001,0.0,6.587100000000057,5.9477359499996965,10007.668166491516,10013.615902441516,0.06355831242783835,2.0,10003.485231241515,0.0,0.0,2021-09-02 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-02 00:01:00+00:00,93.65,0.04901865035057352,48842.94,2021-09-02 00:02:00+00:00,2021-09-02 01:34:00+00:00,2021-09-02 01:35:00+00:00,target,0.12894996330935124,0.1456234943805934,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
3,611.0,879842.0,880369.0,1.0,0.014,49346.200000000004,49891.600000000006,45834.190218274125,49901.581158628745,0.34542340000000005,0.34924120000000003,0.23053487807885956,7.635600000000021,6.7104005219207465,10013.615902441516,10020.326302963436,0.06899074287756114,2.0,9999.734159041516,0.0,0.0,2021-09-03 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-03 00:01:00+00:00,92.82,0.04858420849482364,49299.14,2021-09-03 00:02:00+00:00,2021-09-03 08:49:00+00:00,2021-09-03 08:50:00+00:00,target,0.13647864122940834,0.15813770266773416,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
4,612.0,881282.0,882719.0,1.0,0.014,49954.0,49932.200000000004,46608.571355428394,50620.7274325563,0.349678,0.34952540000000004,0.21725060706252408,-0.3051999999999389,-1.2216540070639894,10020.326302963436,10019.104648956372,0.06979373513946055,3.0,10012.175005280173,0.0,0.0,2021-09-04 00:00:00+00:00,2021-09-03 00:00:00+00:00,2021-09-04 00:01:00+00:00,90.15,0.04718666662150777,50027.08,2021-09-04 00:02:00+00:00,2021-09-04 23:59:00+00:00,2021-09-04 23:59:00+00:00,scheduled_23_59_exit,-0.026083653180337,0.1992950690005449,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
5,613.0,882722.0,884159.0,-1.0,0.013000000000000001,49884.4,51799.3,53652.06769180903,49347.64041629312,0.3242486,0.33669545000000006,-0.130168545843596,-24.89370000000002,-25.424475504156362,10019.104648956372,9993.680173452216,0.0647260631285601,3.0,9992.547523365076,0.0,0.0,2021-09-05 00:00:00+00:00,2021-09-04 00:00:00+00:00,2021-09-05 00:01:00+00:00,91.3,0.04778860413248651,49940.74,2021-09-05 00:02:00+00:00,2021-09-05 23:59:00+00:00,2021-09-05 23:59:00+00:00,scheduled_23_59_exit,-0.5190821072641014,0.14246468309129387,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
6,614.0,884162.0,885483.0,1.0,0.013000000000000001,51752.0,52425.8,48138.08783242149,52436.340449710086,0.336388,0.34076770000000006,0.13448468810513103,8.759400000000038,7.94775961189589,9993.680173452216,10001.627933064112,0.06732014516406086,2.0,9984.041742143112,0.0,0.0,2021-09-06 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:01:00+00:00,93.37,0.04887209165224826,51799.57,2021-09-06 00:02:00+00:00,2021-09-06 22:03:00+00:00,2021-09-06 22:04:00+00:00,target,0.16917016674526286,0.18936277861136425,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
7,615.0,885602.0,886488.0,1.0,0.013000000000000001,52649.600000000006,48969.700000000004,48979.581957590795,53328.053301434156,0.34222240000000004,0.31830305000000003,0.06808683235221401,-47.838700000000024,-48.56731228235367,10001.627933064112,9953.060620781758,0.06843333951039235,1.0,9953.01361993111,0.0,0.0,2021-09-07 00:00:00+00:00,2021-09-06 00:00:00+00:00,2021-09-07 00:01:00+00:00,92.86,0.04860514545172725,52683.97,2021-09-07 00:02:00+00:00,2021-09-07 14:48:00+00:00,2021-09-07 14:49:00+00:00,stop,-1.0179642321840192,0.18486375096640528,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
8,616.0,887042.0,887246.0,-1.0,0.013000000000000001,46754.600000000006,46293.700000000004,50499.91447493126,46284.4409900879,0.30390490000000003,0.30090905000000007,0.0,5.991700000000019,5.386886050000612,9953.060620781758,9958.447506831759,0.06106762765323738,2.0,9945.122298759738,0.0,0.0,2021-09-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,2021-09-08 00:01:00+00:00,95.16,0.04980902047368474,46864.39,2021-09-08 00:02:00+00:00,2021-09-08 03:26:00+00:00,2021-09-08 03:27:00+00:00,target,0.11063846648221784,0.12553258559702968,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
9,617.0,888482.0,888664.0,-1.0,0.014,46045.9,45518.4,49524.64895679879,45509.23604433095,0.32232130000000003,0.31862880000000005,0.0,7.385,6.744049900000391,9958.447506831759,9965.19155673176,0.06473324276276579,2.0,9953.647070739278,0.0,0.0,2021-09-09 00:00:00+00:00,2021-09-08 00:00:00+00:00,2021-09-09 00:01:00+00:00,92.31,0.04831726229430263,46062.29,2021-09-09 00:02:00+00:00,2021-09-09 03:04:00+00:00,2021-09-09 03:05:00+00:00,target,0.13847445043672083,0.15426923941154363,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
10,618.0,889922.0,890019.0,1.0,0.014,46470.9,46966.3,43181.20399697441,46975.714708990265,0.32529630000000004,0.32876410000000006,0.0,6.93560000000002,6.281539600000542,9965.19155673176,9971.47309633176,0.06528651218555924,2.0,9962.12451567986,0.0,0.0,2021-09-10 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-10 00:01:00+00:00,91.95,0.04812882968217015,46413.88,2021-09-10 00:02:00+00:00,2021-09-10 01:39:00+00:00,2021-09-10 01:40:00+00:00,target,0.13638992769768943,0.15345330040404212,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
11,619.0,891362.0,892799.0,-1.0,0.015,44968.600000000006,45189.9,48167.031243774625,44332.294402984066,0.3372645000000001,0.33892425,-0.13593809638575,-3.3194999999999344,-3.859750653613446,9971.47309633176,9967.613345678146,0.06764587272949084,3.0,9955.951069928145,0.0,0.0,2021-09-11 00:00:00+00:00,2021-09-10 00:00:00+00:00,2021-09-11 00:01:00+00:00,90.57,0.04740650466899565,44860.83,2021-09-11 00:02:00+00:00,2021-09-11 23:59:00+00:00,2021-09-11 23:59:00+00:00,scheduled_23_59_exit,-0.0804509119093099,0.19894302816558473,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
12,620.0,892802.0,893295.0,1.0,0.016,45134.0,45716.700000000004,42128.36263193533,45725.944162470005,0.361072,0.36573360000000005,0.07258098234886401,9.32320000000007,8.523813417650672,9967.613345678146,9976.137159095797,0.07244903819559917,2.0,9961.199473678147,0.0,0.0,2021-09-12 00:00:00+00:00,2021-09-11 00:00:00+00:00,2021-09-12 00:01:00+00:00,89.46,0.04682550411492052,45193.78,2021-09-12 00:02:00+00:00,2021-09-12 08:15:00+00:00,2021-09-12 08:16:00+00:00,target,0.17724637850979236,0.1969446376863345,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
13,621.0,894242.0,895065.0,1.0,0.015,46079.3,46595.8,42833.5717339857,46605.2181301775,0.34559475000000006,0.3494685,0.06673820999999999,7.7475,6.985698540000158,9976.137159095797,9983.122857635797,0.0692842819798046,2.0,9947.483080805647,0.0,0.0,2021-09-13 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:01:00+00:00,92.13,0.048223045988236395,46046.73,2021-09-13 00:02:00+00:00,2021-09-13 13:45:00+00:00,2021-09-13 13:46:00+00:00,target,0.14348497404309762,0.16203393724740653,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
14,622.0,895682.0,897119.0,-1.0,0.014,44943.5,47052.8,48350.209029224534,44436.93774387896,0.3146045,0.32936960000000004,-0.12946997,-29.53020000000004,-30.044704129997626,9983.122857635797,9953.0781535058,0.06302727202427812,3.0,9950.710703105799,0.0,0.0,2021-09-14 00:00:00+00:00,2021-09-13 00:00:00+00:00,2021-09-14 00:01:00+00:00,92.14,0.04822828022746229,44975.96,2021-09-14 00:02:00+00:00,2021-09-14 23:59:00+00:00,2021-09-14 23:59:00+00:00,scheduled_23_59_exit,-0.6299482217559197,0.14869548639918584,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
15,623.0,897122.0,897751.0,1.0,0.014,47145.9,47641.0,43843.7389508671,47650.617342005484,0.3300213,0.33348700000000003,0.06604071524370601,6.93139999999998,6.201850984754856,9953.0781535058,9959.280004490554,0.06631542421552386,2.0,9946.59888513218,0.0,0.0,2021-09-15 00:00:00+00:00,2021-09-14 00:00:00+00:00,2021-09-15 00:01:00+00:00,90.9,0.04757923456345043,47087.18,2021-09-15 00:02:00+00:00,2021-09-15 10:31:00+00:00,2021-09-15 10:32:00+00:00,target,0.13415134799989245,0.15284455679047307,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
16,624.0,898562.0,899999.0,1.0,0.014,48112.4,47756.5,44812.89491426749,48678.05517539439,0.33678680000000005,0.3342955,0.134872604646472,-4.98260000000002,-5.788554904647754,9959.280004490554,9953.491449585907,0.06763276057067293,3.0,9943.769685085907,0.0,0.0,2021-09-16 00:00:00+00:00,2021-09-15 00:00:00+00:00,2021-09-16 00:01:00+00:00,90.32,0.0472756486883481,48106.12,2021-09-16 00:02:00+00:00,2021-09-16 23:59:00+00:00,2021-09-16 23:59:00+00:00,scheduled_23_59_exit,-0.12531218977740927,0.17143637021211222,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
17,625.0,900002.0,900809.0,-1.0,0.014,47730.600000000006,47232.100000000006,51007.40183501399,47222.55888893635,0.33411420000000003,0.3306247000000001,-0.066817478,6.979,6.381078577998778,9953.491449585907,9959.872528163905,0.06713507550436489,2.0,9947.342179453166,0.0,0.0,2021-09-17 00:00:00+00:00,2021-09-16 00:00:00+00:00,2021-09-17 00:01:00+00:00,84.17,0.04405659156441829,47745.55,2021-09-17 00:02:00+00:00,2021-09-17 13:29:00+00:00,2021-09-17 13:30:00+00:00,target,0.13909639640993662,0.1550417561523027,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
18,626.0,901442.0,902879.0,-1.0,0.015,47356.9,48309.700000000004,50462.57557894659,46796.10878553708,0.35517675,0.36232275,-0.14555386578399002,-14.292000000000042,-14.86394563421527,9959.872528163905,9945.00858252969,0.07132154533015425,3.0,9938.029735438346,0.0,0.0,2021-09-18 00:00:00+00:00,2021-09-17 00:00:00+00:00,2021-09-18 00:01:00+00:00,82.35,0.043103960025304096,47303.11,2021-09-18 00:02:00+00:00,2021-09-18 23:59:00+00:00,2021-09-18 23:59:00+00:00,scheduled_23_59_exit,-0.31907058021939205,0.18056979881109692,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
19,627.0,902882.0,904319.0,1.0,0.015,48247.200000000004,47233.4,45178.578639857355,48823.29529350866,0.36185400000000006,0.35425049999999997,0.14372032830165002,-15.207000000000043,-16.066824828303652,9945.00858252969,9928.941757701386,0.07277097792266682,3.0,9923.537663178087,0.0,0.0,2021-09-19 00:00:00+00:00,2021-09-18 00:00:00+00:00,2021-09-19 00:01:00+00:00,84.7,0.0443340062433911,48285.15,2021-09-19 00:02:00+00:00,2021-09-19 23:59:00+00:00,2021-09-19 23:59:00+00:00,scheduled_23_59_exit,-0.3490563121057238,0.18773749703739034,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
20,628.0,904322.0,904473.0,-1.0,0.015,47310.5,46739.200000000004,50546.85533852273,46729.79229776282,0.35482875,0.350544,0.0,8.569499999999934,7.86412725000082,9928.941757701386,9936.805884951387,0.07147362904506455,2.0,9928.182078951386,0.0,0.0,2021-09-20 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:01:00+00:00,85.72,0.04486789864443312,47256.91,2021-09-20 00:02:00+00:00,2021-09-20 02:33:00+00:00,2021-09-20 02:34:00+00:00,target,0.16199554596479082,0.17943261524003484,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
21,629.0,905762.0,905769.0,-1.0,0.014,42960.0,42521.600000000006,46240.8033543324,42513.054110269484,0.30072000000000004,0.29765120000000006,0.0,6.137599999999918,5.539228800000274,9936.805884951387,9942.345113751388,0.0605264918086847,2.0,9936.202647725748,0.0,0.0,2021-09-21 00:00:00+00:00,2021-09-20 00:00:00+00:00,2021-09-21 00:01:00+00:00,91.76,0.04802937913687802,43026.6,2021-09-21 00:02:00+00:00,2021-09-21 00:09:00+00:00,2021-09-21 00:10:00+00:00,target,0.12059826733520612,0.13623062447199416,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
22,630.0,907202.0,908289.0,-1.0,0.014,40568.700000000004,43932.200000000004,43923.36209666644,40216.32339712924,0.28398090000000004,0.30752540000000006,-0.12002683,-47.089,-47.560479469999336,9942.345113751388,9894.784634281388,0.057125536631638815,1.0,9894.784634281388,0.0,0.0,2021-09-22 00:00:00+00:00,2021-09-21 00:00:00+00:00,2021-09-22 00:01:00+00:00,96.26,0.050384786788533975,40726.1,2021-09-22 00:02:00+00:00,2021-09-22 18:09:00+00:00,2021-09-22 18:10:00+00:00,stop,-1.0126734100509753,0.10504086334683962,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
23,631.0,908642.0,908847.0,1.0,0.016,43466.3,44019.4,40591.370533111796,44028.24913531782,0.34773040000000005,0.35215520000000006,0.0,8.849599999999977,8.14971439999863,9894.784634281388,9902.934348681387,0.07028559243124023,2.0,9887.941518347947,0.0,0.0,2021-09-23 00:00:00+00:00,2021-09-22 00:00:00+00:00,2021-09-23 00:01:00+00:00,88.73,0.04644340465142967,43520.0,2021-09-23 00:02:00+00:00,2021-09-23 03:27:00+00:00,2021-09-23 03:28:00+00:00,target,0.1771720509551273,0.1954653642080702,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
24,632.0,910082.0,910719.0,1.0,0.016,44884.5,41964.0,41972.45714217701,45322.80732546866,0.359076,0.335712,-0.061182293735609024,-46.728,-47.36160570626453,9902.934348681387,9855.572742975122,0.07251911147887441,1.0,9855.572742975122,0.0,0.0,2021-09-24 00:00:00+00:00,2021-09-23 00:00:00+00:00,2021-09-24 00:01:00+00:00,83.84,0.04388386166996352,44828.29,2021-09-24 00:02:00+00:00,2021-09-24 10:39:00+00:00,2021-09-24 10:40:00+00:00,stop,-1.0165030190711097,0.15051541026986598,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
25,633.0,911522.0,911601.0,-1.0,0.016,42799.700000000004,42323.0,45821.19846496807,42314.45780578973,0.3423976000000001,0.338584,0.0,7.62720000000007,6.946218400000362,9855.572742975122,9862.518961375123,0.06948304455345937,2.0,9853.048585375123,0.0,0.0,2021-09-25 00:00:00+00:00,2021-09-24 00:00:00+00:00,2021-09-25 00:01:00+00:00,86.92,0.04549600735154138,42798.49,2021-09-25 00:02:00+00:00,2021-09-25 01:21:00+00:00,2021-09-25 01:22:00+00:00,target,0.14368322705886644,0.16059653838526863,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
26,634.0,912962.0,913061.0,-1.0,0.016,42625.100000000006,42183.4,45626.6414700195,42174.94850108591,0.34100080000000005,0.3374672,0.0,7.06720000000007,6.388732000001255,9862.518961375123,9868.907693375124,0.06915085311074617,2.0,9860.755560575124,0.0,0.0,2021-09-26 00:00:00+00:00,2021-09-25 00:00:00+00:00,2021-09-26 00:01:00+00:00,85.88,0.04495164647204756,42651.58,2021-09-26 00:02:00+00:00,2021-09-26 01:41:00+00:00,2021-09-26 01:42:00+00:00,target,0.13303022929664365,0.1499734397843147,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
27,635.0,914402.0,914450.0,1.0,0.016,43108.700000000004,43647.4,40233.947625472756,43656.15596748608,0.34486960000000005,0.3491792,0.0,8.619199999999953,7.9251512000009825,9868.907693375124,9876.832844575125,0.06989012577987871,2.0,9865.705761046163,0.0,0.0,2021-09-27 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:01:00+00:00,89.12,0.04664753998123985,43150.0,2021-09-27 00:02:00+00:00,2021-09-27 00:50:00+00:00,2021-09-27 00:51:00+00:00,target,0.1723007360178342,0.19043586930721326,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
28,636.0,915842.0,916309.0,-1.0,0.016,42233.8,41642.0,45180.2447393941,41633.60501825959,0.3378704,0.33313600000000004,0.0,9.468800000000046,8.79779359999884,9876.832844575125,9885.630638175124,0.06841674964370308,2.0,9868.395774175124,0.0,0.0,2021-09-28 00:00:00+00:00,2021-09-27 00:00:00+00:00,2021-09-28 00:01:00+00:00,89.25,0.04671558509117657,42122.69,2021-09-28 00:02:00+00:00,2021-09-28 07:49:00+00:00,2021-09-28 07:50:00+00:00,target,0.18661884020706293,0.2037014214846036,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
29,637.0,917282.0,918719.0,-1.0,0.015,41001.3,41534.600000000006,44087.25282899018,40514.18338462466,0.30750975,0.31150950000000005,-0.05931822460576762,-7.999500000000044,-8.559201025394941,9885.630638175124,9877.071437149729,0.06221348161896648,3.0,9861.99789270761,0.0,0.0,2021-09-29 00:00:00+00:00,2021-09-28 00:00:00+00:00,2021-09-29 00:01:00+00:00,92.27,0.04829632533739902,41006.32,2021-09-29 00:02:00+00:00,2021-09-29 23:59:00+00:00,2021-09-29 23:59:00+00:00,scheduled_23_59_exit,-0.18490671546645734,0.15784966341651557,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
30,638.0,918722.0,918767.0,1.0,0.016,41488.3,41992.600000000006,38614.75738947656,42001.06993511354,0.33190640000000005,0.3359408000000001,0.0,8.068800000000047,7.400952799998777,9877.071437149729,9884.472389949728,0.06720745154310229,2.0,9875.227507973888,0.0,0.0,2021-09-30 00:00:00+00:00,2021-09-29 00:00:00+00:00,2021-09-30 00:01:00+00:00,91.77,0.048034613376103916,41499.71,2021-09-30 00:02:00+00:00,2021-09-30 00:47:00+00:00,2021-09-30 00:48:00+00:00,target,0.16097187781588657,0.17844521714613862,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
31,639.0,920162.0,920597.0,1.0,0.015,43864.8,44312.100000000006,40777.550309295875,44321.03842684747,0.328986,0.33234075,0.0,6.709500000000044,6.048173249999309,9884.472389949728,9890.520563199727,0.06656622367310254,2.0,9875.407956450277,0.0,0.0,2021-10-01 00:00:00+00:00,2021-09-30 00:00:00+00:00,2021-10-01 00:01:00+00:00,90.97,0.04761587423803174,43796.57,2021-10-01 00:02:00+00:00,2021-10-01 07:17:00+00:00,2021-10-01 07:18:00+00:00,target,0.13060542242956416,0.147781511881345,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
32,640.0,921602.0,923039.0,1.0,0.015,48137.700000000004,47664.9,44987.45630426899,48667.548063503455,0.36103275,0.35748674999999996,0.06776924058232628,-7.092000000000043,-7.878288740581411,9890.520563199727,9882.642274459145,0.0730058135348946,3.0,9879.451081506877,0.0,0.0,2021-10-02 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-10-02 00:01:00+00:00,85.84,0.04493070951514395,48123.94,2021-10-02 00:02:00+00:00,2021-10-02 23:59:00+00:00,2021-10-02 23:59:00+00:00,scheduled_23_59_exit,-0.1667233713010311,0.1681927224301608,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
33,641.0,923042.0,923090.0,-1.0,0.015,47683.9,47115.600000000006,50872.34719518213,47106.154531985434,0.35762925,0.35336700000000004,0.0,8.524499999999934,7.813503749999654,9882.642274459145,9890.455778209145,0.07237522922877875,2.0,9880.633295209145,0.0,0.0,2021-10-03 00:00:00+00:00,2021-10-02 00:00:00+00:00,2021-10-03 00:01:00+00:00,83.97,0.04395190677990025,47626.61,2021-10-03 00:02:00+00:00,2021-10-03 00:50:00+00:00,2021-10-03 00:51:00+00:00,target,0.16337113902562936,0.18119963500965755,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
