timestamp,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,original_open,original_close,aggregate_records
1730148660000,2514.63,2514.87,2514.04,2514.1,488.347,1227945.8245500003,929,123.06099999999999,309424.70252000005,2503.77,2503.77,227
1730148720000,2514.11,2514.11,2512.7,2513.18,402.572,1011788.80406,899,116.53999999999999,292883.51995,2503.77,2503.77,256
1730148780000,2513.18,2513.68,2512.37,2513.17,353.062,887205.62374,1002,105.64099999999999,265484.29916999995,2503.77,2503.77,329
1730148840000,2513.18,2513.22,2512.08,2513.03,801.6600000000001,2014213.8891500002,1312,240.654,604670.41414,2503.77,2503.77,372
1730148900000,2513.04,2513.72,2513.03,2513.06,206.286,518480.67977999995,823,89.41300000000001,224728.59551999997,2503.77,2503.77,241
1730148960000,2513.06,2514.38,2513.05,2513.56,296.92400000000004,746436.7187900001,859,130.89000000000001,329018.35623000003,2503.77,2503.77,313
1730149020000,2513.55,2515.62,2513.42,2514.71,872.8679999999999,2195182.6873399997,1627,621.1589999999999,1562146.36836,2503.77,2503.77,556
1730149080000,2514.7,2515.81,2514.57,2515.81,244.843,615845.93354,620,158.09099999999998,397635.71674,2503.77,2503.77,236
1730149140000,2515.8,2516.13,2515.8,2515.97,632.6120000000001,1591644.4213799997,870,297.569,748672.4066699999,2503.77,2503.77,230
1730149200000,2515.96,2516.19,2515.96,2515.99,1073.25,2700399.8943800004,1390,486.897,1225078.8160699997,2503.77,2503.77,360
1730149260000,2515.98,2516.18,2515.38,2515.75,735.156,1849583.3058799999,1102,194.66,489776.11516000004,2503.77,2503.77,282
1730149320000,2515.74,2516.0,2515.13,2515.89,486.73699999999997,1224505.0869099998,1127,280.53200000000004,705756.23865,2503.77,2503.77,310
1730149380000,2515.89,2516.2,2515.84,2515.85,628.112,1580338.5906899997,732,277.935,699296.14419,2503.77,2503.77,217
1730149440000,2515.85,2516.14,2514.54,2514.66,1256.586,3161157.5236799996,1489,583.641,1468221.29893,2503.77,2503.77,401
1730149500000,2514.66,2515.32,2514.65,2515.32,193.74099999999999,487257.4208300001,448,179.68200000000002,451899.3852400001,2503.77,2503.77,216
1730149560000,2515.31,2515.82,2515.31,2515.69,332.241,835787.4399500001,556,201.995,508135.16377999994,2503.77,2503.77,193
1730149620000,2515.68,2516.0,2515.31,2515.32,278.91999999999996,701685.82591,595,125.05800000000002,314615.58273,2503.77,2503.77,190
1730149680000,2515.33,2516.0,2515.33,2516.0,372.696,937514.0823500002,431,270.715,680981.0708599999,2503.77,2503.77,150
1730149740000,2515.99,2517.99,2515.99,2517.62,4747.243,11945956.327829998,2235,4377.585000000001,11015277.60706,2503.77,2503.77,613
1730149800000,2517.61,2518.5,2517.61,2518.5,637.767,1605928.93711,1231,382.765,963805.7711199999,2503.77,2503.77,377
1730149860000,2518.5,2519.0,2518.5,2518.8,1009.677,2543154.12626,1060,492.938,1241568.5327400002,2503.77,2503.77,329
1730149920000,2518.8,2519.88,2518.79,2519.5,1405.0929999999998,3539889.9137500003,1296,673.0820000000001,1695703.4584100004,2503.77,2503.77,334
1730149980000,2519.49,2520.0,2518.22,2518.69,1817.0970000000002,4578164.38409,2137,506.44,1276012.6353200001,2503.77,2503.77,492
