start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,6916.271883241321,-0.30837281167586794
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,6916.271883241321,5604.315436878576,-0.1896912771086573
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,5604.315436878576,5134.570519016779,-0.0838184294143568
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,5134.570519016779,8520.833072418069,0.6595025895271425
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,8520.833072418069,7188.674218131786,-0.15634138621943905
