trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
1,882440.0,882720.0,1.0,0.558,3854.55,3889.17,1.07541945,1.08507843,1.5267018649608002,19.317959999999943,15.630760255039144,10015.630760255039,4.0,10000.0,0.21508389000000003,1630800000.0,2021-09-04 19:20:00+00:00,2021-09-04 19:20:00+00:00,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,3770.4702147690095,4109.018550313291,2021-09-05 00:00:00+00:00,3.0265128486495816,0.33316111685398336,timeout,minute interval; not exact exchange fill
2,886120.0,886183.0,1.0,0.46,3782.04,3677.8,0.8698692,0.8458940000000001,0.0,-47.9503999999999,-49.6661631999999,9965.96459705504,1.0,10015.630760255039,0.17370233005232105,1631007840.0,2021-09-07 08:40:00+00:00,2021-09-07 08:40:00+00:00,2021-09-07 09:43:00+00:00,2021-09-07 09:44:00+00:00,3678.5397771985663,4078.1227011282617,2021-09-08 00:00:00+00:00,2.8606962682225308,-1.0431853872154584,stop,minute interval; not exact exchange fill
3,886230.0,886465.0,1.0,0.608,3755.17,3677.8,1.14157168,1.1180512,0.0,-47.040959999999934,-49.300582879999936,9916.66401417504,1.0,9965.96459705504,0.2290940668878829,1631024760.0,2021-09-07 10:30:00+00:00,2021-09-07 10:30:00+00:00,2021-09-07 14:25:00+00:00,2021-09-07 14:26:00+00:00,3678.5397771985663,4078.1227011282617,2021-09-08 00:00:00+00:00,4.214429885778945,-1.058152802323351,stop,minute interval; not exact exchange fill
4,887465.0,887535.0,1.0,0.444,3339.34,3231.9300000000003,0.74133348,0.71748846,0.144747605172108,-47.69003999999994,-49.293609545172046,9867.370404629866,1.0,9916.66401417504,0.14951267461322193,1631088960.0,2021-09-08 07:05:00+00:00,2021-09-08 07:05:00+00:00,2021-09-08 08:15:00+00:00,2021-09-08 08:16:00+00:00,3232.5776728137503,3628.546926165248,2021-09-09 00:00:00+00:00,2.708885557175221,-1.0398953080713245,stop,minute interval; not exact exchange fill
5,887555.0,888480.0,1.0,0.496,3327.25,3496.98,0.8251580000000001,0.86725104,0.34302556472510404,84.18608,82.15064539527489,9949.521050025141,4.0,9867.370404629866,0.16724982769732205,1631145600.0,2021-09-08 08:35:00+00:00,2021-09-08 08:35:00+00:00,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00,3232.5776728137503,3628.546926165248,2021-09-09 00:00:00+00:00,3.182523712261807,1.7494689960912535,timeout,minute interval; not exact exchange fill
6,890875.0,891218.0,1.0,0.539,3300.4700000000003,3212.17,0.8894766650000001,0.8656798150000001,0.17782526300000004,-47.5937000000001,-49.526681743000104,9899.994368282143,1.0,9949.521050025141,0.17879788595406862,1631309940.0,2021-09-10 15:55:00+00:00,2021-09-10 15:55:00+00:00,2021-09-10 21:38:00+00:00,2021-09-10 21:39:00+00:00,3212.819382701191,3556.0483686821717,2021-09-11 00:00:00+00:00,2.915876425728761,-1.0483239004096376,stop,minute interval; not exact exchange fill
7,894420.0,894688.0,1.0,0.491,3292.89,3196.26,0.808404495,0.78468183,0.0,-47.44532999999983,-49.03841632499982,9850.955951957145,1.0,9899.994368282143,0.16331413229688033,1631518140.0,2021-09-13 03:00:00+00:00,2021-09-13 03:00:00+00:00,2021-09-13 07:28:00+00:00,2021-09-13 07:29:00+00:00,3196.900600265702,3607.6749223596817,2021-09-14 00:00:00+00:00,3.279371714283221,-1.04047504491596,stop,minute interval; not exact exchange fill
8,895055.0,895083.0,1.0,0.486,3293.46,3196.26,0.80031078,0.77669118,0.0,-47.23919999999991,-48.81620195999991,9802.139749997146,1.0,9850.955951957145,0.162483881544714,1631541840.0,2021-09-13 13:35:00+00:00,2021-09-13 13:35:00+00:00,2021-09-13 14:03:00+00:00,2021-09-13 14:04:00+00:00,3196.900600265702,3607.6749223596817,2021-09-14 00:00:00+00:00,3.2541101459237014,-1.0402390681424425,stop,minute interval; not exact exchange fill
9,895500.0,895680.0,1.0,0.502,3289.86,3283.51,0.82575486,0.8241610100000001,0.164877382,-3.1876999999999542,-5.0024932519999545,9797.137256745147,4.0,9802.139749997146,0.16848461276023746,1631577600.0,2021-09-13 21:00:00+00:00,2021-09-13 21:00:00+00:00,2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00,3196.900600265702,3607.6749223596817,2021-09-14 00:00:00+00:00,3.418857299725238,-0.10719869134786587,timeout,minute interval; not exact exchange fill
10,900750.0,901440.0,1.0,0.453,3447.5,3400.31,0.78085875,0.770170215,0.310405113,-21.377070000000025,-23.238504078000027,9773.898752667148,4.0,9797.137256745147,0.1594054935715825,1631923200.0,2021-09-17 12:30:00+00:00,2021-09-17 12:30:00+00:00,2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00,3344.3983939307964,3701.924411284903,2021-09-18 00:00:00+00:00,2.467705606003156,-0.4975589416673798,timeout,minute interval; not exact exchange fill
11,903615.0,904320.0,1.0,0.497,3336.4,3328.32,0.8290954,0.8270875200000001,0.332620905669584,-4.015759999999964,-6.004563825669548,9767.89418884148,4.0,9773.898752667148,0.16965500072808767,1632096000.0,2021-09-19 12:15:00+00:00,2021-09-19 12:15:00+00:00,2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00,3242.8685686767676,3564.646017079638,2021-09-20 00:00:00+00:00,2.4403135272339567,-0.12917173600946433,timeout,minute interval; not exact exchange fill
12,904520.0,904774.0,1.0,0.512,3202.86,3111.4900000000002,0.8199321600000001,0.79654144,0.0,-46.78143999999995,-48.397913599999946,9719.49627524148,1.0,9767.89418884148,0.16788309622286113,1632123300.0,2021-09-20 03:20:00+00:00,2021-09-20 03:20:00+00:00,2021-09-20 07:34:00+00:00,2021-09-20 07:35:00+00:00,3112.118283709502,3514.710797955142,2021-09-21 00:00:00+00:00,3.4366861318425053,-1.0417168515678408,stop,minute interval; not exact exchange fill
13,906230.0,906992.0,-1.0,0.464,3040.75,2832.55,0.705454,0.6571516000000001,-0.2835124327870401,96.60479999999993,95.52570683278695,9815.021982074266,2.0,9719.49627524148,0.14516266687544427,1632256380.0,2021-09-21 07:50:00+00:00,2021-09-21 07:50:00+00:00,2021-09-21 20:32:00+00:00,2021-09-21 20:33:00+00:00,3141.1981286220575,2831.9741819705255,2021-09-22 00:00:00+00:00,2.0784440774900523,2.049559021141401,target,minute interval; not exact exchange fill
14,907425.0,907989.0,-1.0,0.543,2877.07,2963.9700000000003,0.7811245050000001,0.8047178550000001,-0.159771777,-47.18670000000005,-48.61277058300005,9766.409211491266,1.0,9815.021982074266,0.15916918096090102,1632316200.0,2021-09-22 03:45:00+00:00,2021-09-22 03:45:00+00:00,2021-09-22 13:09:00+00:00,2021-09-22 13:10:00+00:00,2963.3686475813597,2607.1012839222108,2021-09-23 00:00:00+00:00,3.1283076113478105,-1.037400741600239,stop,minute interval; not exact exchange fill
15,909725.0,910080.0,-1.0,0.511,3153.04,3151.34,0.80560172,0.80516737,-0.0008856210733561346,0.8686999999999071,-0.7411834689267368,9765.668028022339,4.0,9766.409211491266,0.1649739843077884,1632441600.0,2021-09-23 18:05:00+00:00,2021-09-23 18:05:00+00:00,2021-09-24 00:00:00+00:00,2021-09-24 00:00:00+00:00,3243.9896716971066,2936.519441129495,2021-09-24 00:00:00+00:00,2.380663446390351,-0.015947906785020706,timeout,minute interval; not exact exchange fill
16,913555.0,914173.0,-1.0,0.486,2992.94,3089.66,0.7272844199999999,0.75078738,-0.04191822282779999,-47.005919999999904,-48.442073577172096,9717.225954445166,1.0,9765.668028022339,0.1489471929443179,1632687240.0,2021-09-26 09:55:00+00:00,2021-09-26 09:55:00+00:00,2021-09-26 20:13:00+00:00,2021-09-26 20:14:00+00:00,3089.037419763359,2792.7601743520604,2021-09-27 00:00:00+00:00,2.0830926172719786,-1.0372291863626584,stop,minute interval; not exact exchange fill
17,914505.0,915840.0,-1.0,0.453,3150.82,2924.18,0.7136607300000001,0.6623267700000001,-0.26717295767946875,102.66792000000015,101.5591054576796,9818.785059902846,4.0,9717.225954445166,0.14688569214005656,1632787200.0,2021-09-27 01:45:00+00:00,2021-09-27 01:45:00+00:00,2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00,3253.436357389097,2909.508597599183,2021-09-28 00:00:00+00:00,2.3515880756303025,2.1847616840311197,timeout,minute interval; not exact exchange fill
