start_utc,end_exclusive_utc,return,full_calendar_month
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,-0.008447114830077096,True
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,-0.02382280662059022,True
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,-0.020270410947241246,True
2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,-0.007408743548981356,True
2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,-0.0066857073902167885,True
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,-0.016127693260533316,True
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,-0.010867984494151162,True
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,-0.00016015930978474646,True
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,0.055127857990158846,True
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,-0.041860547437068685,True
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.009868644759023604,True
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,-0.028326055922997084,True
2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,0.018499031358842677,True
2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,-0.00980163507852716,True
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,0.02969668462576114,True
2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,0.0009964314084449644,True
2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,-0.025630256958787623,True
2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.013799962091727291,True
2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,-0.06594288363987666,True
2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.004575728924427147,True
2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,-0.013065849207294367,True
2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,-0.01466637650107494,True
2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,0.0030481514854443503,True
2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,0.0077405877962433145,True
2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,0.004566639261472938,True
2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,-0.0178305970689987,True
2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,0.009975053675803647,True
2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,-0.02665004088690015,True
2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,-0.028379542005505742,True
2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,-0.023551653770812586,True
2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.01703335486159352,True
2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,0.002787030143373448,True
2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,-0.010289165118143817,True
2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,-0.023681682600441012,True
2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.03359982465983591,True
2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,-0.007270886069336013,True
2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.009315676540110007,True
2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,-0.015515827241480484,True
2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,0.06353026881389456,True
2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,0.004736530482183587,True
2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,0.00866665484268725,True
2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,0.013287055025484662,True
2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,-0.01241062186352071,True
2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,0.03419201192316357,True
2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,-0.01308008988056708,True
2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,-0.025768845466937362,True
2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.004269302118292906,True
2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.01732775387477803,True
2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,0.008894548479305486,True
2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,-0.009626863819796716,True
2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,0.005981218299857316,True
2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.004896657098585333,True
2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,0.029832631672869203,True
2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,-0.026227529918052328,True
2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,-0.02174902749420693,True
2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,-0.02047962034531603,True
2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,-0.0037245214303112117,True
2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,0.007732735020234971,True
2026-07-01 00:00:00+00:00,2026-08-01 00:00:00+00:00,-0.015895408541087064,True
2026-08-01 00:00:00+00:00,2026-09-01 00:00:00+00:00,0.04483224052225521,True
