boundary_utc,equity
2021-09-01 00:00:00+00:00,10000.0
2021-09-02 00:00:00+00:00,10000.0
2021-09-03 00:00:00+00:00,10000.0
2021-09-04 00:00:00+00:00,10000.0
2021-09-05 00:00:00+00:00,10000.0
2021-09-06 00:00:00+00:00,9600.136421199999
2021-09-07 00:00:00+00:00,9737.44181355721
2021-09-08 00:00:00+00:00,11402.361902535464
2021-09-09 00:00:00+00:00,13573.027060386477
2021-09-10 00:00:00+00:00,14166.847864972899
2021-09-11 00:00:00+00:00,16002.061809773031
2021-09-12 00:00:00+00:00,16002.061809773031
2021-09-13 00:00:00+00:00,15610.274240386741
2021-09-14 00:00:00+00:00,16170.086279434021
2021-09-15 00:00:00+00:00,15745.25095951935
2021-09-16 00:00:00+00:00,15109.131136774347
2021-09-17 00:00:00+00:00,15109.131136774347
2021-09-18 00:00:00+00:00,15109.131136774347
2021-09-19 00:00:00+00:00,15483.949635214349
2021-09-20 00:00:00+00:00,15874.667778154848
2021-09-21 00:00:00+00:00,15874.667778154848
2021-09-22 00:00:00+00:00,15239.76064669485
2021-09-23 00:00:00+00:00,16122.830365417349
2021-09-24 00:00:00+00:00,16794.86267705102
2021-09-25 00:00:00+00:00,15160.755576182723
2021-09-26 00:00:00+00:00,15160.755576182723
2021-09-27 00:00:00+00:00,15160.755576182723
2021-09-28 00:00:00+00:00,15160.755576182723
2021-09-29 00:00:00+00:00,15160.755576182723
2021-09-30 00:00:00+00:00,15458.008075222122
2021-10-01 00:00:00+00:00,14626.005602194578
2021-10-02 00:00:00+00:00,15558.93883326523
2021-10-03 00:00:00+00:00,15558.93883326523
2021-10-04 00:00:00+00:00,15558.93883326523
2021-10-05 00:00:00+00:00,15558.93883326523
2021-10-06 00:00:00+00:00,15558.93883326523
2021-10-07 00:00:00+00:00,17450.92638152212
2021-10-08 00:00:00+00:00,17559.044596160613
2021-10-09 00:00:00+00:00,18360.307860874906
2021-10-10 00:00:00+00:00,18360.307860874906
2021-10-11 00:00:00+00:00,18360.307860874906
2021-10-12 00:00:00+00:00,18360.307860874906
2021-10-13 00:00:00+00:00,18360.307860874906
2021-10-14 00:00:00+00:00,18360.307860874906
2021-10-15 00:00:00+00:00,18399.072140658525
2021-10-16 00:00:00+00:00,18254.16838029633
2021-10-17 00:00:00+00:00,18254.16838029633
2021-10-18 00:00:00+00:00,17788.22355054525
2021-10-19 00:00:00+00:00,17411.692197162876
2021-10-20 00:00:00+00:00,17628.72657518227
2021-10-21 00:00:00+00:00,17628.72657518227
2021-10-22 00:00:00+00:00,17628.72657518227
2021-10-23 00:00:00+00:00,17628.72657518227
2021-10-24 00:00:00+00:00,17628.72657518227
2021-10-25 00:00:00+00:00,17628.72657518227
2021-10-26 00:00:00+00:00,17628.72657518227
2021-10-27 00:00:00+00:00,17628.72657518227
2021-10-28 00:00:00+00:00,16919.5382339862
2021-10-29 00:00:00+00:00,19226.166165022205
2021-10-30 00:00:00+00:00,19226.166165022205
2021-10-31 00:00:00+00:00,19226.166165022205
2021-11-01 00:00:00+00:00,19226.166165022205
2021-11-02 00:00:00+00:00,19226.166165022205
2021-11-03 00:00:00+00:00,19226.166165022205
2021-11-04 00:00:00+00:00,19226.166165022205
2021-11-05 00:00:00+00:00,19226.166165022205
2021-11-06 00:00:00+00:00,19226.166165022205
2021-11-07 00:00:00+00:00,19226.166165022205
2021-11-08 00:00:00+00:00,19226.166165022205
2021-11-09 00:00:00+00:00,19227.090889529467
2021-11-10 00:00:00+00:00,19059.649961325835
2021-11-11 00:00:00+00:00,19059.649961325835
2021-11-12 00:00:00+00:00,19059.649961325835
2021-11-13 00:00:00+00:00,19059.649961325835
2021-11-14 00:00:00+00:00,19059.649961325835
2021-11-15 00:00:00+00:00,19059.649961325835
2021-11-16 00:00:00+00:00,19059.649961325835
2021-11-17 00:00:00+00:00,19059.649961325835
2021-11-18 00:00:00+00:00,18299.63785792588
2021-11-19 00:00:00+00:00,20044.62453276163
2021-11-20 00:00:00+00:00,18345.01909079601
2021-11-21 00:00:00+00:00,18345.01909079601
2021-11-22 00:00:00+00:00,18345.01909079601
2021-11-23 00:00:00+00:00,18345.01909079601
2021-11-24 00:00:00+00:00,18588.717511196006
2021-11-25 00:00:00+00:00,17602.620180327485
2021-11-26 00:00:00+00:00,17602.620180327485
2021-11-27 00:00:00+00:00,20826.057710222485
2021-11-28 00:00:00+00:00,20826.057710222485
2021-11-29 00:00:00+00:00,20231.299229651348
2021-11-30 00:00:00+00:00,19998.01051232248
2021-12-01 00:00:00+00:00,19998.01051232248
2021-12-02 00:00:00+00:00,19998.01051232248
2021-12-03 00:00:00+00:00,19998.01051232248
2021-12-04 00:00:00+00:00,19998.01051232248
2021-12-05 00:00:00+00:00,19580.835306634126
2021-12-06 00:00:00+00:00,19202.5077492996
2021-12-07 00:00:00+00:00,20403.185536253255
2021-12-08 00:00:00+00:00,20176.300412872068
2021-12-09 00:00:00+00:00,19944.0401918684
2021-12-10 00:00:00+00:00,19944.0401918684
2021-12-11 00:00:00+00:00,19944.0401918684
2021-12-12 00:00:00+00:00,19963.848207628398
2021-12-13 00:00:00+00:00,19498.510350436987
2021-12-14 00:00:00+00:00,19498.510350436987
2021-12-15 00:00:00+00:00,19498.510350436987
2021-12-16 00:00:00+00:00,19498.510350436987
2021-12-17 00:00:00+00:00,19498.510350436987
