week_start_epoch,net_return,week_start_utc
1753056000,-0.028654239370748735,2025-07-21T00:00:00Z
1753660800,0.10719608613763842,2025-07-28T00:00:00Z
1754265600,-0.07205833268567063,2025-08-04T00:00:00Z
1754870400,-0.08953851133515334,2025-08-11T00:00:00Z
1755475200,0.06038532394596996,2025-08-18T00:00:00Z
1756080000,-0.09168432790549474,2025-08-25T00:00:00Z
1756684800,-0.03194626812451673,2025-09-01T00:00:00Z
1757289600,0.01097333913798404,2025-09-08T00:00:00Z
1757894400,0.0036050567515963916,2025-09-15T00:00:00Z
1758499200,0.004352059886123971,2025-09-22T00:00:00Z
1759104000,-0.01846220821705602,2025-09-29T00:00:00Z
1759708800,0.05722323180396249,2025-10-06T00:00:00Z
1760313600,0.024210627156654008,2025-10-13T00:00:00Z
1760918400,0.02765056174869729,2025-10-20T00:00:00Z
1761523200,-0.09321881569082902,2025-10-27T00:00:00Z
1762128000,0.05736943181712295,2025-11-03T00:00:00Z
1762732800,-0.068896246769098,2025-11-10T00:00:00Z
1763337600,-0.05387747283157018,2025-11-17T00:00:00Z
1763942400,-0.03547779147321817,2025-11-24T00:00:00Z
1764547200,-0.042259873981412066,2025-12-01T00:00:00Z
1765152000,-0.003902498794306153,2025-12-08T00:00:00Z
1765756800,-0.048170871872444954,2025-12-15T00:00:00Z
1766361600,0.008909020663295797,2025-12-22T00:00:00Z
1766966400,0.022486315785435584,2025-12-29T00:00:00Z
1767571200,-0.025028492581004924,2026-01-05T00:00:00Z
1768176000,-0.043141865460209816,2026-01-12T00:00:00Z
1768780800,0.04703408547690602,2026-01-19T00:00:00Z
1769385600,0.08181449868181212,2026-01-26T00:00:00Z
1769990400,0.032060105734159405,2026-02-02T00:00:00Z
1770595200,0.015289283453675306,2026-02-09T00:00:00Z
1771200000,-0.07748074121303172,2026-02-16T00:00:00Z
1771804800,-0.09642252963679765,2026-02-23T00:00:00Z
1772409600,-0.04829404492607381,2026-03-02T00:00:00Z
1773014400,-0.04482865457695728,2026-03-09T00:00:00Z
1773619200,0.004280074471186612,2026-03-16T00:00:00Z
1774224000,0.026640573577305204,2026-03-23T00:00:00Z
1774828800,-0.00475353106258547,2026-03-30T00:00:00Z
1775433600,-0.01127227088692595,2026-04-06T00:00:00Z
1776038400,-0.017749576179628912,2026-04-13T00:00:00Z
1776643200,-0.0037853268271060836,2026-04-20T00:00:00Z
1777248000,0.0014206465014094949,2026-04-27T00:00:00Z
1777852800,-0.02856513767604707,2026-05-04T00:00:00Z
1778457600,-0.036261797177843835,2026-05-11T00:00:00Z
1779062400,0.012038132107223376,2026-05-18T00:00:00Z
1779667200,-0.003840703870775397,2026-05-25T00:00:00Z
1780272000,0.07137187546408219,2026-06-01T00:00:00Z
1780876800,-0.026533051587706358,2026-06-08T00:00:00Z
1781481600,-0.00035109673035294,2026-06-15T00:00:00Z
1782086400,0.0076177309702532,2026-06-22T00:00:00Z
1782691200,-0.030807991197964513,2026-06-29T00:00:00Z
1783296000,-0.039738413336644074,2026-07-06T00:00:00Z
1783900800,-0.021194294858070784,2026-07-13T00:00:00Z
1784505600,-0.00953105946032573,2026-07-20T00:00:00Z
1785110400,0.0017459679900573288,2026-07-27T00:00:00Z
1785715200,0.01199141203083487,2026-08-03T00:00:00Z
1786320000,0.006055503994678579,2026-08-10T00:00:00Z
1786924800,0.30020818961558215,2026-08-17T00:00:00Z
1787529600,-0.14880659247186334,2026-08-24T00:00:00Z
