trade_id,day_index,entry_index,exit_index,side,quantity,entry_price,exit_price,initial_stop,initial_target,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,equity_before,equity_after,entry_exposure,reason,adverse_equity_bound,max_mark_observed_gap,day_status,UTC_day,IV_observation_candle_open_utc,IV_available_utc,IV_annualized_percent,one_day_sigma,reference_price,entry_utc_simulated,exit_bar_open_utc,exit_latest_utc,exit_reason,realized_net_R,initial_price_RR,time_precision
1,609.0,877325.0,877901.0,-1.0,3.1830000000000003,3515.79,3575.06,3574.343123419208,3247.651204830929,5.595379785,5.6897079900000005,-1.119857358787188,-188.65640999999997,-198.82164041621218,10000.0,9801.178359583788,1.119075957,1.0,9801.178359583788,0.0,0.0,2021-09-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,2021-09-01 00:01:00+00:00,104.64,0.05477107925983996,3430.49,2021-09-01 06:05:00+00:00,2021-09-01 15:41:00+00:00,2021-09-01 15:42:00+00:00,stop,-1.0667851151262908,4.579410619128631,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
2,611.0,881190.0,881279.0,-1.0,2.964,3895.91,3943.8,3957.3152787086806,3575.552595713874,5.7737386200000005,5.844711600000001,0.0,-141.94596000000098,-153.56441022000217,9801.178359583788,9647.613949363786,1.1781723397277681,3.0,9646.869180133906,0.0,0.0,2021-09-03 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-03 00:01:00+00:00,110.75,0.057969199426866166,3788.95,2021-09-03 22:30:00+00:00,2021-09-03 23:59:00+00:00,2021-09-03 23:59:00+00:00,scheduled_23_59_exit,-0.8437361752854725,5.217098774292149,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
3,616.0,887185.0,887534.0,-1.0,3.0660000000000003,3528.52,3242.77,3587.158382438431,3242.114337849466,5.40922116,4.971166410000001,-0.9995408951749621,876.1095,866.7286533251754,9647.613949363786,10514.342602688961,1.1213593720459165,2.0,9604.599880094986,0.0,0.0,2021-09-08 00:00:00+00:00,2021-09-07 00:00:00+00:00,2021-09-08 00:01:00+00:00,110.41,0.05779123529318549,3435.0,2021-09-08 02:25:00+00:00,2021-09-08 08:14:00+00:00,2021-09-08 08:15:00+00:00,target,4.820909980192158,4.884269487673075,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
4,617.0,889245.0,889919.0,1.0,3.419,3410.61,3427.14,3353.1793332428397,3700.84537868773,5.830437795000001,5.858695829999999,1.20484995208552,56.51606999999913,43.622086422912616,10514.342602688961,10557.964689111874,1.1090446669502498,3.0,10496.69881144297,0.0,0.0,2021-09-09 00:00:00+00:00,2021-09-08 00:00:00+00:00,2021-09-09 00:01:00+00:00,107.7,0.056372756462966016,3497.99,2021-09-09 12:45:00+00:00,2021-09-09 23:59:00+00:00,2021-09-09 23:59:00+00:00,scheduled_23_59_exit,0.222158776353205,5.053665490511534,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
5,618.0,890730.0,890765.0,1.0,2.834,3356.91,3285.7400000000002,3286.4036896773323,3622.431476033655,4.75674147,4.655893580000001,0.0,-201.69577999999893,-211.10841504999917,10557.964689111874,10346.856274061875,0.9010716762304559,1.0,10346.856274061875,0.0,0.0,2021-09-10 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-10 00:01:00+00:00,106.28,0.05562949449288791,3426.42,2021-09-10 13:30:00+00:00,2021-09-10 14:05:00+00:00,2021-09-10 14:06:00+00:00,stop,-1.0565199718875513,3.7659249905223158,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
6,619.0,892030.0,892121.0,-1.0,3.787,3293.7000000000003,3345.01,3344.3354215258787,3038.888690708047,6.236620950000001,6.333776435000001,0.0,-194.3109699999998,-206.88136738499998,10346.856274061875,10139.974906676875,1.2055103086015293,1.0,10139.974906676875,0.0,0.0,2021-09-11 00:00:00+00:00,2021-09-10 00:00:00+00:00,2021-09-11 00:01:00+00:00,104.56,0.054729205346032754,3209.84,2021-09-11 11:10:00+00:00,2021-09-11 12:41:00+00:00,2021-09-11 12:42:00+00:00,stop,-1.0788762758117927,5.032273882853451,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
7,620.0,894040.0,894185.0,-1.0,3.587,3352.36,3405.51,3404.825092564807,3092.3803845683296,6.012457660000001,6.107782185000001,0.0,-190.64905000000033,-202.76928984499864,10139.974906676875,9937.205616831876,1.1858920195238303,1.0,9929.155922988186,0.0,0.0,2021-09-12 00:00:00+00:00,2021-09-11 00:00:00+00:00,2021-09-12 00:01:00+00:00,105.08,0.055001385785779656,3267.23,2021-09-12 20:40:00+00:00,2021-09-12 23:05:00+00:00,2021-09-12 23:06:00+00:00,stop,-1.0774580246889445,4.955287463002814,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
8,621.0,894400.0,894479.0,1.0,3.83,3314.2200000000003,3265.63,3266.2912047082523,3599.6689751798294,6.3467313,6.25368145,0.0,-186.09970000000055,-198.7001127500007,9937.205616831876,9738.505504081875,1.2773674098581105,1.0,9699.232281357374,0.0,0.0,2021-09-13 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:01:00+00:00,106.1,0.05553527818682168,3405.21,2021-09-13 02:40:00+00:00,2021-09-13 03:59:00+00:00,2021-09-13 04:00:00+00:00,stop,-1.082437492622154,5.955688505047313,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
9,622.0,896600.0,897053.0,-1.0,3.39,3370.94,3424.9900000000002,3424.301041369553,3106.7378093383086,5.7137433,5.805358050000001,-1.1482805092905002,-183.22950000000063,-193.600320840711,9738.505504081875,9544.905183241164,1.173433294791505,1.0,9542.955732248067,0.0,0.0,2021-09-14 00:00:00+00:00,2021-09-13 00:00:00+00:00,2021-09-14 00:01:00+00:00,106.25,0.05561379177521021,3284.41,2021-09-14 15:20:00+00:00,2021-09-14 22:53:00+00:00,2021-09-14 22:54:00+00:00,stop,-1.0702422164241399,4.951218789602597,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
10,623.0,898205.0,898463.0,-1.0,3.391,3530.28,3583.01,3582.291338172663,3248.915543830812,5.985589740000001,6.074993455,0.0,-178.80743000000007,-190.86801319499864,9544.905183241164,9354.037170046166,1.2541957463358422,1.0,9354.037170046166,0.0,0.0,2021-09-15 00:00:00+00:00,2021-09-14 00:00:00+00:00,2021-09-15 00:01:00+00:00,106.64,0.05581792710502039,3435.42,2021-09-15 18:05:00+00:00,2021-09-15 22:23:00+00:00,2021-09-15 22:24:00+00:00,stop,-1.0821995160582867,5.409675391068353,"simulated minute opens; intrabar exits only known within minute, not actual exchange fills"
