start_utc,end_exclusive_utc,return,complete_period
2021-09-01 00:00:00+00:00,2021-09-06 00:00:00+00:00,0.01803366713512511,False
2021-09-06 00:00:00+00:00,2021-09-13 00:00:00+00:00,-0.02081750776317437,True
2021-09-13 00:00:00+00:00,2021-09-20 00:00:00+00:00,-0.00787734251991723,True
2021-09-20 00:00:00+00:00,2021-09-27 00:00:00+00:00,0.023090861141300323,True
2021-09-27 00:00:00+00:00,2021-10-04 00:00:00+00:00,-0.0056546853102945605,True
2021-10-04 00:00:00+00:00,2021-10-11 00:00:00+00:00,-0.011756229232795068,True
2021-10-11 00:00:00+00:00,2021-10-18 00:00:00+00:00,-0.014896076935845493,True
2021-10-18 00:00:00+00:00,2021-10-25 00:00:00+00:00,0.008172781305128662,True
2021-10-25 00:00:00+00:00,2021-11-01 00:00:00+00:00,0.018009186861386306,True
2021-11-01 00:00:00+00:00,2021-11-08 00:00:00+00:00,0.006353187354080081,True
2021-11-08 00:00:00+00:00,2021-11-15 00:00:00+00:00,-0.001062031178045153,True
2021-11-15 00:00:00+00:00,2021-11-22 00:00:00+00:00,-0.018371063141134014,True
2021-11-22 00:00:00+00:00,2021-11-29 00:00:00+00:00,-0.016166130437474835,True
2021-11-29 00:00:00+00:00,2021-12-06 00:00:00+00:00,0.04302287480427114,True
2021-12-06 00:00:00+00:00,2021-12-13 00:00:00+00:00,-0.003892317122669686,True
2021-12-13 00:00:00+00:00,2021-12-20 00:00:00+00:00,-0.01061318027888336,True
2021-12-20 00:00:00+00:00,2021-12-27 00:00:00+00:00,0.00903295204487975,True
2021-12-27 00:00:00+00:00,2022-01-03 00:00:00+00:00,-0.00486559373081108,True
2022-01-03 00:00:00+00:00,2022-01-10 00:00:00+00:00,0.0017501199462619521,True
2022-01-10 00:00:00+00:00,2022-01-17 00:00:00+00:00,-0.012030140723698346,True
2022-01-17 00:00:00+00:00,2022-01-24 00:00:00+00:00,-0.021747920013653332,True
2022-01-24 00:00:00+00:00,2022-01-31 00:00:00+00:00,0.0031442208095699975,True
2022-01-31 00:00:00+00:00,2022-02-07 00:00:00+00:00,-0.049347270569500834,True
2022-02-07 00:00:00+00:00,2022-02-14 00:00:00+00:00,0.007042749679143201,True
2022-02-14 00:00:00+00:00,2022-02-21 00:00:00+00:00,0.019881577540265205,True
2022-02-21 00:00:00+00:00,2022-02-28 00:00:00+00:00,-0.022427745704774016,True
2022-02-28 00:00:00+00:00,2022-03-07 00:00:00+00:00,0.026100317880585422,True
2022-03-07 00:00:00+00:00,2022-03-14 00:00:00+00:00,0.0008879453296442019,True
2022-03-14 00:00:00+00:00,2022-03-21 00:00:00+00:00,-0.0017164936259574937,True
2022-03-21 00:00:00+00:00,2022-03-28 00:00:00+00:00,-0.04956714433488496,True
2022-03-28 00:00:00+00:00,2022-04-04 00:00:00+00:00,-0.034546308926515334,True
2022-04-04 00:00:00+00:00,2022-04-11 00:00:00+00:00,-0.047920652093041305,True
2022-04-11 00:00:00+00:00,2022-04-18 00:00:00+00:00,0.031223016755618227,True
2022-04-18 00:00:00+00:00,2022-04-25 00:00:00+00:00,-0.0006968914605312015,True
2022-04-25 00:00:00+00:00,2022-05-02 00:00:00+00:00,-0.012824558802018826,True
2022-05-02 00:00:00+00:00,2022-05-09 00:00:00+00:00,0.04353485000617119,True
2022-05-09 00:00:00+00:00,2022-05-16 00:00:00+00:00,-0.03992395585518771,True
2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,-0.0013728832373156585,True
2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,0.0061639106768693885,True
2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,0.013020844612018578,True
2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,0.01638631959835779,True
2022-06-13 00:00:00+00:00,2022-06-20 00:00:00+00:00,0.03671393210521612,True
2022-06-20 00:00:00+00:00,2022-06-27 00:00:00+00:00,0.026257233127049195,True
2022-06-27 00:00:00+00:00,2022-07-04 00:00:00+00:00,-0.02149967884007531,True
2022-07-04 00:00:00+00:00,2022-07-11 00:00:00+00:00,0.07827957550763731,True
2022-07-11 00:00:00+00:00,2022-07-18 00:00:00+00:00,-0.016676730032690545,True
2022-07-18 00:00:00+00:00,2022-07-25 00:00:00+00:00,-0.06783915336930779,True
2022-07-25 00:00:00+00:00,2022-08-01 00:00:00+00:00,-0.0030720766185980963,True
2022-08-01 00:00:00+00:00,2022-08-08 00:00:00+00:00,-0.02066107871384404,True
2022-08-08 00:00:00+00:00,2022-08-15 00:00:00+00:00,-0.0247456001714752,True
2022-08-15 00:00:00+00:00,2022-08-22 00:00:00+00:00,-0.027291397488587776,True
2022-08-22 00:00:00+00:00,2022-08-29 00:00:00+00:00,0.017410589281892763,True
2022-08-29 00:00:00+00:00,2022-09-05 00:00:00+00:00,-0.009836845637898217,True
2022-09-05 00:00:00+00:00,2022-09-12 00:00:00+00:00,0.004438699519189626,True
2022-09-12 00:00:00+00:00,2022-09-19 00:00:00+00:00,-0.012003436830326675,True
2022-09-19 00:00:00+00:00,2022-09-26 00:00:00+00:00,-0.04836993655426114,True
2022-09-26 00:00:00+00:00,2022-10-03 00:00:00+00:00,-0.012017279825120575,True
2022-10-03 00:00:00+00:00,2022-10-10 00:00:00+00:00,-0.02445860133327804,True
2022-10-10 00:00:00+00:00,2022-10-17 00:00:00+00:00,-0.025787612989703668,True
2022-10-17 00:00:00+00:00,2022-10-24 00:00:00+00:00,-0.01805730272813555,True
2022-10-24 00:00:00+00:00,2022-10-31 00:00:00+00:00,0.01793575933481062,True
2022-10-31 00:00:00+00:00,2022-11-07 00:00:00+00:00,-0.010574402969364405,True
2022-11-07 00:00:00+00:00,2022-11-14 00:00:00+00:00,-0.027658417744425345,True
2022-11-14 00:00:00+00:00,2022-11-21 00:00:00+00:00,-0.004964285872237517,True
2022-11-21 00:00:00+00:00,2022-11-28 00:00:00+00:00,-0.011782144345005796,True
2022-11-28 00:00:00+00:00,2022-12-05 00:00:00+00:00,0.0073631018089646005,True
2022-12-05 00:00:00+00:00,2022-12-12 00:00:00+00:00,0.022404255069169876,True
2022-12-12 00:00:00+00:00,2022-12-19 00:00:00+00:00,-0.020368419273626426,True
2022-12-19 00:00:00+00:00,2022-12-26 00:00:00+00:00,0.0013412022170717908,True
2022-12-26 00:00:00+00:00,2023-01-02 00:00:00+00:00,0.001988160752954604,True
2023-01-02 00:00:00+00:00,2023-01-09 00:00:00+00:00,-0.009269700038495587,True
2023-01-09 00:00:00+00:00,2023-01-16 00:00:00+00:00,0.02901308227434063,True
2023-01-16 00:00:00+00:00,2023-01-23 00:00:00+00:00,-0.029681952248699295,True
2023-01-23 00:00:00+00:00,2023-01-30 00:00:00+00:00,0.02213990033316704,True
2023-01-30 00:00:00+00:00,2023-02-06 00:00:00+00:00,-0.01438339108295661,True
2023-02-06 00:00:00+00:00,2023-02-13 00:00:00+00:00,-0.016109488820583162,True
2023-02-13 00:00:00+00:00,2023-02-20 00:00:00+00:00,0.015839227010999046,True
2023-02-20 00:00:00+00:00,2023-02-27 00:00:00+00:00,0.020599097740243266,True
2023-02-27 00:00:00+00:00,2023-03-06 00:00:00+00:00,-0.017126277915835653,True
2023-03-06 00:00:00+00:00,2023-03-13 00:00:00+00:00,-0.005027152537009472,True
2023-03-13 00:00:00+00:00,2023-03-20 00:00:00+00:00,-0.015020368478612767,True
2023-03-20 00:00:00+00:00,2023-03-27 00:00:00+00:00,-0.0056112142290886124,True
2023-03-27 00:00:00+00:00,2023-04-03 00:00:00+00:00,-0.009559260901826683,True
2023-04-03 00:00:00+00:00,2023-04-10 00:00:00+00:00,0.0002744607017652889,True
2023-04-10 00:00:00+00:00,2023-04-17 00:00:00+00:00,0.021913217131878993,True
2023-04-17 00:00:00+00:00,2023-04-24 00:00:00+00:00,-0.012818426470722732,True
2023-04-24 00:00:00+00:00,2023-05-01 00:00:00+00:00,-0.010870647027408809,True
2023-05-01 00:00:00+00:00,2023-05-08 00:00:00+00:00,-0.031154641235999425,True
2023-05-08 00:00:00+00:00,2023-05-15 00:00:00+00:00,0.005667744918188555,True
2023-05-15 00:00:00+00:00,2023-05-22 00:00:00+00:00,-0.00018770764885778224,True
2023-05-22 00:00:00+00:00,2023-05-29 00:00:00+00:00,-0.02908088733823444,True
2023-05-29 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.0029417025553402087,True
2023-06-05 00:00:00+00:00,2023-06-12 00:00:00+00:00,-0.013515961758201134,True
2023-06-12 00:00:00+00:00,2023-06-19 00:00:00+00:00,-0.019765684147728724,True
2023-06-19 00:00:00+00:00,2023-06-26 00:00:00+00:00,-0.021657433942457116,True
2023-06-26 00:00:00+00:00,2023-07-03 00:00:00+00:00,-0.03650971833412431,True
2023-07-03 00:00:00+00:00,2023-07-10 00:00:00+00:00,0.01730001801423975,True
2023-07-10 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.008373793021376419,True
2023-07-17 00:00:00+00:00,2023-07-24 00:00:00+00:00,-0.009490048545712448,True
2023-07-24 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.007497621134129551,True
2023-07-31 00:00:00+00:00,2023-08-07 00:00:00+00:00,0.006151169054135153,True
2023-08-07 00:00:00+00:00,2023-08-14 00:00:00+00:00,-0.0022350707461018526,True
2023-08-14 00:00:00+00:00,2023-08-21 00:00:00+00:00,-6.940106103947574e-05,True
2023-08-21 00:00:00+00:00,2023-08-28 00:00:00+00:00,0.0046838523433054835,True
