start,end_exclusive,start_equity,end_equity,net_return
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,10000.0,8968.593135012798,-0.10314068649872021
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,8968.593135012798,7484.378076921369,-0.16549028769040164
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,7484.378076921369,5978.38740404245,-0.20121787774494615
2024-09-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,5978.38740404245,4403.966337622861,-0.2633521316057573
2025-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,4403.966337622861,4077.1357918590934,-0.07421277110400926
